	exTreg_Spleen_exTreg6_L2
2OXOADPTm_neg	8165.583351999321
2OXOADPTm_pos	151.32599125264446
34DHOXPEGOX_neg	0.0
34DHOXPEGOX_pos	45708.845227082726
34DHOXPEGt_neg	0.0
34DHOXPEGt_pos	45708.845227082726
34DHPHAMT_pos	0.0
34DHPHELAT1tc_pos	839.4814273910121
34DHPHEt_neg	839.4814273910121
34DHPHEt_pos	4.633458929979507
34DHPLACOX_NADP__neg	1431.6740849355715
34DHPLACOX_NADP__pos	0.0
34DHPLACOX_pos	1431.6740849355715
34DHXMANDACOX_NADP__neg	1431.6740849355715
34DHXMANDACOX_NADP__pos	0.0
34DHXMANDACOX_pos	1431.6740849355715
34HPLFM_pos	74854.63860913119
34HPPOR_pos	67112.3650916326
34HPPte_neg	11168.885766400452
34HPPte_pos	7624.545200221078
35CGMPtn_neg	0.0
35CGMPtn_pos	14630.399970111032
3AIBTm_neg	0.0
3AIBTm_pos	19117.788866081457
3AIB_Dtm_neg	18978.86498197174
3AIB_Dtm_pos	33643.399164898285
3AIBt_pos	19117.78886608145
3AIBtm_pos	19117.78886608145
3DPHBH1_pos	74854.63860913119
3DPHBH2_pos	74855.15443441283
3DSPHR_pos	30380.7379945298
3HAO_pos	78.04382101546199
3HBCDm_neg	0.0
3HBCDm_pos	18370.919469886972
3HBCOAHLm_pos	24234.06352405776
3HBCOARc_neg	0.0
3HBCOARc_pos	18370.919469886958
3HCO3_NAt_neg	2102.2468415637136
3HCO3_NAt_pos	2085.375689967234
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11814.450726327752
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17197.279027675937
3MOBt2im_pos	6051.269043019867
3MOBte_neg	6.8253527307851
3MOBte_pos	8345.362984605588
3MOPt2im_pos	6051.269043019867
3MOPte_neg	26.45568467926809
3MOPte_pos	8342.722335096953
3MOX4HOXPGALDOX_NADP__neg	1431.6740849355715
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1431.6740849355715
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26628.80570252314
3SALAASPm_pos	0.0
3SALACBOXL_pos	13414.923596765315
3SALAOX_pos	34522.75623764104
3SALATAi_pos	21450.38980904054
3SALATAim_pos	26628.805702523143
3SPYRSP_pos	21450.38980904054
3SPYRSPm_pos	26628.805702523143
41R1H2MAE12BOOX_pos	55944.48262247079
41R2A1H12BOOX_pos	45708.84522708273
42A12BOOX_pos	0.0
4ABUTtcn_pos	13824.510402996892
4ABUTtm_neg	16629.633265706638
4ABUTtm_pos	21176.65661380708
4HBZCOAFm_pos	74854.63860913117
4HBZFm_pos	74854.63860913117
4HDEBRISOQUINEte_neg	7.552319977151645
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	3853.0735542467855
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15411.130612161198
4HPROLTASCT1_pos	2464.39200267447
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6051.269043019867
4MOPte_neg	9003.968752116798
4MOPte_pos	8335.909738365996
4MPTNLte_neg	0.0
4MPTNLte_pos	80767.1953153644
4MPTNLtm_neg	80767.19531536437
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.614641980011414
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	30.097638210023867
4NPHSFte_pos	0.0
4NPHSULT_pos	30.09763821002387
4NPHte_neg	0.0
4NPHte_pos	17.043507242298254
4OHPROIMINOtc_pos	2464.39200267447
4PYRDX_pos	10856.058450330353
5ADTSTSTERONEGLCte_pos	93783.10328595585
5ADTSTSTERONEGLCtr_neg	93783.10328595579
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13359.240541765706
5ADTSTSTERONESte_neg	9.248629487481098
5ADTSTSTERONESte_pos	73623.1985408986
5ADTSTSTERONEte_neg	75551.9049291217
5ADTSTSTERONEte_pos	8.381146929437284
5ADTSTSTERONEtr_neg	45.43173757641118
5ADTSTSTERONEtr_pos	75554.17873678872
5AOPtm_neg	21910.192651931862
5AOPtm_pos	0.0
5DHFtl_pos	3823.880958844912
5FTHFt2_neg	0.0
5FTHFt2_pos	10.88993991207433
5HLTDL_pos	9.821023459115466
5HOMEPRAZOLEte_neg	7.614641980011414
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.72542510649394
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21389.25523091617
5MTAte_pos	17203.475434486565
5MTHFt2_neg	2109.2104046920967
5MTHFt2_pos	2109.2104046920967
5MTHFt2le_neg	2318.420809384194
5MTHFt2le_pos	2318.420809384194
5MTHFt_neg	2109.2104046920967
5MTHFt_pos	1900.0
5OXPROt_neg	17072.688922494643
5OXPROt_pos	10309.74202927087
5THFtl_pos	3823.8809588449117
5THFtm_pos	6309.822907503895
6DHFtl_pos	4605.004546363902
6DHFtm_pos	6699.902393258708
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70585.05067957647
6HTSTSTERONEtr_neg	70585.05067957648
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4605.004546363903
6THFtm_pos	6699.902393258707
7DHCHSTEROLtr_neg	12775.806553885768
7DHCHSTEROLtr_pos	113183.09923364999
7DHFtl_pos	5125.753604709891
7DHFtm_pos	6961.153769339497
7THFtl_pos	5125.753604709892
7THFtm_pos	6961.153769339502
A4GALTc_pos	0.0
A4GALTg_pos	15547.211021718778
A4GNT1g_pos	0.0
A4GNT2g_pos	326.8337550501274
AACOAT_pos	10303.077749093767
AACTOOR_pos	17904.02620790674
AACTtm_pos	17904.02620790674
AASAD3m_pos	54.22528600008748
AATAi_neg	8165.583351999321
AATAi_pos	74.72565950402027
ABO1g_pos	14102.423068294833
ABO2g_pos	13119.757086632566
ABO3g_pos	13636.90881238215
ABO4g_pos	12894.232680681924
ABO5g_pos	12894.232680681924
ABO6g_pos	12212.388287174834
ABO7g_pos	12212.388287174834
ABO8g_pos	12346.83869247886
ABO9g_pos	11041.900143002404
ABTArm_neg	16629.633265706645
ABTArm_pos	21176.65661380708
ABTD_neg	5401.352249034539
ABTD_pos	9.832988915805542
ABTti_pos	5401.352249034539
ABUTD_pos	24214.35108705516
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	2249.006006635159
ABUTt2r_pos	2144.4173534323504
ABUTt4_2_r_neg	2144.4173534323504
ABUTt4_2_r_pos	2249.006006635159
ACACT10m_neg	24982.18533208628
ACACT10m_pos	20946.427025448473
ACACT1r_neg	19796.672299721475
ACACT1r_pos	31386.153855995206
ACACT1rm_pos	15598.182551954205
ACACT1x_pos	20837.127235095646
ACACT4p_pos	44777.72567923655
ACACT5p_pos	44777.72567923656
ACACT6p_pos	44777.725679236544
ACACT7p_pos	43144.78670049494
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2098.7452119704476
ACACt2_pos	2098.7452119704476
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10303.383287979705
ACACtx_pos	0.0
ACALDt_neg	7978.14295908784
ACALDt_pos	6.724757754710196
ACALDtm_neg	14495.714154625493
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73721.12598800796
ACALDtx_neg	0.0
ACALDtx_pos	14.619362409487673
ACCOAC_pos	6764.520783010934
ACCOACm_pos	7018.670318882511
ACCOAL_pos	5837.73788714436
ACCOALm_pos	9387.457227043127
ACCOAgt_neg	0.0
ACCOAgt_pos	29689.09996137629
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4080.6863074606276
ACCOAtr_pos	4080.6863074606276
ACETONEt2_neg	17704.575815051445
ACETONEt2_pos	8.116528884131792
ACETONEt2m_neg	17704.575815051445
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15241.99646423762
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15241.996464237618
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12894.23268068193
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12894.232680681926
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12212.388287174834
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12212.388287174828
ACGALK2_pos	667.1496981420438
ACGALK_pos	664.7688756555659
ACGALtlg_neg	1226.3567610259136
ACGALtlg_pos	0.0
ACGALtly_pos	664.7688756555658
ACGAM2E_neg	6129.988789401726
ACGAM2E_pos	42236.88230618471
ACGAM6PSi_pos	7076.862109156913
ACGAMK_pos	6129.9887894017265
ACGAMPM_neg	0.0
ACGAMPM_pos	6129.9887894017265
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1226.3567610259133
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1226.3567610259136
ACGPID_pos	56.15320460783578
ACGSm_pos	0.0
ACHEe_pos	10814.052846588165
ACHVESSEC_pos	6581.058450330356
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13151.431694312714
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16130.853982294078
ACN13ACNGALGBSIDEtg_neg	16130.853982294073
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16130.853982294078
ACN23ACNGALGBSIDEtg_neg	16130.853982294073
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18269.032873230222
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18269.032873230226
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16111.037736345084
ACNACNGALGBSIDEtg_neg	16111.037736345079
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	10937.590230541087
ACNAM9PL_pos	11366.64102035198
ACNAMPH_pos	11366.64102035198
ACNAMlt_neg	24728.684766840826
ACNAMlt_pos	0.0
ACNAMtn_pos	8878.793263579131
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14484.855312309417
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14484.85531230942
ACNMLr_neg	29111.06391642894
ACNMLr_pos	11366.641020351983
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37864.23908797942
ACOAD8m_pos	2850.0
ACOAD9m_pos	24901.284876964
ACOAHi_pos	7008.132274869264
ACOAO7p_pos	38364.87219704744
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94790.06287009087
ACOX2x_pos	86196.35290569479
ACP1_FMN__pos	5794.051778499291
ACRNtm_pos	9247.673378614076
ACS2_pos	7008.132274869263
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7008.132274869263
ACSm_pos	9336.646430636898
ACTLMO_pos	6449.311549938921
ACTNMO_pos	25124.8499780539
ACYP_pos	4817.444961260474
ACt2m_neg	10272.795006530238
ACt2m_pos	10003.296417754738
ACt2r_neg	2098.7452119704476
ACt2r_pos	2098.7452119704476
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10336.08756447729
ADAe_pos	11303.812412837275
ADCim_pos	17704.57581505144
ADEt_neg	6950.464288273177
ADEt_pos	38353.49494854847
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2161.797452943547
ADK1_pos	2161.797452943547
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2161.797452943547
ADK3_pos	2161.797452943547
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2161.797452943547
ADKd_pos	2161.797452943547
ADMDC_pos	21389.255230916173
ADNCYC_pos	6283.524681178609
ADNK1_pos	5322.289915440987
ADNK1m_pos	3696.6315012689133
ADNK3_pos	6103.287246355665
ADNK4_pos	6103.562822621921
ADNt4_pos	551.2821191648078
ADNt5le_pos	1588.6435856661442
ADNt_neg	551.2821191648078
ADNt_pos	1191.6631508264531
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10921.633940681286
ADNtm_pos	14040.118137105173
ADPACDAc_pos	13662.86626568744
ADPACTD_neg	0.0
ADPACTD_pos	13662.86626568744
ADPCOACROT_neg	13662.866265687442
ADPCOACROT_pos	92370.50325706975
ADPCOAPTE_pos	13662.86626568744
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13476.93858979596
ADPRDPm_pos	0.0
ADPRIBt_pos	24.249275031451706
ADPT_pos	7192.766809533615
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.52668896691167
ADRNCOAtx_pos	23651.69901459603
ADRNCPT1_pos	718.1444310675531
ADRNCPT2_pos	718.1444310675531
ADRNCRNt_pos	718.1444310675531
ADRNLPVESSEC_pos	49646.04780679002
ADRNt_neg	2158.9060051264587
ADRNt_pos	2014.5126187052522
ADSELK_pos	0.0
ADSK_pos	5226.86493583096
ADSL1_pos	15137.50933848174
ADSL2_pos	34822.999614241846
ADSS_pos	15137.50933848174
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.614641980011414
AG13T10g_pos	14948.522136794676
AG13T11g_pos	14948.522136794676
AG13T12g_pos	14948.522136794676
AG13T13g_pos	14948.522136794676
AG13T14g_pos	14948.522136794676
AG13T15g_pos	14948.522136794676
AG13T16g_pos	10444.211964900544
AG13T17g_pos	10444.211964900544
AG13T18g_pos	10444.211964900544
AG13T1g_pos	10511.97865247292
AG13T2g_pos	10511.97865247292
AG13T3g_pos	10511.97865247292
AG13T4g_pos	14948.522136794676
AG13T5g_pos	14948.522136794676
AG13T6g_pos	14948.522136794676
AG13T7g_pos	14948.522136794676
AG13T8g_pos	14948.522136794676
AG13T9g_pos	14948.522136794676
AGDC_pos	7076.862109156913
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46934.0142360262
AGPAT1_pos	17769.5717542742
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12360.36237265659
AGTix_pos	16699.8631311923
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34397.38070619847
AHCYSte_pos	13508.250176485144
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6689.656819857704
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12794.940616680955
AHEXASE2ly_pos	23780.8945016495
AHEXASEly_pos	24412.70019668066
AICART_neg	18107.076943191863
AICART_pos	17317.59036697204
AICARte_neg	18107.076943191867
AICARte_pos	17317.590366972043
AIRCr_neg	0.0
AIRCr_pos	34822.99961424184
AK2LGCHOLt_neg	8.009876363327644
AK2LGCHOLt_pos	11214.386435424925
AKGDm_pos	18951.88308509178
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2114.513102615585
AKGt4_3_pos	3101.8945826662994
AKGtp_neg	0.0
AKGtp_pos	77.92236848960124
AKR1C1_pos	80757.24057477484
AKR1C41_pos	2423.318546828553
AKR1C42_pos	2423.318546828553
AKR1D2_pos	95784.91372503364
AKR1D_pos	15993.3882180002
ALA-DTDe_pos	1321.8458711065932
ALAALACNc_neg	0.0
ALAALACNc_pos	9778.15743394152
ALAALAPEPT1tc_pos	9778.157433941522
ALAASNNaEx_pos	579.5928559017442
ALAATB0tc_pos	1907.3315506198078
ALACYSNaEx_pos	579.4297815456118
ALADGLNexR_neg	466.79472350851114
ALADGLNexR_pos	466.79472350851114
ALADGLYexR_neg	466.79472350851114
ALADGLYexR_pos	466.79472350851114
ALAGLNNaEx_pos	503.97348108514853
ALAGLNexR_neg	450.96135788566414
ALAGLNexR_pos	450.96135788566414
ALAGLYexR_neg	444.24015120071886
ALAGLYexR_pos	444.24015120071886
ALAR_neg	3.11078356579461
ALAR_pos	5321.5658888887665
ALASERNaEx_pos	579.4297815456118
ALASm_pos	2850.0
ALATA_L_neg	6050.048004043572
ALATA_L_pos	4940.7161864819445
ALATHRNaEx_pos	579.4297815456118
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	958.7017660961246
ALAt2r_pos	1210.892795438998
ALAt4_pos	748.7315732601828
ALAtN1_neg	1607.6339254833822
ALAtN1_pos	2030.3917828973051
ALAyLATthc_pos	958.7017660961246
ALCD1_neg	7459.269635544387
ALCD1_pos	15.24872828067299
ALCD21_D_pos	951.9190775173388
ALCD21_L_pos	1908.5487260785435
ALCD22_D_pos	1376.8765916549453
ALCD22_L_pos	1908.5487260785435
ALCD2if_pos	6.876362456529984
ALCD2yf_pos	6.572731142934148
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.92236848960124
ALDD2x_pos	10140.422884673973
ALDD2xm_pos	14495.714154625495
ALDD2y_pos	9712.250805252048
ALDSTRNte_neg	0.0
ALDSTRNte_pos	72053.93244658667
ALDSTRNtm_neg	72053.93244658662
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3945.353981530939
ALOX5_pos	133.76212486055698
ALR2_pos	1908.5487260785435
ALR3_pos	1908.5487260785435
AMACR2p_pos	29911.636784121703
AMACR2r_pos	0.0
AMACRp_pos	86196.35290569479
AMACRr_pos	0.0
AMANK_pos	11366.64102035198
AMCOXO_pos	78.043821015462
AMETr_neg	0.0
AMETr_pos	6689.656819857703
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10350.622385237393
AMPTASECG_pos	11848.176735924884
AMPTASECGe_pos	15970.09233515058
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.415801193473992
AMY2e_pos	13.415801193473992
ANDRSTRNGLCte_pos	93768.51291686005
ANDRSTRNGLCtr_neg	93768.51291686008
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75606.65394117896
ANDRSTRNte_pos	19.869278873637715
ANDRSTRNtr_neg	19.869278873637715
ANDRSTRNtr_pos	75606.65394117896
ANTHte_neg	14.396654793369564
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.455477122343732
AOBUTDsm_pos	17904.02620790674
AP4AH1_pos	0.0
APAT2rm_neg	24411.70387420722
APAT2rm_pos	19957.60157857113
APNNOXte_neg	7.614641980011412
APNNOXte_pos	0.0
APOCF_pos	9870.194746181356
APOCFm_pos	11469.350705869583
APOC_LYS_BTNP_pos	9870.194746181356
APOC_LYS_BTNPm_pos	11469.350705869583
APPNNte_neg	0.0
APPNNte_pos	7.614641980011412
APRGSTRNte_neg	80757.24057477496
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.057264669469143
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.057264669469143
ARACHCOAtx_neg	50665.85372310064
ARACHCOAtx_pos	19062.68217053616
ARACHCPT1_pos	27585.320840885473
ARACHCPT2_pos	27585.320840885473
ARACHCRNt_pos	27585.320840885473
ARACHDCOAtx_neg	6581.058450330356
ARACHDCOAtx_pos	383.00889299784143
ARACHDt2_neg	2158.9060051264587
ARACHDt2_pos	2014.5126187052522
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8738.846809813682
ARACHt_neg	2158.9060051264587
ARACHt_pos	2014.5126187052522
ARGATB0tc_pos	2077.1148640847982
ARGDCm_pos	46934.0142360262
ARGLYSex_pos	482.7541836310736
ARGN_pos	29275.09489561025
ARGNm_pos	30157.740486041104
ARGSL_neg	0.0
ARGSL_pos	24170.661320147316
ARGSS_pos	24170.661320147323
ARGt4_pos	1675.9772730099958
ARGtiDF_pos	757.027671682276
ARGtm_neg	3526.5696660773747
ARGtm_pos	2850.0
ARSA_pos	48088.40886860639
ARTCOAL1_pos	7788.846809813682
ARTCOAL2_pos	7788.846809813681
ARTCOAL3_pos	7788.846809813682
ASAH1_pos	52401.85850693331
ASCBOX_pos	19057.5586370802
ASCBSVCTtc_pos	5702.957905164062
ASCBt4_neg	1267.9072555727241
ASCBt4_pos	1592.0460413672936
ASCBt_neg	1592.0460413672936
ASCBt_pos	1447.652654946087
ASNALANaEx_pos	579.5928559017442
ASNATB0tc_pos	1879.9453465794527
ASNCYSNaEx_pos	579.5928559017442
ASNGLNNaEx_pos	579.5928559017442
ASNNm_pos	16115.597385436846
ASNPHELAT2tc_pos	337.7244246690831
ASNS1_pos	12909.522945768002
ASNSERNaEx_pos	579.5928559017442
ASNTHRNaEx_pos	579.5928559017442
ASNt4_pos	618.9644379553145
ASNtN1_neg	1608.258573075819
ASNtN1_pos	1950.2095885736005
ASNtm_pos	16115.597385436846
ASP1DC_pos	12993.416625838012
ASPCTr_neg	0.0
ASPCTr_pos	29707.731102229132
ASPDTDe_neg	16.536806153438047
ASPDTDe_pos	3520.321480424745
ASPDt6_pos	3520.321480424745
ASPDxt_neg	16.536806153438047
ASPDxt_pos	0.0
ASPGLUm_pos	8725.350560065046
ASPNATm_pos	17294.56167829905
ASPPROASCT1_pos	2020.4165746496499
ASPTA_neg	8913.195019234714
ASPTA_pos	9230.974628229975
ASPTAm_neg	9220.106356615643
ASPTAm_pos	19419.251999083448
ASPt6_pos	3520.321480424745
ASPte_pos	2020.4165746496499
ATP1ter_neg	0.0
ATP1ter_pos	8768.05896777089
ATP2ter_neg	6650.0
ATP2ter_pos	6650.0
ATPH1e_pos	26233.922927616048
ATPH2e_pos	3.302832684915411
ATPS4m_pos	3951.7926631887162
ATPasel_pos	31109.594689558457
ATPtm_pos	3071.4563798580843
ATPtn_neg	0.0
ATPtn_pos	11424.84427271817
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6561.820777662862
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24183.144283830286
Asn_X_Ser_Thrtr_neg	23725.112501363943
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15547.211021718776
B3GALT41g_pos	18345.24640979674
B3GALT42g_pos	19082.893356962675
B3GALT43g_pos	19663.306314545152
B3GALT44g_pos	20313.60518882079
B3GALT5g_pos	13870.160185009227
B3GALTg_pos	15505.800023909243
B3GNT11g_pos	13252.552657214548
B3GNT12g_pos	11783.002743160914
B3GNT310g_pos	15396.15990055064
B3GNT311g_pos	12894.232680681924
B3GNT312g_pos	13252.55265721455
B3GNT313g_pos	12212.388287174834
B3GNT314g_pos	11041.900143002404
B3GNT315g_pos	11783.002743160901
B3GNT31g_pos	12640.79524118996
B3GNT32g_pos	12640.79524118996
B3GNT33g_pos	12640.79524118996
B3GNT34g_pos	12921.094236330291
B3GNT35g_pos	12921.094236330291
B3GNT36g_pos	1226.3567610259136
B3GNT37g_pos	18360.213840864315
B3GNT39g_pos	40772.2409443868
B3GNT51g_pos	15396.15990055064
BAAT1x_pos	5700.0
BAAT2x_pos	4968.504994093466
BAAT3x_pos	29911.636784121703
BAAT4x_pos	5700.0
BACCL_pos	9870.194746181356
BACCLm_pos	11469.350705869583
BALABETAtc_pos	1889.8364464556416
BALAPAT1tc_pos	2035.212345861664
BALAVECSEC_pos	6384.890783566672
BALAtmr_neg	24411.703874207225
BALAtmr_pos	19957.60157857114
BAMPPALDOX_pos	48196.34432789124
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.304461040943105
BCRNe_pos	18370.919469886965
BDG2HCGHD_pos	0.0
BDHm_neg	15221.582908632801
