	exTreg_Lymph_exTreg1_L2
34DHXMANDACOX_pos	1953.4330419880603
34HPLFM_pos	71687.61293551474
34HPPOR_pos	63684.84578380971
34HPPte_neg	10948.785763152753
34HPPte_pos	7597.570105306977
35CGMPtn_neg	0.0
35CGMPtn_pos	13743.574794673606
3AIBTm_neg	0.0
3AIBTm_pos	19017.15391854156
3AIB_Dtm_neg	18908.775293858533
3AIB_Dtm_pos	32017.798336537406
3AIBt_pos	19017.153918541553
3AIBtm_pos	19017.153918541553
3DPHBH1_pos	71687.61293551474
3DPHBH2_pos	71687.75338686764
3DSPHR_pos	28564.33907993048
3HAO_pos	76.31341194175533
3HBCDm_neg	0.0
3HBCDm_pos	18164.101273708297
3HBCOAHLm_pos	24092.755533126096
3HBCOARc_neg	0.0
3HBCOARc_pos	18164.1012737083
3HCO3_NAt_neg	1489.2884665864099
3HCO3_NAt_pos	1477.2945180100392
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11769.890523502881
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	16890.16086012434
3MOBt2im_pos	6007.8149271080765
3MOBte_neg	6.837719903348988
3MOBte_pos	8414.047600092217
3MOPt2im_pos	6007.8149271080765
3MOPte_neg	26.424289678155837
3MOPte_pos	8411.565737660274
3MOX4HOXPGALDOX_NADP__neg	1894.0106757112585
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1894.0106757112585
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26079.316664910086
3SALAASPm_pos	0.0
3SALACBOXL_pos	13090.897927093867
3SALAOX_pos	33172.925277324925
3SALATAi_pos	21032.908498471334
3SALATAim_pos	26079.31666491009
3SPYRSP_pos	21032.908498471334
3SPYRSPm_pos	26079.31666491009
41R1H2MAE12BOOX_pos	51360.340721145054
41R2A1H12BOOX_pos	42604.899845577645
42A12BOOX_pos	0.0
4ABUTtcn_pos	12887.987122990804
4ABUTtm_neg	16073.872182068893
4ABUTtm_pos	20120.94465346278
4HBZCOAFm_pos	71687.61293551474
4HBZFm_pos	71687.61293551474
4HDEBRISOQUINEte_neg	7.504122004881752
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4198.84810163426
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15550.99439929002
4HPROLTASCT1_pos	2497.5006661808548
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6007.8149271080765
4MOPte_neg	8698.73173234806
4MOPte_pos	8404.880634544103
4MPTNLte_neg	0.0
4MPTNLte_pos	77678.73656108255
4MPTNLtm_neg	77678.7365610825
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.08942519035473
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	28.97840958856716
4NPHSFte_pos	0.0
4NPHSULT_pos	28.97840958856716
4NPHte_neg	0.0
4NPHte_pos	16.807722585710454
4OHPROIMINOtc_pos	2497.5006661808548
4PYRDX_pos	9872.440754972546
5ADTSTSTERONEGLCte_pos	90398.4213426811
5ADTSTSTERONEGLCtr_neg	90398.42134268105
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	12254.620693623705
5ADTSTSTERONESte_neg	9.024757126505008
5ADTSTSTERONESte_pos	70933.9540993666
5ADTSTSTERONEte_neg	73023.1879316745
5ADTSTSTERONEte_pos	8.309415845930744
5ADTSTSTERONEtr_neg	43.38464992624748
5ADTSTSTERONEtr_pos	73026.58233408624
5AOPtm_neg	21453.021965097316
5AOPtm_pos	0.0
5DHFtl_pos	3719.8712868481234
5FTHFt2_neg	0.0
5FTHFt2_pos	10.564877884334269
5HLTDL_pos	9.300130420335723
5HOMEPRAZOLEte_neg	7.504122004881753
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	2705.932977028048
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.280967749454241
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	20844.52055783446
5MTAte_pos	16840.180889788833
5MTHFt2_neg	1497.848985747524
5MTHFt2_pos	1482.090727857538
5MTHFt2le_neg	2245.7840549897337
5MTHFt2le_pos	2245.7840549897337
5MTHFt_neg	1482.090727857538
5MTHFt_pos	1497.848985747524
5OXPROt_neg	16087.533639790785
5OXPROt_pos	9121.824358397664
5THFtl_pos	3719.871286848124
5THFtm_pos	6291.901384375388
6DHFtl_pos	4437.2026010279615
6DHFtm_pos	6676.071607863095
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	67763.15294652204
6HTSTSTERONEtr_neg	67763.15294652214
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4437.2026010279615
6THFtm_pos	6676.071607863096
7DHCHSTEROLtr_neg	12680.133532678045
7DHCHSTEROLtr_pos	108570.73979967718
7DHFtl_pos	4915.42347714785
7DHFtm_pos	6932.679793763256
7THFtl_pos	4915.42347714785
7THFtm_pos	6932.679793763259
A4GALTc_pos	0.0
A4GALTg_pos	14870.079889890523
A4GNT1g_pos	0.0
A4GNT2g_pos	316.7064581033473
AACOAT_pos	9825.703528369088
AACTOOR_pos	17155.339030864638
AACTtm_pos	17155.339030864638
AASAD3m_pos	53.17919903416137
AATAi_neg	8150.13414222812
AATAi_pos	73.90858524718772
ABO1g_pos	13708.351151751789
ABO2g_pos	12774.379506153411
ABO3g_pos	13253.353267976803
ABO4g_pos	12554.71933826791
ABO5g_pos	12554.71933826791
ABO6g_pos	11892.60055502516
ABO7g_pos	11892.60055502516
ABO8g_pos	11995.630500246545
ABO9g_pos	10732.505755459482
ABTArm_neg	16073.872182068893
ABTArm_pos	20120.944653462782
ABTD_neg	5253.6538030621
ABTD_pos	9.406283092856139
ABTti_pos	5253.6538030621
ABUTD_pos	23553.359287081406
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1177.644482684811
ABUTt2r_pos	1099.0925461492382
ABUTt4_2_r_neg	1099.0925461492382
ABUTt4_2_r_pos	1177.644482684811
ACACT10m_neg	24409.573648644895
ACACT10m_pos	20834.788125634404
ACACT1r_neg	19166.27369061315
ACACT1r_pos	29890.151983120228
ACACT1rm_pos	15127.31473621132
ACACT1x_pos	20234.098627590367
ACACT4p_pos	43954.830099042556
ACACT5p_pos	43954.830099042556
ACACT6p_pos	43954.830099042556
ACACT7p_pos	42316.39012309757
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2216.0235163308944
ACACt2_pos	2216.0235163308944
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	9907.833085193968
ACACtx_pos	0.0
ACALDt_neg	7813.6273152395215
ACALDt_pos	6.845641970592463
ACALDtm_neg	14346.399061998858
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	70874.63499468265
ACALDtx_neg	0.0
ACALDtx_pos	14.099712949721935
ACCOAC_pos	6332.261339668393
ACCOACm_pos	6987.586341476905
ACCOAL_pos	4924.384694608795
ACCOALm_pos	9199.03937601439
ACCOAgt_neg	0.0
ACCOAgt_pos	28594.159032111806
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4236.380045780595
ACCOAtr_pos	4236.380045780595
ACETONEt2_neg	17778.742831698066
ACETONEt2_pos	8.621998311429248
ACETONEt2m_neg	17778.742831698066
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	14577.107795522457
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	14577.107795522457
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12554.719338267914
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12554.719338267912
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	11892.60055502516
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	11892.600555025156
ACGALK2_pos	649.7361307101379
ACGALK_pos	647.1653377865047
ACGALtlg_neg	1180.1204434028866
ACGALtlg_pos	0.0
ACGALtly_pos	647.1653377865047
ACGAM2E_neg	6043.470955996451
ACGAM2E_pos	40836.24119422838
ACGAM6PSi_pos	6554.676748436967
ACGAMK_pos	6043.470955996453
ACGAMPM_neg	0.0
ACGAMPM_pos	6043.47095599645
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1180.1204434028866
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1180.1204434028866
ACGPID_pos	55.88716845736636
ACGSm_pos	0.0
ACHEe_pos	9050.694850242528
ACHVESSEC_pos	5849.9831176324
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	12508.214682778991
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	15443.704115245553
ACN13ACNGALGBSIDEtg_neg	15443.70411524555
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	15443.704115245553
ACN23ACNGALGBSIDEtg_neg	15443.70411524555
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	17609.768468102375
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	17609.768468102382
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	15450.472979684992
ACNACNGALGBSIDEtg_neg	15450.47297968499
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	10646.29002528424
ACNAM9PL_pos	11182.60019678256
ACNAMPH_pos	11182.60019678256
ACNAMlt_neg	24108.89608282037
ACNAMlt_pos	0.0
ACNAMtn_pos	8863.870202425387
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14038.743891689237
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14038.743891689235
ACNMLr_neg	28010.0350537197
ACNMLr_pos	11182.60019678256
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37471.48328500405
ACOAD8m_pos	2850.0
ACOAD9m_pos	24769.085771839964
ACOAHi_pos	6157.8097578558645
ACOAO7p_pos	37321.20203040571
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	91837.76667754848
ACOX2x_pos	81804.205150687
ACP1_FMN__pos	5369.496633200642
ACRNtm_pos	9114.777392157743
ACS2_pos	5998.80175441371
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6157.8097578558645
ACSm_pos	8883.61482403072
ACTLMO_pos	6427.230663789732
ACTNMO_pos	24564.854029050533
ACYP_pos	4377.484691038715
ACt2m_neg	9688.306259852487
ACt2m_pos	9557.307445523224
ACt2r_neg	2236.506785640715
ACt2r_pos	2382.961047485048
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	9956.247150636154
ADAe_pos	10717.511628174214
ADCim_pos	17778.74283169806
ADEt_neg	6813.679500852574
ADEt_pos	36327.64808934628
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	1667.2740641395735
ADK1_pos	1667.2740641395735
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	1667.2740641395735
ADK3_pos	1667.2740641395735
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	1667.2740641395735
ADKd_pos	1667.2740641395735
ADMDC_pos	20844.520557834458
ADNCYC_pos	5726.8705091435695
ADNK1_pos	5000.423956504705
ADNK1m_pos	3669.6298508528535
ADNK3_pos	5729.211175033141
ADNK4_pos	5729.269405153567
ADNt4_pos	526.979915219033
ADNt5le_pos	1538.1988899524383
ADNt_neg	526.979915219033
ADNt_pos	1210.660234377763
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10418.526106903011
ADNtm_pos	13889.446450201116
ADPACDAc_pos	13172.828164151406
ADPACTD_neg	0.0
ADPACTD_pos	13172.828164151406
ADPCOACROT_neg	13172.828164151408
ADPCOACROT_pos	89470.80848638355
ADPCOAPTE_pos	13172.828164151406
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	12278.073666185446
ADPRDPm_pos	0.0
ADPRIBt_pos	23.212354192600177
ADPT_pos	6635.713633115412
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	17.91288512569694
ADRNCOAtx_pos	22912.85708865415
ADRNCPT1_pos	710.5881463887496
ADRNCPT2_pos	710.5881463887496
ADRNCRNt_pos	710.5881463887496
ADRNLPVESSEC_pos	45999.31330020644
ADRNt_neg	1390.325275737909
ADRNt_pos	1311.773339202336
ADSELK_pos	0.0
ADSK_pos	4789.445933299394
ADSL1_pos	14255.849436829078
ADSL2_pos	32251.90692676229
ADSS_pos	14255.849436829078
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.5041220048817525
AG13T10g_pos	14281.174672716746
AG13T11g_pos	14281.174672716746
AG13T12g_pos	14281.174672716746
AG13T13g_pos	14281.174672716746
AG13T14g_pos	14281.174672716746
AG13T15g_pos	14281.174672716746
AG13T16g_pos	9940.131510900204
AG13T17g_pos	9940.131510900204
AG13T18g_pos	9940.131510900204
AG13T1g_pos	10005.859638413196
AG13T2g_pos	10005.859638413196
AG13T3g_pos	10005.859638413196
AG13T4g_pos	14281.174672716748
AG13T5g_pos	14281.174672716748
AG13T6g_pos	14281.174672716748
AG13T7g_pos	14281.174672716748
AG13T8g_pos	14281.174672716748
AG13T9g_pos	14281.174672716748
AGDC_pos	6554.676748436968
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	44511.25948457749
AGPAT1_pos	15808.003961839868
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12416.93636776038
AGTix_pos	16727.624865156307
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	33419.09061865065
AHCYSte_pos	13236.464440432155
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6574.3289021425335
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12550.652621285239
AHEXASE2ly_pos	23170.294533448458
AHEXASEly_pos	23816.946715487134
AICART_neg	17543.925503424834
AICART_pos	16397.745155867873
AICARte_neg	17543.925503424834
AICARte_pos	16397.745155867873
AIRCr_neg	0.0
AIRCr_pos	32251.9069267623
AK2LGCHOLt_neg	7.94557524900645
AK2LGCHOLt_pos	10472.18072150871
AKGDm_pos	18231.14471586962
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	1704.4252893157707
AKGt4_3_pos	2565.816879114481
AKGtp_neg	0.0
AKGtp_pos	76.81468174772952
AKR1C1_pos	77756.66284581907
AKR1C41_pos	2275.9453083647722
AKR1C42_pos	2275.9453083647722
AKR1D2_pos	91151.53735279138
AKR1D_pos	16193.251052876842
ALA-DTDe_pos	1350.1620058865296
ALAALACNc_neg	0.0
ALAALACNc_pos	9123.790055208747
ALAALAPEPT1tc_pos	9123.790055208747
ALAASNNaEx_pos	496.39777936825504
ALAATB0tc_pos	1463.1769236678306
ALACYSNaEx_pos	496.3897186491849
ALADGLNexR_neg	434.96482257446974
ALADGLNexR_pos	434.96482257446974
ALADGLYexR_neg	434.96482257446974
ALADGLYexR_pos	434.96482257446974
ALAGLNNaEx_pos	451.91167664338866
ALAGLNexR_neg	418.49040393255893
ALAGLNexR_pos	418.49040393255893
ALAGLYexR_neg	412.3080309412761
ALAGLYexR_pos	412.3080309412761
ALAR_neg	3.110319146566402
ALAR_pos	4968.9205293200175
ALASERNaEx_pos	496.3897186491849
ALASm_pos	2850.0
ALATA_L_neg	6006.918378034643
ALATA_L_pos	4870.998131659265
ALATHRNaEx_pos	496.3897186491849
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	657.4380514348863
ALAt2r_pos	720.1832730712295
ALAt4_pos	458.316022870201
ALAtN1_neg	872.6261575291096
ALAtN1_pos	886.1630160580323
ALAyLATthc_pos	657.4380514348863
ALCD1_neg	6697.550384818011
ALCD1_pos	14.996079407689304
ALCD21_D_pos	921.1078824417706
ALCD21_L_pos	1854.7016098790386
ALCD22_D_pos	1228.9763382502333
ALCD22_L_pos	1854.7016098790386
ALCD2if_pos	6.689512151731772
ALCD2yf_pos	6.530211055952711
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	76.81468174772954
ALDD2x_pos	10111.13966141587
ALDD2xm_pos	14346.399061998858
ALDD2y_pos	9642.894451194858
ALDSTRNte_neg	0.0
ALDSTRNte_pos	68927.34723956455
ALDSTRNtm_neg	68927.34723956455
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3942.686697555607
ALOX5_pos	127.01137323294363
ALR2_pos	1854.7016098790386
ALR3_pos	1854.7016098790386
AMACR2p_pos	27848.04772391155
AMACR2r_pos	0.0
AMACRp_pos	81804.205150687
AMACRr_pos	0.0
AMANK_pos	11182.60019678256
AMCOXO_pos	76.31341194175535
AMETr_neg	0.0
AMETr_pos	6574.3289021425335
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	9741.662689284203
AMPTASECG_pos	10990.91848252372
AMPTASECGe_pos	14051.396667643503
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	11.696357987343035
AMY2e_pos	11.696357987343035
ANDRSTRNGLCte_pos	90457.00827614368
ANDRSTRNGLCtr_neg	90457.00827614372
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	73146.93771720503
ANDRSTRNte_pos	18.820025812239148
ANDRSTRNtr_neg	18.82002581223915
ANDRSTRNtr_pos	73146.93771720506
ANTHte_neg	13.612637360252535
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.424138912327232
AOBUTDsm_pos	17155.339030864638
AP4AH1_pos	0.0
APAT2rm_neg	24123.89887206069
APAT2rm_pos	19563.339705572667
APNNOXte_neg	7.089425190354729
APNNOXte_pos	0.0
APOCF_pos	9376.20363349049
APOCFm_pos	11341.502544564608
APOC_LYS_BTNP_pos	9376.20363349049
APOC_LYS_BTNPm_pos	11341.502544564608
APPNNte_neg	0.0
APPNNte_pos	7.089425190354729
APRGSTRNte_neg	77756.66284581914
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.00505551995397
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.00505551995397
ARACHCOAtx_neg	49322.889901258415
ARACHCOAtx_pos	18471.72096263886
ARACHCPT1_pos	26542.711743141008
ARACHCPT2_pos	26542.711743141008
ARACHCRNt_pos	26542.711743141008
ARACHDCOAtx_neg	6144.581908762762
ARACHDCOAtx_pos	374.55921782388805
ARACHDt2_neg	680.5025618874726
ARACHDt2_pos	601.9506253518997
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	7116.937464617759
ARACHt_neg	1390.325275737909
ARACHt_pos	1311.773339202336
ARGATB0tc_pos	1517.1442913584215
ARGDCm_pos	44511.25948457749
ARGLYSex_pos	518.7556401230352
ARGN_pos	27865.68623747289
ARGNm_pos	28300.683399197744
ARGSL_neg	0.0
ARGSL_pos	23105.339735107307
ARGSS_pos	23105.339735107296
ARGt4_pos	1427.464405490096
ARGtiDF_pos	657.4380514348863
ARGtm_neg	3515.3219304529493
ARGtm_pos	2850.0
ARSA_pos	46398.291927500984
ARTCOAL1_pos	7234.434962575045
ARTCOAL2_pos	7234.434962575044
ARTCOAL3_pos	7234.434962575045
ASAH1_pos	50146.69448191582
ASCBOX_pos	18310.244923126116
ASCBSVCTtc_pos	5110.017983965619
ASCBt4_neg	1187.6081509087196
ASCBt4_pos	1484.849106833137
ASCBt_neg	1484.849106833137
ASCBt_pos	1406.2971702975642
ASNALANaEx_pos	496.39777936825504
ASNATB0tc_pos	1461.9962234971306
ASNCYSNaEx_pos	496.39777936825504
ASNGLNNaEx_pos	496.39777936825504
ASNNm_pos	15063.921963430432
ASNPHELAT2tc_pos	305.730796199208
ASNS1_pos	11608.675217583419
ASNSERNaEx_pos	496.39777936825504
ASNTHRNaEx_pos	496.39777936825504
ASNt4_pos	547.1292545133942
ASNtN1_neg	837.808137896776
ASNtN1_pos	930.6491187828985
ASNtm_pos	15063.921963430432
ASP1DC_pos	12612.295946069324
ASPCTr_neg	0.0
ASPCTr_pos	28311.449972122187
ASPDTDe_neg	15.509955809356706
ASPDTDe_pos	2821.757614306038
ASPDt6_pos	2821.757614306038
ASPDxt_neg	15.509955809356706
ASPDxt_pos	0.0
ASPGLUm_pos	8455.30386869554
ASPNATm_pos	17138.419680673687
ASPPROASCT1_pos	2422.5973869263325
ASPTA_neg	8592.672525146978
ASPTA_pos	8820.691399926944
ASPTAm_neg	8821.23071279183
ASPTAm_pos	18402.156118574996
ASPt6_pos	2821.757614306038
ASPte_pos	1598.2534041424674
ATP1ter_neg	0.0
ATP1ter_pos	8329.784476182209
ATP2ter_neg	5230.3545722991275
ATP2ter_pos	5230.3545722991275
ATPH1e_pos	22870.007628059535
ATPH2e_pos	3.307562113042839
ATPS4m_pos	3922.0524681045576
ATPasel_pos	29812.387431554147
ATPtm_pos	3081.6491917870544
ATPtn_neg	0.0
ATPtn_pos	11344.755017891248
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	5862.432865511775
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	23546.03548713055
Asn_X_Ser_Thrtr_neg	23122.976955572016
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	14870.079889890523
B3GALT41g_pos	17632.612199388026
B3GALT42g_pos	18329.73631512597
B3GALT43g_pos	18880.395182023738
B3GALT44g_pos	19463.781489604502
B3GALT5g_pos	13357.662014463822
B3GALTg_pos	15022.801354886133
B3GNT11g_pos	12852.982546940568
B3GNT12g_pos	11455.536917773965
B3GNT310g_pos	14912.287845158507
B3GNT311g_pos	12554.71933826791
B3GNT312g_pos	12852.982546940566
B3GNT313g_pos	11892.60055502516
B3GNT314g_pos	10732.505755459482
B3GNT315g_pos	11455.536917773958
B3GNT31g_pos	12210.102470200358
B3GNT32g_pos	12210.102470200358
B3GNT33g_pos	12210.102470200358
B3GNT34g_pos	12424.097694785698
B3GNT35g_pos	12424.097694785698
B3GNT36g_pos	1180.1204434028866
B3GNT37g_pos	17587.419586164484
B3GNT39g_pos	39194.12210705114
B3GNT51g_pos	14912.287845158506
BAAT1x_pos	4773.32441664399
BAAT2x_pos	4070.7405603259335
BAAT3x_pos	27848.047723911543
BAAT4x_pos	4773.32441664399
BACCL_pos	9376.20363349049
BACCLm_pos	11341.502544564608
BALABETAtc_pos	1839.3428633935448
BALAPAT1tc_pos	1612.845649788658
BALAVECSEC_pos	5248.324221937594
BALAtmr_neg	24123.898872060694
BALAtmr_pos	19563.339705572656
BAMPPALDOX_pos	46676.767271209836
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	14.966976284238097
BCRNe_pos	18164.10127370829
BDG2HCGHD_pos	0.0
