	Tcon_Lymph_Tcon9_L1
3HBCOAHLm_pos	24230.671079528718
3HBCOARc_neg	0.0
3HBCOARc_pos	18228.031134642155
3HCO3_NAt_neg	2104.6004314358174
3HCO3_NAt_pos	2186.7591251719264
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11924.92226406394
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17541.520179801362
3MOBt2im_pos	6050.163799452759
3MOBte_neg	6.684602723540868
3MOBte_pos	8483.963336663961
3MOPt2im_pos	6050.163799452759
3MOPte_neg	26.202007422451196
3MOPte_pos	8481.713338554431
3MOX4HOXPGALDOX_NADP__neg	2145.403408905119
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	2145.403408905119
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26195.51789150874
3SALAASPm_pos	0.0
3SALACBOXL_pos	12875.138240804212
3SALAOX_pos	34172.109522368504
3SALATAi_pos	21035.61426803193
3SALATAim_pos	26195.517891508745
3SPYRSP_pos	21035.61426803193
3SPYRSPm_pos	26195.517891508745
41R1H2MAE12BOOX_pos	56214.44101327342
41R2A1H12BOOX_pos	46179.08714619041
42A12BOOX_pos	0.0
4ABUTtcn_pos	13811.257048367868
4ABUTtm_neg	16561.14868769339
4ABUTtm_pos	21223.823213748132
4HBZCOAFm_pos	74839.35209268885
4HBZFm_pos	74839.35209268885
4HDEBRISOQUINEte_neg	7.112297372369794
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4367.350069491431
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15850.632797684382
4HPROLTASCT1_pos	2461.65988561899
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6050.163799452759
4MOPte_neg	8947.064365856659
4MOPte_pos	8471.997156465459
4MPTNLte_neg	0.0
4MPTNLte_pos	80310.21482399946
4MPTNLtm_neg	80310.21482399949
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.630949237193407
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.917571464746676
4NPHSFte_pos	0.0
4NPHSULT_pos	29.917571464746676
4NPHte_neg	0.0
4NPHte_pos	17.061361034121425
4OHPROIMINOtc_pos	2461.65988561899
4PYRDX_pos	10937.784816566376
5ADTSTSTERONEGLCte_pos	94201.84011238543
5ADTSTSTERONEGLCtr_neg	94201.84011238541
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13437.417393906395
5ADTSTSTERONESte_neg	9.321501489346677
5ADTSTSTERONESte_pos	73536.79746959227
5ADTSTSTERONEte_neg	75800.08649216717
5ADTSTSTERONEte_pos	8.25682160118058
5ADTSTSTERONEtr_neg	45.516664886482154
5ADTSTSTERONEtr_pos	75803.84489310953
5AOPtm_neg	21860.808946067424
5AOPtm_pos	0.0
5DHFtl_pos	3844.94790797596
5FTHFt2_neg	0.0
5FTHFt2_pos	10.871985854579181
5HLTDL_pos	8.991254261880687
5HOMEPRAZOLEte_neg	7.630949237193407
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.050164045937485
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21221.12308099568
5MTAte_pos	17157.935845089014
5MTHFt2_neg	2069.748347748733
5MTHFt2_pos	2069.748347748733
5MTHFt2le_neg	2239.496695497466
5MTHFt2le_pos	2239.496695497466
5MTHFt_neg	2069.748347748733
5MTHFt_pos	1900.0
5OXPROt_neg	16508.0412410669
5OXPROt_pos	9888.663629010247
5THFtl_pos	3844.94790797596
5THFtm_pos	6302.689384116875
6DHFtl_pos	4637.9201576579
6DHFtm_pos	6688.553697399781
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70661.74818769051
6HTSTSTERONEtr_neg	70661.74818769052
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4637.9201576579
6THFtm_pos	6688.553697399778
7DHCHSTEROLtr_neg	12809.398816008483
7DHCHSTEROLtr_pos	112973.89545805019
7DHFtl_pos	5166.568324112522
7DHFtm_pos	6947.029752212923
7THFtl_pos	5166.5683241125225
7THFtm_pos	6947.029752212922
A4GALTc_pos	0.0
A4GALTg_pos	15563.476606383687
A4GNT1g_pos	0.0
A4GNT2g_pos	334.58112733449025
AACOAT_pos	10138.843418724675
AACTOOR_pos	17801.37046350153
AACTtm_pos	17801.37046350153
AASAD3m_pos	53.94747890700741
AATAi_neg	8167.264114085989
AATAi_pos	73.38199226816621
ABO1g_pos	14241.946551294968
ABO2g_pos	13250.94032688258
ABO3g_pos	13749.659764283479
ABO4g_pos	13070.299363599575
ABO5g_pos	13070.299363599575
ABO6g_pos	12387.18018060649
ABO7g_pos	12387.18018060649
ABO8g_pos	12437.794366351969
ABO9g_pos	11165.678740210678
ABTArm_neg	16561.148687693396
ABTArm_pos	21223.823213748135
ABTD_neg	5312.273519008482
ABTD_pos	9.456780704748414
ABTti_pos	5312.273519008482
ABUTD_pos	24051.009041396483
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1845.1412181392454
ABUTt2r_pos	1835.1664123361845
ABUTt4_2_r_neg	1835.1664123361845
ABUTt4_2_r_pos	1845.1412181392454
ACACT10m_neg	24901.648266091455
ACACT10m_pos	20781.64530383826
ACACT1r_neg	19628.203494595597
ACACT1r_pos	32071.21438070704
ACACT1rm_pos	15468.79047571345
ACACT1x_pos	20847.468878717547
ACACT4p_pos	45000.2307567535
ACACT5p_pos	45000.230756753546
ACACT6p_pos	45000.23075675352
ACACT7p_pos	43363.83767729625
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2113.963997413588
ACACt2_pos	2113.963997413588
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10329.416941229802
ACACtx_pos	0.0
ACALDt_neg	8347.477044008803
ACALDt_pos	7.174956067979208
ACALDtm_neg	14894.996978931258
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73670.12534228188
ACALDtx_neg	0.0
ACALDtx_pos	14.628884782643658
ACCOAC_pos	6861.22165740433
ACCOACm_pos	7013.5483131225365
ACCOAL_pos	5899.740983412829
ACCOALm_pos	9358.19235572631
ACCOAgt_neg	0.0
ACCOAgt_pos	29818.927854703797
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4079.6454146275582
ACCOAtr_pos	4079.6454146275582
ACETONEt2_neg	17755.34972270623
ACETONEt2_pos	8.590629088703562
ACETONEt2m_neg	17755.34972270623
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15257.917415556598
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15257.917415556598
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13070.299363599574
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13070.299363599574
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12387.18018060649
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12387.180180606485
ACGALK2_pos	686.3265523980649
ACGALK_pos	683.8971621466256
ACGALtlg_neg	1227.4995721754135
ACGALtlg_pos	0.0
ACGALtly_pos	683.8971621466258
ACGAM2E_neg	6266.214719183106
ACGAM2E_pos	42542.42598675982
ACGAM6PSi_pos	6958.800852999071
ACGAMK_pos	6266.214719183106
ACGAMPM_neg	0.0
ACGAMPM_pos	6266.214719183106
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1227.4995721754135
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1227.4995721754133
ACGPID_pos	55.57429881549045
ACGSm_pos	0.0
ACHEe_pos	10208.991678379765
ACHVESSEC_pos	6578.097884118253
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	12989.403967346962
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16256.921999035136
ACN13ACNGALGBSIDEtg_neg	16256.921999035134
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16256.921999035136
ACN23ACNGALGBSIDEtg_neg	16256.921999035134
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18342.46938887592
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18342.469388875932
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16209.174085971139
ACNACNGALGBSIDEtg_neg	16209.174085971137
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11339.476734388594
ACNAM9PL_pos	11509.103233954564
ACNAMPH_pos	11509.103233954564
ACNAMlt_neg	24820.178333805306
ACNAMlt_pos	0.0
ACNAMtn_pos	8857.188906054955
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14594.72822716037
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14594.728227160378
ACNMLr_neg	29265.251847643496
ACNMLr_pos	11509.103233954562
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37650.90038516103
ACOAD8m_pos	2850.0
ACOAD9m_pos	24912.02590260515
ACOAHi_pos	6839.176502479471
ACOAO7p_pos	38003.71791523634
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94870.62788512078
ACOX2x_pos	85807.54032438151
ACP1_FMN__pos	5855.735242629508
ACRNtm_pos	9229.378101128359
ACS2_pos	7059.740577299453
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6839.176502479471
ACSm_pos	9116.465882346958
ACTLMO_pos	6391.492598502546
ACTNMO_pos	25675.416453967373
ACYP_pos	4887.0127575661445
ACt2m_neg	9958.786337954147
ACt2m_pos	9954.031653173153
ACt2r_neg	2113.963997413588
ACt2r_pos	2113.963997413588
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10473.782229613713
ADAe_pos	11132.279013686499
ADCim_pos	17755.349722706233
ADEt_neg	7221.250904457593
ADEt_pos	38181.32930674599
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	1883.7210282477902
ADK1_pos	1883.7210282477902
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	1883.7210282477902
ADK3_pos	1883.7210282477902
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	1883.7210282477904
ADKd_pos	1883.7210282477904
ADMDC_pos	21221.12308099568
ADNCYC_pos	6273.77602797325
ADNK1_pos	5396.017251969462
ADNK1m_pos	3652.888450748334
ADNK3_pos	6141.484700989676
ADNK4_pos	6141.493663046291
ADNt4_pos	533.5413219913148
ADNt5le_pos	1700.7318737245166
ADNt_neg	533.5413219913148
ADNt_pos	1206.9758288791072
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10987.535491538314
ADNtm_pos	13799.143733442894
ADPACDAc_pos	13687.179802489183
ADPACTD_neg	0.0
ADPACTD_pos	13687.179802489183
ADPCOACROT_neg	13687.179802489183
ADPCOACROT_pos	92457.56330061685
ADPCOAPTE_pos	13687.179802489183
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13762.008385318479
ADPRDPm_pos	0.0
ADPRIBt_pos	24.05999352793259
ADPT_pos	7649.143711921269
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.4097120268889
ADRNCOAtx_pos	24067.14902750303
ADRNCPT1_pos	713.8198963957104
ADRNCPT2_pos	713.8198963957104
ADRNCRNt_pos	713.8198963957104
ADRNLPVESSEC_pos	49514.31104586406
ADRNt_neg	1818.0763384951879
ADRNt_pos	1672.7978625967548
ADSELK_pos	0.0
ADSK_pos	5254.354546341291
ADSL1_pos	15318.446988763619
ADSL2_pos	35055.932879657135
ADSS_pos	15318.446988763619
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.630949237193408
AG13T10g_pos	15113.770113164113
AG13T11g_pos	15113.770113164113
AG13T12g_pos	15113.770113164113
AG13T13g_pos	15113.770113164113
AG13T14g_pos	15113.770113164113
AG13T15g_pos	15113.770113164113
AG13T16g_pos	10547.54090491596
AG13T17g_pos	10547.54090491596
AG13T18g_pos	10547.54090491596
AG13T1g_pos	10587.756045472748
AG13T2g_pos	10587.756045472748
AG13T3g_pos	10587.756045472748
AG13T4g_pos	15113.770113164112
AG13T5g_pos	15113.770113164112
AG13T6g_pos	15113.770113164112
AG13T7g_pos	15113.770113164112
AG13T8g_pos	15113.770113164112
AG13T9g_pos	15113.770113164112
AGDC_pos	6958.80085299907
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46249.675676171464
AGPAT1_pos	17772.804427104373
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12367.233447190067
AGTix_pos	16922.384285974855
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34178.28364367236
AHCYSte_pos	13847.266379961631
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6678.363079990026
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13065.128315155567
AHEXASE2ly_pos	23903.801877737136
AHEXASEly_pos	24507.172065879753
AICART_neg	18424.981790960912
AICART_pos	17191.83109102078
AICARte_neg	18424.981790960905
AICARte_pos	17191.83109102078
AIRCr_neg	0.0
AIRCr_pos	35055.932879657135
AK2LGCHOLt_neg	8.378569681432054
AK2LGCHOLt_pos	11322.833831800186
AKGDm_pos	19189.780620823105
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2132.3699394701925
AKGt4_3_pos	2923.9898692757915
AKGtp_neg	0.0
AKGtp_pos	78.11566858869018
AKR1C1_pos	80337.71122149231
AKR1C41_pos	2331.682139026261
AKR1C42_pos	2331.682139026261
AKR1D2_pos	95431.35929358647
AKR1D_pos	15789.386731034354
ALA-DTDe_pos	1388.03576678535
ALAALACNc_neg	0.0
ALAALACNc_pos	9750.112623790006
ALAALAPEPT1tc_pos	9750.112623790006
ALAASNNaEx_pos	550.4710470523866
ALAATB0tc_pos	1878.782995471633
ALACYSNaEx_pos	550.2854888754151
ALADGLNexR_neg	433.3358797761065
ALADGLNexR_pos	433.3358797761065
ALADGLYexR_neg	433.3358797761065
ALADGLYexR_pos	433.3358797761065
ALAGLNNaEx_pos	508.1833766802555
ALAGLNexR_neg	417.6076095010003
ALAGLNexR_pos	417.6076095010003
ALAGLYexR_neg	411.76640583622054
ALAGLYexR_pos	411.76640583622054
ALAR_neg	3.1106988062693173
ALAR_pos	5325.522643961468
ALASERNaEx_pos	550.2854888754151
ALASm_pos	2850.0
ALATA_L_neg	6048.861967822074
ALATA_L_pos	4955.043014554785
ALATHRNaEx_pos	550.2854888754151
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	746.3119973755385
ALAt2r_pos	889.4307953958231
ALAt4_pos	709.3771211301466
ALAtN1_neg	1357.3938437715633
ALAtN1_pos	1761.9950571832135
ALAyLATthc_pos	746.3119973755385
ALCD1_neg	7529.665714482337
ALCD1_pos	15.891847003645857
ALCD21_D_pos	1293.8890773015564
ALCD21_L_pos	2593.911782057032
ALCD22_D_pos	1713.861641521487
ALCD22_L_pos	2593.911782057032
ALCD2if_pos	7.182675406254739
ALCD2yf_pos	6.559264808763164
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.11566858869018
ALDD2x_pos	10954.264938349264
ALDD2xm_pos	14894.996978931244
ALDD2y_pos	10616.530450249602
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71760.3395201136
ALDSTRNtm_neg	71760.33952011356
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3929.0131144807146
ALOX5_pos	132.7215545923823
ALR2_pos	2593.911782057032
ALR3_pos	2593.911782057032
AMACR2p_pos	29619.945691409917
AMACR2r_pos	0.0
AMACRp_pos	85807.54032438151
AMACRr_pos	0.0
AMANK_pos	11509.103233954564
AMCOXO_pos	78.12472342323694
AMETr_neg	0.0
AMETr_pos	6678.363079990027
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10522.222040274672
AMPTASECG_pos	11878.982637684163
AMPTASECGe_pos	15730.825108091312
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	12.641992531345453
AMY2e_pos	12.641992531345451
ANDRSTRNGLCte_pos	94193.77031631129
ANDRSTRNGLCtr_neg	94193.77031631126
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75862.02489292812
ANDRSTRNte_pos	19.837514164366574
ANDRSTRNtr_neg	19.837514164366574
ANDRSTRNtr_pos	75862.02489292811
ANTHte_neg	14.001093325961762
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.79397694134314
AOBUTDsm_pos	17801.37046350153
AP4AH1_pos	0.0
APAT2rm_neg	24409.42227049063
APAT2rm_pos	19939.59012559689
APNNOXte_neg	7.630949237193408
APNNOXte_pos	0.0
APOCF_pos	9950.435871557314
APOCFm_pos	11460.023152437745
APOC_LYS_BTNP_pos	9950.435871557314
APOC_LYS_BTNPm_pos	11460.023152437745
APPNNte_neg	0.0
APPNNte_pos	7.630949237193408
APRGSTRNte_neg	80337.71122149243
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.171464223540585
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.171464223540585
ARACHCOAtx_neg	50624.77801017464
ARACHCOAtx_pos	19278.198649981932
ARACHCPT1_pos	27251.672457468892
ARACHCPT2_pos	27251.672457468892
ARACHCRNt_pos	27251.672457468892
ARACHDCOAtx_neg	6662.784816566375
ARACHDCOAtx_pos	381.39153614785505
ARACHDt2_neg	1474.689231356847
ARACHDt2_pos	1329.4107554584136
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8535.447033920478
ARACHt_neg	1818.0763384951879
ARACHt_pos	1672.7978625967548
ARGATB0tc_pos	2012.4291327126807
ARGDCm_pos	46249.67567617146
ARGLYSex_pos	457.59720388882954
ARGN_pos	29207.16861148465
ARGNm_pos	29878.118532367975
ARGSL_neg	0.0
ARGSL_pos	24085.941699686275
ARGSS_pos	24085.941699686275
ARGt4_pos	1617.8763358262304
ARGtiDF_pos	643.967260936456
ARGtm_neg	3524.9304488844036
ARGtm_pos	2850.0
ARSA_pos	48414.05035415198
ARTCOAL1_pos	7849.070626943793
ARTCOAL2_pos	7849.070626943793
ARTCOAL3_pos	7849.070626943793
ASAH1_pos	52428.90231668867
ASCBOX_pos	18708.786437936567
ASCBSVCTtc_pos	5617.209748295199
ASCBt4_neg	1098.4792620940507
ASCBt4_pos	1509.3046810745664
ASCBt_neg	1509.3046810745664
ASCBt_pos	1364.0262051761333
ASNALANaEx_pos	550.4710470523866
ASNATB0tc_pos	1862.4381170219654
ASNCYSNaEx_pos	550.4710470523866
ASNGLNNaEx_pos	550.4710470523866
ASNNm_pos	15936.838099034814
ASNPHELAT2tc_pos	306.54954696959044
ASNS1_pos	12947.125199347058
ASNSERNaEx_pos	550.4710470523866
ASNTHRNaEx_pos	550.4710470523866
ASNt4_pos	673.7953721203096
ASNtN1_neg	1357.817053558987
ASNtN1_pos	1687.0176299117472
ASNtm_pos	15936.838099034814
ASP1DC_pos	13144.61080998495
ASPCTr_neg	0.0
ASPCTr_pos	29747.04286916272
ASPDTDe_neg	16.58379643346613
ASPDTDe_pos	3557.1941079298836
ASPDt6_pos	3557.1941079298836
ASPDxt_neg	16.58379643346613
ASPDxt_pos	0.0
ASPGLUm_pos	8673.6108715192
ASPNATm_pos	17246.418056211798
ASPPROASCT1_pos	2024.566414700411
ASPTA_neg	8922.236423952032
ASPTA_pos	9195.922301498913
ASPTAm_neg	9180.583708528127
ASPTAm_pos	19228.475879005444
ASPt6_pos	3557.1941079298836
ASPte_pos	2024.566414700411
ATP1ter_neg	0.0
ATP1ter_pos	8839.167097873962
ATP2ter_neg	5963.225785723317
ATP2ter_pos	5963.225785723317
ATPH1e_pos	25196.649217097238
ATPH2e_pos	3.283614538610756
ATPS4m_pos	3904.0103741780413
ATPasel_pos	31339.886895194373
ATPtm_pos	3072.9245739995126
ATPtn_neg	0.0
ATPtn_pos	11375.766038137055
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6038.227884323943
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24302.480240493143
Asn_X_Ser_Thrtr_neg	23849.38372302248
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15563.476606383687
B3GALT41g_pos	18413.757576019387
B3GALT42g_pos	19193.22058716891
B3GALT43g_pos	19752.475094306545
B3GALT44g_pos	20454.186915479746
B3GALT5g_pos	14006.204214459289
B3GALTg_pos	15595.688244289733
B3GNT11g_pos	13333.602097767476
B3GNT12g_pos	11907.656312775864
B3GNT310g_pos	15489.459604802301
B3GNT311g_pos	13070.299363599575
B3GNT312g_pos	13333.60209776748
B3GNT313g_pos	12387.18018060649
B3GNT314g_pos	11165.678740210678
B3GNT315g_pos	11907.656312775856
B3GNT31g_pos	12765.189905094594
B3GNT32g_pos	12765.189905094594
B3GNT33g_pos	12765.189905094594
B3GNT34g_pos	13029.830797687091
B3GNT35g_pos	13029.830797687091
B3GNT36g_pos	1227.4995721754135
B3GNT37g_pos	18481.057318647807
B3GNT39g_pos	40799.00649996365
B3GNT51g_pos	15489.459604802298
BAAT1x_pos	5700.0
BAAT2x_pos	4919.021730098092
BAAT3x_pos	29619.945691409917
BAAT4x_pos	5700.0
BACCL_pos	9950.435871557314
BACCLm_pos	11460.023152437745
BALABETAtc_pos	1775.0379726180715
BALAPAT1tc_pos	1871.453105768003
BALAVECSEC_pos	6381.835994044434
BALAtmr_neg	24409.422270490628
BALAtmr_pos	19939.590125596893
BAMPPALDOX_pos	47633.00689886871
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.38989827626091
BCRNe_pos	18228.03113464216
BDG2HCGHD_pos	0.0
BDHm_neg	15216.243681625674
