	Tcon_Lymph_Tcon7_L2
2HBO_pos	11.27791432736035
2HBt2_neg	1421.1933607903964
2HBt2_pos	1421.1933607903964
2HCO3_NAt_neg	1351.418680879616
2HCO3_NAt_pos	1351.418680879616
2MB2COAc_neg	0.0
2MB2COAc_pos	19871.911862222572
2MCITt_neg	0.0
2MCITt_pos	25115.70137144467
2OXOADOXm_pos	128.70981986982264
2OXOADPTm_neg	8163.820730899436
2OXOADPTm_pos	149.36809418691868
34DHOXPEGOX_neg	0.0
34DHOXPEGOX_pos	45834.35488543338
34DHOXPEGt_neg	0.0
34DHOXPEGt_pos	45834.35488543336
34DHPHAMT_pos	0.0
34DHPHELAT1tc_pos	732.1706062558927
34DHPHEt_neg	732.1706062558927
34DHPHEt_pos	4.783442290783019
34DHPLACOX_NADP__neg	1563.2845617785028
34DHPLACOX_NADP__pos	0.0
34DHPLACOX_pos	1563.2845617785028
34DHXMANDACOX_NADP__neg	1563.2845617785028
34DHXMANDACOX_NADP__pos	0.0
34DHXMANDACOX_pos	1563.2845617785028
34HPLFM_pos	74603.08986293932
34HPPOR_pos	66552.75593670792
34HPPte_neg	11058.02457397941
34HPPte_pos	7576.633232615006
35CGMPtn_neg	0.0
35CGMPtn_pos	14605.540627236303
3AIBTm_neg	0.0
3AIBTm_pos	19118.76808086384
3AIB_Dtm_neg	18992.217447597148
3AIB_Dtm_pos	33939.953632562225
3AIBt_pos	19118.76808086385
3AIBtm_pos	19118.76808086385
3DPHBH1_pos	74603.08986293932
3DPHBH2_pos	74605.23871221485
3DSPHR_pos	30071.312943424386
3HAO_pos	77.22793792537071
3HBCDm_neg	0.0
3HBCDm_pos	18271.388735486373
3HBCOAHLm_pos	24139.3389027578
3HBCOARc_neg	0.0
3HBCOARc_pos	18271.38873548638
3HCO3_NAt_neg	1971.9039013723275
3HCO3_NAt_pos	2019.1389623303046
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	12065.825745658347
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17399.01108616855
3MOBt2im_pos	6037.702348305938
3MOBte_neg	6.695818200212805
3MOBte_pos	8329.167730275107
3MOPt2im_pos	6037.702348305938
3MOPte_neg	26.19475636754759
3MOPte_pos	8326.593465413105
3MOX4HOXPGALDOX_NADP__neg	1563.2845617785028
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1563.2845617785028
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26381.36124696901
3SALAASPm_pos	0.0
3SALACBOXL_pos	13023.722236220316
3SALAOX_pos	33999.81784032277
3SALATAi_pos	21304.817945050072
3SALATAim_pos	26381.361246969005
3SPYRSP_pos	21304.817945050072
3SPYRSPm_pos	26381.361246969005
41R1H2MAE12BOOX_pos	55473.60710464137
41R2A1H12BOOX_pos	45834.35488543336
42A12BOOX_pos	0.0
4ABUTtcn_pos	13630.752449560267
4ABUTtm_neg	16436.53232156722
4ABUTtm_pos	21021.903721741655
4HBZCOAFm_pos	74603.08986293933
4HBZFm_pos	74603.08986293933
4HDEBRISOQUINEte_neg	7.4276028427427825
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	3961.7213775842647
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15754.604963776288
4HPROLTASCT1_pos	2587.637317696859
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6037.702348305938
4MOPte_neg	8894.168055742313
4MOPte_pos	8319.960226462865
4MPTNLte_neg	0.0
4MPTNLte_pos	79799.13596240929
4MPTNLtm_neg	79799.13596240927
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.635308746182195
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.56935616978765
4NPHSFte_pos	0.0
4NPHSULT_pos	29.56935616978765
4NPHte_neg	0.0
4NPHte_pos	17.074918509267384
4OHPROIMINOtc_pos	2587.637317696859
4PYRDX_pos	10966.49795414028
5ADTSTSTERONEGLCte_pos	94153.46070356823
5ADTSTSTERONEGLCtr_neg	94153.46070356823
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13406.136260738045
5ADTSTSTERONESte_neg	9.297519109074814
5ADTSTSTERONESte_pos	73197.63464656186
5ADTSTSTERONEte_neg	75295.99869202748
5ADTSTSTERONEte_pos	8.327135821513037
5ADTSTSTERONEtr_neg	45.653943078825925
5ADTSTSTERONEtr_pos	75300.20951400732
5AOPtm_neg	21924.648524066026
5AOPtm_pos	0.0
5DHFtl_pos	3853.3040928044034
5FTHFt2_neg	0.0
5FTHFt2_pos	10.846706992881334
5HLTDL_pos	9.956801983278703
5HOMEPRAZOLEte_neg	7.635308746182195
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.489137949174237
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21163.377478439714
5MTAte_pos	17304.946462405915
5MTHFt2_neg	2082.7032908392903
5MTHFt2_pos	2082.7032908392903
5MTHFt2le_neg	2265.40658167858
5MTHFt2le_pos	2265.40658167858
5MTHFt_neg	2082.7032908392903
5MTHFt_pos	1900.0
5OXPROt_neg	16871.773331563032
5OXPROt_pos	9954.117298362751
5THFtl_pos	3853.3040928044034
5THFtm_pos	6308.083244174686
6DHFtl_pos	4652.605517240067
6DHFtm_pos	6697.582323945478
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70123.76228813545
6HTSTSTERONEtr_neg	70123.7622881354
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4652.605517240066
6THFtm_pos	6697.5823239454785
7DHCHSTEROLtr_neg	12755.367931326942
7DHCHSTEROLtr_pos	112898.53078002583
7DHFtl_pos	5185.473133530502
7DHFtm_pos	6958.181694532642
7THFtl_pos	5185.473133530502
7THFtm_pos	6958.181694532635
A4GALTc_pos	0.0
A4GALTg_pos	15764.638093113856
A4GNT1g_pos	0.0
A4GNT2g_pos	330.02979209014245
AACOAT_pos	10326.63791965694
AACTOOR_pos	17792.923008997306
AACTtm_pos	17792.923008997306
AASAD3m_pos	54.23655207134088
AATAi_neg	8163.820730899435
AATAi_pos	73.37657961195535
ABO1g_pos	14397.95421175418
ABO2g_pos	13444.883107896698
ABO3g_pos	13939.357484859735
ABO4g_pos	13203.539386007022
ABO5g_pos	13203.539386007022
ABO6g_pos	12511.608789581544
ABO7g_pos	12511.608789581544
ABO8g_pos	12593.892978020867
ABO9g_pos	11306.611401252057
ABTArm_neg	16436.532321567218
ABTArm_pos	21021.903721741655
ABTD_neg	5370.642152704502
ABTD_pos	9.728597429643576
ABTti_pos	5370.642152704502
ABUTD_pos	23917.847083733443
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1866.2856575472558
ABUTt2r_pos	1926.1352747234994
ABUTt4_2_r_neg	1926.1352747234994
ABUTt4_2_r_pos	1866.2856575472558
ACACT10m_neg	25006.200971611404
ACACT10m_pos	20822.28723312892
ACACT1r_neg	19794.772505097113
ACACT1r_pos	31837.813370454583
ACACT1rm_pos	15600.224031752125
ACACT1x_pos	20853.04027983552
ACACT4p_pos	45138.78719920969
ACACT5p_pos	45138.78719920971
ACACT6p_pos	45138.7871992097
ACACT7p_pos	43505.55351718139
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2128.7141252276424
ACACt2_pos	2128.7141252276424
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10350.943524214268
ACACtx_pos	0.0
ACALDt_neg	8471.078336346312
ACALDt_pos	6.780423415599347
ACALDtm_neg	15005.51218416663
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73174.12718794074
ACALDtx_neg	0.0
ACALDtx_pos	14.720985707088076
ACCOAC_pos	6884.4670393651295
ACCOACm_pos	7013.422128668769
ACCOAL_pos	5910.415462533338
ACCOALm_pos	9393.180331495325
ACCOAgt_neg	0.0
ACCOAgt_pos	30146.671968475937
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4078.1529087493336
ACCOAtr_pos	4078.1529087493336
ACETONEt2_neg	17692.89197740298
ACETONEt2_pos	8.546821308570818
ACETONEt2m_neg	17692.891977402982
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15457.233202834146
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15457.233202834146
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13203.53938600702
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13203.539386007027
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12511.608789581549
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12511.60878958154
ACGALK2_pos	670.4045335575616
ACGALK_pos	667.8916029061363
ACGALtlg_neg	1234.2904515204102
ACGALtlg_pos	0.0
ACGALtly_pos	667.8916029061363
ACGAM2E_neg	6307.734583533354
ACGAM2E_pos	42953.305572613994
ACGAM6PSi_pos	7115.822741855505
ACGAMK_pos	6307.734583533354
ACGAMPM_neg	0.0
ACGAMPM_pos	6307.734583533354
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1234.2904515204104
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1234.29045152041
ACGPID_pos	55.82484461789414
ACGSm_pos	0.0
ACHEe_pos	10801.697560263608
ACHVESSEC_pos	6691.500537058257
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13216.58985994517
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16414.90494360253
ACN13ACNGALGBSIDEtg_neg	16414.90494360253
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16414.90494360253
ACN23ACNGALGBSIDEtg_neg	16414.90494360253
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18542.69179420418
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18542.691794204173
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16396.492237115086
ACNACNGALGBSIDEtg_neg	16396.492237115086
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11507.71576051526
ACNAM9PL_pos	11564.230023660763
ACNAMPH_pos	11564.230023660763
ACNAMlt_neg	24906.71439045428
ACNAMlt_pos	0.0
ACNAMtn_pos	8887.627280262552
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14743.654666732393
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14743.654666732396
ACNMLr_neg	29558.865906001232
ACNMLr_pos	11564.23002366076
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37871.566007442656
ACOAD8m_pos	2850.0
ACOAD9m_pos	24813.45693609626
ACOAHi_pos	7089.308023020458
ACOAO7p_pos	38095.53312940939
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94655.59311686682
ACOX2x_pos	85468.28220857396
ACP1_FMN__pos	5887.737035106516
ACRNtm_pos	9255.733296481132
ACS2_pos	7089.308023020453
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7089.308023020458
ACSm_pos	9350.62653605599
ACTLMO_pos	6480.819507102774
ACTNMO_pos	25785.757467938103
ACYP_pos	4920.225083568314
ACt2m_neg	10222.408200834543
ACt2m_pos	10011.841369364669
ACt2r_neg	2135.5966803951983
ACt2r_pos	2135.5966803951983
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10526.857330171486
ADAe_pos	11330.075302260126
ADCim_pos	17692.89197740298
ADEt_neg	7349.358966737244
ADEt_pos	38710.37929455663
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2049.264753262735
ADK1_pos	2049.264753262735
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2049.264753262735
ADK3_pos	2049.264753262735
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2049.264753262735
ADKd_pos	2049.264753262735
ADMDC_pos	21163.377478439714
ADNCYC_pos	6307.632939805921
ADNK1_pos	5443.039294994978
ADNK1m_pos	3693.7255651007717
ADNK3_pos	6181.206744262667
ADNK4_pos	6181.363865055574
ADNt4_pos	542.0726365341062
ADNt5le_pos	1743.2417546973609
ADNt_neg	542.0726365341062
ADNt_pos	1223.522926407994
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11090.705408590453
ADNtm_pos	13985.776683756361
ADPACDAc_pos	13731.889282480828
ADPACTD_neg	0.0
ADPACTD_pos	13731.88928248083
ADPCOACROT_neg	13731.889282480832
ADPCOACROT_pos	92465.60506948375
ADPCOAPTE_pos	13731.889282480832
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13919.958076003395
ADPRDPm_pos	0.0
ADPRIBt_pos	24.70323479838104
ADPT_pos	7813.148952560473
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.27262470168509
ADRNCOAtx_pos	24085.515386115665
ADRNCPT1_pos	716.3448035764347
ADRNCPT2_pos	716.3448035764347
ADRNCRNt_pos	716.3448035764347
ADRNLPVESSEC_pos	48743.04031124214
ADRNt_neg	1630.1796230089078
ADRNt_pos	1494.7447802184397
ADSELK_pos	0.0
ADSK_pos	5253.097812495295
ADSL1_pos	15328.294708908728
ADSL2_pos	35079.7248205406
ADSS_pos	15328.294708908728
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.635308746182196
AG13T10g_pos	15160.115649694568
AG13T11g_pos	15160.115649694568
AG13T12g_pos	15160.115649694568
AG13T13g_pos	15160.115649694568
AG13T14g_pos	15160.115649694568
AG13T15g_pos	15160.115649694568
AG13T16g_pos	10595.253443313983
AG13T17g_pos	10595.253443313983
AG13T18g_pos	10595.253443313983
AG13T1g_pos	10642.727641594542
AG13T2g_pos	10642.727641594542
AG13T3g_pos	10642.727641594542
AG13T4g_pos	15160.11564969456
AG13T5g_pos	15160.11564969456
AG13T6g_pos	15160.11564969456
AG13T7g_pos	15160.11564969456
AG13T8g_pos	15160.11564969456
AG13T9g_pos	15160.11564969456
AGDC_pos	7115.8227418555025
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	45988.491228249164
AGPAT1_pos	17960.552475051358
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12362.63074822014
AGTix_pos	16714.435538420843
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34163.03632953798
AHCYSte_pos	13948.06613358746
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6696.677429867168
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13143.721972764732
AHEXASE2ly_pos	23929.224349306853
AHEXASEly_pos	24599.51457600165
AICART_neg	18499.23812162391
AICART_pos	17417.15082790274
AICARte_neg	18499.23812162391
AICARte_pos	17417.15082790274
AIRCr_neg	0.0
AIRCr_pos	35079.72482054061
AK2LGCHOLt_neg	7.996418293174781
AK2LGCHOLt_pos	11457.387388208528
AKGDm_pos	18928.03925812716
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2150.474586078441
AKGt4_3_pos	2944.965383433898
AKGtp_neg	0.0
AKGtp_pos	77.9065274543001
AKR1C1_pos	79798.94970123356
AKR1C41_pos	2365.582223015733
AKR1C42_pos	2365.582223015733
AKR1D2_pos	95095.66569647948
AKR1D_pos	16042.238064714113
ALA-DTDe_pos	1382.0704320896257
ALAALACNc_neg	0.0
ALAALACNc_pos	9629.497731930966
ALAALAPEPT1tc_pos	9629.497731930964
ALAASNNaEx_pos	538.7896500764602
ALAATB0tc_pos	1789.1571536348704
ALACYSNaEx_pos	538.6276541596487
ALADGLNexR_neg	425.00703530378286
ALADGLNexR_pos	425.00703530378286
ALADGLYexR_neg	425.00703530378286
ALADGLYexR_pos	425.00703530378286
ALAGLNNaEx_pos	522.2158297922422
ALAGLNexR_neg	405.3888463156137
ALAGLNexR_pos	405.3888463156137
ALAGLYexR_neg	400.1895069708626
ALAGLYexR_pos	400.1895069708626
ALAR_neg	3.1222888100130435
ALAR_pos	5229.934315852906
ALASERNaEx_pos	538.6276541596487
ALASm_pos	2850.0
ALATA_L_neg	6036.599188926446
ALATA_L_pos	4873.348558529498
ALATHRNaEx_pos	538.6276541596487
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	739.6648918026774
ALAt2r_pos	890.9744087761193
ALAt4_pos	723.4672364098376
ALAtN1_neg	1539.7007693314786
ALAtN1_pos	1855.597778327925
ALAyLATthc_pos	739.6648918026774
ALCD1_neg	7873.750565169507
ALCD1_pos	16.049084284331023
ALCD21_D_pos	1374.6064832774548
ALCD21_L_pos	2757.806338490966
ALCD22_D_pos	1773.9178454687876
ALCD22_L_pos	2757.806338490966
ALCD2if_pos	7.276029700935809
ALCD2yf_pos	6.572265558772547
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.90652745430012
ALDD2x_pos	10853.393653232752
ALDD2xm_pos	15005.51218416663
ALDD2y_pos	10401.484998126336
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71345.15495036489
ALDSTRNtm_neg	71345.15495036487
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3933.5343017287682
ALOX5_pos	131.69436965582813
ALR2_pos	2757.806338490966
ALR3_pos	2757.806338490966
AMACR2p_pos	29668.715393204846
AMACR2r_pos	0.0
AMACRp_pos	85468.28220857396
AMACRr_pos	0.0
AMANK_pos	11564.230023660763
AMCOXO_pos	77.2279379253707
AMETr_neg	0.0
AMETr_pos	6696.67742986717
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10656.030553929568
AMPTASECG_pos	11888.031127230199
AMPTASECGe_pos	15836.453498989827
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.41956778811621
AMY2e_pos	13.41956778811621
ANDRSTRNGLCte_pos	94122.99220800275
ANDRSTRNGLCtr_neg	94122.99220800282
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75336.47715039719
ANDRSTRNte_pos	19.853275965201515
ANDRSTRNtr_neg	19.85327596520152
ANDRSTRNtr_pos	75336.47715039719
ANTHte_neg	14.034343241224432
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.875481029663025
AOBUTDsm_pos	17792.923008997306
AP4AH1_pos	0.0
APAT2rm_neg	24415.12185716159
APAT2rm_pos	20007.903608788114
APNNOXte_neg	7.635308746182197
APNNOXte_pos	0.0
APOCF_pos	10000.51464479348
APOCFm_pos	11508.599298341747
APOC_LYS_BTNP_pos	10000.51464479348
APOC_LYS_BTNPm_pos	11508.599298341747
APPNNte_neg	0.0
APPNNte_pos	7.635308746182197
APRGSTRNte_neg	79798.9497012337
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.041833442624288
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.041833442624288
ARACHCOAtx_neg	50893.09199652329
ARACHCOAtx_pos	19253.51645827281
ARACHCPT1_pos	27204.098789759766
ARACHCPT2_pos	27204.098789759766
ARACHCRNt_pos	27204.098789759766
ARACHDCOAtx_neg	6691.500537058257
ARACHDCOAtx_pos	381.65897426115805
ARACHDt2_neg	1099.687110188127
ARACHDt2_pos	964.2522673976589
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8388.910094321673
ARACHt_neg	1630.1796230089078
ARACHt_pos	1494.7447802184397
ARGATB0tc_pos	2059.8603483218894
ARGDCm_pos	45988.49122824915
ARGLYSex_pos	450.4541709864361
ARGN_pos	29422.928257763448
ARGNm_pos	29960.747444964527
ARGSL_neg	0.0
ARGSL_pos	24287.124538620315
ARGSS_pos	24287.124538620308
ARGt4_pos	1607.1425808095516
ARGtiDF_pos	628.0199358982749
ARGtm_neg	3526.2446117258023
ARGtm_pos	2850.0
ARSA_pos	48604.39429908097
ARTCOAL1_pos	7885.634422457049
ARTCOAL2_pos	7885.634422457049
ARTCOAL3_pos	7885.634422457049
ASAH1_pos	52667.60592676707
ASCBOX_pos	18900.923918508714
ASCBSVCTtc_pos	5654.156752719056
ASCBt4_neg	1068.8932183910367
ASCBt4_pos	1512.9362533195263
ASCBt_neg	1512.9362533195263
ASCBt_pos	1377.5014105290581
ASNALANaEx_pos	538.7896500764602
ASNATB0tc_pos	1805.7309739190882
ASNCYSNaEx_pos	538.7896500764602
ASNGLNNaEx_pos	538.7896500764602
ASNNm_pos	16230.76284204631
ASNPHELAT2tc_pos	289.27245193770267
ASNS1_pos	13102.166308904636
ASNSERNaEx_pos	538.7896500764602
ASNTHRNaEx_pos	538.7896500764602
ASNt4_pos	663.0177069273603
ASNtN1_neg	1539.728435360601
ASNtN1_pos	1794.6225942921149
ASNtm_pos	16230.76284204631
ASP1DC_pos	13069.547856094592
ASPCTr_neg	0.0
ASPCTr_pos	29905.48645714559
ASPDTDe_neg	16.47817313690885
ASPDTDe_pos	3711.0909571973307
ASPDt6_pos	3711.0909571973307
ASPDxt_neg	16.47817313690885
ASPDxt_pos	0.0
ASPGLUm_pos	8723.078926819559
ASPNATm_pos	17681.570964033894
ASPPROASCT1_pos	2119.0662596389407
ASPTA_neg	8923.716355810164
ASPTA_pos	9211.358527641854
ASPTAm_neg	9197.475857300013
ASPTAm_pos	19383.80186131307
ASPt6_pos	3711.0909571973307
ASPte_pos	2119.0662596389407
ATP1ter_neg	0.0
ATP1ter_pos	8862.861962741286
ATP2ter_neg	5589.014974358438
ATP2ter_pos	5589.014974358438
ATPH1e_pos	26010.47901871508
ATPH2e_pos	3.294628352658969
ATPS4m_pos	3946.984543839646
ATPasel_pos	31610.96419198255
ATPtm_pos	3071.632498323418
ATPtn_neg	0.0
ATPtn_pos	11398.972587532578
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6072.267814505653
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24322.27309923207
Asn_X_Ser_Thrtr_neg	23876.922854521774
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15764.63809311386
B3GALT41g_pos	18634.0790837535
B3GALT42g_pos	19434.16581334057
B3GALT43g_pos	20005.591919897728
B3GALT44g_pos	20635.646902214055
B3GALT5g_pos	14189.488289024363
B3GALTg_pos	15796.50210958001
B3GNT11g_pos	13483.805011319417
B3GNT12g_pos	12056.623842728673
B3GNT310g_pos	15687.159561694509
B3GNT311g_pos	13203.539386007022
B3GNT312g_pos	13483.805011319413
B3GNT313g_pos	12511.608789581544
B3GNT314g_pos	11306.611401252057
B3GNT315g_pos	12056.62384272867
B3GNT31g_pos	12929.830386162186
B3GNT32g_pos	12929.830386162186
B3GNT33g_pos	12929.830386162186
B3GNT34g_pos	13185.846832991721
B3GNT35g_pos	13185.846832991721
B3GNT36g_pos	1234.2904515204102
B3GNT37g_pos	18609.45364988944
B3GNT39g_pos	40981.86199001281
B3GNT51g_pos	15687.1595616945
BAAT1x_pos	5700.0
BAAT2x_pos	4921.281565324212
BAAT3x_pos	29668.715393204846
BAAT4x_pos	5700.0
BACCL_pos	10000.51464479348
BACCLm_pos	11508.599298341747
BALABETAtc_pos	1846.0219951477145
BALAPAT1tc_pos	1873.051831796665
BALAVECSEC_pos	6467.781089963622
BALAtmr_neg	24415.121857161594
BALAtmr_pos	20007.903608788114
BAMPPALDOX_pos	47405.38761432005
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.399754039109444
BCRNe_pos	18271.388735486365
BDG2HCGHD_pos	0.0
