	exTreg_Lymph_exTreg5_L2
2HBt2_pos	1401.688232112971
2HCO3_NAt_neg	1198.8571394907638
2HCO3_NAt_pos	1198.8571394907638
2MB2COAc_neg	0.0
2MB2COAc_pos	19961.502520586353
2MCITt_neg	0.0
2MCITt_pos	25260.64009626967
2OXOADOXm_pos	130.3549481203809
2OXOADPTm_neg	8171.7073956394715
2OXOADPTm_pos	152.41858890593613
34DHOXPEGOX_neg	0.0
34DHOXPEGOX_pos	46767.4694775876
34DHOXPEGt_neg	0.0
34DHOXPEGt_pos	46767.469477587605
34DHPHAMT_pos	0.0
34DHPHELAT1tc_pos	831.3236869609653
34DHPHEt_neg	831.3236869609653
34DHPHEt_pos	5.042032802678918
34DHPLACOX_NADP__neg	2363.8949261852467
34DHPLACOX_NADP__pos	0.0
34DHPLACOX_pos	2363.8949261852467
34DHXMANDACOX_NADP__neg	2363.8949261852467
34DHXMANDACOX_NADP__pos	0.0
34DHXMANDACOX_pos	2363.8949261852467
34HPLFM_pos	76153.50645015339
34HPPOR_pos	67802.78054764181
34HPPte_neg	11149.468420140262
34HPPte_pos	7722.636956079979
35CGMPtn_neg	0.0
35CGMPtn_pos	15007.556329721621
3AIBTm_neg	0.0
3AIBTm_pos	19152.214419197488
3AIB_Dtm_neg	19025.275875207986
3AIB_Dtm_pos	35119.84410606842
3AIBt_pos	19152.21441919749
3AIBtm_pos	19152.21441919749
3DPHBH1_pos	76153.50645015338
3DPHBH2_pos	76171.27352776144
3DSPHR_pos	30589.513690809315
3HAO_pos	79.35697522824029
3HBCDm_neg	0.0
3HBCDm_pos	18453.652379557203
3HBCOAHLm_pos	24195.423711662694
3HBCOARc_neg	0.0
3HBCOARc_pos	18453.652379557203
3HCO3_NAt_neg	1844.5457064582479
3HCO3_NAt_pos	1777.6188308048122
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	12139.358424587852
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	18308.35634906993
3MOBt2im_pos	6020.254987916611
3MOBte_neg	6.602731455822822
3MOBte_pos	8380.427131857794
3MOPt2im_pos	6020.254987916611
3MOPte_neg	26.188190518658722
3MOPte_pos	8379.142095358477
3MOX4HOXPGALDOX_NADP__neg	2363.8949261852467
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	2363.8949261852467
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26208.234271606074
3SALAASPm_pos	0.0
3SALACBOXL_pos	12755.853250240729
3SALAOX_pos	34787.77727152106
3SALATAi_pos	21110.48407486189
3SALATAim_pos	26208.23427160607
3SPYRSP_pos	21110.48407486189
3SPYRSPm_pos	26208.23427160607
41R1H2MAE12BOOX_pos	57703.79103329957
41R2A1H12BOOX_pos	46767.46947758759
42A12BOOX_pos	0.0
4ABUTtcn_pos	14263.131382540118
4ABUTtm_neg	16546.917659913233
4ABUTtm_pos	21706.62538540019
4HBZCOAFm_pos	76153.50645015339
4HBZFm_pos	76153.50645015339
4HDEBRISOQUINEte_neg	7.359968160197128
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4372.743906185967
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	16019.551212695396
4HPROLTASCT1_pos	2703.8374636143435
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6020.254987916611
4MOPte_neg	8972.300904799557
4MOPte_pos	8374.436239893243
4MPTNLte_neg	0.0
4MPTNLte_pos	82434.68841644036
4MPTNLtm_neg	82434.68841644021
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.546457429378249
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	30.508280491531046
4NPHSFte_pos	0.0
4NPHSULT_pos	30.50828049153105
4NPHte_neg	0.0
4NPHte_pos	16.901471401063645
4OHPROIMINOtc_pos	2703.8374636143435
4PYRDX_pos	11098.092704637489
5ADTSTSTERONEGLCte_pos	95910.43941546815
5ADTSTSTERONEGLCtr_neg	95910.4394154681
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13932.538360208722
5ADTSTSTERONESte_neg	9.346252683502199
5ADTSTSTERONESte_pos	75167.07090752693
5ADTSTSTERONEte_neg	77617.41167108844
5ADTSTSTERONEte_pos	8.397965459520833
5ADTSTSTERONEtr_neg	46.0449712448873
5ADTSTSTERONEtr_pos	77616.59201683829
5AOPtm_neg	22050.135659018888
5AOPtm_pos	0.0
5DHFtl_pos	3890.8416848307584
5FTHFt2_neg	0.0
5FTHFt2_pos	11.040893075418943
5HLTDL_pos	9.304451397787068
5HOMEPRAZOLEte_neg	7.546457429378249
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3768.149627758179
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.168591932560515
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21319.809373326018
5MTAte_pos	17484.442316860255
5MTHFt2_neg	2079.2056643557876
5MTHFt2_pos	2079.2056643557876
5MTHFt2le_neg	2258.411328711575
5MTHFt2le_pos	2258.411328711575
5MTHFt_neg	2079.2056643557876
5MTHFt_pos	1900.0
5OXPROt_neg	17224.945465702458
5OXPROt_pos	10656.549937245225
5THFtl_pos	3890.841684830758
5THFtm_pos	6307.983928061171
6DHFtl_pos	4711.126633990172
6DHFtm_pos	6698.096467101186
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	72354.17029526262
6HTSTSTERONEtr_neg	72354.17029526262
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4711.126633990172
6THFtm_pos	6698.096467101189
7DHCHSTEROLtr_neg	12794.810069293671
7DHCHSTEROLtr_pos	114852.85675837364
7DHFtl_pos	5257.983266763112
7DHFtm_pos	6959.14128169612
7THFtl_pos	5257.98326676311
7THFtm_pos	6959.141281696116
A4GALTc_pos	0.0
A4GALTg_pos	16007.883715450142
A4GNT1g_pos	0.0
A4GNT2g_pos	338.10917231750653
AACOAT_pos	10472.680650724971
AACTOOR_pos	17952.510220031298
AACTtm_pos	17952.510220031298
AASAD3m_pos	54.5706673878074
AATAi_neg	8171.7073956394715
AATAi_pos	74.96982249679985
ABO1g_pos	14648.890253161504
ABO2g_pos	13675.491303758537
ABO3g_pos	14183.476174636991
ABO4g_pos	13433.838047441495
ABO5g_pos	13433.838047441495
ABO6g_pos	12739.843093323649
ABO7g_pos	12739.843093323649
ABO8g_pos	12810.288089068286
ABO9g_pos	11522.812789475698
ABTArm_neg	16546.917659913237
ABTArm_pos	21706.625385400188
ABTD_neg	5256.713059904486
ABTD_pos	9.48581258565996
ABTti_pos	5256.713059904486
ABUTD_pos	24800.025691161743
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1633.3379723740895
ABUTt2r_pos	1643.5018144185108
ABUTt4_2_r_neg	1643.5018144185108
ABUTt4_2_r_pos	1633.3379723740895
ACACT10m_neg	25247.335496275376
ACACT10m_pos	20806.901483450947
ACACT1r_neg	19930.10320341113
ACACT1r_pos	32867.63623239171
ACACT1rm_pos	15747.744885123699
ACACT1x_pos	21076.91497468551
ACACT4p_pos	45793.4385698973
ACACT5p_pos	45793.4385698973
ACACT6p_pos	45793.43856989727
ACACT7p_pos	44158.15578484685
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2111.498485951669
ACACt2_pos	2111.498485951669
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10527.248047521243
ACACtx_pos	0.0
ACALDt_neg	8677.586848825546
ACALDt_pos	7.173353991558946
ACALDtm_neg	15336.513621072389
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	75450.85035983725
ACALDtx_neg	0.0
ACALDtx_pos	14.772862335628835
ACCOAC_pos	7012.88614445586
ACCOACm_pos	7004.638994805957
ACCOAL_pos	6094.510480059758
ACCOALm_pos	9471.476255233278
ACCOAgt_neg	0.0
ACCOAgt_pos	30829.43381895794
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4075.051897812248
ACCOAtr_pos	4075.051897812248
ACETONEt2_neg	17899.433957695008
ACETONEt2_pos	8.27776250411561
ACETONEt2m_neg	17899.433957695015
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15710.20053165036
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15710.20053165036
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13433.838047441492
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13433.838047441492
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12739.84309332365
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12739.843093323649
ACGALK2_pos	694.7673704540738
ACGALK_pos	692.3646669863966
ACGALtlg_neg	1250.845154429202
ACGALtlg_pos	0.0
ACGALtly_pos	692.3646669863967
ACGAM2E_neg	6417.911638769276
ACGAM2E_pos	43876.357777909434
ACGAM6PSi_pos	7198.538029950966
ACGAMK_pos	6417.911638769277
ACGAMPM_neg	0.0
ACGAMPM_pos	6417.911638769276
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1250.8451544292018
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1250.8451544292018
ACGPID_pos	57.19423603348469
ACGSm_pos	0.0
ACHEe_pos	10521.731150573594
ACHVESSEC_pos	6839.093218125962
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13279.648231260451
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16766.52537590249
ACN13ACNGALGBSIDEtg_neg	16766.525375902493
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16766.52537590249
ACN23ACNGALGBSIDEtg_neg	16766.525375902493
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18934.66195437357
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18934.661954373583
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16742.60600800185
ACNACNGALGBSIDEtg_neg	16742.606008001854
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11898.350790533088
ACNAM9PL_pos	11805.613903325933
ACNAMPH_pos	11805.613903325933
ACNAMlt_neg	25263.837178477654
ACNAMlt_pos	0.0
ACNAMtn_pos	8933.255846067903
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	15035.633159366269
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	15035.633159366274
ACNMLr_neg	30268.878842025402
ACNMLr_pos	11805.61390332593
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38162.63292230745
ACOAD8m_pos	2850.0
ACOAD9m_pos	24872.092464175745
ACOAHi_pos	7226.321445874075
ACOAO7p_pos	38607.65684690853
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	96569.04172400455
ACOX2x_pos	87584.95164403497
ACP1_FMN__pos	6055.7612411375285
ACRNtm_pos	9284.41230334635
ACS2_pos	7226.321445874075
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7198.538029950964
ACSm_pos	9427.38178635929
ACTLMO_pos	6518.214572697412
ACTNMO_pos	25336.520185447192
ACYP_pos	5046.004121941513
ACt2m_neg	10310.510327720816
ACt2m_pos	10053.829665377472
ACt2r_neg	2125.8441160564853
ACt2r_pos	2125.8441160564853
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	11173.744437488152
ADAe_pos	11854.587609460148
ADCim_pos	17899.433957695004
ADEt_neg	7633.031325263381
ADEt_pos	39633.733006012095
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2102.7852456977666
ADK1_pos	2102.7852456977666
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2102.7852456977666
ADK3_pos	2102.7852456977666
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2102.785245697767
ADKd_pos	2102.785245697767
ADMDC_pos	21319.809373326018
ADNCYC_pos	6483.147015137521
ADNK1_pos	5520.127856822263
ADNK1m_pos	3670.9943424946377
ADNK3_pos	6318.312170644536
ADNK4_pos	6318.609907118891
ADNt4_pos	603.2088129904917
ADNt5le_pos	1793.5474252942784
ADNt_neg	603.2088129904917
ADNt_pos	1204.0992873733044
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11103.91083471954
ADNtm_pos	14697.22253376526
ADPACDAc_pos	13859.46179512381
ADPACTD_neg	0.0
ADPACTD_pos	13859.46179512381
ADPCOACROT_neg	13859.46179512381
ADPCOACROT_pos	94563.18665541658
ADPCOAPTE_pos	13859.461795123809
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	14333.861865687855
ADPRDPm_pos	0.0
ADPRIBt_pos	25.00884266506864
ADPT_pos	7972.192796686213
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.73151725155432
ADRNCOAtx_pos	24478.936423095947
ADRNCPT1_pos	724.8221133210598
ADRNCPT2_pos	724.8221133210598
ADRNCRNt_pos	724.8221133210598
ADRNLPVESSEC_pos	50812.61958737805
ADRNt_neg	2200.5984679326984
ADRNt_pos	2013.1263417510975
ADSELK_pos	0.0
ADSK_pos	5496.61277669439
ADSL1_pos	15605.451273419147
ADSL2_pos	35875.623664137995
ADSS_pos	15605.451273419147
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.546457429378248
AG13T10g_pos	15535.147889250655
AG13T11g_pos	15535.147889250655
AG13T12g_pos	15535.147889250655
AG13T13g_pos	15535.147889250655
AG13T14g_pos	15535.147889250655
AG13T15g_pos	15535.147889250655
AG13T16g_pos	10818.201821188157
AG13T17g_pos	10818.201821188157
AG13T18g_pos	10818.201821188157
AG13T1g_pos	10868.31460053879
AG13T2g_pos	10868.31460053879
AG13T3g_pos	10868.31460053879
AG13T4g_pos	15535.147889250653
AG13T5g_pos	15535.147889250653
AG13T6g_pos	15535.147889250653
AG13T7g_pos	15535.147889250653
AG13T8g_pos	15535.147889250653
AG13T9g_pos	15535.147889250653
AGDC_pos	7198.538029950964
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	47183.74252543011
AGPAT1_pos	18310.33855319354
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12342.219214684805
AGTix_pos	17068.614700432387
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34877.5039914424
AHCYSte_pos	14201.795845755778
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6781.289148910131
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13313.010267767113
AHEXASE2ly_pos	24263.618157014713
AHEXASEly_pos	24948.3000468124
AICART_neg	18645.192096715884
AICART_pos	17535.633511298947
AICARte_neg	18645.192096715884
AICARte_pos	17535.633511298947
AIRCr_neg	0.0
AIRCr_pos	35875.623664137995
AK2LGCHOLt_neg	8.501853487636023
AK2LGCHOLt_pos	11673.07783347008
AKGDm_pos	19347.395582347286
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2126.2526835021954
AKGt4_3_pos	2982.0130323196286
AKGtp_neg	0.0
AKGtp_pos	78.69456915511365
AKR1C1_pos	82461.54687676077
AKR1C41_pos	2282.0953147798427
AKR1C42_pos	2282.0953147798427
AKR1D2_pos	97136.0855046035
AKR1D_pos	16336.081330891135
ALA-DTDe_pos	1290.3136176924434
ALAALACNc_neg	0.0
ALAALACNc_pos	9509.225627502086
ALAALAPEPT1tc_pos	9509.225627502086
ALAASNNaEx_pos	595.1938114604928
ALAATB0tc_pos	1864.941089813466
ALACYSNaEx_pos	595.1560108892609
ALADGLNexR_neg	440.4096730183711
ALADGLNexR_pos	440.4096730183711
ALADGLYexR_neg	440.4096730183711
ALADGLYexR_pos	440.4096730183711
ALAGLNNaEx_pos	543.2518461614808
ALAGLNexR_neg	424.3491596218754
ALAGLNexR_pos	424.3491596218754
ALAGLYexR_neg	418.06319578449006
ALAGLYexR_pos	418.06319578449006
ALAR_neg	3.1089784718129057
ALAR_pos	5174.693376892498
ALASERNaEx_pos	595.1560108892609
ALASm_pos	2850.0
ALATA_L_neg	6019.442023638571
ALATA_L_pos	5042.042582194881
ALATHRNaEx_pos	595.1560108892609
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	672.0317130501379
ALAt2r_pos	806.099626163053
ALAt4_pos	731.397384071063
ALAtN1_neg	1518.292368020959
ALAtN1_pos	1845.8840660228882
ALAyLATthc_pos	672.0317130501379
ALCD1_neg	7395.221924668555
ALCD1_pos	15.300417478766093
ALCD21_D_pos	1007.9731508932349
ALCD21_L_pos	2020.1785200425516
ALCD22_D_pos	1397.3702415900952
ALCD22_L_pos	2020.1785200425516
ALCD2if_pos	6.882743288704599
ALCD2yf_pos	6.564717121945756
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.69456915511367
ALDD2x_pos	11371.398921818369
ALDD2xm_pos	15336.513621072387
ALDD2y_pos	10907.56110170277
ALDSTRNte_neg	0.0
ALDSTRNte_pos	73676.28466831608
ALDSTRNtm_neg	73676.28466831608
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3479.5544984438243
ALOX5_pos	131.11332150760435
ALR2_pos	2020.1785200425516
ALR3_pos	2020.1785200425516
AMACR2p_pos	30126.30990089095
AMACR2r_pos	0.0
AMACRp_pos	87584.95164403497
AMACRr_pos	0.0
AMANK_pos	11805.613903325933
AMCOXO_pos	79.3569752282403
AMETr_neg	0.0
AMETr_pos	6781.28914891013
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10918.45892192132
AMPTASECG_pos	12213.928486063762
AMPTASECGe_pos	16341.109033277691
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.41497128483351
AMY2e_pos	13.41497128483351
ANDRSTRNGLCte_pos	95891.58858783549
ANDRSTRNGLCtr_neg	95891.58858783549
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	77668.17149289712
ANDRSTRNte_pos	19.974676948166323
ANDRSTRNtr_neg	19.97467694816632
ANDRSTRNtr_pos	77668.1714928971
ANTHte_neg	14.512500657081118
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.511265167775342
AOBUTDsm_pos	17952.510220031298
AP4AH1_pos	0.0
APAT2rm_neg	24434.058855699885
APAT2rm_pos	20068.943807204563
APNNOXte_neg	7.546457429378248
APNNOXte_pos	0.0
APOCF_pos	10081.809458174652
APOCFm_pos	11537.861724831284
APOC_LYS_BTNP_pos	10081.809458174652
APOC_LYS_BTNPm_pos	11537.861724831284
APPNNte_neg	0.0
APPNNte_pos	7.546457429378248
APRGSTRNte_neg	82461.54687676085
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.161315890968884
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.161315890968884
ARACHCOAtx_neg	51520.398818620386
ARACHCOAtx_pos	19535.008816604728
ARACHCPT1_pos	27637.54872148865
ARACHCPT2_pos	27637.54872148865
ARACHCRNt_pos	27637.54872148865
ARACHDCOAtx_neg	6839.093218125962
ARACHDCOAtx_pos	386.622752051534
ARACHDt2_neg	2200.5984679326984
ARACHDt2_pos	2013.1263417510975
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8965.969838425004
ARACHt_neg	2200.5984679326984
ARACHt_pos	2013.1263417510975
ARGATB0tc_pos	2056.4303986223304
ARGDCm_pos	47183.74252543011
ARGLYSex_pos	468.3954159784165
ARGN_pos	29752.661485088975
ARGNm_pos	30541.112811779312
ARGSL_neg	0.0
ARGSL_pos	24312.734067820238
ARGSS_pos	24312.73406782026
ARGt4_pos	1646.3510725942945
ARGtiDF_pos	602.3114785514138
ARGtm_neg	3525.3452335013976
ARGtm_pos	2850.0
ARSA_pos	49688.113587532345
ARTCOAL1_pos	8015.969838425002
ARTCOAL2_pos	8015.969838425002
ARTCOAL3_pos	8015.969838425
ASAH1_pos	53140.86745957
ASCBOX_pos	18824.191895511554
ASCBSVCTtc_pos	5936.580725986069
ASCBt4_neg	1124.666038338119
ASCBt4_pos	1601.208914598933
ASCBt_neg	1601.208914598933
ASCBt_pos	1413.7367884173325
ASNALANaEx_pos	595.1938114604928
ASNATB0tc_pos	1826.1674545097458
ASNCYSNaEx_pos	595.1938114604928
ASNGLNNaEx_pos	595.1938114604928
ASNNm_pos	16390.325613923844
ASNPHELAT2tc_pos	312.0639557021078
ASNS1_pos	13399.285501359955
ASNSERNaEx_pos	595.1938114604928
ASNTHRNaEx_pos	595.1938114604928
ASNt4_pos	627.1840283326409
ASNtN1_neg	1518.3691272377214
ASNtN1_pos	1716.3948301164353
ASNtm_pos	16390.325613923844
ASP1DC_pos	13196.297612814802
ASPCTr_neg	0.0
ASPCTr_pos	30557.779507198004
ASPDTDe_neg	16.603743581902332
ASPDTDe_pos	3742.951298175932
ASPDt6_pos	3742.951298175932
ASPDxt_neg	16.603743581902332
ASPDxt_pos	0.0
ASPGLUm_pos	8745.575057111842
ASPNATm_pos	17951.051752132033
ASPPROASCT1_pos	2283.0656330682823
ASPTA_neg	8959.315459136295
ASPTA_pos	9225.010412770123
ASPTAm_neg	9215.77528118612
ASPTAm_pos	19432.4677202806
ASPt6_pos	3742.951298175932
ASPte_pos	2200.5984679326984
ATP1ter_neg	0.0
ATP1ter_pos	9014.777334432774
ATP2ter_neg	6650.0
ATP2ter_pos	6650.0
ATPH1e_pos	26342.15476335379
ATPH2e_pos	3.2969949615781324
ATPS4m_pos	3923.11710677166
ATPasel_pos	32019.48228727734
ATPtm_pos	3085.817343936649
ATPtn_neg	0.0
ATPtn_pos	11606.560867989743
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6467.520803719809
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24675.48739548207
Asn_X_Ser_Thrtr_neg	24212.460037154
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	16007.883715450145
B3GALT41g_pos	19011.88550575017
B3GALT42g_pos	19854.350133668897
B3GALT43g_pos	20469.29074451063
B3GALT44g_pos	21159.588308747265
B3GALT5g_pos	14444.022095977693
B3GALTg_pos	16087.756923918983
B3GNT11g_pos	13722.644933930855
B3GNT12g_pos	12268.282367210506
B3GNT310g_pos	15975.030378866028
B3GNT311g_pos	13433.838047441495
B3GNT312g_pos	13722.644933930855
B3GNT313g_pos	12739.843093323649
B3GNT314g_pos	11522.812789475698
B3GNT315g_pos	12268.282367210499
B3GNT31g_pos	13170.951748580357
B3GNT32g_pos	13170.951748580357
B3GNT33g_pos	13170.951748580357
B3GNT34g_pos	13405.108526785903
B3GNT35g_pos	13405.108526785903
B3GNT36g_pos	1250.8451544292016
B3GNT37g_pos	19019.669759792792
B3GNT39g_pos	41634.80069869372
B3GNT51g_pos	15975.030378866028
BAAT1x_pos	5700.0
BAAT2x_pos	4967.265253202145
BAAT3x_pos	30126.309900890952
BAAT4x_pos	5700.0
BACCL_pos	10081.809458174652
BACCLm_pos	11537.861724831284
BALABETAtc_pos	1877.9430471628793
BALAPAT1tc_pos	1835.8944109108295
BALAVECSEC_pos	6593.379584763707
BALAtmr_neg	24434.058855699892
BALAtmr_pos	20068.943807204563
BAMPPALDOX_pos	48506.568133225526
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.357002900867712
BCRNe_pos	18453.652379557203
BDG2HCGHD_pos	0.0
BDHm_neg	15399.146228915217
