	Tcon_Lymph_Tcon7_L1
AMCOXO_pos	77.42027329133448
AMETr_neg	0.0
AMETr_pos	6714.145220693309
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10734.422535566051
AMPTASECG_pos	11979.77767917266
AMPTASECGe_pos	15916.761242007518
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.421198100098554
AMY2e_pos	13.421198100098554
ANDRSTRNGLCte_pos	94407.36678313867
ANDRSTRNGLCtr_neg	94407.3667831387
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75623.80682496309
ANDRSTRNte_pos	19.866967838904678
ANDRSTRNtr_neg	19.86696783890468
ANDRSTRNtr_pos	75623.8068249631
ANTHte_neg	14.136092918922547
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.858242320976768
AOBUTDsm_pos	17802.798786004736
AP4AH1_pos	0.0
APAT2rm_neg	24417.708981083477
APAT2rm_pos	20024.58419476896
APNNOXte_neg	7.6329722965177655
APNNOXte_pos	0.0
APOCF_pos	10059.05520934326
APOCFm_pos	11541.39757640582
APOC_LYS_BTNP_pos	10059.05520934326
APOC_LYS_BTNPm_pos	11541.39757640582
APPNNte_neg	0.0
APPNNte_pos	7.6329722965177655
APRGSTRNte_neg	80003.98602828372
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.040833757983891
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.040833757983891
ARACHCOAtx_neg	50983.556576035204
ARACHCOAtx_pos	19269.877284374023
ARACHCPT1_pos	27263.372724837962
ARACHCPT2_pos	27263.372724837962
ARACHCRNt_pos	27263.372724837962
ARACHDCOAtx_neg	6752.118623694614
ARACHDCOAtx_pos	382.4616081148379
ARACHDt2_neg	1182.0994564459168
ARACHDt2_pos	1060.7470368387028
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8497.950377965462
ARACHt_neg	1663.9992829601304
ARACHt_pos	1542.6468633529164
ARGATB0tc_pos	2061.1746739122627
ARGDCm_pos	46100.49591624004
ARGLYSex_pos	454.8149555824939
ARGN_pos	29508.586366631214
ARGNm_pos	30026.942638911332
ARGSL_neg	0.0
ARGSL_pos	24369.162474327415
ARGSS_pos	24369.162474327408
ARGt4_pos	1600.0263017550221
ARGtiDF_pos	645.6050675013903
ARGtm_neg	3526.6932091060808
ARGtm_pos	2850.0
ARSA_pos	48712.44735880842
ARTCOAL1_pos	7942.695952149989
ARTCOAL2_pos	7942.695952149989
ARTCOAL3_pos	7942.695952149987
ASAH1_pos	52780.593507618905
ASCBOX_pos	18957.870652388057
ASCBSVCTtc_pos	5682.897084578378
ASCBt4_neg	1050.4548589297833
ASCBt4_pos	1489.5503266310361
ASCBt_neg	1489.5503266310361
ASCBt_pos	1368.1979070238222
ASNALANaEx_pos	525.2120803640362
ASNATB0tc_pos	1864.7499368679664
ASNCYSNaEx_pos	525.2120803640362
ASNGLNNaEx_pos	525.2120803640362
ASNNm_pos	16306.778878139765
ASNPHELAT2tc_pos	293.23858500947546
ASNS1_pos	13202.683122937293
ASNSERNaEx_pos	525.2120803640362
ASNTHRNaEx_pos	525.2120803640362
ASNt4_pos	631.6793825221586
ASNtN1_neg	1403.5858799703951
ASNtN1_pos	1641.4392886594298
ASNtm_pos	16306.778878139765
ASP1DC_pos	13098.207742927081
ASPCTr_neg	0.0
ASPCTr_pos	30038.93292010946
ASPDTDe_neg	16.456966067292925
ASPDTDe_pos	3711.364814285828
ASPDt6_pos	3711.364814285828
ASPDxt_neg	16.456966067292925
ASPDxt_pos	0.0
ASPGLUm_pos	8722.017249049672
ASPNATm_pos	17687.638601570357
ASPPROASCT1_pos	2061.208560300329
ASPTA_neg	8956.423581740542
ASPTA_pos	9211.612976763543
ASPTAm_neg	9198.444725589992
ASPTAm_pos	19450.376307597926
ASPt6_pos	3711.364814285828
ASPte_pos	2061.208560300329
ATP1ter_neg	0.0
ATP1ter_pos	8927.267586031974
ATP2ter_neg	5686.200346971573
ATP2ter_pos	5686.200346971573
ATPH1e_pos	26159.39583341065
ATPH2e_pos	3.295180733578877
ATPS4m_pos	3949.556539014328
ATPasel_pos	31727.055461089403
ATPtm_pos	3073.1138529233813
ATPtn_neg	0.0
ATPtn_pos	11443.292637462588
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6125.338436581035
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24399.247295912817
Asn_X_Ser_Thrtr_neg	23951.27530319152
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15818.069367652397
B3GALT41g_pos	18694.603091649184
B3GALT42g_pos	19487.956481412773
B3GALT43g_pos	20059.147168695676
B3GALT44g_pos	20723.214901951582
B3GALT5g_pos	14231.230139208668
B3GALTg_pos	15839.753970246202
B3GNT11g_pos	13535.270563528882
B3GNT12g_pos	12101.369419376966
B3GNT310g_pos	15729.336586618305
B3GNT311g_pos	13256.214295662285
B3GNT312g_pos	13535.270563528884
B3GNT313g_pos	12568.39583241087
B3GNT314g_pos	11350.581527703074
B3GNT315g_pos	12101.369419376962
B3GNT31g_pos	12967.627679126834
B3GNT32g_pos	12967.627679126834
B3GNT33g_pos	12967.627679126834
B3GNT34g_pos	13236.791654759094
B3GNT35g_pos	13236.791654759094
B3GNT36g_pos	1236.820726174537
B3GNT37g_pos	18703.0401919029
B3GNT39g_pos	41103.89734081381
B3GNT51g_pos	15729.336586618309
BAAT1x_pos	5700.0
BAAT2x_pos	4920.953755088582
BAAT3x_pos	29713.473479819637
BAAT4x_pos	5700.0
BACCL_pos	10059.05520934326
BACCLm_pos	11541.39757640582
BALABETAtc_pos	1859.5076882540152
BALAPAT1tc_pos	1845.0735203618926
BALAVECSEC_pos	6509.2506826202225
BALAtmr_neg	24417.708981083477
BALAtmr_pos	20024.584194768955
BAMPPALDOX_pos	47548.9386163546
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.408023338118095
BCRNe_pos	18277.323954569587
BDG2HCGHD_pos	0.0
