	Tcon_Lymph_Tcon6_L1
ACGAMPM_neg	0.0
ACGAMPM_pos	6537.8590005468295
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1232.0009040879183
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1232.0009040879183
ACGPID_pos	55.79876300609528
ACGSm_pos	0.0
ACHEe_pos	10631.854668698272
ACHVESSEC_pos	6785.406678736792
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13324.041859680838
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16528.077750730572
ACN13ACNGALGBSIDEtg_neg	16528.077750730576
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16528.077750730572
ACN23ACNGALGBSIDEtg_neg	16528.077750730576
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18697.678497294175
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18697.67849729418
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16514.24235329099
ACNACNGALGBSIDEtg_neg	16514.242353290992
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11529.382379717174
ACNAM9PL_pos	11806.966762480497
ACNAMPH_pos	11806.966762480497
ACNAMlt_neg	25035.818793954662
ACNAMlt_pos	0.0
ACNAMtn_pos	8888.034371536729
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14864.54367855103
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14864.543678551026
ACNMLr_neg	29713.368673902347
ACNMLr_pos	11806.966762480497
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38275.55479533346
ACOAD8m_pos	2850.0
ACOAD9m_pos	24932.41792003624
ACOAHi_pos	7213.825468754158
ACOAO7p_pos	38191.55790728936
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94958.6243395641
ACOX2x_pos	85567.40364778781
ACP1_FMN__pos	6020.415303879509
ACRNtm_pos	9309.057905834
ACS2_pos	7052.6408915749835
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7213.825468754157
ACSm_pos	9434.702547465387
ACTLMO_pos	6470.322570307673
ACTNMO_pos	26179.172672151883
ACYP_pos	5052.545028895953
ACt2m_neg	10254.474163469036
ACt2m_pos	10063.670814328365
ACt2r_neg	2311.896994400649
ACt2r_pos	2311.896994400649
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10605.317295943367
ADAe_pos	11427.133666778695
ADCim_pos	17849.398606843308
ADEt_neg	7205.570099449404
ADEt_pos	38677.800271475906
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2081.3754646300476
ADK1_pos	2081.3754646300476
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2081.3754646300476
ADK3_pos	2081.3754646300476
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2081.3754646300476
ADKd_pos	2081.3754646300476
ADMDC_pos	21281.95149077749
ADNCYC_pos	6434.8334579848715
ADNK1_pos	5566.57237080413
ADNK1m_pos	3699.75176584458
ADNK3_pos	6307.505446481319
ADNK4_pos	6307.720373412416
ADNt4_pos	624.9394939288547
ADNt5le_pos	1842.3777110198328
ADNt_neg	624.9394939288547
ADNt_pos	1227.707127077454
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11216.25494228061
ADNtm_pos	14461.160555567989
ADPACDAc_pos	13925.633694704242
ADPACTD_neg	0.0
ADPACTD_pos	13925.633694704242
ADPCOACROT_neg	13925.633694704242
ADPCOACROT_pos	92722.51660257716
ADPCOAPTE_pos	13925.63369470424
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	14055.4560174553
ADPRDPm_pos	0.0
ADPRIBt_pos	25.081227356743966
ADPT_pos	7681.159490726849
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.35128903386371
ADRNCOAtx_pos	24284.586908139954
ADRNCPT1_pos	718.3803701809848
ADRNCPT2_pos	718.3803701809848
ADRNCRNt_pos	718.3803701809848
ADRNLPVESSEC_pos	49701.94370391993
ADRNt_neg	1773.4519481262532
ADRNt_pos	1554.2514576240942
ADSELK_pos	0.0
ADSK_pos	5374.230666913469
ADSL1_pos	15757.253900030244
ADSL2_pos	35348.69360100063
ADSS_pos	15757.253900030244
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.599444918470857
AG13T10g_pos	15271.687694139266
AG13T11g_pos	15271.687694139266
AG13T12g_pos	15271.687694139266
AG13T13g_pos	15271.687694139266
AG13T14g_pos	15271.687694139266
AG13T15g_pos	15271.687694139266
AG13T16g_pos	10713.316607943067
AG13T17g_pos	10713.316607943067
AG13T18g_pos	10713.316607943067
AG13T1g_pos	10763.507161558686
AG13T2g_pos	10763.507161558686
AG13T3g_pos	10763.507161558686
AG13T4g_pos	15271.687694139266
AG13T5g_pos	15271.687694139266
AG13T6g_pos	15271.687694139266
AG13T7g_pos	15271.687694139266
AG13T8g_pos	15271.687694139266
AG13T9g_pos	15271.687694139266
AGDC_pos	7280.128854797261
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46424.92503004014
AGPAT1_pos	18196.812490355267
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12404.24438408359
AGTix_pos	17081.494927048934
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34870.839514467625
AHCYSte_pos	13815.657512378402
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6768.190131638799
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13118.673322090663
AHEXASE2ly_pos	24030.74127381254
AHEXASEly_pos	24720.275745883937
AICART_neg	18583.457988199836
AICART_pos	17388.121609924026
AICARte_neg	18583.457988199836
AICARte_pos	17388.121609924026
AIRCr_neg	0.0
AIRCr_pos	35348.69360100063
AK2LGCHOLt_neg	7.98835873438672
AK2LGCHOLt_pos	11535.441232078483
AKGDm_pos	19091.10508555113
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2131.319448582868
AKGt4_3_pos	3212.92885181414
AKGtp_neg	0.0
AKGtp_pos	78.04582620836148
AKR1C1_pos	80130.62046955481
AKR1C41_pos	2317.7624220377475
AKR1C42_pos	2317.7624220377475
AKR1D2_pos	95157.10828962571
AKR1D_pos	15866.174772564445
ALA-DTDe_pos	1464.8811901927727
ALAALACNc_neg	0.0
ALAALACNc_pos	9728.664844212883
ALAALAPEPT1tc_pos	9728.664844212884
ALAASNNaEx_pos	618.8620321820209
ALAATB0tc_pos	1786.6123893772099
ALACYSNaEx_pos	618.4930358135766
ALADGLNexR_neg	420.3733362852821
ALADGLNexR_pos	420.3733362852821
ALADGLYexR_neg	420.3733362852821
ALADGLYexR_pos	420.3733362852821
ALAGLNNaEx_pos	602.6533124516844
ALAGLNexR_neg	401.01858234211284
ALAGLNexR_pos	401.01858234211284
ALAGLYexR_neg	395.86722872223356
ALAGLYexR_pos	395.86722872223356
ALAR_neg	3.1194430777032967
ALAR_pos	5245.004082230137
ALASERNaEx_pos	618.4930358135766
ALASm_pos	2850.0
ALATA_L_neg	6009.43031665623
ALATA_L_pos	5127.09946908078
ALATHRNaEx_pos	618.4930358135766
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	769.8769204903158
ALAt2r_pos	923.0445266017064
ALAt4_pos	754.9938155884322
ALAtN1_neg	1552.8255833207104
ALAtN1_pos	1910.5512470151043
ALAyLATthc_pos	769.8769204903158
ALCD1_neg	7867.505022995819
ALCD1_pos	16.283671760592654
ALCD21_D_pos	1491.9606108909122
ALCD21_L_pos	2991.5269231508432
ALCD22_D_pos	1900.0
ALCD22_L_pos	2991.5269231508432
ALCD2if_pos	7.394834994543502
ALCD2yf_pos	6.564197618487625
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.04582620836148
ALDD2x_pos	10884.13345741759
ALDD2xm_pos	14872.326466832803
ALDD2y_pos	10441.919545630302
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71512.41310797397
ALDSTRNtm_neg	71512.41310797396
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3930.7738970414844
ALOX5_pos	131.68880764958772
ALR2_pos	2991.5269231508432
ALR3_pos	2991.5269231508432
AMACR2p_pos	29651.675124926427
AMACR2r_pos	0.0
AMACRp_pos	85567.40364778781
AMACRr_pos	0.0
AMANK_pos	11806.966762480497
AMCOXO_pos	77.32840795042554
AMETr_neg	0.0
AMETr_pos	6768.190131638801
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10725.358618062213
AMPTASECG_pos	12088.2544589704
AMPTASECGe_pos	16135.714399597078
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.418206527378523
AMY2e_pos	13.418206527378523
ANDRSTRNGLCte_pos	94014.33436781954
ANDRSTRNGLCtr_neg	94014.33436781957
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75625.85484706292
ANDRSTRNte_pos	19.933449808217556
ANDRSTRNtr_neg	19.933449808217556
ANDRSTRNtr_pos	75625.85484706296
ANTHte_neg	14.037061507932277
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.99191967101715
AOBUTDsm_pos	17818.57924052337
AP4AH1_pos	0.0
APAT2rm_neg	24461.665387096105
APAT2rm_pos	20006.753901117278
APNNOXte_neg	7.599444918470859
APNNOXte_pos	0.0
APOCF_pos	10134.88564624088
APOCFm_pos	11611.873918017725
APOC_LYS_BTNP_pos	10134.88564624088
APOC_LYS_BTNPm_pos	11611.873918017725
APPNNte_neg	0.0
APPNNte_pos	7.599444918470859
APRGSTRNte_neg	80130.62046955497
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.01535428867121
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.01535428867121
ARACHCOAtx_neg	51379.78626275212
ARACHCOAtx_pos	19365.00069429489
ARACHCPT1_pos	27152.61853934727
ARACHCPT2_pos	27152.61853934727
ARACHCRNt_pos	27152.61853934727
ARACHDCOAtx_neg	6826.987085549854
ARACHDCOAtx_pos	383.06230284930416
ARACHDt2_neg	1303.5222623856312
ARACHDt2_pos	1084.3217718834721
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8414.610227208464
ARACHt_neg	1773.4519481262532
ARACHt_pos	1554.2514576240942
ARGATB0tc_pos	2061.7219878263413
ARGDCm_pos	46424.92503004014
ARGLYSex_pos	453.0900792635358
ARGN_pos	29725.315775992625
ARGNm_pos	30320.521411452075
ARGSL_neg	0.0
ARGSL_pos	24570.05227113223
ARGSS_pos	24570.052271132226
ARGt4_pos	1701.2470741386699
ARGtiDF_pos	654.0088927172477
ARGtm_neg	3526.608956664175
ARGtm_pos	2850.0
ARSA_pos	48884.707170627895
ARTCOAL1_pos	8006.054752715684
ARTCOAL2_pos	8006.054752715684
ARTCOAL3_pos	8006.054752715684
ASAH1_pos	52849.45342223705
ASCBOX_pos	18876.147615779246
ASCBSVCTtc_pos	5900.960137656303
ASCBt4_neg	1046.2318721039596
ASCBt4_pos	1610.3240015436313
ASCBt_neg	1610.3240015436313
ASCBt_pos	1391.123511041472
ASNALANaEx_pos	618.8620321820209
ASNATB0tc_pos	1802.8211091075464
ASNCYSNaEx_pos	618.8620321820209
ASNGLNNaEx_pos	618.8620321820209
ASNNm_pos	16596.140468160993
ASNPHELAT2tc_pos	285.72245854948017
ASNS1_pos	13421.942948612648
ASNSERNaEx_pos	618.8620321820209
ASNTHRNaEx_pos	618.8620321820209
ASNt4_pos	755.1479503919663
ASNtN1_neg	1552.8453651815817
ASNtN1_pos	1904.852713034304
ASNtm_pos	16596.140468160993
ASP1DC_pos	13191.983142424393
ASPCTr_neg	0.0
ASPCTr_pos	30330.103258754272
ASPDTDe_neg	16.505812111236867
ASPDTDe_pos	3829.9414066601666
ASPDt6_pos	3829.9414066601666
ASPDxt_neg	16.505812111236867
ASPDxt_pos	0.0
ASPGLUm_pos	8744.317577993897
ASPNATm_pos	17691.075484862795
ASPPROASCT1_pos	2081.9134680989405
ASPTA_neg	9071.119158006913
ASPTA_pos	9196.3770389019
ASPTAm_neg	9180.319896114368
ASPTAm_pos	19613.129458540927
ASPt6_pos	3829.9414066601666
ASPte_pos	2081.9134680989405
ATP1ter_neg	0.0
ATP1ter_pos	8997.114118828882
ATP2ter_neg	5710.140628518756
ATP2ter_pos	5710.140628518756
ATPH1e_pos	26380.617583674895
ATPH2e_pos	3.297431921488779
ATPS4m_pos	3953.8305848638306
ATPasel_pos	32011.82015715583
ATPtm_pos	3073.009633261975
ATPtn_neg	0.0
ATPtn_pos	11619.90239280802
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6232.181085449768
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24433.511335869116
Asn_X_Ser_Thrtr_neg	23975.649133181494
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15817.580454741761
B3GALT41g_pos	18782.366061596134
B3GALT42g_pos	19591.692457672565
B3GALT43g_pos	20188.3543879979
B3GALT44g_pos	20816.452440042467
B3GALT5g_pos	14173.280896792683
B3GALTg_pos	15794.516688031154
B3GNT11g_pos	13533.29409551607
B3GNT12g_pos	12089.775065539023
B3GNT310g_pos	15688.026563497293
B3GNT311g_pos	13261.38509196976
B3GNT312g_pos	13533.29409551607
B3GNT313g_pos	12592.315654455566
B3GNT314g_pos	11327.808472611518
B3GNT315g_pos	12089.775065539023
B3GNT31g_pos	12847.107723360996
B3GNT32g_pos	12847.107723360996
B3GNT33g_pos	12847.107723360996
B3GNT34g_pos	13225.623201734186
B3GNT35g_pos	13225.623201734186
B3GNT36g_pos	1232.0009040879183
B3GNT37g_pos	18745.425653389084
B3GNT39g_pos	41115.59709581942
B3GNT51g_pos	15688.02656349729
BAAT1x_pos	5377.630845641645
BAAT2x_pos	4608.162413459795
BAAT3x_pos	29651.675124926427
BAAT4x_pos	5377.630845641645
BACCL_pos	10134.88564624088
BACCLm_pos	11611.873918017725
BALABETAtc_pos	1940.552968804669
BALAPAT1tc_pos	1891.911147640511
BALAVECSEC_pos	6707.450192488044
BALAtmr_neg	24461.66538709611
BALAtmr_pos	20006.753901117267
BAMPPALDOX_pos	47848.48631390374
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.404826776502471
BCRNe_pos	18298.564876162673
BDG2HCGHD_pos	0.0
