	Treg_Lymph_Treg6_L1
3HBCDm_pos	18257.773854941006
3HBCOAHLm_pos	24081.896218677553
3HBCOARc_neg	0.0
3HBCOARc_pos	18257.773854941006
3HCO3_NAt_neg	1972.5520202133753
3HCO3_NAt_pos	2028.0746994003962
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11783.169737002367
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17092.577742677604
3MOBt2im_pos	6049.03667432906
3MOBte_neg	6.706899109259427
3MOBte_pos	8259.567150296787
3MOPt2im_pos	6049.03667432906
3MOPte_neg	26.231085434619395
3MOPte_pos	8257.085456107385
3MOX4HOXPGALDOX_NADP__neg	1691.8248271788123
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1691.8248271788123
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26257.871699607793
3SALAASPm_pos	0.0
3SALACBOXL_pos	12859.094324263475
3SALAOX_pos	33837.45755983722
3SALATAi_pos	21136.25574187525
3SALATAim_pos	26257.871699607793
3SPYRSP_pos	21136.25574187525
3SPYRSPm_pos	26257.871699607793
41R1H2MAE12BOOX_pos	55253.62992832273
41R2A1H12BOOX_pos	45457.461662066176
42A12BOOX_pos	0.0
4ABUTtcn_pos	13521.538319699748
4ABUTtm_neg	16507.748614030133
4ABUTtm_pos	21008.5016709538
4HBZCOAFm_pos	74176.91767609165
4HBZFm_pos	74176.91767609165
4HDEBRISOQUINEte_neg	7.0611637873711315
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4160.031399933845
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15617.192018549722
4HPROLTASCT1_pos	2604.73848246754
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6049.03667432906
4MOPte_neg	8917.596592777201
4MOPte_pos	8250.577521277279
4MPTNLte_neg	0.0
4MPTNLte_pos	79489.6371046257
4MPTNLtm_neg	79489.63710462568
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.625734636679947
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.446722187986484
4NPHSFte_pos	0.0
4NPHSULT_pos	29.44672218798648
4NPHte_neg	0.0
4NPHte_pos	17.05577671227081
4OHPROIMINOtc_pos	2604.73848246754
4PYRDX_pos	10755.855381961832
5ADTSTSTERONEGLCte_pos	93490.6918661889
5ADTSTSTERONEGLCtr_neg	93490.69186618892
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13161.604031940458
5ADTSTSTERONESte_neg	9.230091138938224
5ADTSTSTERONESte_pos	72750.02764903053
5ADTSTSTERONEte_neg	75031.53724652984
5ADTSTSTERONEte_pos	8.215468134468498
5ADTSTSTERONEtr_neg	45.03576817767632
5ADTSTSTERONEtr_pos	75037.36002853789
5AOPtm_neg	21716.466516910907
5AOPtm_pos	0.0
5DHFtl_pos	3797.611305674536
5FTHFt2_neg	0.0
5FTHFt2_pos	10.761163156045647
5HLTDL_pos	8.80004432475347
5HOMEPRAZOLEte_neg	7.625734636679947
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	8.929876650506595
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21173.96627347576
5MTAte_pos	17061.25145192531
5MTHFt2_neg	2073.3386507656373
5MTHFt2_pos	2060.195554837968
5MTHFt2le_neg	2246.6773015312747
5MTHFt2le_pos	2246.6773015312747
5MTHFt_neg	2060.195554837968
5MTHFt_pos	1900.0
5OXPROt_neg	16874.38841734368
5OXPROt_pos	9958.150477903688
5THFtl_pos	3797.611305674536
5THFtm_pos	6297.305202917292
6DHFtl_pos	4563.268819637086
6DHFtm_pos	6681.460706365409
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	69779.16861138868
6HTSTSTERONEtr_neg	69779.16861138868
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4563.268819637086
6THFtm_pos	6681.4607063654075
7DHCHSTEROLtr_neg	12734.196393360562
7DHCHSTEROLtr_pos	111956.96728300258
7DHFtl_pos	5073.707162278779
7DHFtm_pos	6938.887994463813
7THFtl_pos	5073.707162278778
7THFtm_pos	6938.887994463814
A4GALTc_pos	0.0
A4GALTg_pos	15316.522781662761
A4GNT1g_pos	0.0
A4GNT2g_pos	326.8516725645501
AACOAT_pos	10103.86708149388
AACTOOR_pos	17793.607354359672
AACTtm_pos	17793.607354359672
AASAD3m_pos	54.001800161622775
AATAi_neg	8155.932132434363
AATAi_pos	73.37706193124467
ABO1g_pos	13941.010947917322
ABO2g_pos	12947.159673110675
ABO3g_pos	13444.029490501329
ABO4g_pos	12777.568555722088
ABO5g_pos	12777.568555722088
ABO6g_pos	12116.597014756517
ABO7g_pos	12116.597014756517
ABO8g_pos	12190.001000208647
ABO9g_pos	10921.586973272548
ABTArm_neg	16507.748614030133
ABTArm_pos	21008.5016709538
ABTD_neg	5333.164457791121
ABTD_pos	9.149218146025316
ABTti_pos	5333.164457791121
ABUTD_pos	23827.876555910207
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1786.052426064824
ABUTt2r_pos	1741.1637212354328
ABUTt4_2_r_neg	1741.1637212354328
ABUTt4_2_r_pos	1786.052426064824
ACACT10m_neg	24833.21238830405
ACACT10m_pos	20705.186716360964
ACACT1r_neg	19562.152430443617
ACACT1r_pos	31259.352914405466
ACACT1rm_pos	15481.507749647259
ACACT1x_pos	20723.778045879797
ACACT4p_pos	44523.86431110677
ACACT5p_pos	44523.864311106765
ACACT6p_pos	44523.86431110676
ACACT7p_pos	42888.41072272493
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2070.3685528464803
ACACt2_pos	2070.3685528464803
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10157.932065541303
ACACtx_pos	0.0
ACALDt_neg	7910.283831992012
ACALDt_pos	6.876928141257782
ACALDtm_neg	14442.95220631441
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	72860.12566384613
ACALDtx_neg	0.0
ACALDtx_pos	14.556980769990824
ACCOAC_pos	6684.131530050311
ACCOACm_pos	7015.826236152254
ACCOAL_pos	5730.798444746645
ACCOALm_pos	9278.252269329236
ACCOAgt_neg	0.0
ACCOAgt_pos	29266.21901774947
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4063.1389165562705
ACCOAtr_pos	4063.1389165562705
ACETONEt2_neg	17597.98029911095
ACETONEt2_pos	8.250431557279828
ACETONEt2m_neg	17597.980299110946
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15014.66923225679
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15014.66923225678
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12777.568555722086
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12777.568555722084
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12116.597014756513
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12116.597014756515
ACGALK2_pos	665.2382027146149
ACGALK_pos	662.7430472910564
ACGALtlg_neg	1208.1567112086702
ACGALtlg_pos	0.0
ACGALtly_pos	662.7430472910565
ACGAM2E_neg	6048.7349565723725
ACGAM2E_pos	41805.75286800589
ACGAM6PSi_pos	6955.839744990128
ACGAMK_pos	6048.734956572372
ACGAMPM_neg	0.0
ACGAMPM_pos	6048.7349565723725
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1208.15671120867
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1208.15671120867
ACGPID_pos	54.69603406402739
ACGSm_pos	0.0
ACHEe_pos	10414.371425395693
ACHVESSEC_pos	6402.4305923563315
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13037.764064212159
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	15960.838471480278
ACN13ACNGALGBSIDEtg_neg	15960.838471480276
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	15960.838471480278
ACN23ACNGALGBSIDEtg_neg	15960.838471480276
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18082.315850142524
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18082.315850142524
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	15924.186804604957
ACNACNGALGBSIDEtg_neg	15924.186804604955
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	10991.286460863583
ACNAM9PL_pos	11203.198694015295
ACNAMPH_pos	11203.198694015295
ACNAMlt_neg	24440.944459183964
ACNAMlt_pos	0.0
ACNAMtn_pos	8806.625245546575
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14369.139638639133
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14369.139638639126
ACNMLr_neg	28758.78651631224
ACNMLr_pos	11203.198694015295
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37559.23250175033
ACOAD8m_pos	2850.0
ACOAD9m_pos	24754.033493359486
ACOAHi_pos	6822.335007196532
ACOAO7p_pos	37917.446739438565
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94081.40634645808
ACOX2x_pos	85179.7128386128
ACP1_FMN__pos	5671.567311640032
ACRNtm_pos	9195.61221080595
ACS2_pos	6894.134000336178
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6822.335007196532
ACSm_pos	9174.967374640364
ACTLMO_pos	6323.126820786736
ACTNMO_pos	25030.51741236761
ACYP_pos	4712.458468995044
ACt2m_neg	10082.798517943656
ACt2m_pos	9928.707384968347
ACt2r_neg	2090.722319931555
ACt2r_pos	2090.722319931555
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	9872.482976941295
ADAe_pos	10783.908357664077
ADCim_pos	17597.98029911095
ADEt_neg	6846.318329286321
ADEt_pos	37491.531825564365
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	1984.692953800456
ADK1_pos	1984.692953800456
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	1984.692953800456
ADK3_pos	1984.692953800456
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	1949.7039877726397
ADKd_pos	1984.692953800456
ADMDC_pos	21173.966273475762
ADNCYC_pos	6108.437365885173
ADNK1_pos	5271.401625051939
ADNK1m_pos	3639.6451931048823
ADNK3_pos	5994.613130503982
ADNK4_pos	5994.702280981667
ADNt4_pos	506.20962412735764
ADNt5le_pos	1634.1356382320982
ADNt_neg	506.20962412735764
ADNt_pos	1200.42210559616
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10839.611992881602
ADNtm_pos	13547.891682333116
ADPACDAc_pos	13518.99419267892
ADPACTD_neg	0.0
ADPACTD_pos	13518.99419267892
ADPCOACROT_neg	13518.99419267892
ADPCOACROT_pos	91606.22795752573
ADPCOAPTE_pos	13518.994192678918
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13193.212356992464
ADPRDPm_pos	0.0
ADPRIBt_pos	23.92457918445226
ADPT_pos	7002.712447318536
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.435361404290294
ADRNCOAtx_pos	23576.32306024114
ADRNCPT1_pos	713.4625318609457
ADRNCPT2_pos	713.4625318609457
ADRNCRNt_pos	713.4625318609457
ADRNLPVESSEC_pos	48909.23760534677
ADRNt_neg	1894.3005782523899
ADRNt_pos	1775.8340063048772
ADSELK_pos	0.0
ADSK_pos	5060.903369014117
ADSL1_pos	14890.976058934784
ADSL2_pos	34466.6814524199
ADSS_pos	14890.976058934784
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.625734636679948
AG13T10g_pos	14777.344878198473
AG13T11g_pos	14777.344878198473
AG13T12g_pos	14777.344878198473
AG13T13g_pos	14777.344878198473
AG13T14g_pos	14777.344878198473
AG13T15g_pos	14777.344878198473
AG13T16g_pos	10343.921214826469
AG13T17g_pos	10343.921214826469
AG13T18g_pos	10343.921214826469
AG13T1g_pos	10377.209645500223
AG13T2g_pos	10377.209645500223
AG13T3g_pos	10377.209645500223
AG13T4g_pos	14777.344878198472
AG13T5g_pos	14777.344878198472
AG13T6g_pos	14777.344878198472
AG13T7g_pos	14777.344878198472
AG13T8g_pos	14777.344878198472
AG13T9g_pos	14777.344878198472
AGDC_pos	6955.839744990126
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46184.59408765445
AGPAT1_pos	17472.302725888312
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12348.732375316435
AGTix_pos	16610.453606858115
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34100.722667628026
AHCYSte_pos	13514.465193498907
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6628.551374692381
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12707.792957647125
AHEXASE2ly_pos	23482.446914852368
AHEXASEly_pos	24125.467201228013
AICART_neg	18260.136853498152
AICART_pos	16858.990353353594
AICARte_neg	18260.136853498152
AICARte_pos	16858.99035335359
AIRCr_neg	0.0
AIRCr_pos	34466.6814524199
AK2LGCHOLt_neg	7.960641655156468
AK2LGCHOLt_pos	11252.948958500461
AKGDm_pos	18916.119542065306
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2132.028508001691
AKGt4_3_pos	2920.20636820983
AKGtp_neg	0.0
AKGtp_pos	77.52879141266445
AKR1C1_pos	79489.29703907827
AKR1C41_pos	2349.06000415998
AKR1C42_pos	2349.06000415998
AKR1D2_pos	94726.42810579689
AKR1D_pos	15676.1171218613
ALA-DTDe_pos	1377.1444140477379
ALAALACNc_neg	0.0
ALAALACNc_pos	9706.748165962394
ALAALAPEPT1tc_pos	9706.748165962397
ALAASNNaEx_pos	519.1449777893549
ALAATB0tc_pos	1885.7442516407823
ALACYSNaEx_pos	519.0651491363359
ALADGLNexR_neg	425.94118620050114
ALADGLNexR_pos	425.94118620050114
ALADGLYexR_neg	425.94118620050114
ALADGLYexR_pos	425.94118620050114
ALAGLNNaEx_pos	479.26046710890716
ALAGLNexR_neg	410.6612862264878
ALAGLNexR_pos	410.6612862264878
ALAGLYexR_neg	405.016346983116
ALAGLYexR_pos	405.016346983116
ALAR_neg	3.1073711170133693
ALAR_pos	5252.9888977440205
ALASERNaEx_pos	519.0651491363359
ALASm_pos	2850.0
ALATA_L_neg	6047.941758981636
ALATA_L_pos	4815.894107088464
ALATHRNaEx_pos	519.0651491363359
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	778.7424856224692
ALAt2r_pos	984.6016032846367
ALAt4_pos	714.7300279731583
ALAtN1_neg	1487.7656841917728
ALAtN1_pos	1921.5870036626245
ALAyLATthc_pos	778.7424856224692
ALCD1_neg	7557.757812470998
ALCD1_pos	15.319417012796816
ALCD21_D_pos	999.7011920458808
ALCD21_L_pos	2008.3360654339167
ALCD22_D_pos	1467.8866303087843
ALCD22_L_pos	2008.3360654339167
ALCD2if_pos	6.9037341103586005
ALCD2yf_pos	6.562408569093562
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.52879141266445
ALDD2x_pos	10336.10086555988
ALDD2xm_pos	14442.952206314416
ALDD2y_pos	9975.148366604666
ALDSTRNte_neg	0.0
ALDSTRNte_pos	70934.4457259384
ALDSTRNtm_neg	70934.44572593839
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3904.444368594655
ALOX5_pos	132.43512569750928
ALR2_pos	2008.3360654339167
ALR3_pos	2008.3360654339167
AMACR2p_pos	29437.23415648642
AMACR2r_pos	0.0
AMACRp_pos	85179.7128386128
AMACRr_pos	0.0
AMANK_pos	11203.198694015295
AMCOXO_pos	76.71737907679253
AMETr_neg	0.0
AMETr_pos	6628.551374692381
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10136.441935381818
AMPTASECG_pos	11623.810026800254
AMPTASECGe_pos	15595.964656643659
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	12.722925651451156
AMY2e_pos	12.722925651451156
ANDRSTRNGLCte_pos	93460.61719723813
ANDRSTRNGLCtr_neg	93460.61719723811
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75070.1793839428
ANDRSTRNte_pos	19.723008039846114
ANDRSTRNtr_neg	19.723008039846118
ANDRSTRNtr_pos	75070.1793839428
ANTHte_neg	13.976756135501862
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.49968005755375
AOBUTDsm_pos	17793.607354359672
AP4AH1_pos	0.0
APAT2rm_neg	24380.344437667285
APAT2rm_pos	19916.429592594584
APNNOXte_neg	7.625734636679947
APNNOXte_pos	0.0
APOCF_pos	9780.974523775949
APOCFm_pos	11384.46460579568
APOC_LYS_BTNP_pos	9780.974523775949
APOC_LYS_BTNPm_pos	11384.46460579568
APPNNte_neg	0.0
APPNNte_pos	7.625734636679947
APRGSTRNte_neg	79489.29703907839
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	5.965292152525914
ARAB_Lt_neg	0.0
ARAB_Lt_pos	5.965292152525914
ARACHCOAtx_neg	50338.0936052526
ARACHCOAtx_pos	19002.225397287795
ARACHCPT1_pos	27409.99986821971
ARACHCPT2_pos	27409.99986821971
ARACHCRNt_pos	27409.99986821971
ARACHDCOAtx_neg	6480.855381961841
ARACHDCOAtx_pos	380.15863667520733
ARACHDt2_neg	1654.1203305564215
ARACHDt2_pos	1535.653758608909
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8466.987520882405
ARACHt_neg	1894.3005782523899
ARACHt_pos	1775.8340063048772
ARGATB0tc_pos	1986.060493946314
ARGDCm_pos	46184.59408765445
ARGLYSex_pos	440.14257411760696
ARGN_pos	29055.674634641317
ARGNm_pos	29811.43727683345
ARGSL_neg	0.0
ARGSL_pos	23955.066366329993
ARGSS_pos	23955.066366330004
ARGt4_pos	1569.8413305041413
ARGtiDF_pos	608.9106890978226
ARGtm_neg	3521.7536063597613
ARGtm_pos	2850.0
ARSA_pos	47291.814555387675
ARTCOAL1_pos	7675.229544406153
ARTCOAL2_pos	7675.229544406152
ARTCOAL3_pos	7675.229544406153
ASAH1_pos	51885.23845550605
ASCBOX_pos	18735.07073019858
ASCBSVCTtc_pos	5386.980230397022
ASCBt4_neg	952.5926315464131
ASCBt4_pos	1471.58808856762
ASCBt_neg	1471.58808856762
ASCBt_pos	1353.1215166201073
ASNALANaEx_pos	519.1449777893549
ASNATB0tc_pos	1866.6240440851793
ASNCYSNaEx_pos	519.1449777893549
ASNGLNNaEx_pos	519.1449777893549
ASNNm_pos	15779.93940840136
ASNPHELAT2tc_pos	301.0867396352903
ASNS1_pos	12750.080739851204
ASNSERNaEx_pos	519.1449777893549
ASNTHRNaEx_pos	519.1449777893549
ASNt4_pos	637.099017450997
ASNtN1_neg	1488.259599461266
ASNtN1_pos	1843.46207787097
ASNtm_pos	15779.93940840136
ASP1DC_pos	12968.14491849179
ASPCTr_neg	0.0
ASPCTr_pos	29474.946497514396
ASPDTDe_neg	16.44468691490511
ASPDTDe_pos	3341.5290202229658
ASPDt6_pos	3341.5290202229658
ASPDxt_neg	16.44468691490511
ASPDxt_pos	0.0
ASPGLUm_pos	8651.22780835801
ASPNATm_pos	17290.72580765199
ASPPROASCT1_pos	2135.1204986407233
ASPTA_neg	8838.812018568377
ASPTA_pos	9181.274351632745
ASPTAm_neg	9166.626789227557
ASPTAm_pos	19178.736722535134
ASPt6_pos	3341.5290202229658
ASPte_pos	2132.6225673099793
ATP1ter_neg	0.0
ATP1ter_pos	8648.888525456654
ATP2ter_neg	6169.639504608063
ATP2ter_pos	6169.639504608063
ATPH1e_pos	25252.57710576338
ATPH2e_pos	3.25570691219057
ATPS4m_pos	3890.09506070711
ATPasel_pos	30461.847304829258
ATPtm_pos	3076.176676291214
ATPtn_neg	0.0
ATPtn_pos	11332.725652976036
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	5883.759433191997
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	23883.449040505166
Asn_X_Ser_Thrtr_neg	23427.23125690201
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15316.522781662758
B3GALT41g_pos	18147.69986804639
B3GALT42g_pos	18883.198351662584
B3GALT43g_pos	19432.517837662865
B3GALT44g_pos	20096.73260350932
B3GALT5g_pos	13649.74823842101
B3GALTg_pos	15286.508056324163
B3GNT11g_pos	13082.816489575314
B3GNT12g_pos	11668.720472697772
B3GNT310g_pos	15180.287452355795
B3GNT311g_pos	12777.568555722088
B3GNT312g_pos	13082.816489575314
B3GNT313g_pos	12116.597014756517
B3GNT314g_pos	10921.586973272548
B3GNT315g_pos	11668.72047269777
B3GNT31g_pos	12441.505291059224
B3GNT32g_pos	12441.505291059224
B3GNT33g_pos	12441.505291059224
B3GNT34g_pos	12762.531845520962
B3GNT35g_pos	12762.531845520962
B3GNT36g_pos	1208.1567112086702
B3GNT37g_pos	18187.645806179495
B3GNT39g_pos	40299.173164950094
B3GNT51g_pos	15180.287452355797
BAAT1x_pos	5700.0
BAAT2x_pos	4917.045199940941
BAAT3x_pos	29437.23415648642
BAAT4x_pos	5700.0
BACCL_pos	9780.974523775949
BACCLm_pos	11384.46460579568
BALABETAtc_pos	1767.7451893314715
BALAPAT1tc_pos	1919.650740257423
BALAVECSEC_pos	6233.8460229318525
BALAtmr_neg	24380.34443766729
BALAtmr_pos	19916.429592594584
BAMPPALDOX_pos	47070.16130351738
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.38782202907571
BCRNe_pos	18257.773854941
BDG2HCGHD_pos	0.0
BDHm_neg	15154.968420892907
