	exTreg_Spleen_exTreg9_L2
2HCO3_NAt_pos	1565.1001838269688
2MB2COAc_neg	0.0
2MB2COAc_pos	19950.727952039677
2MCITt_neg	0.0
2MCITt_pos	25287.82321748231
2OXOADOXm_pos	130.25389394552832
2OXOADPTm_neg	8165.626376128321
2OXOADPTm_pos	151.13879813670982
34DHOXPEGOX_neg	0.0
34DHOXPEGOX_pos	46609.90579003695
34DHOXPEGt_neg	0.0
34DHOXPEGt_pos	46609.90579003693
34DHPHAMT_pos	0.0
34DHPHELAT1tc_pos	1125.449444328747
34DHPHEt_neg	1125.449444328747
34DHPHEt_pos	5.159444908179854
34DHPLACOX_NADP__neg	2407.1234619295037
34DHPLACOX_NADP__pos	0.0
34DHPLACOX_pos	2407.1234619295037
34DHXMANDACOX_NADP__neg	2407.1234619295037
34DHXMANDACOX_NADP__pos	0.0
34DHXMANDACOX_pos	2407.1234619295037
34HPLFM_pos	76356.38134211446
34HPPOR_pos	68014.9074998976
34HPPte_neg	11118.212024599392
34HPPte_pos	7580.3356843179345
35CGMPtn_neg	0.0
35CGMPtn_pos	15012.577347039385
3AIBTm_neg	0.0
3AIBTm_pos	19070.960681375836
3AIB_Dtm_neg	18952.894514136256
3AIB_Dtm_pos	33780.7129613792
3AIBt_pos	19070.96068137583
3AIBtm_pos	19070.960681375833
3DPHBH1_pos	76356.38134211446
3DPHBH2_pos	76388.37065869468
3DSPHR_pos	31398.42331874379
3HAO_pos	79.16274801805689
3HBCDm_neg	0.0
3HBCDm_pos	18326.189930868677
3HBCOAHLm_pos	24546.69624420918
3HBCOARc_neg	0.0
3HBCOARc_pos	18326.189930868677
3HCO3_NAt_neg	2285.0530372336984
3HCO3_NAt_pos	2285.8792247873685
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11909.942450566034
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17637.83760665927
3MOBt2im_pos	6015.395358602807
3MOBte_neg	6.790940729029732
3MOBte_pos	8297.927079901985
3MOPt2im_pos	6015.395358602807
3MOPte_neg	26.382788563394463
3MOPte_pos	8295.329952734504
3MOX4HOXPGALDOX_NADP__neg	2394.7836538696615
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	2394.7836538696615
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26673.88840208596
3SALAASPm_pos	0.0
3SALACBOXL_pos	13477.234292198147
3SALAOX_pos	35151.66904659032
3SALATAi_pos	21880.02349954989
3SALATAim_pos	26673.888402085966
3SPYRSP_pos	21880.02349954989
3SPYRSPm_pos	26673.888402085966
41R1H2MAE12BOOX_pos	57298.366202460806
41R2A1H12BOOX_pos	46609.905790036966
42A12BOOX_pos	0.0
4ABUTtcn_pos	13590.959610533895
4ABUTtm_neg	16604.454667494923
4ABUTtm_pos	21391.246574508234
4HBZCOAFm_pos	76356.38134211446
4HBZFm_pos	76356.38134211446
4HDEBRISOQUINEte_neg	7.660597136178491
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4170.180593751479
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15784.575708197932
4HPROLTASCT1_pos	2428.6523014700224
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6015.395358602807
4MOPte_neg	9044.291971963403
4MOPte_pos	8288.591955605138
4MPTNLte_neg	0.0
4MPTNLte_pos	82254.20487311433
4MPTNLtm_neg	82254.20487311433
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.660597136178492
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.854517273807648
4NPHSFte_pos	0.0
4NPHSULT_pos	29.854517273807655
4NPHte_neg	0.0
4NPHte_pos	17.131942672630498
4OHPROIMINOtc_pos	2428.6523014700224
4PYRDX_pos	11065.61649544851
5ADTSTSTERONEGLCte_pos	96200.51885386815
5ADTSTSTERONEGLCtr_neg	96200.51885386814
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13303.87183447162
5ADTSTSTERONESte_neg	9.291378751980291
5ADTSTSTERONESte_pos	74979.95095651054
5ADTSTSTERONEte_neg	77075.02734754074
5ADTSTSTERONEte_pos	8.428043602822031
5ADTSTSTERONEtr_neg	45.9388027066741
5ADTSTSTERONEtr_pos	77078.205124607
5AOPtm_neg	22128.440024209565
5AOPtm_pos	0.0
5DHFtl_pos	3867.027281500923
5FTHFt2_neg	0.0
5FTHFt2_pos	10.836191441615725
5HLTDL_pos	10.114386232335645
5HOMEPRAZOLEte_neg	7.66059713617849
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.56658781411645
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21281.720037594507
5MTAte_pos	17318.52068703939
5MTHFt2_neg	2092.548133119257
5MTHFt2_pos	2092.548133119257
5MTHFt2le_neg	2285.096266238513
5MTHFt2le_pos	2285.096266238513
5MTHFt_neg	2092.548133119257
5MTHFt_pos	1900.0
5OXPROt_neg	17315.760891363043
5OXPROt_pos	10724.211110229977
5THFtl_pos	3867.0272815009234
5THFtm_pos	6303.874815623499
6DHFtl_pos	4675.880761727133
6DHFtm_pos	6689.982034029559
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	71944.79524161752
6HTSTSTERONEtr_neg	71944.7952416176
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4675.880761727133
6THFtm_pos	6689.9820340295555
7DHCHSTEROLtr_neg	12747.852205801782
7DHCHSTEROLtr_pos	115891.83956859153
7DHFtl_pos	5215.116415211272
7DHFtm_pos	6948.136402680843
7THFtl_pos	5215.116415211272
7THFtm_pos	6948.136402680841
A4GALTc_pos	0.0
A4GALTg_pos	15983.975745279633
A4GNT1g_pos	0.0
A4GNT2g_pos	330.1577699911508
AACOAT_pos	10373.013834987918
AACTOOR_pos	17929.03665501941
AACTtm_pos	17929.03665501941
AASAD3m_pos	54.133663366362825
AATAi_neg	8165.62637612832
AATAi_pos	73.73777041845953
ABO1g_pos	14591.809763809719
ABO2g_pos	13618.004280868812
ABO3g_pos	14143.957091104912
ABO4g_pos	13378.016751008356
ABO5g_pos	13378.016751008356
ABO6g_pos	12675.452612389963
ABO7g_pos	12675.452612389963
ABO8g_pos	12771.306478959457
ABO9g_pos	11438.075635208235
ABTArm_neg	16604.454667494923
ABTArm_pos	21391.246574508237
ABTD_neg	5297.56826651628
ABTD_pos	10.70732920320598
ABTti_pos	5297.56826651628
ABUTD_pos	24496.369059393877
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	2145.2822463673197
ABUTt2r_pos	2051.4612040806123
ABUTt4_2_r_neg	2051.461204080612
ABUTt4_2_r_pos	2145.2822463673197
ACACT10m_neg	25059.247525535568
ACACT10m_pos	21231.823452026794
ACACT1r_neg	19922.705436000546
ACACT1r_pos	32065.114736154923
ACACT1rm_pos	15559.452695958027
ACACT1x_pos	20837.265422227258
ACACT4p_pos	46297.47969848497
ACACT5p_pos	46297.47969848497
ACACT6p_pos	46297.47969848497
ACACT7p_pos	44660.4067466288
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2097.2368106570116
ACACt2_pos	2097.2368106570116
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10373.397035995864
ACACtx_pos	0.0
ACALDt_neg	8631.750648628675
ACALDt_pos	6.894871081640912
ACALDtm_neg	15243.969732599786
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	75037.19031609979
ACALDtx_neg	0.0
ACALDtx_pos	14.791200413162988
ACCOAC_pos	6998.253028916967
ACCOACm_pos	7039.104645648772
ACCOAL_pos	6050.011598682549
ACCOALm_pos	9432.831195843624
ACCOAgt_neg	0.0
ACCOAgt_pos	30354.39350039927
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4099.218365459736
ACCOAtr_pos	4099.218365459736
ACETONEt2_neg	17740.95648262027
ACETONEt2_pos	9.07568977006043
ACETONEt2m_neg	17740.956482620273
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15668.89955668815
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15668.89955668815
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13378.016751008356
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13378.016751008354
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12675.452612389963
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12675.452612389961
ACGALK2_pos	690.2680678852332
ACGALK_pos	687.7479348687418
ACGALtlg_neg	1247.6540778519395
ACGALtlg_pos	0.0
ACGALtly_pos	687.7479348687419
ACGAM2E_neg	6499.22173266868
ACGAM2E_pos	43698.092076099485
ACGAM6PSi_pos	7097.293709688801
ACGAMK_pos	6499.22173266868
ACGAMPM_neg	0.0
ACGAMPM_pos	6499.221732668679
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1247.6540778519395
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1247.6540778519395
ACGPID_pos	57.38408719206763
ACGSm_pos	0.0
ACHEe_pos	10884.880412821194
ACHVESSEC_pos	6790.616495448512
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13099.54078702568
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16628.30405918312
ACN13ACNGALGBSIDEtg_neg	16628.304059183134
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16628.30405918312
ACN23ACNGALGBSIDEtg_neg	16628.304059183134
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18696.449984298535
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18696.449984298542
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16570.69042720912
ACNACNGALGBSIDEtg_neg	16570.690427209138
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11936.611502361435
ACNAM9PL_pos	12144.396285921513
ACNAMPH_pos	12144.396285921513
ACNAMlt_neg	25118.64983855011
ACNAMlt_pos	0.0
ACNAMtn_pos	8919.258704874506
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14923.581216605211
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14923.581216605216
ACNMLr_neg	29737.90032282398
ACNMLr_pos	12144.396285921513
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37926.13811035176
ACOAD8m_pos	2850.0
ACOAD9m_pos	25230.46139912916
ACOAHi_pos	7074.088542177749
ACOAO7p_pos	38736.12443801778
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	96477.52296368573
ACOX2x_pos	87187.26426796755
ACP1_FMN__pos	5996.891267017505
ACRNtm_pos	9284.864254710748
ACS2_pos	7074.088542177748
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7074.08854217775
ACSm_pos	9387.559366390702
ACTLMO_pos	6694.737985853518
ACTNMO_pos	26988.190673773464
ACYP_pos	5027.572359341068
ACt2m_neg	10329.445715920405
ACt2m_pos	10019.838975840727
ACt2r_neg	2097.2368106570116
ACt2r_pos	2097.2368106570116
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10573.07630711972
ADAe_pos	11314.872398925545
ADCim_pos	17740.956482620273
ADEt_neg	7583.602234151266
ADEt_pos	39343.233894464596
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2201.496291045394
ADK1_pos	2201.496291045394
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2201.496291045394
ADK3_pos	2201.496291045394
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2201.4962910453946
ADKd_pos	2201.4962910453946
ADMDC_pos	21281.720037594507
ADNCYC_pos	6347.920711523825
ADNK1_pos	5532.7544456421
ADNK1m_pos	3693.7013126156735
ADNK3_pos	6329.185500120983
ADNK4_pos	6329.582205767095
ADNt4_pos	508.3005239681263
ADNt5le_pos	1494.9368345758476
ADNt_neg	508.3005239681263
ADNt_pos	1212.7540296702496
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11110.888896135153
ADNtm_pos	14710.064808137673
ADPACDAc_pos	13760.455012925486
ADPACTD_neg	0.0
ADPACTD_pos	13760.455012925486
ADPCOACROT_neg	13760.455012925484
ADPCOACROT_pos	94734.15707797471
ADPCOAPTE_pos	13760.455012925486
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13856.692208746148
ADPRDPm_pos	0.0
ADPRIBt_pos	24.348900037104258
ADPT_pos	7830.016107237298
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.717330012927288
ADRNCOAtx_pos	25326.806801435156
ADRNCPT1_pos	717.541671622959
ADRNCPT2_pos	717.541671622959
ADRNCRNt_pos	717.541671622959
ADRNLPVESSEC_pos	50101.34423744753
ADRNt_neg	2000.2469071555818
ADRNt_pos	1906.4258648688747
ADSELK_pos	0.0
ADSK_pos	5360.226738667533
ADSL1_pos	15405.759998104642
ADSL2_pos	35390.93683504518
ADSS_pos	15405.759998104642
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.660597136178491
AG13T10g_pos	15376.734102338198
AG13T11g_pos	15376.734102338198
AG13T12g_pos	15376.734102338198
AG13T13g_pos	15376.734102338198
AG13T14g_pos	15376.734102338198
AG13T15g_pos	15376.734102338198
AG13T16g_pos	10680.45579268462
AG13T17g_pos	10680.45579268462
AG13T18g_pos	10680.45579268462
AG13T1g_pos	10720.269401343086
AG13T2g_pos	10720.269401343086
AG13T3g_pos	10720.269401343086
AG13T4g_pos	15376.734102338192
AG13T5g_pos	15376.734102338192
AG13T6g_pos	15376.734102338192
AG13T7g_pos	15376.734102338192
AG13T8g_pos	15376.734102338192
AG13T9g_pos	15376.734102338192
AGDC_pos	7097.293709688801
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	47069.88797255346
AGPAT1_pos	18035.310768507723
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12356.796974314357
AGTix_pos	17279.462147370035
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34714.545445359036
AHCYSte_pos	14249.075229073616
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6763.741430656393
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13372.065773574044
AHEXASE2ly_pos	24074.708524047597
AHEXASEly_pos	24810.993421714364
AICART_neg	18308.345109316007
AICART_pos	17562.397523480246
AICARte_neg	18308.345109316007
AICARte_pos	17562.397523480253
AIRCr_neg	0.0
AIRCr_pos	35390.936835045184
AK2LGCHOLt_neg	8.041411763381902
AK2LGCHOLt_pos	11286.784388908287
AKGDm_pos	19180.38764019793
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2125.917735167308
AKGt4_3_pos	2947.1718672937736
AKGtp_neg	0.0
AKGtp_pos	78.86636791864112
AKR1C1_pos	82319.91775953137
AKR1C41_pos	2322.9652063980966
AKR1C42_pos	2322.9652063980966
AKR1D2_pos	97322.65945296532
AKR1D_pos	16325.356879899555
ALA-DTDe_pos	1302.2875387288134
ALAALACNc_neg	0.0
ALAALACNc_pos	9733.343892426066
ALAALAPEPT1tc_pos	9733.343892426068
ALAASNNaEx_pos	510.50932994961636
ALAATB0tc_pos	1850.4188912502204
ALACYSNaEx_pos	510.3232688919469
ALADGLNexR_neg	453.26389370011594
ALADGLNexR_pos	453.26389370011594
ALADGLYexR_neg	453.26389370011594
ALADGLYexR_pos	453.26389370011594
ALAGLNNaEx_pos	451.26453964277687
ALAGLNexR_neg	436.7991723680516
ALAGLNexR_pos	436.7991723680516
ALAGLYexR_neg	430.22144605562556
ALAGLYexR_pos	430.22144605562556
ALAR_neg	3.1126794022621844
ALAR_pos	5294.107942545664
ALASERNaEx_pos	510.3232688919469
ALASm_pos	2850.0
ALATA_L_neg	6014.123876268623
ALATA_L_pos	5456.420337178932
ALATHRNaEx_pos	510.3232688919469
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	959.5250650130276
ALAt2r_pos	1235.5939003329295
ALAt4_pos	678.9514724718875
ALAtN1_neg	1506.2592607687523
ALAtN1_pos	1945.4426854952142
ALAyLATthc_pos	959.5250650130276
ALCD1_neg	7713.710215846176
ALCD1_pos	16.25396854620965
ALCD21_D_pos	1612.7721564253534
ALCD21_L_pos	3700.780242453473
ALCD22_D_pos	1612.7721564253534
ALCD22_L_pos	3700.780242453473
ALCD2if_pos	7.10371578876526
ALCD2yf_pos	6.556379152963166
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.8663679186411
ALDD2x_pos	11590.666743687865
ALDD2xm_pos	15243.969732599782
ALDD2y_pos	10594.451048542267
ALDSTRNte_neg	0.0
ALDSTRNte_pos	73324.25954170577
ALDSTRNtm_neg	73324.25954170577
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3948.1409695725542
ALOX5_pos	134.60239280086705
ALR2_pos	3700.780242453473
ALR3_pos	3700.780242453473
AMACR2p_pos	30058.96016544897
AMACR2r_pos	0.0
AMACRp_pos	87187.26426796755
AMACRr_pos	0.0
AMANK_pos	12144.396285921513
AMCOXO_pos	79.16274801805689
AMETr_neg	0.0
AMETr_pos	6763.741430656393
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10487.082273789892
AMPTASECG_pos	12233.123353602541
AMPTASECGe_pos	16211.92548453745
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.41622678606942
AMY2e_pos	13.41622678606942
ANDRSTRNGLCte_pos	96170.4808286676
ANDRSTRNGLCtr_neg	96170.4808286676
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	77117.53233237371
ANDRSTRNte_pos	19.770861074837182
ANDRSTRNtr_neg	19.770861074837182
ANDRSTRNtr_pos	77117.5323323737
ANTHte_neg	14.447078487721264
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	9.337375216543535
AOBUTDsm_pos	17929.03665501941
AP4AH1_pos	0.0
APAT2rm_neg	24386.673267221035
APAT2rm_pos	20072.452798805196
APNNOXte_neg	7.66059713617849
APNNOXte_pos	0.0
APOCF_pos	9921.578724743216
APOCFm_pos	11507.81928653495
APOC_LYS_BTNP_pos	9921.578724743216
APOC_LYS_BTNPm_pos	11507.81928653495
APPNNte_neg	0.0
APPNNte_pos	7.66059713617849
APRGSTRNte_neg	82319.91775953144
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.153330174733934
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.153330174733934
ARACHCOAtx_neg	50848.97732825925
ARACHCOAtx_pos	19770.165286095027
ARACHCPT1_pos	27532.68450981244
ARACHCPT2_pos	27532.68450981244
ARACHCRNt_pos	27532.68450981244
ARACHDCOAtx_neg	6790.616495448513
ARACHDCOAtx_pos	394.07744638597444
ARACHDt2_neg	1893.7139044408025
ARACHDt2_pos	1799.8928621540952
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8776.70343205373
ARACHt_neg	2000.2469071555818
ARACHt_pos	1906.4258648688747
ARGATB0tc_pos	2071.870276216372
ARGDCm_pos	47069.88797255346
ARGLYSex_pos	472.33667546288905
ARGN_pos	29838.375771404528
ARGNm_pos	30475.07652600258
ARGSL_neg	0.0
ARGSL_pos	24580.887858261467
ARGSS_pos	24580.88785826147
ARGt4_pos	1608.1365251345792
ARGtiDF_pos	730.1835972695663
ARGtm_neg	3527.72973033181
ARGtm_pos	2850.0
ARSA_pos	49784.477168871315
ARTCOAL1_pos	7847.13754136858
ARTCOAL2_pos	7847.13754136858
ARTCOAL3_pos	7847.137541368582
ASAH1_pos	53052.207679064544
ASCBOX_pos	19436.1584960805
ASCBSVCTtc_pos	5749.571225235134
ASCBt4_neg	1234.4806390148838
ASCBt4_pos	1484.1758241731045
ASCBt_neg	1484.1758241731045
ASCBt_pos	1390.3547818863972
ASNALANaEx_pos	510.50932994961636
ASNATB0tc_pos	1845.4824293909282
ASNCYSNaEx_pos	510.50932994961636
ASNGLNNaEx_pos	510.50932994961636
ASNNm_pos	16238.533673910228
ASNPHELAT2tc_pos	322.82954600735127
ASNS1_pos	12910.956876245007
ASNSERNaEx_pos	510.50932994961636
ASNTHRNaEx_pos	510.50932994961636
ASNt4_pos	548.3989079189975
ASNtN1_neg	1507.0463973469543
ASNtN1_pos	1814.102984364122
ASNtm_pos	16238.533673910228
ASP1DC_pos	13235.88030959131
ASPCTr_neg	0.0
ASPCTr_pos	30006.45156454171
ASPDTDe_neg	16.534490808350657
ASPDTDe_pos	3321.047726103264
ASPDt6_pos	3321.047726103264
ASPDxt_neg	16.534490808350657
ASPDxt_pos	0.0
ASPGLUm_pos	8710.404688171599
ASPNATm_pos	17176.059903664347
ASPPROASCT1_pos	1881.543580530568
ASPTA_neg	9193.198702192498
ASPTA_pos	9205.979820157021
ASPTAm_neg	9196.111276229121
ASPTAm_pos	19678.533188876623
ASPt6_pos	3321.047726103264
ASPte_pos	1881.543580530568
ATP1ter_neg	0.0
ATP1ter_pos	8965.182455897324
ATP2ter_neg	6436.933994570441
ATP2ter_pos	6436.933994570441
ATPH1e_pos	26524.703962093914
ATPH2e_pos	3.2954245412342686
ATPS4m_pos	3948.950767956317
ATPasel_pos	32976.71463014919
ATPtm_pos	3061.8870342959326
ATPtn_neg	0.0
ATPtn_pos	11695.698927016687
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6648.088478446217
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24465.072710406723
Asn_X_Ser_Thrtr_neg	24022.026475638937
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15983.975745279633
B3GALT41g_pos	18770.294608650398
B3GALT42g_pos	19515.151182938847
B3GALT43g_pos	20070.564390615215
B3GALT44g_pos	20805.14800840967
B3GALT5g_pos	14398.407613573117
B3GALTg_pos	16014.583478378068
B3GNT11g_pos	13675.91022210455
B3GNT12g_pos	12215.529634184433
B3GNT310g_pos	15909.56167010846
B3GNT311g_pos	13378.016751008356
B3GNT312g_pos	13675.910222104556
B3GNT313g_pos	12675.452612389963
B3GNT314g_pos	11438.075635208235
B3GNT315g_pos	12215.529634184433
B3GNT31g_pos	13140.641338569052
B3GNT32g_pos	13140.641338569052
B3GNT33g_pos	13140.641338569052
B3GNT34g_pos	13365.970468197982
B3GNT35g_pos	13365.970468197982
B3GNT36g_pos	1247.6540778519395
B3GNT37g_pos	18871.470448806107
B3GNT39g_pos	41254.6987651502
B3GNT51g_pos	15909.561670108458
BAAT1x_pos	5700.0
BAAT2x_pos	4977.838241110219
BAAT3x_pos	30058.96016544897
BAAT4x_pos	5700.0
BACCL_pos	9921.578724743216
BACCLm_pos	11507.81928653495
BALABETAtc_pos	1852.3728329034266
BALAPAT1tc_pos	2047.548847234303
BALAVECSEC_pos	6599.385752029344
BALAtmr_neg	24386.67326722103
BALAtmr_pos	20072.452798805192
BAMPPALDOX_pos	48992.55693681646
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.327251138864382
BCRNe_pos	18326.18993086868
BDG2HCGHD_pos	0.0
BDHm_neg	15232.838492832569
