	Treg_Lymph_Treg8_L1
EX_4nph(e)_pos	4.433333333333333
EX_4nphsf(e)_neg	0.0
EX_4nphsf(e)_pos	29.356077399164693
EX_4pyrdx(e)_neg	0.0
EX_4pyrdx(e)_pos	10715.70730562695
EX_5adtststerone(e)_neg	8.359520374968799
EX_5adtststerone(e)_pos	74385.85162621581
EX_5adtststeroneglc(e)_neg	0.0
EX_5adtststeroneglc(e)_pos	92656.99216663971
EX_5adtststerones(e)_neg	9.051082686809533
EX_5adtststerones(e)_pos	72045.07385653703
EX_5dhf(e)_neg	9.228253161290114
EX_5dhf(e)_pos	9.514605681890245
EX_5fthf(e)_neg	10.681262716131434
EX_5fthf(e)_pos	0.0
EX_5homeprazole(e)_neg	0.0
EX_5homeprazole(e)_pos	7.634162417087483
EX_5htrp(e)_neg	0.0
EX_5htrp(e)_pos	8.979455047100966
EX_5mta(e)_neg	16986.31456482606
EX_5mta(e)_pos	21089.241223460485
EX_5mthf(e)_neg	8705.18451304701
EX_5oxpro(e)_neg	9776.034377801574
EX_5oxpro(e)_pos	16673.864502398657
EX_5thf(e)_neg	9.228253161290114
EX_5thf(e)_pos	9.514605681890245
EX_6dhf(e)_neg	3.7750788027745967
EX_6dhf(e)_pos	3.7750788027745967
EX_6htststerone(e)_neg	0.0
EX_6htststerone(e)_pos	69197.86240839241
EX_6thf(e)_neg	3.7750788027745967
EX_6thf(e)_pos	3.7750788027745967
EX_7dhf(e)_neg	3.7750788027745967
EX_7dhf(e)_pos	0.0
EX_7thf(e)_neg	3.7750788027745967
EX_7thf(e)_pos	0.0
EX_9_cis_retfa(e)_neg	5.7
EX_9_cis_retfa(e)_pos	1903.6490130083246
EX_C02470(e)_neg	36.04034475975379
EX_C02470(e)_pos	14.833634153598283
EX_C02528(e)_neg	9.879334032939063
EX_C02528(e)_pos	94158.31559530582
EX_C04849(e)_neg	2.2718572437681903
EX_C04849(e)_pos	2.2718572437681903
EX_C05965(e)_neg	2.2718572437681903
EX_C05965(e)_pos	2.2718572437681903
EX_CE0074(e)_neg	4.75
EX_CE0074(e)_pos	21316.346105804972
EX_CE1925(e)_neg	5.7
EX_CE1925(e)_pos	5.7
EX_CE1926(e)_neg	5.7
EX_CE1926(e)_pos	5.7
EX_CE1935(e)_neg	5.616084923085185
EX_CE1935(e)_pos	22721.17892092822
EX_CE1936(e)_neg	0.0
EX_CE1936(e)_pos	25301.848099210187
EX_CE1939(e)_neg	5.616084923085185
EX_CE1939(e)_pos	37408.64932165531
EX_CE1940(e)_neg	5.616084923085185
EX_CE1940(e)_pos	37408.649321655306
EX_CE1943(e)_neg	0.0
EX_CE1943(e)_pos	50931.83857711145
EX_CE1950(e)_neg	0.0
EX_CE1950(e)_pos	0.0
EX_CE2011(e)_neg	5.7
EX_CE2011(e)_pos	17.68597453317678
EX_CE2250(e)_neg	0.0
EX_CE2250(e)_pos	5.253046433640047
EX_CE2838(e)_neg	2.867560799006372
EX_CE2838(e)_pos	3.8062856084640613
EX_CE2839(e)_neg	3.8062856084640613
EX_CE2839(e)_pos	2.867560799006372
EX_CE2915(e)_neg	4.75
EX_CE2915(e)_pos	4.75
EX_CE2916(e)_neg	4.75
EX_CE2916(e)_pos	4.75
EX_CE2917(e)_neg	6.65
EX_CE2917(e)_pos	4.75
EX_CE4633(e)_neg	5.7
EX_CE4633(e)_pos	9378.922582066823
EX_CE4722(e)_neg	4.75
EX_CE4722(e)_pos	4.75
EX_CE4723(e)_neg	4.75
EX_CE4723(e)_pos	4.75
EX_CE4724(e)_neg	4.75
EX_CE4724(e)_pos	6.65
EX_CE4881(e)_neg	5.7
EX_CE4881(e)_pos	5.7
EX_CE5786(e)_neg	4.75
EX_CE5786(e)_pos	19.411766417457464
EX_CE5787(e)_neg	5.7
EX_CE5787(e)_pos	17.949999999999996
EX_CE5788(e)_neg	5.7
EX_CE5788(e)_pos	27.795465387045436
EX_CE5789(e)_neg	4.275
EX_CE5789(e)_pos	14.099999999999998
EX_CE5791(e)_neg	5.7
EX_CE5791(e)_pos	17.949999999999996
EX_CE5797(e)_neg	4.75
EX_CE5797(e)_pos	4.75
EX_CE5798(e)_neg	4.75
EX_CE5798(e)_pos	4.75
EX_CE5853(e)_neg	5.7
EX_CE5853(e)_pos	5.7
EX_CE5854(e)_neg	5.7
EX_CE5854(e)_pos	5.7
EX_CE5867(e)_neg	4.75
EX_CE5867(e)_pos	4.75
EX_CE5868(e)_neg	4.75
EX_CE5868(e)_pos	4.75
EX_CE5869(e)_neg	4.75
EX_CE5869(e)_pos	4.75
EX_CLPND(e)_neg	16.780919577025273
EX_CLPND(e)_pos	526.1837719780207
EX_HC00001(e)_neg	0.0
EX_HC00001(e)_pos	0.0
EX_HC00002(e)_neg	0.0
EX_HC00002(e)_pos	0.0
EX_HC00003(e)_neg	0.0
EX_HC00003(e)_pos	0.0
EX_HC00004(e)_neg	0.0
EX_HC00004(e)_pos	0.0
EX_HC00229(e)_neg	4.04064280423203
EX_HC00229(e)_pos	3794.242829385673
EX_HC00250(e)_neg	7.9250696339014794
EX_HC00250(e)_pos	9559.037636702169
EX_HC00822(e)_neg	20.605016815123413
EX_HC00822(e)_pos	3.1617324527501944
EX_HC00955(e)_neg	0.0
EX_HC00955(e)_pos	0.0
EX_HC01104(e)_neg	4.433333333333333
EX_HC01104(e)_pos	4.23590193872479
EX_HC01361(e)_neg	5.107705816174369
EX_HC01361(e)_pos	7.210507079167034
EX_HC01440(e)_neg	0.0
EX_HC01440(e)_pos	0.0
EX_HC01441(e)_neg	0.0
EX_HC01441(e)_pos	0.0
EX_HC01444(e)_neg	11.968827061379798
EX_HC01444(e)_pos	4040.4092752901024
EX_HC01446(e)_neg	0.0
EX_HC01446(e)_pos	0.0
EX_HC01577(e)_neg	0.0
EX_HC01577(e)_pos	0.0
EX_HC01609(e)_neg	9.612185734560184
EX_HC01609(e)_pos	9.612185734560184
EX_HC01610(e)_neg	9.612185734560184
EX_HC01610(e)_pos	9.612185734560184
EX_HC01700(e)_neg	0.0
EX_HC01700(e)_pos	0.0
EX_HC01787(e)_neg	0.0
EX_HC01787(e)_pos	0.0
EX_HC01852(e)_neg	0.0
EX_HC01852(e)_pos	0.0
EX_HC01939(e)_neg	0.0
EX_HC01939(e)_pos	0.0
EX_HC01942(e)_neg	0.0
EX_HC01942(e)_pos	0.0
EX_HC01943(e)_neg	0.0
EX_HC01943(e)_pos	0.0
EX_HC01944(e)_neg	0.0
EX_HC01944(e)_pos	0.0
EX_HC02154(e)_neg	0.0
EX_HC02154(e)_pos	0.0
EX_HC02160(e)_neg	0.0
EX_HC02160(e)_pos	0.0
EX_HC02161(e)_neg	0.0
EX_HC02161(e)_pos	0.0
EX_HC02172(e)_neg	0.0
EX_HC02172(e)_pos	0.0
EX_HC02175(e)_neg	0.0
EX_HC02175(e)_pos	0.0
EX_HC02176(e)_neg	7.6341624170874836
EX_HC02176(e)_pos	0.0
EX_HC02179(e)_neg	0.0
EX_HC02179(e)_pos	0.0
EX_HC02180(e)_neg	0.0
EX_HC02180(e)_pos	0.0
EX_HC02187(e)_neg	0.0
EX_HC02187(e)_pos	0.0
EX_HC02191(e)_neg	0.0
EX_HC02191(e)_pos	0.0
EX_HC02192(e)_neg	0.0
EX_HC02192(e)_pos	0.0
EX_HC02193(e)_neg	0.0
EX_HC02193(e)_pos	0.0
EX_HC02194(e)_neg	0.0
EX_HC02194(e)_pos	0.0
EX_HC02195(e)_neg	0.0
EX_HC02195(e)_pos	0.0
EX_HC02196(e)_neg	0.0
EX_HC02196(e)_pos	0.0
EX_HC02197(e)_neg	0.0
EX_HC02197(e)_pos	0.0
EX_HC02198(e)_neg	0.0
EX_HC02198(e)_pos	0.0
EX_HC02199(e)_neg	0.0
EX_HC02199(e)_pos	0.0
EX_HC02200(e)_neg	0.0
EX_HC02200(e)_pos	0.0
EX_HC02201(e)_neg	0.0
EX_HC02201(e)_pos	0.0
EX_HC02202(e)_neg	4.75
EX_HC02202(e)_pos	16.775327232696537
EX_HC02203(e)_neg	4.75
EX_HC02203(e)_pos	17.88428905487786
EX_HC02204(e)_neg	4.75
EX_HC02204(e)_pos	18.475327232696536
EX_HC02205(e)_neg	4.75
EX_HC02205(e)_pos	16.18428905487786
EX_HC02206(e)_neg	4.75
EX_HC02206(e)_pos	16.625327232696534
EX_HC02207(e)_neg	4.75
EX_HC02207(e)_pos	16.03428905487786
EX_HC02208(e)_neg	0.0
EX_HC02208(e)_pos	0.0
EX_HC02210(e)_neg	0.0
EX_HC02210(e)_pos	0.0
EX_HC02213(e)_neg	0.0
EX_HC02213(e)_pos	0.0
EX_HC02214(e)_neg	0.0
EX_HC02214(e)_pos	0.0
EX_HC02216(e)_neg	0.0
EX_HC02216(e)_pos	0.0
EX_HC02217(e)_neg	0.0
EX_HC02217(e)_pos	0.0
EX_HC02220(e)_neg	0.0
EX_HC02220(e)_pos	0.0
EX_Lcystin(e)_neg	3.0662223480009674
EX_Lcystin(e)_pos	0.0
EX_Rtotal(e)_neg	9.334889318862942
EX_Rtotal(e)_pos	9581.857839239972
EX_Rtotal2(e)_neg	10.10591057630171
EX_Rtotal2(e)_pos	5939.397025709934
EX_Rtotal3(e)_neg	9.273011605573512
EX_Rtotal3(e)_pos	9.697398819721359
EX_Tyr_ggn(e)_neg	0.0
EX_Tyr_ggn(e)_pos	33.651359993778655
EX_abt(e)_neg	0.0
EX_abt(e)_pos	5314.759328389965
EX_ac(e)_neg	8.577553889878256
EX_ac(e)_pos	9844.135199730055
EX_acac(e)_neg	8.64377080173915
EX_acac(e)_pos	14994.779479456249
EX_acald(e)_neg	6.920073585141719
EX_acald(e)_pos	7827.006246523551
EX_acetone(e)_neg	8.437368978923155
EX_acetone(e)_pos	17669.212510055542
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs(e)_pos	12649.148268094934
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs(e)_pos	11990.776868041057
EX_acgam(e)_neg	0.0
EX_acgam(e)_pos	6.323464905500389
EX_ach(e)_neg	9.974957363527444
EX_ach(e)_pos	12252.523559176334
EX_acmana(e)_neg	0.0
EX_acmana(e)_pos	28763.086068854136
EX_acn13acngalgbside_hs(e)_neg	0.0
EX_acn13acngalgbside_hs(e)_pos	15798.867678500113
EX_acn23acngalgbside_hs(e)_neg	0.0
EX_acn23acngalgbside_hs(e)_pos	15798.867678500115
EX_acnacngal14acglcgalgluside_hs(e)_neg	0.0
EX_acnacngal14acglcgalgluside_hs(e)_pos	17867.01382298561
EX_acnacngalgbside_hs(e)_neg	0.0
EX_acnacngalgbside_hs(e)_pos	15757.099784113292
EX_acngalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_acngalacglcgal14acglcgalgluside_hs(e)_pos	14209.046402478212
EX_ade(e)_neg	3.901084180522802
EX_ade(e)_pos	6755.445164318272
EX_adn(e)_neg	6274.433341495833
EX_adp_neg	3.2686928162677065
EX_adp_pos	0.0
EX_adpcbl(e)_neg	0.0
EX_adprbp(e)_neg	0.0
EX_adprbp(e)_pos	4.9511190459480385
EX_adprib(e)_neg	10.670196460590764
EX_adprib(e)_pos	4.9511190459480385
EX_adrn(e)_neg	13.928067993875128
EX_adrn(e)_pos	177.21639266057602
EX_adrnl(e)_neg	0.0
EX_adrnl(e)_pos	48331.481105433166
EX_aflatoxin(e)_neg	7.6341624170874836
EX_aflatoxin(e)_pos	0.0
EX_ahandrostanglc(e)_neg	0.0
EX_ahandrostanglc(e)_pos	0.0
EX_ahcys(e)_neg	13436.716221353463
EX_ahcys(e)_pos	34039.88343828969
EX_ahdt(e)_neg	7.210507079167034
EX_ahdt(e)_pos	5.107705816174369
EX_aicar(e)_neg	16773.09423706665
EX_aicar(e)_pos	18117.062887855725
EX_ak2lgchol_hs(e)_neg	8.381657545937278
EX_ak2lgchol_hs(e)_pos	5.7
EX_akg(e)_neg	7.182320909039354
EX_akg(e)_pos	11354.77907502991
EX_ala_B(e)_neg	14.406988556434172
EX_ala_B(e)_pos	12918.08099998483
EX_ala_D(e)_neg	3.1058811973968687
EX_ala_D(e)_pos	5198.265077310699
EX_ala_L(e)_neg	3.1058811973968687
EX_ala_L(e)_pos	4243.4585775257165
EX_alaala(e)_neg	9616.551696471126
EX_aldstrn(e)_neg	0.0
EX_aldstrn(e)_pos	70654.27681721699
EX_amp(e)_neg	3.901084180522802
EX_amp(e)_pos	8311.085049671017
EX_andrstrn(e)_neg	19.697849980444072
EX_andrstrn(e)_pos	74428.59585368242
EX_andrstrnglc(e)_neg	0.0
EX_andrstrnglc(e)_pos	92631.11798095744
EX_anth(e)_neg	2850.0
EX_anth(e)_pos	14.125962280744435
EX_antipyrene(e)_neg	8.631708090750982
EX_antipyrene(e)_pos	0.0
EX_apnnox(e)_neg	0.0
EX_apnnox(e)_pos	7.6341624170874836
EX_appnn(e)_neg	7.6341624170874836
EX_appnn(e)_pos	0.0
EX_aprgstrn(e)_neg	0.0
EX_aprgstrn(e)_pos	79408.66742255894
EX_aqcobal(e)_neg	0.0
EX_aqcobal(e)_pos	0.0
EX_arab_L(e)_neg	5.98330605631704
EX_arab_L(e)_pos	0.0
EX_arach(e)_neg	21046.94563221291
EX_arachcoa(e)_neg	5.253046433640047
EX_arachcoa(e)_pos	0.0
EX_arachd(e)_neg	5.211980558584678
EX_arachd(e)_pos	113.43999915941193
EX_arg_L(e)_neg	6.024796168354026
EX_arg_L(e)_pos	38165.638602647254
EX_ascb_L(e)_neg	0.0
EX_ascb_L(e)_pos	6979.585337154353
EX_asn_L(e)_neg	7.237122724385282
EX_asn_L(e)_pos	19793.203973365013
EX_asp_D(e)_neg	16.451439199807993
EX_asp_D(e)_pos	0.0
EX_asp_L(e)_neg	5.468664568621951
EX_asp_L(e)_pos	8868.419667582382
EX_atp(e)_neg	4.263063566010513
EX_atp(e)_pos	27049.383993801253
EX_avite1(e)_neg	2.8499999999999996
EX_avite1(e)_pos	0.0
EX_avite2(e)_neg	2.8499999999999996
EX_avite2(e)_pos	0.0
EX_bglc(e)_neg	3800.0
EX_bglc(e)_pos	0.0
EX_bhb(e)_neg	9.226389698116598
EX_bhb(e)_pos	15197.65135669057
EX_bildglcur(e)_neg	0.0
EX_bildglcur(e)_pos	55199.02133255292
EX_bilglcur(e)_neg	11.347571181717113
EX_bilglcur(e)_pos	89066.61780131712
EX_bilirub(e)_neg	20.08085200413937
EX_bilirub(e)_pos	67190.30489874819
EX_biocyt(e)_neg	4.013099151259252
EX_biocyt(e)_pos	0.0
EX_btn(e)_neg	285.0
EX_btn(e)_pos	4.013099151259252
EX_but(e)_neg	16.288677552110954
EX_but(e)_pos	0.0
EX_bvite(e)_neg	2.8499999999999996
EX_bvite(e)_pos	0.0
EX_bz(e)_neg	0.0
EX_bz(e)_pos	0.0
EX_c101crn_neg	0.0
EX_c101crn_pos	18635.10067592465
EX_c10crn_neg	0.0
EX_c10crn_pos	26042.444527109932
EX_c10dc_neg	0.0
EX_c10dc_pos	25261.64423505691
EX_c12dc_neg	0.0
EX_c12dc_pos	70156.16689971733
EX_c16dc_neg	0.0
EX_c16dc_pos	41440.794140103906
EX_c3dc_neg	0.0
EX_c3dc_pos	19417.280763973213
EX_c4crn_neg	0.0
EX_c4crn_pos	33245.80562823479
EX_c4dc_neg	0.0
EX_c4dc_pos	17470.39127296538
EX_c51crn_neg	0.0
EX_c51crn_pos	19764.358032159875
EX_c5dc_neg	0.0
EX_c5dc_pos	17253.112519877555
EX_c6crn_neg	0.0
EX_c6crn_pos	23006.42287414313
EX_c6dc_neg	0.0
EX_c6dc_pos	90925.94123105981
EX_c81crn_neg	0.0
EX_c81crn_pos	18635.10067592465
EX_c8crn_neg	0.0
EX_c8crn_pos	13202.57121178821
EX_c8dc_neg	0.0
EX_c8dc_pos	44769.22979169485
EX_ca2(e)_neg	0.0
EX_ca2(e)_pos	0.0
EX_camp(e)_neg	0.0
EX_camp(e)_pos	19520.43472390677
EX_carn(e)_neg	13536.010976432655
EX_caro(e)_neg	15.382711896171752
EX_caro(e)_pos	0.0
EX_carveol(e)_neg	0.0
EX_carveol(e)_pos	7.6341624170874836
EX_cbasp(e)_neg	11890.25391803492
EX_cbasp(e)_pos	29369.170840604802
EX_cca_d3(e)_neg	0.0
EX_cca_d3(e)_pos	0.0
EX_cdp(e)_neg	2.1802535395835165
EX_cdp(e)_pos	4.360507079167033
EX_cdpea(e)_neg	0.0
EX_cdpea(e)_pos	0.0
EX_cgly(e)_neg	2.6332997898695
EX_cgly(e)_pos	16065.76650164447
EX_chol(e)_neg	11404.29608490255
EX_cholate(e)_neg	16519.547752818064
EX_chsterol(e)_neg	9.334889318862942
EX_chsterol(e)_pos	12737.398587574195
EX_chtn(e)_neg	3.1617324527501944
EX_chtn(e)_pos	0.0
EX_cit(e)_neg	7.606690240800614
EX_cit(e)_pos	14322.524193189347
EX_citr_L(e)_neg	2.2920914807200967
EX_citr_L(e)_pos	27296.95136462205
EX_cl(e)_neg	9386.781936498248
EX_cmp(e)_neg	3.1994731779256114
EX_cmp(e)_pos	8.28268455087812
EX_co(e)_neg	0.0
EX_co(e)_pos	67210.15903929994
EX_co2(e)_neg	393.34947845899626
EX_co2(e)_pos	5589.913883660848
EX_coa(e)_neg	4.433333333333334
EX_coa(e)_pos	5.253046433640047
EX_coumarin(e)_neg	7.6341624170874836
EX_coumarin(e)_pos	0.0
EX_creat(e)_neg	13.051057334986652
EX_creat(e)_pos	33366.78191281679
EX_crm_hs(e)_neg	5.7
EX_crm_hs(e)_pos	0.0
EX_crmp_hs(e)_neg	0.0
EX_crmp_hs(e)_pos	44478.31300723875
EX_crn(e)_neg	11404.061807646704
EX_crtsl(e)_neg	0.0
EX_crtsl(e)_pos	68704.40960116374
EX_crtstrn(e)_neg	0.0
EX_crtstrn(e)_pos	71623.91430437907
EX_crvnc(e)_neg	17.48487079936225
EX_crvnc(e)_pos	606.1768848738343
EX_csn(e)_neg	6.991550505335975
EX_csn(e)_pos	0.0
EX_cspg_a(e)_neg	100.61834677885271
EX_cspg_a(e)_pos	0.0
EX_cspg_b(e)_neg	120.89423413081569
EX_cspg_b(e)_pos	0.0
EX_cspg_c(e)_neg	99.67708752696086
EX_cspg_c(e)_pos	0.0
EX_cspg_d(e)_neg	153.18310646943272
EX_cspg_d(e)_pos	0.0
EX_cspg_e(e)_neg	178.78452980564188
EX_cspg_e(e)_pos	0.0
EX_ctp(e)_neg	3.410507079167033
EX_ctp(e)_pos	7.672144637015299
EX_cyan(e)_neg	8.141543187468804
EX_cyan(e)_pos	0.0
EX_cynt(e)_neg	0.0
EX_cynt(e)_pos	0.0
EX_cys_L(e)_neg	3512.408389664722
EX_cysam(e)_neg	4750.0
EX_cysam(e)_pos	6646.749597087633
EX_cytd(e)_neg	8830.8878022956
EX_dad_2(e)_neg	8155.377690235249
EX_dag_hs(e)_neg	10441.356357832101
EX_dca(e)_neg	25261.644235056905
EX_dca(e)_pos	0.0
EX_dchac(e)_neg	3800.0
EX_dchac(e)_pos	0.0
EX_dcsptn1(e)_neg	18.612807527454404
EX_dcsptn1(e)_pos	243.42234225118273
EX_dcyt(e)_neg	9067.189116705222
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	18635.100675924652
EX_ddecrn_neg	0.0
EX_ddecrn_pos	18899.085518029344
EX_debrisoquine(e)_neg	7.035179739768155
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	18635.100675924652
EX_dgchol(e)_neg	10.680898202396788
EX_dgchol(e)_pos	94041.19492727326
EX_dgmp(e)_neg	4.117789932862514
EX_dgmp(e)_pos	4.908894966431257
EX_dgsn(e)_neg	8130.78301419889
EX_dgtp(e)_neg	4.908894966431257
EX_dgtp(e)_pos	4.117789932862514
EX_dha(e)_neg	4.2359019387247905
EX_dha(e)_pos	4.433333333333333
EX_dhap(e)_neg	4.433333333333333
EX_dhap(e)_pos	4.2359019387247905
EX_dhdascb(e)_neg	6979.585337154353
EX_dheas(e)_neg	12.780570557959454
EX_dheas(e)_pos	80757.63878614284
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.58891348278233
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	96013.80214412409
EX_din(e)_neg	8244.968061273561
EX_dlnlcg(e)_neg	10.498039033542792
EX_dlnlcg(e)_pos	63.6417400113243
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	8.631708090750982
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	77.44605833113827
EX_doco13ac_neg	34099.609652633466
EX_doco13ac_pos	0.0
EX_docosac_neg	17555.699337420287
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	17555.699337420287
EX_dopa(e)_neg	7.0568313959577775
EX_dopa(e)_pos	11841.491039165576
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	44219.520957396504
EX_dpcoa(e)_neg	8320.098296025517
EX_dpcoa(e)_pos	35120.13696027149
EX_drib(e)_neg	7.550990405050462
EX_drib(e)_pos	8614.986687171953
EX_dtdp(e)_neg	2.1802535395835165
EX_dtdp(e)_pos	4.360507079167033
EX_dtmp(e)_neg	3.1994731779256114
EX_dtmp(e)_pos	8.28268455087812
EX_dttp(e)_neg	3.410507079167033
EX_dttp(e)_pos	7.672144637015299
EX_duri(e)_neg	7.2256975518217965
EX_duri(e)_pos	8725.884789450025
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.6341624170874836
EX_ebastine(e)_neg	13.123257206897641
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	13.123257206897641
EX_eicostet(e)_neg	11.475241892698438
EX_eicostet(e)_pos	40.800554738192254
EX_elaid(e)_neg	11.35891951359763
EX_elaid(e)_pos	8361.267688362615
EX_estradiol(e)_neg	12.940269191502896
EX_estradiol(e)_pos	68439.42279446592
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	75209.06865219625
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	78579.0739080797
EX_estrones(e)_neg	11.276084296204102
EX_estrones(e)_pos	74573.8421582266
EX_etoh(e)_neg	6.552653091036691
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.970403839335378
EX_fad(e)_pos	23892.912583371257
EX_fald(e)_neg	5.434280757086014
EX_fald(e)_pos	33872.29995137124
EX_fe2(e)_neg	3.7999999999999994
EX_fe2(e)_pos	67190.30489874823
EX_fe3(e)_neg	4.122968757843868
EX_fe3(e)_pos	64692.04255223894
EX_fmn(e)_neg	24058.808068010916
EX_fmn(e)_pos	26296.571329791273
EX_fol(e)_neg	2729.5091823992716
EX_for(e)_neg	6.674847175790547
EX_for(e)_pos	16947.259179903704
EX_fru(e)_neg	6.453508828254221
EX_fru(e)_pos	4085.4796670994497
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	12954.374501830229
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	15167.559384220876
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	23842.32684042878
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	13809.735183276622
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	15620.24986159249
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	15755.50611395253
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	14092.891728811544
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	12496.732414292379
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	11549.299522574629
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	12110.674294104208
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	14188.110298540701
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	15058.738161673271
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	12828.400730045774
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	13542.507108177526
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.970078463876371
EX_gal(e)_neg	4040.4092752901024
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	12650.416175406048
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	13323.440627726794
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	12062.518135064633
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	10804.735254759553
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	12339.136309492842
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	9049.058096515519
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	15219.672768790542
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	16510.63492235553
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	17984.08827773485
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	17937.917890038658
EX_gdp(e)_neg	3.2502896236756342
EX_gdp(e)_pos	3.2502896236756342
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2929.344778582432
EX_glcur(e)_neg	5.7
EX_glcur(e)_pos	11.4
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	18395.160685610776
EX_gln_L(e)_neg	6.6475957630699805
EX_gln_L(e)_pos	14841.083040827272
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	19278.727495193336
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	4.117434503048746
EX_glu_L(e)_pos	11507.060913393752
EX_gluala(e)_neg	5.22369839752015
EX_gluala(e)_pos	12427.24627400995
EX_gly(e)_neg	8597.346069845178
EX_glyb(e)_neg	33.97610549199877
EX_glyb(e)_pos	16633.430166100537
EX_glyc(e)_neg	4040.4092752901024
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	9239.630304474285
EX_glygly(e)_neg	21520.65396209989
EX_glygn2(e)_neg	12.188501463062325
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.04064280423203
EX_glygn4(e)_pos	12.188501463062325
EX_glygn5(e)_neg	6.181285608464062
EX_glygn5(e)_pos	18.232430728420496
EX_glyleu(e)_neg	13234.540641939666
EX_glyphe(e)_neg	15767.342694945426
EX_glypro(e)_neg	13216.09122364777
