	exTreg_Spleen_exTreg10_L1
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17008.14098436902
3MOBt2im_pos	6033.523525347009
3MOBte_neg	6.790733115790819
3MOBte_pos	8282.330081879638
3MOPt2im_pos	6033.523525347009
3MOPte_neg	26.47239943073381
3MOPte_pos	8279.788568742104
3MOX4HOXPGALDOX_NADP__neg	1341.9018362481838
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1341.9018362481838
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26216.291196797192
3SALAASPm_pos	0.0
3SALACBOXL_pos	13103.902379707772
3SALAOX_pos	34419.575847692475
3SALATAi_pos	21288.160658491874
3SALATAim_pos	26216.291196797192
3SPYRSP_pos	21288.160658491874
3SPYRSPm_pos	26216.291196797192
41R1H2MAE12BOOX_pos	56351.77078952498
41R2A1H12BOOX_pos	46089.51364897887
42A12BOOX_pos	0.0
4ABUTtcn_pos	13825.843999020266
4ABUTtm_neg	16513.202257981313
4ABUTtm_pos	21242.219064035486
4HBZCOAFm_pos	75534.94015576244
4HBZFm_pos	75534.94015576244
4HDEBRISOQUINEte_neg	7.251805366299109
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	3546.949569586741
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15679.467299033384
4HPROLTASCT1_pos	2341.69206016246
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6033.523525347009
4MOPte_neg	9042.054838726905
4MOPte_pos	8273.184703017529
4MPTNLte_neg	0.0
4MPTNLte_pos	81064.72686145641
4MPTNLtm_neg	81064.72686145644
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.61414015429595
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	30.29722300528177
4NPHSFte_pos	0.0
4NPHSULT_pos	30.297223005281772
4NPHte_neg	0.0
4NPHte_pos	17.019665905390376
4OHPROIMINOtc_pos	2341.69206016246
4PYRDX_pos	11158.25719825087
5ADTSTSTERONEGLCte_pos	95048.07059070897
5ADTSTSTERONEGLCtr_neg	95048.07059070893
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13703.19178622395
5ADTSTSTERONESte_neg	9.227985063662462
5ADTSTSTERONESte_pos	73666.02450267365
5ADTSTSTERONEte_neg	75839.87322759838
5ADTSTSTERONEte_pos	8.254876365284167
5ADTSTSTERONEtr_neg	45.640958858329256
5ADTSTSTERONEtr_pos	75849.77171481957
5AOPtm_neg	21996.36569143588
5AOPtm_pos	0.0
5DHFtl_pos	3898.9540114172933
5FTHFt2_neg	0.0
5FTHFt2_pos	11.078858854511012
5HLTDL_pos	9.849436494526378
5HOMEPRAZOLEte_neg	7.61414015429595
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.813873825222082
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21315.71991196613
5MTAte_pos	17537.976596492455
5MTHFt2_neg	2099.171756794397
5MTHFt2_pos	2089.0522405490983
5MTHFt2le_neg	2298.343513588794
5MTHFt2le_pos	2298.343513588794
5MTHFt_neg	2089.0522405490983
5MTHFt_pos	1900.0
5OXPROt_neg	16805.351091209322
5OXPROt_pos	10056.109308350486
5THFtl_pos	3898.954011417293
5THFtm_pos	6298.898602740415
6DHFtl_pos	4727.03175626918
6DHFtm_pos	6685.993865077391
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70605.66555534516
6HTSTSTERONEtr_neg	70605.66555534519
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4727.03175626918
6THFtm_pos	6685.993865077399
7DHCHSTEROLtr_neg	12785.380926689231
7DHCHSTEROLtr_pos	113803.0193636038
7DHFtl_pos	5279.083586170435
7DHFtm_pos	6945.2965900887475
7THFtl_pos	5279.083586170436
7THFtm_pos	6945.2965900887475
A4GALTc_pos	0.0
A4GALTg_pos	15776.424631223594
A4GNT1g_pos	0.0
A4GNT2g_pos	334.09359917876327
AACOAT_pos	10465.037773148857
AACTOOR_pos	17874.715429303073
AACTtm_pos	17874.715429303073
AASAD3m_pos	53.923692396201226
AATAi_neg	8159.050798105679
AATAi_pos	74.51922748225692
ABO1g_pos	14454.683120396156
ABO2g_pos	13459.399524363294
ABO3g_pos	13985.048682396957
ABO4g_pos	13266.721597425296
ABO5g_pos	13266.721597425296
ABO6g_pos	12578.430027336164
ABO7g_pos	12578.430027336164
ABO8g_pos	12652.037480520983
ABO9g_pos	11352.320941170396
ABTArm_neg	16513.202257981306
ABTArm_pos	21242.219064035482
ABTD_neg	5344.034218512497
ABTD_pos	10.289677841201236
ABTti_pos	5344.034218512497
ABUTD_pos	24038.719458076754
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	2113.4207359100783
ABUTt2r_pos	2047.7497723363783
ABUTt4_2_r_neg	2047.7497723363786
ABUTt4_2_r_pos	2113.4207359100783
ACACT10m_neg	25078.18164786709
ACACT10m_pos	20752.661515362095
ACACT1r_neg	19884.612799626702
ACACT1r_pos	31882.267597825754
ACACT1rm_pos	15637.153331354106
ACACT1x_pos	21040.334323757175
ACACT4p_pos	45764.99883931481
ACACT5p_pos	45764.998839314794
ACACT6p_pos	45764.99883931483
ACACT7p_pos	44132.40839702611
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2157.5818720541474
ACACt2_pos	2157.5818720541474
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10531.08706311018
ACACtx_pos	0.0
ACALDt_neg	8295.980075751117
ACALDt_pos	6.571174532706379
ACALDtm_neg	14641.075246600438
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73702.99399265746
ACALDtx_neg	0.0
ACALDtx_pos	14.540788198485863
ACCOAC_pos	7051.769250437149
ACCOACm_pos	6981.331976012788
ACCOAL_pos	6176.095336689456
ACCOALm_pos	9428.813091717982
ACCOAgt_neg	0.0
ACCOAgt_pos	30166.38158275557
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4057.717301303702
ACCOAtr_pos	4057.717301303702
ACETONEt2_neg	17532.722440068723
ACETONEt2_pos	8.456036019766426
ACETONEt2m_neg	17532.72244006872
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15465.68077286999
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15465.68077286999
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13266.721597425298
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13266.721597425298
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12578.43002733617
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12578.430027336164
ACGALK2_pos	682.9409645269816
ACGALK_pos	680.5552373780758
ACGALtlg_neg	1245.0426363613615
ACGALtlg_pos	0.0
ACGALtly_pos	680.555237378076
ACGAM2E_neg	6531.905263807943
ACGAM2E_pos	43083.33887190087
ACGAM6PSi_pos	7337.8637795495815
ACGAMK_pos	6531.905263807939
ACGAMPM_neg	0.0
ACGAMPM_pos	6531.905263807941
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1245.0426363613617
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1245.042636361362
ACGPID_pos	56.46136776047617
ACGSm_pos	0.0
ACHEe_pos	10953.184629624984
ACHVESSEC_pos	6883.257198250874
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13196.714894061044
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16570.058789656403
ACN13ACNGALGBSIDEtg_neg	16570.0587896564
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16570.058789656403
ACN23ACNGALGBSIDEtg_neg	16570.0587896564
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18701.02603141799
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18701.026031417994
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16509.79088648311
ACNACNGALGBSIDEtg_neg	16509.790886483104
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11582.866176065389
ACNAM9PL_pos	11871.706537386288
ACNAMPH_pos	11871.706537386288
ACNAMlt_neg	25176.2767494502
ACNAMlt_pos	0.0
ACNAMtn_pos	8809.556451592653
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14863.820303752611
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14863.820303752605
ACNMLr_neg	29634.553612933254
ACNMLr_pos	11871.706537386286
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38007.18294367568
ACOAD8m_pos	2850.0
ACOAD9m_pos	24420.22417536881
ACOAHi_pos	7240.885822083998
ACOAO7p_pos	38288.0901671285
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94943.40637264476
ACOX2x_pos	86381.45320788599
ACP1_FMN__pos	6088.748259385161
ACRNtm_pos	9290.804133116006
ACS2_pos	7240.885822084001
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7240.885822083998
ACSm_pos	9394.80933299258
ACTLMO_pos	6419.996558377622
ACTNMO_pos	25276.07586822841
ACYP_pos	5133.026348160241
ACt2m_neg	10253.26404794666
ACt2m_pos	9779.18472804157
ACt2r_neg	2157.5818720541474
ACt2r_pos	2157.5818720541474
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10325.823297638814
ADAe_pos	11219.978451916466
ADCim_pos	17532.72244006872
ADEt_neg	7267.050437704344
ADEt_pos	39167.68691795804
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2113.743120208064
ADK1_pos	2113.743120208064
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2113.743120208064
ADK3_pos	2113.743120208064
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2113.743120208064
ADKd_pos	2113.743120208064
ADMDC_pos	21315.71991196613
ADNCYC_pos	6500.384442783492
ADNK1_pos	5590.719580154825
ADNK1m_pos	3653.664559210997
ADNK3_pos	6399.746135914033
ADNK4_pos	6400.027376861676
ADNt4_pos	576.2441781692747
ADNt5le_pos	1622.8756184835938
ADNt_neg	576.2441781692747
ADNt_pos	1204.6693932115718
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11172.002309356196
ADNtm_pos	14320.562021775411
ADPACDAc_pos	13879.01363168264
ADPACTD_neg	0.0
ADPACTD_pos	13879.01363168264
ADPCOACROT_neg	13879.01363168264
ADPCOACROT_pos	93342.43882901644
ADPCOAPTE_pos	13879.01363168264
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13944.072520636144
ADPRDPm_pos	0.0
ADPRIBt_pos	24.54783805352572
ADPT_pos	7482.134450214564
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.423144016467592
ADRNCOAtx_pos	24717.473072854675
ADRNCPT1_pos	716.242279201402
ADRNCPT2_pos	716.242279201402
ADRNCRNt_pos	716.242279201402
ADRNLPVESSEC_pos	49666.76760399865
ADRNt_neg	1736.6806571098164
ADRNt_pos	1574.1151051650293
ADSELK_pos	0.0
ADSK_pos	5491.27017206095
ADSL1_pos	15294.239892688413
ADSL2_pos	35463.95782508638
ADSS_pos	15294.239892688413
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.614140154295951
AG13T10g_pos	15400.253403112387
AG13T11g_pos	15400.253403112387
AG13T12g_pos	15400.253403112387
AG13T13g_pos	15400.253403112387
AG13T14g_pos	15400.253403112387
AG13T15g_pos	15400.253403112387
AG13T16g_pos	10806.029932098489
AG13T17g_pos	10806.029932098489
AG13T18g_pos	10806.029932098489
AG13T1g_pos	10855.732525678171
AG13T2g_pos	10855.732525678171
AG13T3g_pos	10855.732525678171
AG13T4g_pos	15400.25340311238
AG13T5g_pos	15400.25340311238
AG13T6g_pos	15400.25340311238
AG13T7g_pos	15400.25340311238
AG13T8g_pos	15400.25340311238
AG13T9g_pos	15400.25340311238
AGDC_pos	7337.863779549581
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46731.338584795034
AGPAT1_pos	17864.789241220762
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12379.473189758333
AGTix_pos	17049.57459240193
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34828.75656746948
AHCYSte_pos	14086.45075855791
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6777.157074439741
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13324.585291452422
AHEXASE2ly_pos	24073.904746750595
AHEXASEly_pos	24854.968216455643
AICART_neg	18418.453730242934
AICART_pos	17496.15115807575
AICARte_neg	18418.45373024293
AICARte_pos	17496.15115807575
AIRCr_neg	0.0
AIRCr_pos	35463.95782508638
AK2LGCHOLt_neg	7.886499415392625
AK2LGCHOLt_pos	11674.607808589606
AKGDm_pos	19011.687875030577
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2120.4098179882335
AKGt4_3_pos	3116.371251314832
AKGtp_neg	0.0
AKGtp_pos	77.71035388499415
AKR1C1_pos	81083.90847330098
AKR1C41_pos	2371.930358857482
AKR1C42_pos	2371.930358857482
AKR1D2_pos	96260.63760383728
AKR1D_pos	15760.186502109913
ALA-DTDe_pos	1293.0589388528037
ALAALACNc_neg	0.0
ALAALACNc_pos	9770.747888867792
ALAALAPEPT1tc_pos	9770.747888867792
ALAASNNaEx_pos	608.9460594042114
ALAATB0tc_pos	1834.3122954641835
ALACYSNaEx_pos	608.6552705301397
ALADGLNexR_neg	474.41280726614417
ALADGLNexR_pos	474.41280726614417
ALADGLYexR_neg	474.41280726614417
ALADGLYexR_pos	474.41280726614417
ALAGLNNaEx_pos	510.90450897382914
ALAGLNexR_neg	466.2180382324366
ALAGLNexR_pos	466.2180382324366
ALAGLYexR_neg	459.5545702279453
ALAGLYexR_pos	459.5545702279453
ALAR_neg	3.105276700333474
ALAR_pos	5285.5403788110925
ALASERNaEx_pos	608.6552705301397
ALASm_pos	2850.0
ALATA_L_neg	6032.211459155612
ALATA_L_pos	5341.620118450501
ALATHRNaEx_pos	608.6552705301397
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	863.5318877204875
ALAt2r_pos	1082.4419853433312
ALAt4_pos	729.3081264913019
ALAtN1_neg	1465.8807613440224
ALAtN1_pos	1812.1563279476645
ALAyLATthc_pos	863.5318877204875
ALCD1_neg	7229.950322502813
ALCD1_pos	15.34244077462281
ALCD21_D_pos	1116.8826255189251
ALCD21_L_pos	2238.5988923467658
ALCD22_D_pos	1326.5308630314637
ALCD22_L_pos	2238.5988923467658
ALCD2if_pos	6.846001564232816
ALCD2yf_pos	6.584757438668973
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.71035388499415
ALDD2x_pos	10537.524073926052
ALDD2xm_pos	14641.075246600438
ALDD2y_pos	9917.250241944224
ALDSTRNte_neg	0.0
ALDSTRNte_pos	72183.18653968583
ALDSTRNtm_neg	72183.18653968596
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3944.492266560858
ALOX5_pos	132.01756625731693
ALR2_pos	2238.5988923467658
ALR3_pos	2238.5988923467658
AMACR2p_pos	29819.707038829427
AMACR2r_pos	0.0
AMACRp_pos	86381.45320788599
AMACRr_pos	0.0
AMANK_pos	11871.706537386288
AMCOXO_pos	77.38530885461796
AMETr_neg	0.0
AMETr_pos	6777.157074439739
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10633.958474268096
AMPTASECG_pos	12162.73665447162
AMPTASECGe_pos	15882.025380515894
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.414159880195099
AMY2e_pos	13.414159880195099
ANDRSTRNGLCte_pos	95005.69657927952
ANDRSTRNGLCtr_neg	95005.69657927952
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75870.20885758947
ANDRSTRNte_pos	19.950670891124293
ANDRSTRNtr_neg	19.950670891124293
ANDRSTRNtr_pos	75870.20885758946
ANTHte_neg	14.404510085463992
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.621483129692907
AOBUTDsm_pos	17874.715429303073
AP4AH1_pos	0.0
APAT2rm_neg	24380.26715829694
APAT2rm_pos	19860.05245428068
APNNOXte_neg	7.614140154295949
APNNOXte_pos	0.0
APOCF_pos	10112.223377449345
APOCFm_pos	11522.713443928751
APOC_LYS_BTNP_pos	10112.223377449345
APOC_LYS_BTNPm_pos	11522.713443928751
APPNNte_neg	0.0
APPNNte_pos	7.614140154295949
APRGSTRNte_neg	81083.90847330113
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.013847420602162
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.013847420602162
ARACHCOAtx_neg	51282.48817987806
ARACHCOAtx_pos	19633.869536770475
ARACHCPT1_pos	27268.841057773694
ARACHCPT2_pos	27268.841057773694
ARACHCRNt_pos	27268.841057773694
ARACHDCOAtx_neg	6883.257198250875
ARACHDCOAtx_pos	387.416008184
ARACHDt2_neg	1300.5908532807289
ARACHDt2_pos	1138.0253013359418
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8625.278490577179
ARACHt_neg	1736.6806571098164
ARACHt_pos	1574.1151051650293
ARGATB0tc_pos	2068.3837357849425
ARGDCm_pos	46731.338584795034
ARGLYSex_pos	474.88691871617755
ARGN_pos	29637.756978756137
ARGNm_pos	30395.82509302075
ARGSL_neg	0.0
ARGSL_pos	24434.790859749304
ARGSS_pos	24434.790859749322
ARGt4_pos	1656.7560871049316
ARGtiDF_pos	693.8023819443084
ARGtm_neg	3520.005832467185
ARGtm_pos	2850.0
ARSA_pos	48597.120081791
ARTCOAL1_pos	8018.700004617833
ARTCOAL2_pos	8018.700004617833
ARTCOAL3_pos	8018.70000461783
ASAH1_pos	52750.6424095622
ASCBOX_pos	18858.55206232383
ASCBSVCTtc_pos	5897.870482535426
ASCBt4_neg	1012.3629350811988
ASCBt4_pos	1545.4055277157786
ASCBt_neg	1545.4055277157786
ASCBt_pos	1382.8399757709915
ASNALANaEx_pos	608.9460594042114
ASNATB0tc_pos	1849.8186983049818
ASNCYSNaEx_pos	608.9460594042114
ASNGLNNaEx_pos	608.9460594042114
ASNNm_pos	16339.359081865983
ASNPHELAT2tc_pos	355.27272158269693
ASNS1_pos	13242.359052864644
ASNSERNaEx_pos	608.9460594042114
ASNTHRNaEx_pos	608.9460594042114
ASNt4_pos	602.3100359352004
ASNtN1_neg	1466.5210209546574
ASNtN1_pos	1743.6984958983114
ASNtm_pos	16339.359081865983
ASP1DC_pos	12925.162685016598
ASPCTr_neg	0.0
ASPCTr_pos	30167.05872680463
ASPDTDe_neg	16.46494388357072
ASPDTDe_pos	3394.5918539085274
ASPDt6_pos	3394.5918539085274
ASPDxt_neg	16.46494388357072
ASPDxt_pos	0.0
ASPGLUm_pos	8681.018796714621
ASPNATm_pos	17892.074397639255
ASPPROASCT1_pos	1923.713618183761
ASPTA_neg	8890.356636556447
ASPTA_pos	9042.935062423343
ASPTAm_neg	9036.648314464841
ASPTAm_pos	19535.600283729025
ASPt6_pos	3394.5918539085274
ASPte_pos	1923.713618183761
ATP1ter_neg	0.0
ATP1ter_pos	9061.89645521266
ATP2ter_neg	5777.820392341825
ATP2ter_pos	5777.820392341825
ATPH1e_pos	26221.876487740683
ATPH2e_pos	3.2865822297873404
ATPS4m_pos	3905.614088998835
ATPasel_pos	32069.976547185553
ATPtm_pos	3073.661589528706
ATPtn_neg	0.0
ATPtn_pos	11429.315738036385
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6664.807841764993
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24481.696189137278
Asn_X_Ser_Thrtr_neg	24017.533131550044
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15776.424631223595
B3GALT41g_pos	18767.314889805577
B3GALT42g_pos	19555.876110503883
B3GALT43g_pos	20117.551383755854
B3GALT44g_pos	20835.97770996822
B3GALT5g_pos	14223.08399597062
B3GALTg_pos	15867.246289018285
B3GNT11g_pos	13552.648641634003
B3GNT12g_pos	12098.499501349626
B3GNT310g_pos	15762.637082033632
B3GNT311g_pos	13266.721597425296
B3GNT312g_pos	13552.648641634014
B3GNT313g_pos	12578.430027336164
B3GNT314g_pos	11352.320941170396
B3GNT315g_pos	12098.499501349623
B3GNT31g_pos	12927.760546934154
B3GNT32g_pos	12927.760546934154
B3GNT33g_pos	12927.760546934154
B3GNT34g_pos	13250.679246479236
B3GNT35g_pos	13250.679246479236
B3GNT36g_pos	1245.0426363613617
B3GNT37g_pos	18870.95178536926
B3GNT39g_pos	41136.61726672228
B3GNT51g_pos	15762.637082033629
BAAT1x_pos	5700.0
BAAT2x_pos	4958.617100733483
BAAT3x_pos	29819.707038829427
BAAT4x_pos	5700.0
BACCL_pos	10112.223377449345
BACCLm_pos	11522.713443928751
BALABETAtc_pos	1843.0152103523983
BALAPAT1tc_pos	1971.9745053586682
BALAVECSEC_pos	6674.552676403397
BALAtmr_neg	24380.26715829695
BALAtmr_pos	19860.05245428069
BAMPPALDOX_pos	48469.86501046781
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.401587302761383
BCRNe_pos	18296.91448116055
BDG2HCGHD_pos	0.0
BDHm_neg	15185.2400761188
