	Tcon_Spleen_Tcon3_L1
2OXOADPTm_neg	8164.811397971877
2OXOADPTm_pos	150.76689099893994
34DHOXPEGOX_neg	0.0
34DHOXPEGOX_pos	45998.11580653089
34DHOXPEGt_neg	0.0
34DHOXPEGt_pos	45998.11580653091
34DHPHAMT_pos	0.0
34DHPHELAT1tc_pos	760.3379086704869
34DHPHEt_neg	760.3379086704869
34DHPHEt_pos	5.071196675010524
34DHPLACOX_NADP__neg	1850.3910668599428
34DHPLACOX_NADP__pos	0.0
34DHPLACOX_pos	1850.3910668599428
34DHXMANDACOX_NADP__neg	1850.3910668599428
34DHXMANDACOX_NADP__pos	0.0
34DHXMANDACOX_pos	1850.3910668599428
34HPLFM_pos	74685.6127633873
34HPPOR_pos	66532.81070206454
34HPPte_neg	11069.265550814807
34HPPte_pos	7651.9261364511085
35CGMPtn_neg	0.0
35CGMPtn_pos	14630.246837606068
3AIBTm_neg	0.0
3AIBTm_pos	19120.471785755384
3AIB_Dtm_neg	18998.94285313442
3AIB_Dtm_pos	33697.35411560122
3AIBt_pos	19120.471785755388
3AIBtm_pos	19120.471785755388
3DPHBH1_pos	74685.61276338727
3DPHBH2_pos	74690.69051931294
3DSPHR_pos	29943.03252947677
3HAO_pos	77.78894363710174
3HBCDm_neg	0.0
3HBCDm_pos	18292.515556980816
3HBCOAHLm_pos	24160.607684569328
3HBCOARc_neg	0.0
3HBCOARc_pos	18292.515556980827
3HCO3_NAt_neg	1983.052799640207
3HCO3_NAt_pos	2022.2125660598022
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	12252.929481347079
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17261.872249026364
3MOBt2im_pos	6011.03392209434
3MOBte_neg	6.662600548965827
3MOBte_pos	8426.997851710588
3MOPt2im_pos	6011.03392209434
3MOPte_neg	26.21287640443981
3MOPte_pos	8424.410140111395
3MOX4HOXPGALDOX_NADP__neg	1833.9823467918131
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1833.9823467918131
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26186.954859298785
3SALAASPm_pos	0.0
3SALACBOXL_pos	12900.68023035361
3SALAOX_pos	34035.46426285246
3SALATAi_pos	21124.27052130704
3SALATAim_pos	26186.95485929879
3SPYRSP_pos	21124.27052130704
3SPYRSPm_pos	26186.95485929879
41R1H2MAE12BOOX_pos	55950.56438489193
41R2A1H12BOOX_pos	45998.1158065309
42A12BOOX_pos	0.0
4ABUTtcn_pos	13590.85802434653
4ABUTtm_neg	16426.913105669
4ABUTtm_pos	20862.910328557984
4HBZCOAFm_pos	74685.6127633873
4HBZFm_pos	74685.6127633873
4HDEBRISOQUINEte_neg	7.552632320844766
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4278.584965307178
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	16046.720741110672
4HPROLTASCT1_pos	2435.696830563897
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6011.03392209434
4MOPte_neg	8902.094186320439
4MOPte_pos	8417.582872347066
4MPTNLte_neg	0.0
4MPTNLte_pos	80133.60278212481
4MPTNLtm_neg	80133.60278212483
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.630455063099689
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.35714857648024
4NPHSFte_pos	0.0
4NPHSULT_pos	29.35714857648024
4NPHte_neg	0.0
4NPHte_pos	17.05734060965303
4OHPROIMINOtc_pos	2435.696830563897
4PYRDX_pos	10867.71847119482
5ADTSTSTERONEGLCte_pos	93553.34521712261
5ADTSTSTERONEGLCtr_neg	93553.34521712262
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13337.472989793381
5ADTSTSTERONESte_neg	9.360953652124534
5ADTSTSTERONESte_pos	73166.02747459647
5ADTSTSTERONEte_neg	75268.29066676664
5ADTSTSTERONEte_pos	8.220125619537063
5ADTSTSTERONEtr_neg	45.37069304409356
5ADTSTSTERONEtr_pos	75268.53400542468
5AOPtm_neg	21817.198855482853
5AOPtm_pos	0.0
5DHFtl_pos	3831.9558160577967
5FTHFt2_neg	0.0
5FTHFt2_pos	10.803801826630348
5HLTDL_pos	10.293626418309541
5HOMEPRAZOLEte_neg	7.630455063099689
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3766.982162082899
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.459971586048496
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21216.530588815127
5MTAte_pos	17264.39363059247
5MTHFt2_neg	2101.314249787124
5MTHFt2_pos	2101.314249787124
5MTHFt2le_neg	2302.628499574248
5MTHFt2le_pos	2302.628499574248
5MTHFt_neg	2101.314249787124
5MTHFt_pos	1900.0
5OXPROt_neg	16617.122797948134
5OXPROt_pos	9685.667114789998
5THFtl_pos	3831.9558160577967
5THFtm_pos	6303.309164033191
6DHFtl_pos	4617.985952847399
6DHFtm_pos	6690.965874429659
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70250.70755358782
6HTSTSTERONEtr_neg	70250.70755358785
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4617.985952847398
6THFtm_pos	6690.96587442966
7DHCHSTEROLtr_neg	12763.630611687788
7DHCHSTEROLtr_pos	112709.23960339493
7DHFtl_pos	5142.006044040469
7DHFtm_pos	6950.445666127554
7THFtl_pos	5142.006044040469
7THFtm_pos	6950.445666127553
A4GALTc_pos	0.0
A4GALTg_pos	15626.030433576718
A4GNT1g_pos	0.0
A4GNT2g_pos	329.9339673482168
AACOAT_pos	10264.025771936756
AACTOOR_pos	17813.38137862145
AACTtm_pos	17813.38137862145
AASAD3m_pos	54.0100421951625
AATAi_neg	8164.811397971879
AATAi_pos	74.35573904640775
ABO1g_pos	14277.845707832796
ABO2g_pos	13309.540916407952
ABO3g_pos	13804.986336864824
ABO4g_pos	13096.786033315317
ABO5g_pos	13096.786033315317
ABO6g_pos	12416.997016446046
ABO7g_pos	12416.997016446046
ABO8g_pos	12479.284540854142
ABO9g_pos	11204.773318630965
ABTArm_neg	16426.913105669002
ABTArm_pos	20862.91032855799
ABTD_neg	5332.399242389304
ABTD_pos	9.300457105079342
ABTti_pos	5332.399242389305
ABUTD_pos	23731.69582033633
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1644.8388508003577
ABUTt2r_pos	1684.588147724753
ABUTt4_2_r_neg	1684.588147724753
ABUTt4_2_r_pos	1644.8388508003577
ACACT10m_neg	24977.779872710387
ACACT10m_pos	20785.11864674722
ACACT1r_neg	19769.866610745612
ACACT1r_pos	31766.760927215193
ACACT1rm_pos	15566.59136786058
ACACT1x_pos	20820.887909802354
ACACT4p_pos	45044.68810306939
ACACT5p_pos	45044.688103069406
ACACT6p_pos	45044.688103069406
ACACT7p_pos	43410.291358031754
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2074.1446946393535
ACACt2_pos	2074.1446946393535
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10264.263696929243
ACACtx_pos	0.0
ACALDt_neg	8316.01602173121
ACALDt_pos	6.955588801021765
ACALDtm_neg	14845.347766625042
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73309.74833382921
ACALDtx_neg	0.0
ACALDtx_pos	14.68338945694078
ACCOAC_pos	6804.305427781059
ACCOACm_pos	7006.556802984803
ACCOAL_pos	5831.619328257188
ACCOALm_pos	9352.47193979514
ACCOAgt_neg	0.0
ACCOAgt_pos	29894.902814601843
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4082.0203481742374
ACCOAtr_pos	4082.0203481742374
ACETONEt2_neg	17801.264775041443
ACETONEt2_pos	8.449806444363919
ACETONEt2m_neg	17801.26477504144
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15321.893496312883
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15321.893496312883
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13096.786033315315
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13096.78603331532
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12416.997016446046
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12416.997016446041
ACGALK2_pos	671.5118187523877
ACGALK_pos	668.9875151230028
ACGALtlg_neg	1223.9318687009802
ACGALtlg_pos	0.0
ACGALtly_pos	668.9875151230028
ACGAM2E_neg	6243.52290586482
ACGAM2E_pos	42530.77614567792
ACGAM6PSi_pos	6980.735834227429
ACGAMK_pos	6243.522905864824
ACGAMPM_neg	0.0
ACGAMPM_pos	6243.522905864822
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1223.9318687009802
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1223.9318687009802
ACGPID_pos	55.04613272535309
ACGSm_pos	0.0
ACHEe_pos	10641.26829423875
ACHVESSEC_pos	6609.2273901533745
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13145.184920760288
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16288.35370223138
ACN13ACNGALGBSIDEtg_neg	16288.35370223139
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16288.35370223138
ACN23ACNGALGBSIDEtg_neg	16288.35370223139
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18407.735788184185
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18407.73578818418
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16262.198342235848
ACNACNGALGBSIDEtg_neg	16262.198342235859
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11496.994934699494
ACNAM9PL_pos	11609.650129684378
ACNAMPH_pos	11609.650129684378
ACNAMlt_neg	24812.153951302054
ACNAMlt_pos	0.0
ACNAMtn_pos	8863.373029100672
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14636.991269704879
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14636.99126970488
ACNMLr_neg	29346.105358186793
ACNMLr_pos	11609.650129684378
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37785.63198025865
ACOAD8m_pos	2850.0
ACOAD9m_pos	24843.273267822962
ACOAHi_pos	7013.195700693859
ACOAO7p_pos	38146.6415462917
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94827.05065881659
ACOX2x_pos	85727.90707473396
ACP1_FMN__pos	5814.834440098317
ACRNtm_pos	9244.821854840897
ACS2_pos	7013.195700693861
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6980.735834227429
ACSm_pos	9312.578910964705
ACTLMO_pos	6403.641685089981
ACTNMO_pos	25203.768045749428
ACYP_pos	4830.939137395726
ACt2m_neg	10240.846204462678
ACt2m_pos	10000.100262733085
ACt2r_neg	2136.4839569712126
ACt2r_pos	2136.4839569712126
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10387.496297105625
ADAe_pos	11098.422469985304
ADCim_pos	17801.264775041433
ADEt_neg	7222.328451837244
ADEt_pos	38479.511641338584
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2150.3401508143957
ADK1_pos	2150.3401508143957
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2150.3401508143957
ADK3_pos	2150.3401508143957
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2150.3401508143957
ADKd_pos	2150.3401508143957
ADMDC_pos	21216.530588815127
ADNCYC_pos	6230.131633257866
ADNK1_pos	5323.436981538288
ADNK1m_pos	3690.1832663605237
ADNK3_pos	6096.292951132216
ADNK4_pos	6096.556467080442
ADNt4_pos	524.5189683446761
ADNt5le_pos	1610.8514305207364
ADNt_neg	524.5189683446761
ADNt_pos	1235.9321176297074
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10988.05735942657
ADNtm_pos	14087.80662452056
ADPACDAc_pos	13678.745839482286
ADPACTD_neg	0.0
ADPACTD_pos	13678.745839482286
ADPCOACROT_neg	13678.745839482286
ADPCOACROT_pos	92533.00925536781
ADPCOAPTE_pos	13678.745839482286
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13696.936993158559
ADPRDPm_pos	0.0
ADPRIBt_pos	24.595751272562072
ADPT_pos	7620.680087066416
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.428523485502076
ADRNCOAtx_pos	23959.91791596495
ADRNCPT1_pos	715.9229095994574
ADRNCPT2_pos	715.9229095994574
ADRNCRNt_pos	715.9229095994574
ADRNLPVESSEC_pos	49652.61965515622
ADRNt_neg	1752.250481635709
ADRNt_pos	1644.4228513702005
ADSELK_pos	0.0
ADSK_pos	5171.095283444613
ADSL1_pos	15263.191883335752
ADSL2_pos	34971.55626651619
ADSS_pos	15263.191883335752
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.630455063099688
AG13T10g_pos	15024.660559514386
AG13T11g_pos	15024.660559514386
AG13T12g_pos	15024.660559514386
AG13T13g_pos	15024.660559514386
AG13T14g_pos	15024.660559514386
AG13T15g_pos	15024.660559514386
AG13T16g_pos	10488.407495111893
AG13T17g_pos	10488.407495111893
AG13T18g_pos	10488.407495111893
AG13T1g_pos	10542.512550739606
AG13T2g_pos	10542.512550739606
AG13T3g_pos	10542.512550739606
AG13T4g_pos	15024.660559514388
AG13T5g_pos	15024.660559514388
AG13T6g_pos	15024.660559514388
AG13T7g_pos	15024.660559514388
AG13T8g_pos	15024.660559514388
AG13T9g_pos	15024.660559514388
AGDC_pos	6980.735834227429
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46055.77450537526
AGPAT1_pos	17868.189848497015
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12350.903279061278
AGTix_pos	16886.599541768115
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	33967.8072310588
AHCYSte_pos	13924.92935153182
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6651.734473435338
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13060.995578346607
AHEXASE2ly_pos	23859.47174316699
AHEXASEly_pos	24500.835529484946
AICART_neg	18415.656153900538
AICART_pos	17238.880708977707
AICARte_neg	18415.65615390053
AICARte_pos	17238.88070897771
AIRCr_neg	0.0
AIRCr_pos	34971.55626651619
AK2LGCHOLt_neg	8.138521332030946
AK2LGCHOLt_pos	11340.373896162604
AKGDm_pos	18877.493769871224
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2140.9536521245304
AKGt4_3_pos	2876.806232887437
AKGtp_neg	0.0
AKGtp_pos	77.8867874626024
AKR1C1_pos	80150.23562625589
AKR1C41_pos	2339.1723641310164
AKR1C42_pos	2339.1723641310164
AKR1D2_pos	95341.58771278906
AKR1D_pos	15695.830938453482
ALA-DTDe_pos	1357.8474580839897
ALAALACNc_neg	0.0
ALAALACNc_pos	9643.432597973717
ALAALAPEPT1tc_pos	9643.43259797372
ALAASNNaEx_pos	519.7156707534878
ALAATB0tc_pos	1892.862900862795
ALACYSNaEx_pos	519.4191861238376
ALADGLNexR_neg	438.62644588262526
ALADGLNexR_pos	438.62644588262526
ALADGLYexR_neg	438.62644588262526
ALADGLYexR_pos	438.62644588262526
ALAGLNNaEx_pos	483.07203809410237
ALAGLNexR_neg	420.58451214608635
ALAGLNexR_pos	420.58451214608635
ALAGLYexR_neg	414.3674799121726
ALAGLYexR_pos	414.3674799121726
ALAR_neg	3.1179885421488267
ALAR_pos	5233.829388521926
ALASERNaEx_pos	519.4191861238376
ALASm_pos	2850.0
ALATA_L_neg	6009.791948448368
ALATA_L_pos	4999.2738822370475
ALATHRNaEx_pos	519.4191861238376
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	686.8086996342416
ALAt2r_pos	793.4038616081102
ALAt4_pos	639.4874780544792
ALAtN1_neg	1279.3452100918923
ALAtN1_pos	1626.1926120237028
ALAyLATthc_pos	686.8086996342416
ALCD1_neg	7469.80903506577
ALCD1_pos	15.412042496552706
ALCD21_D_pos	1020.369431092595
ALCD21_L_pos	2049.2473482894934
ALCD22_D_pos	1465.1968530078655
ALCD22_L_pos	2049.2473482894934
ALCD2if_pos	6.983240272697708
ALCD2yf_pos	6.593156399794136
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.88678746260238
ALDD2x_pos	10836.35289013842
ALDD2xm_pos	14845.347766625036
ALDD2y_pos	10447.371889774186
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71494.78151655666
ALDSTRNtm_neg	71494.78151655667
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3935.640288035496
ALOX5_pos	132.8578122613919
ALR2_pos	2049.2473482894934
ALR3_pos	2049.2473482894934
AMACR2p_pos	29670.702189732358
AMACR2r_pos	0.0
AMACRp_pos	85727.90707473397
AMACRr_pos	0.0
AMANK_pos	11609.650129684378
AMCOXO_pos	77.78894363710172
AMETr_neg	0.0
AMETr_pos	6651.734473435336
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10467.93473765158
AMPTASECG_pos	11748.48601360882
AMPTASECGe_pos	15611.858061503273
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	12.890286253476932
AMY2e_pos	12.890286253476932
ANDRSTRNGLCte_pos	93535.73402552701
ANDRSTRNGLCtr_neg	93535.73402552701
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75319.85691354967
ANDRSTRNte_pos	19.78981254314019
ANDRSTRNtr_neg	19.78981254314019
ANDRSTRNtr_pos	75319.85691354971
ANTHte_neg	14.174758685055153
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.520594234492501
AOBUTDsm_pos	17813.38137862145
AP4AH1_pos	0.0
APAT2rm_neg	24383.479006705205
APAT2rm_pos	19953.227284515317
APNNOXte_neg	7.630455063099688
APNNOXte_pos	0.0
APOCF_pos	9918.740031211708
APOCFm_pos	11461.949924098908
APOC_LYS_BTNP_pos	9918.740031211708
APOC_LYS_BTNPm_pos	11461.949924098908
APPNNte_neg	0.0
APPNNte_pos	7.630455063099688
APRGSTRNte_neg	80150.23562625602
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.074764665409842
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.074764665409842
ARACHCOAtx_neg	50798.478882968935
ARACHCOAtx_pos	19230.64085367079
ARACHCPT1_pos	27341.630943072883
ARACHCPT2_pos	27341.630943072883
ARACHCRNt_pos	27341.630943072883
ARACHDCOAtx_neg	6609.227390153373
ARACHDCOAtx_pos	381.433160281826
ARACHDt2_neg	1376.1965069436442
ARACHDt2_pos	1268.3688766781358
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8464.371500011413
ARACHt_neg	1752.250481635709
ARACHt_pos	1644.4228513702005
ARGATB0tc_pos	1987.6168232525706
ARGDCm_pos	46055.77450537526
ARGLYSex_pos	459.0929854193525
ARGN_pos	29304.573160012387
ARGNm_pos	29850.007588008437
ARGSL_neg	0.0
ARGSL_pos	24217.743005896526
ARGSS_pos	24217.743005896533
ARGt4_pos	1570.8117149929128
ARGtiDF_pos	620.192621436594
ARGtm_neg	3524.411351089315
ARGtm_pos	2850.0
ARSA_pos	47846.76156853273
ARTCOAL1_pos	7809.778135984821
ARTCOAL2_pos	7809.778135984821
ARTCOAL3_pos	7809.778135984821
ASAH1_pos	52461.60572106691
ASCBOX_pos	18753.57863975155
ASCBSVCTtc_pos	5531.011544455727
ASCBt4_neg	1027.6065808668357
ASCBt4_pos	1476.174453555292
ASCBt_neg	1476.174453555292
ASCBt_pos	1368.3468232897837
ASNALANaEx_pos	519.7156707534878
ASNATB0tc_pos	1855.6480995015163
ASNCYSNaEx_pos	519.7156707534878
ASNGLNNaEx_pos	519.7156707534878
ASNNm_pos	16122.178570674358
ASNPHELAT2tc_pos	304.7286438148163
ASNS1_pos	12976.546551516296
ASNSERNaEx_pos	519.7156707534878
ASNTHRNaEx_pos	519.7156707534878
ASNt4_pos	604.133962169735
ASNtN1_neg	1279.3657797576107
ASNtN1_pos	1531.9701770726722
ASNtm_pos	16122.178570674358
ASP1DC_pos	13099.187964247134
ASPCTr_neg	0.0
ASPCTr_pos	29681.23102039615
ASPDTDe_neg	16.56000686099078
ASPDTDe_pos	3425.641712749782
ASPDt6_pos	3425.641712749782
ASPDxt_neg	16.56000686099078
ASPDxt_pos	0.0
ASPGLUm_pos	8707.593250329797
ASPNATm_pos	17901.003289003645
ASPPROASCT1_pos	1962.0573515123888
ASPTA_neg	8925.742228779149
ASPTA_pos	9190.98597526771
ASPTAm_neg	9176.302524660186
ASPTAm_pos	19312.241448501674
ASPt6_pos	3425.641712749782
ASPte_pos	1962.0573515123888
ATP1ter_neg	0.0
ATP1ter_pos	8796.229425178237
ATP2ter_neg	5897.89205061587
ATP2ter_pos	5897.89205061587
ATPH1e_pos	25917.815074445356
ATPH2e_pos	3.301438025103086
ATPS4m_pos	3943.2726002808754
ATPasel_pos	30843.27075273664
ATPtm_pos	3073.9623183018375
ATPtn_neg	0.0
ATPtn_pos	11494.292990026734
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6108.706645391785
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24258.8007685068
Asn_X_Ser_Thrtr_neg	23806.103006424502
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15626.030433576714
B3GALT41g_pos	18494.6225293227
B3GALT42g_pos	19292.498843589092
B3GALT43g_pos	19862.86314164106
B3GALT44g_pos	20513.809841859533
B3GALT5g_pos	14048.557057693592
B3GALTg_pos	15658.537260526075
B3GNT11g_pos	13372.753599792848
B3GNT12g_pos	11956.284559649936
B3GNT310g_pos	15552.466512706065
B3GNT311g_pos	13096.786033315317
B3GNT312g_pos	13372.75359979285
B3GNT313g_pos	12416.997016446046
B3GNT314g_pos	11204.773318630965
B3GNT315g_pos	11956.284559649932
B3GNT31g_pos	12786.90208221796
B3GNT32g_pos	12786.90208221796
B3GNT33g_pos	12786.90208221796
B3GNT34g_pos	13058.954955371157
B3GNT35g_pos	13058.954955371157
B3GNT36g_pos	1223.9318687009802
B3GNT37g_pos	18495.061707569814
B3GNT39g_pos	40833.398814802946
B3GNT51g_pos	15552.466512706069
BAAT1x_pos	5700.0
BAAT2x_pos	4932.313024321602
BAAT3x_pos	29670.702189732358
BAAT4x_pos	5700.0
BACCL_pos	9918.740031211708
BACCLm_pos	11461.949924098908
BALABETAtc_pos	1777.4225889090337
BALAPAT1tc_pos	1795.8728759595833
BALAVECSEC_pos	6330.532213933697
BALAtmr_neg	24383.479006705205
BALAtmr_pos	19953.227284515317
BAMPPALDOX_pos	47306.095689628964
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.393448428931352
BCRNe_pos	18292.515556980823
BDG2HCGHD_pos	0.0
