	Treg_Spleen_Treg3_L2
5OXPROt_pos	9549.540136521948
5THFtl_pos	3778.7123025295655
5THFtm_pos	6293.682071298696
6DHFtl_pos	4533.04763149199
6DHFtm_pos	6675.84211011996
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	68571.67766736446
6HTSTSTERONEtr_neg	68571.67766736446
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4533.047631491989
6THFtm_pos	6675.84211011996
7DHCHSTEROLtr_neg	12696.682859620088
7DHCHSTEROLtr_pos	111002.61254553146
7DHFtl_pos	5035.937850800272
7DHFtm_pos	6931.754921701394
7THFtl_pos	5035.937850800272
7THFtm_pos	6931.754921701395
A4GALTc_pos	0.0
A4GALTg_pos	15116.353888890997
A4GNT1g_pos	0.0
A4GNT2g_pos	326.2714905141194
AACOAT_pos	9966.896332346829
AACTOOR_pos	17679.547954425147
AACTtm_pos	17679.547954425147
AASAD3m_pos	53.62322007251226
AATAi_neg	8157.296175771047
AATAi_pos	73.87296924562307
ABO1g_pos	13747.812931969422
ABO2g_pos	12792.62963648892
ABO3g_pos	13278.08759941305
ABO4g_pos	12580.601174805342
ABO5g_pos	12580.601174805342
ABO6g_pos	11916.416078676344
ABO7g_pos	11916.416078676344
ABO8g_pos	12017.892245692066
ABO9g_pos	10763.437006802975
ABTArm_neg	16399.00638836249
ABTArm_pos	20918.072022860895
ABTD_neg	5341.810146483474
ABTD_pos	9.12891437106485
ABTti_pos	5341.810146483474
ABUTD_pos	23744.480285824327
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1808.818023589073
ABUTt2r_pos	1767.3820187274728
ABUTt4_2_r_neg	1767.3820187274728
ABUTt4_2_r_pos	1808.818023589073
ACACT10m_neg	24656.668039733115
ACACT10m_pos	20555.742540985597
ACACT1r_neg	19438.043772761914
ACACT1r_pos	30417.763063199563
ACACT1rm_pos	15302.41948745249
ACACT1x_pos	20597.848544911012
ACACT4p_pos	44352.254886676
ACACT5p_pos	44352.25488667598
ACACT6p_pos	44352.25488667596
ACACT7p_pos	42716.57922816518
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2029.0025078873043
ACACt2_pos	2029.0025078873043
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	9980.089547782341
ACACtx_pos	0.0
ACALDt_neg	7857.716386088245
ACALDt_pos	6.517601243352917
ACALDtm_neg	14206.654968966463
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	71662.12635593748
ACALDtx_neg	0.0
ACALDtx_pos	14.426580124699454
ACCOAC_pos	6581.258703575637
ACCOACm_pos	6981.130218111939
ACCOAL_pos	5657.411826015762
ACCOALm_pos	9225.989970302933
ACCOAgt_neg	0.0
ACCOAgt_pos	28676.899994282325
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4058.4596871692565
ACCOAtr_pos	4058.4596871692565
ACETONEt2_neg	17450.000179164468
ACETONEt2_pos	7.938786836981586
ACETONEt2m_neg	17450.000179164464
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	14818.487227555892
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	14818.487227555888
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12580.601174805346
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12580.601174805348
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	11916.416078676346
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	11916.416078676342
ACGALK2_pos	666.1282312335599
ACGALK_pos	663.6968532203659
ACGALtlg_neg	1198.6840307454142
ACGALtlg_pos	0.0
ACGALtly_pos	663.6968532203658
ACGAM2E_neg	5959.524909377641
ACGAM2E_pos	40997.76268858157
ACGAM6PSi_pos	6662.305995448724
ACGAMK_pos	5959.524909377641
ACGAMPM_neg	0.0
ACGAMPM_pos	5959.524909377641
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1198.6840307454142
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1198.6840307454142
ACGPID_pos	54.53733372113413
ACGSm_pos	0.0
ACHEe_pos	10157.176605643217
ACHVESSEC_pos	6405.246298445222
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	12951.007738167926
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	15663.975341996873
ACN13ACNGALGBSIDEtg_neg	15663.975341996873
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	15663.975341996873
ACN23ACNGALGBSIDEtg_neg	15663.975341996873
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	17695.28247559656
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	17695.282475596563
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	15644.987944663912
ACNACNGALGBSIDEtg_neg	15644.987944663912
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	10958.051958232936
ACNAM9PL_pos	11253.664113669087
ACNAMPH_pos	11253.664113669087
ACNAMlt_neg	24278.04595455344
ACNAMlt_pos	0.0
ACNAMtn_pos	8773.069961790039
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14097.386980455416
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14097.386980455418
ACNMLr_neg	28135.807122699294
ACNMLr_pos	11253.664113669087
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37431.793901438476
ACOAD8m_pos	2850.0
ACOAD9m_pos	24190.145197498307
ACOAHi_pos	6671.901302363123
ACOAO7p_pos	37664.66032881112
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	92943.38741704682
ACOX2x_pos	84435.59117367402
ACP1_FMN__pos	5598.484904341264
ACRNtm_pos	9147.668399956332
ACS2_pos	6726.456933300466
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6662.305995448725
ACSm_pos	9143.177562323326
ACTLMO_pos	6288.901278134116
ACTNMO_pos	24849.7391254747
ACYP_pos	4634.379211433518
ACt2m_neg	9968.542470181927
ACt2m_pos	9685.814188680924
ACt2r_neg	2079.399169647556
ACt2r_pos	2079.399169647556
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	9750.050702190963
ADAe_pos	10576.407377330446
ADCim_pos	17450.00017916447
ADEt_neg	6804.25673441527
ADEt_pos	36905.73058450572
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	1834.5159656273308
ADK1_pos	1834.5159656273308
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	1834.5159656273308
ADK3_pos	1834.5159656273308
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	1794.123074921312
ADKd_pos	1834.5159656273308
ADMDC_pos	21013.251142739995
ADNCYC_pos	5947.720829110894
ADNK1_pos	5112.597881314922
ADNK1m_pos	3635.7639122025666
ADNK3_pos	5886.626619683231
ADNK4_pos	5886.626619683232
ADNt4_pos	501.00218700845153
ADNt5le_pos	1533.205152251489
ADNt_neg	501.00218700845153
ADNt_pos	1207.1452467716256
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10664.045935939334
ADNtm_pos	13459.697032335813
ADPACDAc_pos	13381.548996360381
ADPACTD_neg	0.0
ADPACTD_pos	13381.548996360381
ADPCOACROT_neg	13381.548996360381
ADPCOACROT_pos	90651.64409001384
ADPCOAPTE_pos	13381.548996360381
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	12689.002292493133
ADPRDPm_pos	0.0
ADPRIBt_pos	23.489448324530716
ADPT_pos	6828.182440290204
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.18175430081399
ADRNCOAtx_pos	23386.030511702716
ADRNCPT1_pos	706.3276172899594
ADRNCPT2_pos	706.3276172899594
ADRNCRNt_pos	706.3276172899594
ADRNLPVESSEC_pos	48033.18669990046
ADRNt_neg	1635.4822823521804
ADRNt_pos	1522.3200523051503
ADSELK_pos	0.0
ADSK_pos	4981.095257628035
ADSL1_pos	14709.891437809561
ADSL2_pos	33911.75156278204
ADSS_pos	14709.891437809561
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.60814053096943
AG13T10g_pos	14580.35660306205
AG13T11g_pos	14580.35660306205
AG13T12g_pos	14580.35660306205
AG13T13g_pos	14580.35660306205
AG13T14g_pos	14580.35660306205
AG13T15g_pos	14580.35660306205
AG13T16g_pos	10214.03218396119
AG13T17g_pos	10214.03218396119
AG13T18g_pos	10214.03218396119
AG13T1g_pos	10246.966810230177
AG13T2g_pos	10246.966810230177
AG13T3g_pos	10246.966810230177
AG13T4g_pos	14580.356603062048
AG13T5g_pos	14580.356603062048
AG13T6g_pos	14580.356603062048
AG13T7g_pos	14580.356603062048
AG13T8g_pos	14580.356603062048
AG13T9g_pos	14580.356603062048
AGDC_pos	6662.305995448725
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	45641.94408145143
AGPAT1_pos	16772.65155215982
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12356.133853753074
AGTix_pos	16609.08194849231
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	33676.342265994215
AHCYSte_pos	13486.66328397215
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6598.84083733312
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12694.674827667643
AHEXASE2ly_pos	23368.774121981878
AHEXASEly_pos	23970.840064565356
AICART_neg	17928.110994156104
AICART_pos	16736.55775245555
AICARte_neg	17928.110994156104
AICARte_pos	16736.55775245555
AIRCr_neg	0.0
AIRCr_pos	33911.75156278203
AK2LGCHOLt_neg	8.033297799251082
AK2LGCHOLt_pos	10725.081753668193
AKGDm_pos	18853.785800807862
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2100.547482425137
AKGt4_3_pos	2868.2913045356336
AKGtp_neg	0.0
AKGtp_pos	77.30700057827728
AKR1C1_pos	78921.70727301975
AKR1C41_pos	2366.213549778454
AKR1C42_pos	2366.213549778454
AKR1D2_pos	94061.13573347343
AKR1D_pos	15779.736087881582
ALA-DTDe_pos	1402.7930049630224
ALAALACNc_neg	0.0
ALAALACNc_pos	9637.3869635881
ALAALAPEPT1tc_pos	9637.3869635881
ALAASNNaEx_pos	507.4925770086287
ALAATB0tc_pos	1877.7470107830864
ALACYSNaEx_pos	507.24265703910953
ALADGLNexR_neg	428.4562451672792
ALADGLNexR_pos	428.4562451672792
ALADGLYexR_neg	428.4562451672792
ALADGLYexR_pos	428.4562451672792
ALAGLNNaEx_pos	459.6658422885124
ALAGLNexR_neg	413.83832418490965
ALAGLNexR_pos	413.83832418490965
ALAGLYexR_neg	408.04195095742807
ALAGLYexR_pos	408.04195095742807
ALAR_neg	3.1037530069647756
ALAR_pos	5254.362661751005
ALASERNaEx_pos	507.24265703910953
ALASm_pos	2850.0
ALATA_L_neg	6040.378454547225
ALATA_L_pos	4895.587706521472
ALATHRNaEx_pos	507.24265703910953
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	762.335821510878
ALAt2r_pos	956.6456410501469
ALAt4_pos	649.389065507808
ALAtN1_neg	1215.0437678457076
ALAtN1_pos	1484.2787801845066
ALAyLATthc_pos	762.335821510878
ALCD1_neg	7491.234345078618
ALCD1_pos	15.381180351241255
ALCD21_D_pos	1057.45736711805
ALCD21_L_pos	2121.050418899285
ALCD22_D_pos	1508.9515187680172
ALCD22_L_pos	2121.050418899285
ALCD2if_pos	6.908963443164546
ALCD2yf_pos	6.538650360991331
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.30700057827723
ALDD2x_pos	9958.128113929844
ALDD2xm_pos	14206.65496896647
ALDD2y_pos	9558.015309903805
ALDSTRNte_neg	0.0
ALDSTRNte_pos	70119.88568549464
ALDSTRNtm_neg	70119.88568549459
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3825.139348544183
ALOX5_pos	129.68585097000744
ALR2_pos	2121.050418899285
ALR3_pos	2121.050418899285
AMACR2p_pos	29350.555039349623
AMACR2r_pos	0.0
AMACRp_pos	84435.59117367402
AMACRr_pos	0.0
AMANK_pos	11253.664113669087
AMCOXO_pos	77.01544067948282
AMETr_neg	0.0
AMETr_pos	6598.840837333121
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	9910.728283657201
AMPTASECG_pos	11389.943557515171
AMPTASECGe_pos	15017.586642156026
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	12.954332176669146
AMY2e_pos	12.954332176669146
ANDRSTRNGLCte_pos	92083.82313766312
ANDRSTRNGLCtr_neg	92083.82313766313
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	73667.71652987319
ANDRSTRNte_pos	19.546947701341765
ANDRSTRNtr_neg	19.546947701341765
ANDRSTRNtr_pos	73667.71652987319
ANTHte_neg	14.021793309132926
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.559064322794052
AOBUTDsm_pos	17679.547954425147
AP4AH1_pos	0.0
APAT2rm_neg	24334.404948959702
APAT2rm_pos	19858.79878269129
APNNOXte_neg	7.60814053096943
APNNOXte_pos	0.0
APOCF_pos	9602.105910254557
APOCFm_pos	11318.168734267956
APOC_LYS_BTNP_pos	9602.105910254557
APOC_LYS_BTNPm_pos	11318.168734267956
APPNNte_neg	0.0
APPNNte_pos	7.60814053096943
APRGSTRNte_neg	78921.70727301989
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.019697328891995
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.019697328891995
ARACHCOAtx_neg	50044.16781347531
ARACHCOAtx_pos	18860.994256635135
ARACHCPT1_pos	27136.606153594694
ARACHCPT2_pos	27136.606153594694
ARACHCRNt_pos	27136.606153594694
ARACHDCOAtx_neg	6405.246298445222
ARACHDCOAtx_pos	378.55224553370005
ARACHDt2_neg	1148.1137402625432
ARACHDt2_pos	1034.9515102155128
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8055.892566327495
ARACHt_neg	1635.4822823521804
ARACHt_pos	1522.3200523051503
ARGATB0tc_pos	1944.778550190147
ARGDCm_pos	45641.94408145143
ARGLYSex_pos	451.371838227971
ARGN_pos	28824.164429024742
ARGNm_pos	29317.557716981722
ARGSL_neg	0.0
ARGSL_pos	23714.149919833246
ARGSS_pos	23714.149919833246
ARGt4_pos	1559.6949627594847
ARGtiDF_pos	607.9186005331493
ARGtm_neg	3520.558270385252
ARGtm_pos	2850.0
ARSA_pos	46875.19362897366
ARTCOAL1_pos	7510.352518925491
ARTCOAL2_pos	7510.352518925491
ARTCOAL3_pos	7510.3525189254915
ASAH1_pos	51290.078978069716
ASCBOX_pos	18615.557028762276
ASCBSVCTtc_pos	5321.756651220342
ASCBt4_neg	1011.4814993988274
ASCBt4_pos	1470.9175536755452
ASCBt_neg	1470.9175536755452
ASCBt_pos	1357.755323628515
ASNALANaEx_pos	507.4925770086287
ASNATB0tc_pos	1885.317028638507
ASNCYSNaEx_pos	507.4925770086287
ASNGLNNaEx_pos	507.4925770086287
ASNNm_pos	15519.950580920962
ASNPHELAT2tc_pos	305.26396577060814
ASNS1_pos	12289.327008558404
ASNSERNaEx_pos	507.4925770086287
ASNTHRNaEx_pos	507.4925770086287
ASNt4_pos	686.763733124483
ASNtN1_neg	1215.513232944186
ASNtN1_pos	1532.1055149046229
ASNtm_pos	15519.950580920962
ASP1DC_pos	12906.12049409288
ASPCTr_neg	0.0
ASPCTr_pos	29022.98155977114
ASPDTDe_neg	16.47287065651027
ASPDTDe_pos	3124.635575220799
ASPDt6_pos	3124.635575220799
ASPDxt_neg	16.47287065651027
ASPDxt_pos	0.0
ASPGLUm_pos	8634.294969639113
ASPNATm_pos	17101.7217513941
ASPPROASCT1_pos	1834.8089773534273
ASPTA_neg	8809.269511132901
ASPTA_pos	8925.001474435207
ASPTAm_neg	8922.116632260675
ASPTAm_pos	18969.60418191188
ASPt6_pos	3124.635575220799
ASPte_pos	1834.8089773534273
ATP1ter_neg	0.0
ATP1ter_pos	8568.532882717658
ATP2ter_neg	5675.2629158207255
ATP2ter_pos	5675.2629158207255
ATPH1e_pos	24865.82252963256
ATPH2e_pos	3.274029658832461
ATPS4m_pos	3885.94039301548
ATPasel_pos	30353.318810944642
ATPtm_pos	3071.686548710563
ATPtn_neg	0.0
ATPtn_pos	11273.867525791718
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6003.807003104151
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	23756.504464255366
Asn_X_Ser_Thrtr_neg	23315.208137298247
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15116.353888890992
B3GALT41g_pos	17767.37830349078
B3GALT42g_pos	18455.937570636634
B3GALT43g_pos	18969.66708019686
B3GALT44g_pos	19571.149243884687
B3GALT5g_pos	13511.526975301931
B3GALTg_pos	15093.476794018152
B3GNT11g_pos	12894.296284956614
B3GNT12g_pos	11494.314492091213
B3GNT310g_pos	14986.124351955497
B3GNT311g_pos	12580.601174805342
B3GNT312g_pos	12894.296284956614
B3GNT313g_pos	11916.416078676344
B3GNT314g_pos	10763.437006802975
B3GNT315g_pos	11494.314492091211
B3GNT31g_pos	12312.051713504487
B3GNT32g_pos	12312.051713504487
B3GNT33g_pos	12312.051713504487
B3GNT34g_pos	12599.477688843775
B3GNT35g_pos	12599.477688843775
B3GNT36g_pos	1198.6840307454142
B3GNT37g_pos	17776.855592309086
B3GNT39g_pos	39856.28293910159
B3GNT51g_pos	14986.124351955496
BAAT1x_pos	5700.0
BAAT2x_pos	4919.986448026819
BAAT3x_pos	29350.555039349623
BAAT4x_pos	5700.0
BACCL_pos	9602.105910254557
BACCLm_pos	11318.168734267956
BALABETAtc_pos	1727.9208598992982
BALAPAT1tc_pos	1884.4894217983322
BALAVECSEC_pos	6125.388994982508
BALAtmr_neg	24334.404948959702
BALAtmr_pos	19858.798782691287
BAMPPALDOX_pos	46964.47965928528
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.248378775127964
BCRNe_pos	18176.15466998824
BDG2HCGHD_pos	0.0
BDHm_neg	15158.219977572739
BDHm_pos	9.16622271101844
