	Tcon_Spleen_Tcon1_L2
3HBCOARc_pos	18281.848083474382
3HCO3_NAt_neg	2047.422167980464
3HCO3_NAt_pos	2097.4142093442815
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	12253.221682169748
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17368.716784654574
3MOBt2im_pos	6037.849132202536
3MOBte_neg	6.769984403034446
3MOBte_pos	8496.129970850367
3MOPt2im_pos	6037.849132202536
3MOPte_neg	26.33972816213531
3MOPte_pos	8493.673033400097
3MOX4HOXPGALDOX_NADP__neg	2063.81250374332
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	2063.81250374332
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26369.954958741822
3SALAASPm_pos	0.0
3SALACBOXL_pos	13016.496342930706
3SALAOX_pos	34128.641761970306
3SALATAi_pos	21292.893522811297
3SALATAim_pos	26369.954958741826
3SPYRSP_pos	21292.893522811297
3SPYRSPm_pos	26369.954958741826
41R1H2MAE12BOOX_pos	56045.339229784026
41R2A1H12BOOX_pos	45965.42204875147
42A12BOOX_pos	0.0
4ABUTtcn_pos	13803.578020891811
4ABUTtm_neg	16393.921170778103
4ABUTtm_pos	21031.079035473856
4HBZCOAFm_pos	74790.49132572755
4HBZFm_pos	74790.49132572755
4HDEBRISOQUINEte_neg	7.36106037270587
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4374.569230794244
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	16070.302846225217
4HPROLTASCT1_pos	2435.466772761706
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6037.849132202536
4MOPte_neg	8916.684950844507
4MOPte_pos	8487.007947340124
4MPTNLte_neg	0.0
4MPTNLte_pos	80233.84042898612
4MPTNLtm_neg	80233.84042898609
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.614074666705267
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.881997776735115
4NPHSFte_pos	0.0
4NPHSULT_pos	29.881997776735115
4NPHte_neg	0.0
4NPHte_pos	17.016322364767465
4OHPROIMINOtc_pos	2435.466772761706
4PYRDX_pos	10957.497712289287
5ADTSTSTERONEGLCte_pos	93713.23731439885
5ADTSTSTERONEGLCtr_neg	93713.23731439884
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13429.135073850059
5ADTSTSTERONESte_neg	9.277341393951305
5ADTSTSTERONESte_pos	73044.40774557614
5ADTSTSTERONEte_neg	75226.28054215238
5ADTSTSTERONEte_pos	8.272703977699791
5ADTSTSTERONEtr_neg	45.514406522813665
5ADTSTSTERONEtr_pos	75232.66968697817
5AOPtm_neg	21923.635842334515
5AOPtm_pos	0.0
5DHFtl_pos	3853.96900247926
5FTHFt2_neg	0.0
5FTHFt2_pos	10.976147168041843
5HLTDL_pos	9.949741555234652
5HOMEPRAZOLEte_neg	7.614074666705267
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3770.315433091341
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.585092760305045
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21239.27713501532
5MTAte_pos	17382.088954098497
5MTHFt2_neg	2093.0434345881004
5MTHFt2_pos	2093.0434345881004
5MTHFt2le_neg	2286.0868691762
5MTHFt2le_pos	2286.0868691762
5MTHFt_neg	2093.0434345881004
5MTHFt_pos	1900.0
5OXPROt_neg	16848.7740934561
5OXPROt_pos	9884.205247688747
5THFtl_pos	3853.96900247926
5THFtm_pos	6309.400192144071
6DHFtl_pos	4653.483773575988
6DHFtm_pos	6698.852180825181
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70109.56210090256
6HTSTSTERONEtr_neg	70109.56210090258
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4653.48377357599
6THFtm_pos	6698.852180825182
7DHCHSTEROLtr_neg	12786.356250911673
7DHCHSTEROLtr_pos	112621.35178006228
7DHFtl_pos	5186.493620973806
7DHFtm_pos	6959.748387110588
7THFtl_pos	5186.493620973805
7THFtm_pos	6959.748387110586
A4GALTc_pos	0.0
A4GALTg_pos	15680.503983126082
A4GNT1g_pos	0.0
A4GNT2g_pos	334.3445947064735
AACOAT_pos	10355.805574212838
AACTOOR_pos	17800.857095428477
AACTtm_pos	17800.857095428477
AASAD3m_pos	54.1256922158291
AATAi_neg	8172.683319223423
AATAi_pos	74.60896427872952
ABO1g_pos	14281.389978481138
ABO2g_pos	13288.5387552704
ABO3g_pos	13798.418812509679
ABO4g_pos	13113.459653282418
ABO5g_pos	13113.459653282418
ABO6g_pos	12436.43124407752
ABO7g_pos	12436.43124407752
ABO8g_pos	12494.148046283653
ABO9g_pos	11210.656955379165
ABTArm_neg	16393.9211707781
ABTArm_pos	21031.07903547385
ABTD_neg	5381.136315176205
ABTD_pos	9.694725828234459
ABTti_pos	5381.136315176205
ABUTD_pos	23815.322990883597
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1754.9168807645583
ABUTt2r_pos	1797.6023037156835
ABUTt4_2_r_neg	1797.6023037156826
ABUTt4_2_r_pos	1754.9168807645583
ACACT10m_neg	25014.791427921493
ACACT10m_pos	20938.96658025479
ACACT1r_neg	19807.579409250233
ACACT1r_pos	31840.790702829352
ACACT1rm_pos	15600.640704344758
ACACT1x_pos	20872.764901557133
ACACT4p_pos	45283.66220408934
ACACT5p_pos	45283.66220408936
ACACT6p_pos	45283.66220408937
ACACT7p_pos	43650.42547713607
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2219.334210726499
ACACt2_pos	2219.334210726499
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10363.551288604203
ACACtx_pos	0.0
ACALDt_neg	8299.148732733183
ACALDt_pos	7.011229875586403
ACALDtm_neg	14843.29997724101
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73193.11259328475
ACALDtx_neg	0.0
ACALDtx_pos	14.698912714515014
ACCOAC_pos	6877.684338321275
ACCOACm_pos	7003.5834943992895
ACCOAL_pos	5924.895794548141
ACCOALm_pos	9403.861248132009
ACCOAgt_neg	0.0
ACCOAgt_pos	29953.982488654896
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4069.3600980359843
ACCOAtr_pos	4069.3600980359843
ACETONEt2_neg	17837.11884713106
ACETONEt2_pos	8.755001528605018
ACETONEt2m_neg	17837.11884713106
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15376.71859631808
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15376.718596318078
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13113.459653282423
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13113.459653282418
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12436.431244077516
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12436.431244077516
ACGALK2_pos	681.191706229134
ACGALK_pos	678.6263002215684
ACGALtlg_neg	1230.7897991640618
ACGALtlg_pos	0.0
ACGALtly_pos	678.6263002215684
ACGAM2E_neg	6361.230768131298
ACGAM2E_pos	42802.292339004794
ACGAM6PSi_pos	7083.667083494337
ACGAMK_pos	6361.230768131298
ACGAMPM_neg	0.0
ACGAMPM_pos	6361.230768131298
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1230.789799164062
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1230.7897991640616
ACGPID_pos	55.46217116451676
ACGSm_pos	0.0
ACHEe_pos	10459.924079060696
ACHVESSEC_pos	6697.367816274098
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13175.486698389
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16352.452131371736
ACN13ACNGALGBSIDEtg_neg	16352.452131371745
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16352.452131371736
ACN23ACNGALGBSIDEtg_neg	16352.452131371745
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18449.46931411624
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18449.469314116246
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16311.144967154258
ACNACNGALGBSIDEtg_neg	16311.144967154267
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11415.444851074037
ACNAM9PL_pos	11582.51406520876
ACNAMPH_pos	11582.51406520876
ACNAMlt_neg	24887.390992194207
ACNAMlt_pos	0.0
ACNAMtn_pos	8848.662772411364
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14666.937577476405
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14666.937577476405
ACNMLr_neg	29403.001741706088
ACNMLr_pos	11582.514065208761
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38048.72864034438
ACOAD8m_pos	2850.0
ACOAD9m_pos	24956.402299887006
ACOAHi_pos	7031.013097786255
ACOAO7p_pos	38185.48452235123
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94677.98547312383
ACOX2x_pos	85709.47968463114
ACP1_FMN__pos	5896.852273868873
ACRNtm_pos	9269.213118259944
ACS2_pos	7101.210756063338
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7031.013097786253
ACSm_pos	9294.215444627622
ACTLMO_pos	6413.109109084708
ACTNMO_pos	25567.63053561714
ACYP_pos	4917.493312435061
ACt2m_neg	10183.911920685521
ACt2m_pos	10022.992059234146
ACt2r_neg	2219.334210726499
ACt2r_pos	2219.334210726499
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10416.379940556913
ADAe_pos	11254.249519439025
ADCim_pos	17837.118847131063
ADEt_neg	7140.697456591171
ADEt_pos	38447.24369869816
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2132.6048252361197
ADK1_pos	2132.6048252361197
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2132.6048252361197
ADK3_pos	2132.6048252361197
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2132.6048252361197
ADKd_pos	2132.6048252361197
ADMDC_pos	21239.277135015323
ADNCYC_pos	6303.189937647246
ADNK1_pos	5479.962564350755
ADNK1m_pos	3704.032826606696
ADNK3_pos	6213.721433627568
ADNK4_pos	6213.966280812027
ADNt4_pos	549.9928585031922
ADNt5le_pos	1735.5012443590742
ADNt_neg	549.9928585031922
ADNt_pos	1236.2651140634948
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11114.848079974166
ADNtm_pos	14431.42344709596
ADPACDAc_pos	13759.299486066659
ADPACTD_neg	0.0
ADPACTD_pos	13759.299486066659
ADPCOACROT_neg	13759.299486066659
ADPCOACROT_pos	92378.90969180294
ADPCOAPTE_pos	13759.299486066657
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13543.013995767524
ADPRDPm_pos	0.0
ADPRIBt_pos	24.759336818165423
ADPT_pos	7540.142256256731
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.28520245410833
ADRNCOAtx_pos	24274.355174995526
ADRNCPT1_pos	715.7736595489943
ADRNCPT2_pos	715.7736595489943
ADRNCRNt_pos	715.7736595489943
ADRNLPVESSEC_pos	49426.903497832835
ADRNt_neg	1608.2374791999282
ADRNt_pos	1475.3611531255194
ADSELK_pos	0.0
ADSK_pos	5271.871259221585
ADSL1_pos	15618.491210326427
ADSL2_pos	34959.95020450453
ADSS_pos	15618.491210326427
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.614074666705266
AG13T10g_pos	15147.103911689757
AG13T11g_pos	15147.103911689757
AG13T12g_pos	15147.103911689757
AG13T13g_pos	15147.103911689757
AG13T14g_pos	15147.103911689757
AG13T15g_pos	15147.103911689757
AG13T16g_pos	10592.3050039473
AG13T17g_pos	10592.3050039473
AG13T18g_pos	10592.3050039473
AG13T1g_pos	10636.435431035072
AG13T2g_pos	10636.435431035072
AG13T3g_pos	10636.435431035072
AG13T4g_pos	15147.103911689752
AG13T5g_pos	15147.103911689752
AG13T6g_pos	15147.103911689752
AG13T7g_pos	15147.103911689752
AG13T8g_pos	15147.103911689752
AG13T9g_pos	15147.103911689752
AGDC_pos	7083.667083494339
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46177.286937562574
AGPAT1_pos	17821.348605253912
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12408.17837445444
AGTix_pos	17021.328633474073
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34543.643610099876
AHCYSte_pos	13850.592979964722
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6691.525832022425
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13142.129223342657
AHEXASE2ly_pos	23900.408909330028
AHEXASEly_pos	24571.26155184416
AICART_neg	18434.813441726023
AICART_pos	17222.16472549963
AICARte_neg	18434.813441726026
AICARte_pos	17222.164725499628
AIRCr_neg	0.0
AIRCr_pos	34959.95020450453
AK2LGCHOLt_neg	8.074477531596946
AK2LGCHOLt_pos	11259.98833392387
AKGDm_pos	18925.662453814773
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2027.633944835133
AKGt4_3_pos	2852.669771208581
AKGtp_neg	0.0
AKGtp_pos	78.09616453950568
AKR1C1_pos	80250.56679518402
AKR1C41_pos	2366.849507570025
AKR1C42_pos	2366.849507570025
AKR1D2_pos	95436.42823797214
AKR1D_pos	15752.053232379169
ALA-DTDe_pos	1427.9838347355967
ALAALACNc_neg	0.0
ALAALACNc_pos	9626.172693010818
ALAALAPEPT1tc_pos	9626.172693010818
ALAASNNaEx_pos	548.6556710844836
ALAATB0tc_pos	1905.3071316059472
ALACYSNaEx_pos	548.3511224706755
ALADGLNexR_neg	441.9814308127722
ALADGLNexR_pos	441.9814308127722
ALADGLYexR_neg	441.9814308127722
ALADGLYexR_pos	441.9814308127722
ALAGLNNaEx_pos	509.0418937178944
ALAGLNexR_neg	423.9836122637822
ALAGLNexR_pos	423.9836122637822
ALAGLYexR_neg	417.6415088985414
ALAGLYexR_pos	417.6415088985414
ALAR_neg	3.1182451022974558
ALAR_pos	5198.13299363448
ALASERNaEx_pos	548.3511224706755
ALASm_pos	2850.0
ALATA_L_neg	6036.633639500019
ALATA_L_pos	5039.163242066416
ALATHRNaEx_pos	548.3511224706755
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	665.651428867964
ALAt2r_pos	756.5672656518146
ALAt4_pos	706.3484924518143
ALAtN1_neg	1470.2802804625658
ALAtN1_pos	1842.897917107843
ALAyLATthc_pos	665.651428867964
ALCD1_neg	7476.746469478709
ALCD1_pos	15.651530102477286
ALCD21_D_pos	1193.81147656111
ALCD21_L_pos	2398.324348815473
ALCD22_D_pos	1551.7228123514205
ALCD22_L_pos	2398.324348815473
ALCD2if_pos	7.062476225879293
ALCD2yf_pos	6.5851838383810035
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.09616453950566
ALDD2x_pos	10893.366522486715
ALDD2xm_pos	14843.299977241013
ALDD2y_pos	10401.926382779886
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71533.45461342052
ALDSTRNtm_neg	71533.45461342047
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3935.9026065141443
ALOX5_pos	131.51588455429982
ALR2_pos	2398.324348815473
ALR3_pos	2398.324348815473
AMACR2p_pos	29836.829196660423
AMACR2r_pos	0.0
AMACRp_pos	85709.47968463114
AMACRr_pos	0.0
AMANK_pos	11582.514065208761
AMCOXO_pos	77.66713514084222
AMETr_neg	0.0
AMETr_pos	6691.525832022427
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10519.697970379157
AMPTASECG_pos	11881.092063490594
AMPTASECGe_pos	15801.542057668603
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.078320280498051
AMY2e_pos	13.078320280498051
ANDRSTRNGLCte_pos	93737.16078468098
ANDRSTRNGLCtr_neg	93737.16078468096
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75319.18919438143
ANDRSTRNte_pos	19.880243599790802
ANDRSTRNtr_neg	19.880243599790802
ANDRSTRNtr_pos	75319.18919438141
ANTHte_neg	14.004009627446042
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.693443520741521
AOBUTDsm_pos	17800.857095428477
AP4AH1_pos	0.0
APAT2rm_neg	24444.598704598826
APAT2rm_pos	20003.080467680305
APNNOXte_neg	7.614074666705266
APNNOXte_pos	0.0
APOCF_pos	10036.569987775358
APOCFm_pos	11548.548704277979
APOC_LYS_BTNP_pos	10036.569987775358
APOC_LYS_BTNPm_pos	11548.548704277979
APPNNte_neg	0.0
APPNNte_pos	7.614074666705266
APRGSTRNte_neg	80250.56679518426
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.057805195376447
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.057805195376447
ARACHCOAtx_neg	51004.3498968069
ARACHCOAtx_pos	19336.027836570698
ARACHCPT1_pos	27196.383097006157
ARACHCPT2_pos	27196.383097006157
ARACHCRNt_pos	27196.383097006157
ARACHDCOAtx_neg	6697.367816274098
ARACHDCOAtx_pos	382.54878738283946
ARACHDt2_neg	1062.7293983849731
ARACHDt2_pos	929.8530723105639
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8384.451636094236
ARACHt_neg	1608.2374791999282
ARACHt_pos	1475.3611531255194
ARGATB0tc_pos	2025.8125793483077
ARGDCm_pos	46177.286937562574
ARGLYSex_pos	457.98305150072616
ARGN_pos	29625.216251729427
ARGNm_pos	30068.650362842378
ARGSL_neg	0.0
ARGSL_pos	24392.934309946777
ARGSS_pos	24392.93430994678
ARGt4_pos	1598.5242608799692
ARGtiDF_pos	619.8489838272632
ARGtm_neg	3527.320320016438
ARGtm_pos	2850.0
ARSA_pos	48347.95140935044
ARTCOAL1_pos	7892.418862574185
ARTCOAL2_pos	7892.418862574185
ARTCOAL3_pos	7892.418862574186
ASAH1_pos	52415.504647022986
ASCBOX_pos	18851.878396120606
ASCBSVCTtc_pos	5673.337841381251
ASCBt4_neg	1070.1202246286111
ASCBt4_pos	1516.167560394143
ASCBt_neg	1516.167560394143
ASCBt_pos	1383.2912343197338
ASNALANaEx_pos	548.6556710844836
ASNATB0tc_pos	1897.4429652852623
ASNCYSNaEx_pos	548.6556710844836
ASNGLNNaEx_pos	548.6556710844836
ASNNm_pos	16378.478921340271
ASNPHELAT2tc_pos	307.867760449463
ASNS1_pos	13197.432869855113
ASNSERNaEx_pos	548.6556710844836
ASNTHRNaEx_pos	548.6556710844836
ASNt4_pos	702.4031455776976
ASNtN1_neg	1470.3070144996093
ASNtN1_pos	1787.555807099884
ASNtm_pos	16378.478921340271
ASP1DC_pos	13188.408968212854
ASPCTr_neg	0.0
ASPCTr_pos	29941.304897392125
ASPDTDe_neg	16.573865229493332
ASPDTDe_pos	3600.4969260735616
ASPDt6_pos	3600.4969260735616
ASPDxt_neg	16.573865229493332
ASPDxt_pos	0.0
ASPGLUm_pos	8740.993748351992
ASPNATm_pos	17937.51180576117
ASPPROASCT1_pos	2002.1530946119537
ASPTA_neg	9014.374059121354
ASPTA_pos	9217.58614886085
ASPTAm_neg	9199.376140920978
ASPTAm_pos	19536.332272641394
ASPt6_pos	3600.4969260735616
ASPte_pos	2002.1530946119537
ATP1ter_neg	0.0
ATP1ter_pos	8870.874185059487
ATP2ter_neg	5558.983838370089
ATP2ter_pos	5558.983838370089
ATPH1e_pos	26002.088266522776
ATPH2e_pos	3.299465679890595
ATPS4m_pos	3958.3569852455607
ATPasel_pos	31646.256538961312
ATPtm_pos	3076.049256670506
ATPtn_neg	0.0
ATPtn_pos	11409.389144033978
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6259.421578636742
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24302.00271405106
Asn_X_Ser_Thrtr_neg	23844.93593442864
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15680.503983126082
B3GALT41g_pos	18545.685490767082
B3GALT42g_pos	19364.316950103854
B3GALT43g_pos	19936.13453999043
B3GALT44g_pos	20611.801661589725
B3GALT5g_pos	14054.793194322832
B3GALTg_pos	15653.679589230755
B3GNT11g_pos	13388.492972302203
B3GNT12g_pos	11960.411345862998
B3GNT310g_pos	15547.47354355714
B3GNT311g_pos	13113.459653282418
B3GNT312g_pos	13388.492972302207
B3GNT313g_pos	12436.43124407752
B3GNT314g_pos	11210.656955379165
B3GNT315g_pos	11960.41134586299
B3GNT31g_pos	12778.6054276943
B3GNT32g_pos	12778.6054276943
B3GNT33g_pos	12778.6054276943
B3GNT34g_pos	13092.157989118805
B3GNT35g_pos	13092.157989118805
B3GNT36g_pos	1230.789799164062
B3GNT37g_pos	18581.90097131743
B3GNT39g_pos	40771.361843553714
B3GNT51g_pos	15547.47354355714
BAAT1x_pos	5700.0
BAAT2x_pos	4932.472166261472
BAAT3x_pos	29836.829196660423
BAAT4x_pos	5700.0
BACCL_pos	10036.569987775358
BACCLm_pos	11548.548704277979
BALABETAtc_pos	1813.5060447446938
BALAPAT1tc_pos	1809.6973357603351
BALAVECSEC_pos	6442.493426022889
BALAtmr_neg	24444.598704598815
BALAtmr_pos	20003.080467680298
BAMPPALDOX_pos	47556.59820674969
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.375508648333383
BCRNe_pos	18281.848083474382
BDG2HCGHD_pos	0.0
BDHm_neg	15225.157438992504
