	Tcon_Spleen_Tcon2_L1
ACGPID_pos	55.92744544553128
ACGSm_pos	0.0
ACHEe_pos	10576.846889870769
ACHVESSEC_pos	6799.846532880991
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13240.155667924215
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16536.346885061106
ACN13ACNGALGBSIDEtg_neg	16536.346885061103
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16536.346885061106
ACN23ACNGALGBSIDEtg_neg	16536.346885061103
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18658.77527565408
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18658.775275654076
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16519.42988314196
ACNACNGALGBSIDEtg_neg	16519.429883141955
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11595.995155269313
ACNAM9PL_pos	11758.341713088486
ACNAMPH_pos	11758.341713088486
ACNAMlt_neg	25071.02683745568
ACNAMlt_pos	0.0
ACNAMtn_pos	8861.867131761648
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14881.712742712425
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14881.712742712416
ACNMLr_neg	29650.505697655117
ACNMLr_pos	11758.34171308848
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38055.3503018491
ACOAD8m_pos	2850.0
ACOAD9m_pos	24650.63256122615
ACOAHi_pos	7204.19199308106
ACOAO7p_pos	38126.43092072821
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	95151.18599541842
ACOX2x_pos	86002.44808605022
ACP1_FMN__pos	5993.413035489105
ACRNtm_pos	9278.971139962838
ACS2_pos	7204.191993081059
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7204.191993081062
ACSm_pos	9415.99278969004
ACTLMO_pos	6405.251889497382
ACTNMO_pos	25057.627387264954
ACYP_pos	5036.040548662562
ACt2m_neg	10164.199521649713
ACt2m_pos	9876.147284437868
ACt2r_neg	2184.1876433410357
ACt2r_pos	2184.1876433410357
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10607.364696789453
ADAe_pos	11329.924417786808
ADCim_pos	17670.871666096376
ADEt_neg	7359.663778528693
ADEt_pos	38762.28109545923
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	1905.068218511893
ADK1_pos	1905.068218511893
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	1905.068218511893
ADK3_pos	1905.068218511893
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	1905.068218511893
ADKd_pos	1905.068218511893
ADMDC_pos	21271.140678006617
ADNCYC_pos	6423.807743830106
ADNK1_pos	5569.231457079947
ADNK1m_pos	3695.3229219312675
ADNK3_pos	6316.1370515875215
ADNK4_pos	6316.142386554377
ADNt4_pos	555.9453670527334
ADNt5le_pos	1621.7631142285547
ADNt_neg	555.9453670527334
ADNt_pos	1227.9370579701629
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11171.257797839224
ADNtm_pos	14528.075502739443
ADPACDAc_pos	13878.221477885112
ADPACTD_neg	0.0
ADPACTD_pos	13878.221477885112
ADPCOACROT_neg	13878.221477885112
ADPCOACROT_pos	93235.14862686147
ADPCOAPTE_pos	13878.221477885112
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13920.29038058845
ADPRDPm_pos	0.0
ADPRIBt_pos	24.35829891585908
ADPT_pos	7837.353601886447
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.548870877579144
ADRNCOAtx_pos	24055.397699082674
ADRNCPT1_pos	716.2960035024445
ADRNCPT2_pos	716.2960035024445
ADRNCRNt_pos	716.2960035024445
ADRNLPVESSEC_pos	49933.482186184236
ADRNt_neg	1922.975137242227
ADRNt_pos	1772.1713685431114
ADSELK_pos	0.0
ADSK_pos	5370.267187078919
ADSL1_pos	15510.910836294277
ADSL2_pos	35459.7867096663
ADSS_pos	15510.910836294277
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.63438411190958
AG13T10g_pos	15310.611819133566
AG13T11g_pos	15310.611819133566
AG13T12g_pos	15310.611819133566
AG13T13g_pos	15310.611819133566
AG13T14g_pos	15310.611819133566
AG13T15g_pos	15310.611819133566
AG13T16g_pos	10704.115809675084
AG13T17g_pos	10704.115809675084
AG13T18g_pos	10704.115809675084
AG13T1g_pos	10749.29949234813
AG13T2g_pos	10749.29949234813
AG13T3g_pos	10749.29949234813
AG13T4g_pos	15310.61181913356
AG13T5g_pos	15310.61181913356
AG13T6g_pos	15310.61181913356
AG13T7g_pos	15310.61181913356
AG13T8g_pos	15310.61181913356
AG13T9g_pos	15310.61181913356
AGDC_pos	7230.990344488778
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46416.9921705908
AGPAT1_pos	17866.637527866907
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12361.275877533257
AGTix_pos	16828.289208798647
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34829.684012308964
AHCYSte_pos	14006.10365543585
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6716.926103558059
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13201.745867063022
AHEXASE2ly_pos	24082.340096811342
AHEXASEly_pos	24762.628814560383
AICART_neg	18438.468369965994
AICART_pos	17497.950479885192
AICARte_neg	18438.468369965994
AICARte_pos	17497.950479885192
AIRCr_neg	0.0
AIRCr_pos	35459.78670966631
AK2LGCHOLt_neg	8.018200243784682
AK2LGCHOLt_pos	11507.37233627579
AKGDm_pos	18874.516538350676
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2131.1870478452415
AKGt4_3_pos	2999.5138329625815
AKGtp_neg	0.0
AKGtp_pos	77.91256730033636
AKR1C1_pos	80510.42155346254
AKR1C41_pos	2366.067434203199
AKR1C42_pos	2366.067434203199
AKR1D2_pos	95549.00650943203
AKR1D_pos	15912.643672703636
ALA-DTDe_pos	1321.4181915413367
ALAALACNc_neg	0.0
ALAALACNc_pos	9660.428225555019
ALAALAPEPT1tc_pos	9660.428225555019
ALAASNNaEx_pos	554.8745970445655
ALAATB0tc_pos	1885.7481749344902
ALACYSNaEx_pos	554.4864579986927
ALADGLNexR_neg	435.8929496204058
ALADGLNexR_pos	435.8929496204058
ALADGLYexR_neg	435.8929496204058
ALADGLYexR_pos	435.8929496204058
ALAGLNNaEx_pos	514.0776096732654
ALAGLNexR_neg	418.75066184397826
ALAGLNexR_pos	418.75066184397826
ALAGLYexR_neg	412.56765305886955
ALAGLYexR_pos	412.56765305886955
ALAR_neg	3.1133973081660704
ALAR_pos	5228.390679220639
ALASERNaEx_pos	554.4864579986927
ALASm_pos	2850.0
ALATA_L_neg	6027.174341390129
ALATA_L_pos	5014.724173714655
ALATHRNaEx_pos	554.4864579986927
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	725.1964295646333
ALAt2r_pos	875.4409821089616
ALAt4_pos	741.2648432981752
ALAtN1_neg	1494.787804088052
ALAtN1_pos	1870.347088541146
ALAyLATthc_pos	725.1964295646333
ALCD1_neg	7564.943435013352
ALCD1_pos	15.360848976803112
ALCD21_D_pos	1001.3344286208168
ALCD21_L_pos	2010.870899691157
ALCD22_D_pos	1429.2541920404396
ALCD22_L_pos	2010.870899691157
ALCD2if_pos	6.943280328278425
ALCD2yf_pos	6.589049035121965
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.91256730033638
ALDD2x_pos	10583.772216067498
ALDD2xm_pos	15028.241016582399
ALDD2y_pos	10161.394443436253
ALDSTRNte_neg	0.0
ALDSTRNte_pos	72026.81802118823
ALDSTRNtm_neg	72026.81802118802
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3937.6395196568096
ALOX5_pos	132.99950338450466
ALR2_pos	2010.870899691157
ALR3_pos	2010.870899691157
AMACR2p_pos	29763.809073120457
AMACR2r_pos	0.0
AMACRp_pos	86002.44808605022
AMACRr_pos	0.0
AMANK_pos	11758.341713088486
AMCOXO_pos	77.36008773957508
AMETr_neg	0.0
AMETr_pos	6716.926103558058
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10757.128505991135
AMPTASECG_pos	12106.737218109076
AMPTASECGe_pos	15961.037219241065
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	12.784260705971999
AMY2e_pos	12.784260705971999
ANDRSTRNGLCte_pos	94516.94048035276
ANDRSTRNGLCtr_neg	94516.94048035277
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75751.48699886426
ANDRSTRNte_pos	19.812432635016084
ANDRSTRNtr_neg	19.812432635016087
ANDRSTRNtr_pos	75751.48699886427
ANTHte_neg	14.016748851617338
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.501684109603623
AOBUTDsm_pos	17703.14022503262
AP4AH1_pos	0.0
APAT2rm_neg	24417.945723058358
APAT2rm_pos	19975.14845971127
APNNOXte_neg	7.63438411190958
APNNOXte_pos	0.0
APOCF_pos	10125.79348745323
APOCFm_pos	11579.025804424988
APOC_LYS_BTNP_pos	10125.79348745323
APOC_LYS_BTNPm_pos	11579.025804424988
APPNNte_neg	0.0
APPNNte_pos	7.63438411190958
APRGSTRNte_neg	80510.4215534627
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.038741602231582
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.038741602231582
ARACHCOAtx_neg	51011.53108876951
ARACHCOAtx_pos	19327.62246018499
ARACHCPT1_pos	27451.502429955155
ARACHCPT2_pos	27451.502429955155
ARACHCRNt_pos	27451.502429955155
ARACHDCOAtx_neg	6799.846532880991
ARACHDCOAtx_pos	382.7463703066012
ARACHDt2_neg	1679.5529818627176
ARACHDt2_pos	1528.7492131636018
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8781.356318984672
ARACHt_neg	1922.975137242227
ARACHt_pos	1772.1713685431114
ARGATB0tc_pos	2028.3103449697026
ARGDCm_pos	46416.9921705908
ARGLYSex_pos	457.183833865487
ARGN_pos	29427.354808047487
ARGNm_pos	30124.72311921651
ARGSL_neg	0.0
ARGSL_pos	24458.149607929754
ARGSS_pos	24458.14960792976
ARGt4_pos	1609.9308407250942
ARGtiDF_pos	618.9620301100201
ARGtm_neg	3529.0503870063967
ARGtm_pos	2850.0
ARSA_pos	48483.50095785507
ARTCOAL1_pos	7996.54660373455
ARTCOAL2_pos	7996.546603734549
ARTCOAL3_pos	7996.54660373455
ASAH1_pos	52824.080423567924
ASCBOX_pos	18897.59578149103
ASCBSVCTtc_pos	5734.316812582694
ASCBt4_neg	983.3566149969994
ASCBt4_pos	1501.8851657755981
ASCBt_neg	1501.8851657755981
ASCBt_pos	1351.0813970764825
ASNALANaEx_pos	554.8745970445655
ASNATB0tc_pos	1840.2973415786225
ASNCYSNaEx_pos	554.8745970445655
ASNGLNNaEx_pos	554.8745970445655
ASNNm_pos	16340.398637479873
ASNPHELAT2tc_pos	304.72434200429626
ASNS1_pos	13355.068978332985
ASNSERNaEx_pos	554.8745970445655
ASNTHRNaEx_pos	554.8745970445655
ASNt4_pos	610.3471507413509
ASNtN1_neg	1495.2704551213744
ASNtN1_pos	1738.6484344581106
ASNtm_pos	16340.398637479873
ASP1DC_pos	13088.662987621788
ASPCTr_neg	0.0
ASPCTr_pos	30113.28094326352
ASPDTDe_neg	16.485856713575426
ASPDTDe_pos	3357.081644246741
ASPDt6_pos	3357.081644246741
ASPDxt_neg	16.485856713575426
ASPDxt_pos	0.0
ASPGLUm_pos	8723.131355801075
ASPNATm_pos	17917.652806145543
ASPPROASCT1_pos	1911.186543682423
ASPTA_neg	8968.979983591737
ASPTA_pos	9129.865242419668
ASPTAm_neg	9121.789556908097
ASPTAm_pos	19496.477288544327
ASPt6_pos	3357.081644246741
ASPte_pos	1911.186543682423
ATP1ter_neg	0.0
ATP1ter_pos	8968.21558979947
ATP2ter_neg	6163.155689240981
ATP2ter_pos	6163.155689240981
ATPH1e_pos	26121.415361263767
ATPH2e_pos	3.298699882491168
ATPS4m_pos	3949.1500884504344
ATPasel_pos	31493.606187179583
ATPtm_pos	3079.8650099581355
ATPtn_neg	0.0
ATPtn_pos	11367.654418882246
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6445.2394004631515
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24478.05397883966
Asn_X_Ser_Thrtr_neg	24029.325070219133
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15893.042742904707
B3GALT41g_pos	18754.024007620414
B3GALT42g_pos	19537.508707970374
B3GALT43g_pos	20109.80526732098
B3GALT44g_pos	20737.15627423896
B3GALT5g_pos	14269.869480247431
B3GALTg_pos	15908.589299413112
B3GNT11g_pos	13603.35285737744
B3GNT12g_pos	12153.79513397562
B3GNT310g_pos	15799.923519544789
B3GNT311g_pos	13311.986226709676
B3GNT312g_pos	13603.352857377444
B3GNT313g_pos	12620.06660280593
B3GNT314g_pos	11392.520317403161
B3GNT315g_pos	12153.795133975616
B3GNT31g_pos	12998.525804229552
B3GNT32g_pos	12998.525804229552
B3GNT33g_pos	12998.525804229552
B3GNT34g_pos	13277.519135478185
B3GNT35g_pos	13277.519135478185
B3GNT36g_pos	1237.0837860215427
B3GNT37g_pos	18747.185242982763
B3GNT39g_pos	41167.99639317369
B3GNT51g_pos	15799.923519544789
BAAT1x_pos	5700.0
BAAT2x_pos	4927.0577329868465
BAAT3x_pos	29763.809073120457
BAAT4x_pos	5700.0
BACCL_pos	10125.79348745323
BACCLm_pos	11579.025804424988
BALABETAtc_pos	1811.834529853191
BALAPAT1tc_pos	1865.655046280984
BALAVECSEC_pos	6364.384162176715
BALAtmr_neg	24417.94572305836
BALAtmr_pos	19975.148459711272
BAMPPALDOX_pos	47438.569594918954
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.348583776210628
BCRNe_pos	18294.053801830825
BDG2HCGHD_pos	0.0
