	Treg_Spleen_Treg1_L2
34HPPte_neg	11118.144733121893
34HPPte_pos	7542.227996088991
35CGMPtn_neg	0.0
35CGMPtn_pos	14288.401459020299
3AIBTm_neg	0.0
3AIBTm_pos	19031.234451504773
3AIB_Dtm_neg	18907.65087987246
3AIB_Dtm_pos	33223.35965565748
3AIBt_pos	19031.234451504777
3AIBtm_pos	19031.234451504777
3DPHBH1_pos	74373.50696357578
3DPHBH2_pos	74381.15100120341
3DSPHR_pos	29849.29354005168
3HAO_pos	77.04157913452394
3HBCDm_neg	0.0
3HBCDm_pos	18189.149472997004
3HBCOAHLm_pos	23824.770634949196
3HBCOARc_neg	0.0
3HBCOARc_pos	18189.149472997004
3HCO3_NAt_neg	1736.952248349824
3HCO3_NAt_pos	1741.1831424616053
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11638.854062533228
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	16706.249079872043
3MOBt2im_pos	6034.647607356508
3MOBte_neg	6.703219529548585
3MOBte_pos	8264.890260760054
3MOPt2im_pos	6034.647607356508
3MOPte_neg	26.257274449374734
3MOPte_pos	8262.440495960773
3MOX4HOXPGALDOX_NADP__neg	1133.2657779125786
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1133.2657779125786
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26215.275711588303
3SALAASPm_pos	0.0
3SALACBOXL_pos	12872.406943649694
3SALAOX_pos	33773.25709719636
3SALATAi_pos	21186.071839011078
3SALATAim_pos	26215.275711588307
3SPYRSP_pos	21186.071839011078
3SPYRSPm_pos	26215.275711588307
41R1H2MAE12BOOX_pos	55270.755251023606
41R2A1H12BOOX_pos	45237.83393939855
42A12BOOX_pos	0.0
4ABUTtcn_pos	13485.027549423852
4ABUTtm_neg	16381.792669308741
4ABUTtm_pos	21006.392405763654
4HBZCOAFm_pos	74373.50696357574
4HBZFm_pos	74373.50696357574
4HDEBRISOQUINEte_neg	7.1567281332597
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	3545.662410954008
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15190.550461459485
4HPROLTASCT1_pos	2370.2696541774735
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6034.647607356508
4MOPte_neg	8947.046484740811
4MOPte_pos	8256.022168441406
4MPTNLte_neg	0.0
4MPTNLte_pos	79505.94989782685
4MPTNLtm_neg	79505.9498978268
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.584333200213843
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.753269703270792
4NPHSFte_pos	0.0
4NPHSULT_pos	29.753269703270796
4NPHte_neg	0.0
4NPHte_pos	16.96220665576829
4OHPROIMINOtc_pos	2370.2696541774735
4PYRDX_pos	10921.524516185782
5ADTSTSTERONEGLCte_pos	93537.13875263343
5ADTSTSTERONEGLCtr_neg	93537.13875263346
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13190.36300417367
5ADTSTSTERONESte_neg	9.26524908462231
5ADTSTSTERONESte_pos	72670.29631606977
5ADTSTSTERONEte_neg	74780.1828979413
5ADTSTSTERONEte_pos	8.21771160468522
5ADTSTSTERONEtr_neg	45.07058272677157
5ADTSTSTERONEtr_pos	74786.30563200059
5AOPtm_neg	21767.43594384357
5AOPtm_pos	0.0
5DHFtl_pos	3836.942877122111
5FTHFt2_neg	0.0
5FTHFt2_pos	10.864808593403145
5HLTDL_pos	9.22137174382934
5HOMEPRAZOLEte_neg	7.584333200213843
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.429359414846353
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21174.146576434432
5MTAte_pos	17175.25850395172
5MTHFt2_neg	2084.532983602022
5MTHFt2_pos	2084.532983602022
5MTHFt2le_neg	2269.065967204044
5MTHFt2le_pos	2269.065967204044
5MTHFt_neg	2084.532983602022
5MTHFt_pos	1900.0
5OXPROt_neg	16838.163864213348
5OXPROt_pos	9928.642654024463
5THFtl_pos	3836.9428771221114
5THFtm_pos	6293.8081812096125
6DHFtl_pos	4626.995275915971
6DHFtm_pos	6677.5139090621815
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	69616.48911526581
6HTSTSTERONEtr_neg	69616.48911526585
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4626.995275915972
6THFtm_pos	6677.513909062189
7DHCHSTEROLtr_neg	12724.34580034739
7DHCHSTEROLtr_pos	112374.44739800293
7DHFtl_pos	5153.696875111878
7DHFtm_pos	6934.573789651366
7THFtl_pos	5153.6968751118775
7THFtm_pos	6934.573789651367
A4GALTc_pos	0.0
A4GALTg_pos	15472.94859399934
A4GNT1g_pos	0.0
A4GNT2g_pos	329.5491359032311
AACOAT_pos	10252.563299141297
AACTOOR_pos	17607.100971675154
AACTtm_pos	17607.100971675154
AASAD3m_pos	53.76744704680693
AATAi_neg	8154.696563259543
AATAi_pos	73.61405548546276
ABO1g_pos	14139.438058213093
ABO2g_pos	13165.389587297079
ABO3g_pos	13672.169602550162
ABO4g_pos	12969.378754194302
ABO5g_pos	12969.378754194302
ABO6g_pos	12291.932284786139
ABO7g_pos	12291.932284786139
ABO8g_pos	12376.498791535594
ABO9g_pos	11093.573271943464
ABTArm_neg	16381.792669308741
ABTArm_pos	21006.39240576366
ABTD_neg	5340.590117132844
ABTD_pos	9.552399732737063
ABTti_pos	5340.590117132844
ABUTD_pos	23737.06663507166
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1653.6334129263976
ABUTt2r_pos	1633.8403892648403
ABUTt4_2_r_neg	1633.8403892648403
ABUTt4_2_r_pos	1653.6334129263976
ACACT10m_neg	24825.544991417173
ACACT10m_pos	20624.320104868006
ACACT1r_neg	19731.834893276126
ACACT1r_pos	31114.212829711774
ACACT1rm_pos	15494.57414529917
ACACT1x_pos	20785.218448588803
ACACT4p_pos	44873.54719533829
ACACT5p_pos	44873.54719533827
ACACT6p_pos	44873.54719533826
ACACT7p_pos	43241.37141931226
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2046.4777671433408
ACACt2_pos	2046.4777671433408
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10257.469191769394
ACACtx_pos	0.0
ACALDt_neg	8161.0890737433265
ACALDt_pos	6.572423727537332
ACALDtm_neg	14559.25457098945
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	72689.0233254681
ACALDtx_neg	0.0
ACALDtx_pos	14.4867188096466
ACCOAC_pos	6819.37709020183
ACCOACm_pos	6979.213183033196
ACCOAL_pos	5887.937507992906
ACCOALm_pos	9349.197278361378
ACCOAgt_neg	0.0
ACCOAgt_pos	29460.885613407292
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4056.0373648678733
ACCOAtr_pos	4056.0373648678733
ACETONEt2_neg	17491.22082405388
ACETONEt2_pos	8.16905292085979
ACETONEt2m_neg	17491.220824053886
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15168.042542973415
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15168.042542973417
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12969.3787541943
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12969.378754194302
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12291.932284786137
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12291.932284786139
ACGALK2_pos	670.8843124494972
ACGALK_pos	668.4180587085104
ACGALtlg_neg	1216.7349307419167
ACGALtlg_pos	0.0
ACGALtly_pos	668.4180587085106
ACGAM2E_neg	6194.724876631699
ACGAM2E_pos	41887.83030291174
ACGAM6PSi_pos	7034.850690083996
ACGAMK_pos	6194.724876631699
ACGAMPM_neg	0.0
ACGAMPM_pos	6194.724876631699
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1216.7349307419165
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1216.7349307419167
ACGPID_pos	55.3776105009985
ACGSm_pos	0.0
ACHEe_pos	10225.324484705905
ACHVESSEC_pos	6646.52451618578
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13094.123888559774
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16088.043066856868
ACN13ACNGALGBSIDEtg_neg	16088.043066856864
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16088.043066856868
ACN23ACNGALGBSIDEtg_neg	16088.043066856864
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18222.85873199391
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18222.85873199392
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16084.985323267438
ACNACNGALGBSIDEtg_neg	16084.985323267434
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11246.33335651693
ACNAM9PL_pos	11484.60812057358
ACNAMPH_pos	11484.60812057358
ACNAMlt_neg	24682.309810105715
ACNAMlt_pos	0.0
ACNAMtn_pos	8819.218635374995
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14497.111850959716
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14497.111850959716
ACNMLr_neg	28927.153516140814
ACNMLr_pos	11484.60812057358
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37746.26633473601
ACOAD8m_pos	2850.0
ACOAD9m_pos	24332.959605343156
ACOAHi_pos	6955.798961791017
ACOAO7p_pos	37949.90410268516
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94013.01313211254
ACOX2x_pos	85142.81449887768
ACP1_FMN__pos	5838.7902949950585
ACRNtm_pos	9241.876427288991
ACS2_pos	6985.118187821939
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6955.798961791016
ACSm_pos	9282.779481043497
ACTLMO_pos	6346.62910941661
ACTNMO_pos	25241.176481979186
ACYP_pos	4874.772562905234
ACt2m_neg	10154.134905744688
ACt2m_pos	9772.96733579299
ACt2r_neg	2091.5423855239605
ACt2r_pos	2091.5423855239605
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10145.102768898085
ADAe_pos	10904.279827551634
ADCim_pos	17491.22082405388
ADEt_neg	7041.54098735504
ADEt_pos	37923.68367216639
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2090.5120326804117
ADK1_pos	2090.5120326804117
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2090.5120326804117
ADK3_pos	2090.5120326804117
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2063.432928820941
ADKd_pos	2090.5120326804117
ADMDC_pos	21174.14657643443
ADNCYC_pos	6205.672600763404
ADNK1_pos	5397.831345135318
ADNK1m_pos	3639.428000423093
ADNK3_pos	6141.5074845756435
ADNK4_pos	6141.708023557413
ADNt4_pos	513.9146197941427
ADNt5le_pos	1546.9340270501625
ADNt_neg	513.9146197941427
ADNt_pos	1208.3257793556006
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10998.167106262445
ADNtm_pos	13856.056626705751
ADPACDAc_pos	13684.101067369173
ADPACTD_neg	0.0
ADPACTD_pos	13684.101067369173
ADPCOACROT_neg	13684.101067369173
ADPCOACROT_pos	91829.8928289815
ADPCOAPTE_pos	13684.101067369173
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13357.859357898122
ADPRDPm_pos	0.0
ADPRIBt_pos	24.178831821121303
ADPT_pos	7288.586356279451
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.29118632765547
ADRNCOAtx_pos	23945.829421366463
ADRNCPT1_pos	711.6122284494012
ADRNCPT2_pos	711.6122284494012
ADRNCRNt_pos	711.6122284494012
ADRNLPVESSEC_pos	48544.947334459124
ADRNt_neg	1695.8643342051569
ADRNt_pos	1574.322069890521
ADSELK_pos	0.0
ADSK_pos	5234.497345234315
ADSL1_pos	14982.886583365304
ADSL2_pos	34512.04461048731
ADSS_pos	14982.886583365304
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.584333200213843
AG13T10g_pos	14932.092182744786
AG13T11g_pos	14932.092182744786
AG13T12g_pos	14932.092182744786
AG13T13g_pos	14932.092182744786
AG13T14g_pos	14932.092182744786
AG13T15g_pos	14932.092182744786
AG13T16g_pos	10461.528227286093
AG13T17g_pos	10461.528227286093
AG13T18g_pos	10461.528227286093
AG13T1g_pos	10505.687282200975
AG13T2g_pos	10505.687282200975
AG13T3g_pos	10505.687282200975
AG13T4g_pos	14932.09218274478
AG13T5g_pos	14932.09218274478
AG13T6g_pos	14932.09218274478
AG13T7g_pos	14932.09218274478
AG13T8g_pos	14932.09218274478
AG13T9g_pos	14932.09218274478
AGDC_pos	7034.850690083997
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46160.70132167777
AGPAT1_pos	17358.719044971505
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12354.927917532103
AGTix_pos	16672.353831749406
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34284.97984047468
AHCYSte_pos	13702.332640551775
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6686.203674814185
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12972.307761595954
AHEXASE2ly_pos	23713.344104894182
AHEXASEly_pos	24371.600240175198
AICART_neg	18139.48023534781
AICART_pos	17024.003961549162
AICARte_neg	18139.480235347815
AICARte_pos	17024.003961549162
AIRCr_neg	0.0
AIRCr_pos	34512.04461048731
AK2LGCHOLt_neg	8.000780347009394
AK2LGCHOLt_pos	10894.925292130198
AKGDm_pos	18830.613362228414
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2069.3313137241885
AKGt4_3_pos	2857.9128124458603
AKGtp_neg	0.0
AKGtp_pos	77.54154172278781
AKR1C1_pos	79509.06727719157
AKR1C41_pos	2355.996469599566
AKR1C42_pos	2355.996469599566
AKR1D2_pos	94747.68437770073
AKR1D_pos	15711.674729901897
ALA-DTDe_pos	1417.2748052481982
ALAALACNc_neg	0.0
ALAALACNc_pos	9622.13231358128
ALAALAPEPT1tc_pos	9622.13231358128
ALAASNNaEx_pos	522.8313264582843
ALAATB0tc_pos	1876.4121694737555
ALACYSNaEx_pos	522.5653477752867
ALADGLNexR_neg	431.3644364516415
ALADGLNexR_pos	431.3644364516415
ALADGLYexR_neg	431.3644364516415
ALADGLYexR_pos	431.3644364516415
ALAGLNNaEx_pos	474.00883260776493
ALAGLNexR_neg	416.88830826175706
ALAGLNexR_pos	416.88830826175706
ALAGLYexR_neg	411.11378231997605
ALAGLYexR_pos	411.11378231997605
ALAR_neg	3.1050279617340815
ALAR_pos	5236.71292364908
ALASERNaEx_pos	522.5653477752867
ALASm_pos	2850.0
ALATA_L_neg	6033.202214615556
ALATA_L_pos	4984.822166514385
ALATHRNaEx_pos	522.5653477752867
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	765.0154148589015
ALAt2r_pos	959.8560092719391
ALAt4_pos	732.6460140136347
ALAtN1_neg	1510.9981772493597
ALAtN1_pos	1931.3062465542332
ALAyLATthc_pos	765.0154148589015
ALCD1_neg	7630.024587083783
ALCD1_pos	15.6516860129929
ALCD21_D_pos	1182.3316939848057
ALCD21_L_pos	2374.0135953661043
ALCD22_D_pos	1595.543282905579
ALCD22_L_pos	2374.0135953661043
ALCD2if_pos	7.054269727465521
ALCD2yf_pos	6.54471412395279
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.5415417227878
ALDD2x_pos	10304.705413248927
ALDD2xm_pos	14559.254570989448
ALDD2y_pos	9867.102046290358
ALDSTRNte_neg	0.0
ALDSTRNte_pos	70911.61557194323
ALDSTRNtm_neg	70911.61557194323
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3933.0138318016843
ALOX5_pos	131.45683219572
ALR2_pos	2374.0135953661043
ALR3_pos	2374.0135953661043
AMACR2p_pos	29572.378362683532
AMACR2r_pos	0.0
AMACRp_pos	85142.81449887768
AMACRr_pos	0.0
AMANK_pos	11484.60812057358
AMCOXO_pos	77.04157913452394
AMETr_neg	0.0
AMETr_pos	6686.203674814186
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10325.644812375054
AMPTASECG_pos	11787.489045570897
AMPTASECGe_pos	15458.53628082989
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.307506944493438
AMY2e_pos	13.307506944493436
ANDRSTRNGLCte_pos	93496.23478009805
ANDRSTRNGLCtr_neg	93496.23478009805
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	74809.24066319782
ANDRSTRNte_pos	19.664108337544654
ANDRSTRNtr_neg	19.664108337544654
ANDRSTRNtr_pos	74809.24066319784
ANTHte_neg	14.015985488123375
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.683146649864149
AOBUTDsm_pos	17607.100971675154
AP4AH1_pos	0.0
APAT2rm_neg	24342.66158978401
APAT2rm_pos	19869.6930194714
APNNOXte_neg	7.584333200213843
APNNOXte_pos	0.0
APOCF_pos	9870.730021777423
APOCFm_pos	11446.160261709772
APOC_LYS_BTNP_pos	9870.730021777423
APOC_LYS_BTNPm_pos	11446.160261709772
APPNNte_neg	0.0
APPNNte_pos	7.584333200213843
APRGSTRNte_neg	79509.06727719166
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.013814940083355
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.013814940083355
ARACHCOAtx_neg	50650.10025055588
ARACHCOAtx_pos	19210.11615440684
ARACHCPT1_pos	27195.190603261315
ARACHCPT2_pos	27195.190603261315
ARACHCRNt_pos	27195.190603261315
ARACHDCOAtx_neg	6646.52451618578
ARACHDCOAtx_pos	381.142119417589
ARACHDt2_neg	1257.8430997241323
ARACHDt2_pos	1136.3008354094968
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8371.234990714067
ARACHt_neg	1695.8643342051569
ARACHt_pos	1574.322069890521
ARGATB0tc_pos	1957.546631460312
ARGDCm_pos	46160.70132167777
ARGLYSex_pos	448.14222866927514
ARGN_pos	29315.446869732412
ARGNm_pos	30080.67534950238
ARGSL_neg	0.0
ARGSL_pos	24038.768247620985
ARGSS_pos	24038.76824762099
ARGt4_pos	1575.7023666794541
ARGtiDF_pos	613.3490443870799
ARGtm_neg	3520.0865203206195
ARGtm_pos	2850.0
ARSA_pos	47855.227968098654
ARTCOAL1_pos	7774.24428024394
ARTCOAL2_pos	7774.244280243939
ARTCOAL3_pos	7774.24428024394
ASAH1_pos	52032.5741290101
ASCBOX_pos	18705.571937678782
ASCBSVCTtc_pos	5582.255570944081
ASCBt4_neg	994.4973649772062
ASCBt4_pos	1486.1647287520227
ASCBt_neg	1486.1647287520227
ASCBt_pos	1364.622464437387
ASNALANaEx_pos	522.8313264582843
ASNATB0tc_pos	1881.0298891059124
ASNCYSNaEx_pos	522.8313264582843
ASNGLNNaEx_pos	522.8313264582843
ASNNm_pos	16051.952640655782
ASNPHELAT2tc_pos	308.4025818452761
ASNS1_pos	12779.374029395945
ASNSERNaEx_pos	522.8313264582843
ASNTHRNaEx_pos	522.8313264582843
ASNt4_pos	693.6398630945641
ASNtN1_neg	1511.5790809164946
ASNtN1_pos	1891.7191919680276
ASNtm_pos	16051.952640655782
ASP1DC_pos	12891.764341162021
ASPCTr_neg	0.0
ASPCTr_pos	29578.23755677465
ASPDTDe_neg	16.437136400915257
ASPDTDe_pos	3191.058936518405
ASPDt6_pos	3191.058936518405
ASPDxt_neg	16.437136400915257
ASPDxt_pos	0.0
ASPGLUm_pos	8670.142519625982
ASPNATm_pos	17254.398148492743
ASPPROASCT1_pos	1866.4020663777712
ASPTA_neg	8829.168704987134
ASPTA_pos	9022.559339012601
ASPTAm_neg	9015.382129028623
ASPTAm_pos	19263.426466219098
ASPt6_pos	3191.058936518405
ASPte_pos	1866.4020663777712
ATP1ter_neg	0.0
ATP1ter_pos	8816.944733259976
ATP2ter_neg	5773.957531037951
ATP2ter_pos	5773.957531037951
ATPH1e_pos	25655.527170750673
ATPH2e_pos	3.265327185407579
ATPS4m_pos	3889.6074335161265
ATPasel_pos	30995.328506455364
ATPtm_pos	3072.0839053881027
ATPtn_neg	0.0
ATPtn_pos	11399.028895935231
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6201.436542323475
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24105.970118155245
Asn_X_Ser_Thrtr_neg	23658.701319612075
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15472.948593999337
B3GALT41g_pos	18296.030230081702
B3GALT42g_pos	19045.13193564435
B3GALT43g_pos	19591.627003922473
B3GALT44g_pos	20191.345074360448
B3GALT5g_pos	13897.446971358271
B3GALTg_pos	15505.723253805996
B3GNT11g_pos	13254.823495149945
B3GNT12g_pos	11827.987926197899
B3GNT310g_pos	15398.311955600606
B3GNT311g_pos	12969.378754194302
B3GNT312g_pos	13254.823495149947
B3GNT313g_pos	12291.932284786139
B3GNT314g_pos	11093.573271943464
B3GNT315g_pos	11827.987926197891
B3GNT31g_pos	12629.486527246076
B3GNT32g_pos	12629.486527246076
B3GNT33g_pos	12629.486527246076
B3GNT34g_pos	12943.372427807746
B3GNT35g_pos	12943.372427807746
B3GNT36g_pos	1216.7349307419165
B3GNT37g_pos	18270.386454853025
B3GNT39g_pos	40547.55101084746
B3GNT51g_pos	15398.311955600604
BAAT1x_pos	5700.0
BAAT2x_pos	4921.669139052172
BAAT3x_pos	29572.378362683532
BAAT4x_pos	5700.0
BACCL_pos	9870.730021777423
BACCLm_pos	11446.160261709772
BALABETAtc_pos	1737.398972519211
BALAPAT1tc_pos	1907.2046098419014
BALAVECSEC_pos	6384.452562458355
BALAtmr_neg	24342.661589784006
BALAtmr_pos	19869.693019471404
BAMPPALDOX_pos	47306.725956951545
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.260002245953691
BCRNe_pos	18189.149472997007
BDG2HCGHD_pos	0.0
