	exTreg_Lymph_exTreg4_L1
ACCOACm_pos	7065.7732923854
ACCOAL_pos	6370.480002521232
ACCOALm_pos	9528.820318824795
ACCOAgt_neg	0.0
ACCOAgt_pos	31347.623544957896
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4183.481913761445
ACCOAtr_pos	4183.481913761445
ACETONEt2_neg	17633.76188251318
ACETONEt2_pos	9.694041908212494
ACETONEt2m_neg	17633.761882513176
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15977.783663472734
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15977.783663472735
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13637.522783437815
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13637.522783437815
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12945.495892424662
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12945.49589242466
ACGALK2_pos	699.493647694122
ACGALK_pos	697.078228996576
ACGALtlg_neg	1273.9499402707531
ACGALtlg_pos	0.0
ACGALtly_pos	697.078228996576
ACGAM2E_neg	7651.662523401516
ACGAM2E_pos	45117.01368026604
ACGAM6PSi_pos	7506.355030313097
ACGAMK_pos	7651.662523401516
ACGAMPM_neg	0.0
ACGAMPM_pos	7651.6625234015155
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1273.9499402707531
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1273.9499402707534
ACGPID_pos	57.97034550709189
ACGSm_pos	0.0
ACHEe_pos	10959.635336459996
ACHVESSEC_pos	7098.3886970246085
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13349.277549683906
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	17068.36033822335
ACN13ACNGALGBSIDEtg_neg	17068.360338223356
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	17068.36033822335
ACN23ACNGALGBSIDEtg_neg	17068.360338223356
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	19287.906951743746
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	19287.90695174376
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	17069.607326542817
ACNACNGALGBSIDEtg_neg	17069.607326542824
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	12013.552642532952
ACNAM9PL_pos	12188.824431421564
ACNAMPH_pos	12188.824431421564
ACNAMlt_neg	25644.884783575857
ACNAMlt_pos	0.0
ACNAMtn_pos	8937.877492672396
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	15341.161548227925
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	15341.161548227927
ACNMLr_neg	30691.000959763867
ACNMLr_pos	12188.824431421566
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38057.48151951859
ACOAD8m_pos	2850.0
ACOAD9m_pos	25038.449230985854
ACOAHi_pos	7427.884593553941
ACOAO7p_pos	38941.26315968529
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	97696.880428731
ACOX2x_pos	88359.32982915314
ACP1_FMN__pos	6322.1258816654135
ACRNtm_pos	9334.746766369806
ACS2_pos	7427.884593553942
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7427.884593553946
ACSm_pos	9480.56872750825
ACTLMO_pos	6755.848680488306
ACTNMO_pos	27415.114567015095
ACYP_pos	5310.761116401215
ACt2m_neg	10321.93689373939
ACt2m_pos	10051.533336534563
ACt2r_neg	2280.236776087475
ACt2r_pos	2280.236776087475
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	11094.407680483588
ADAe_pos	11895.611697512915
ADCim_pos	17633.761882513176
ADEt_neg	7678.451763059139
ADEt_pos	40083.69418207739
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2078.7684053841604
ADK1_pos	2078.7684053841604
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2078.7684053841604
ADK3_pos	2078.7684053841604
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2078.7684053841604
ADKd_pos	2078.7684053841604
ADMDC_pos	21463.71345875732
ADNCYC_pos	6740.415286129879
ADNK1_pos	5967.608683673093
ADNK1m_pos	3704.6718879105724
ADNK3_pos	6749.198906623885
ADNK4_pos	6749.434128209916
ADNt4_pos	697.3540859096629
ADNt5le_pos	1926.6055707791181
ADNt_neg	697.3540859096629
ADNt_pos	1213.0580715107756
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11404.753484268678
ADNtm_pos	14912.914334967232
ADPACDAc_pos	14018.555240276977
ADPACTD_neg	0.0
ADPACTD_pos	14018.555240276975
ADPCOACROT_neg	14018.555240276975
ADPCOACROT_pos	95799.69957050848
ADPCOAPTE_pos	14018.555240276975
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	14663.5942272154
ADPRDPm_pos	0.0
ADPRIBt_pos	25.127186238945114
ADPT_pos	8258.486027783872
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.77471667584562
ADRNCOAtx_pos	25869.820399607277
ADRNCPT1_pos	724.5561688921565
ADRNCPT2_pos	724.5561688921565
ADRNCRNt_pos	724.5561688921565
ADRNLPVESSEC_pos	51549.79942814294
ADRNt_neg	2282.943612856122
ADRNt_pos	2026.6538555970787
ADSELK_pos	0.0
ADSK_pos	5704.093075502559
ADSL1_pos	16159.286154093748
ADSL2_pos	36013.04500214237
ADSS_pos	16159.286154093748
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.660289783841294
AG13T10g_pos	15900.723770025492
AG13T11g_pos	15900.723770025492
AG13T12g_pos	15900.723770025492
AG13T13g_pos	15900.723770025492
AG13T14g_pos	15900.723770025492
AG13T15g_pos	15900.723770025492
AG13T16g_pos	11109.636120677967
AG13T17g_pos	11109.636120677967
AG13T18g_pos	11109.636120677967
AG13T1g_pos	11157.41021050794
AG13T2g_pos	11157.41021050794
AG13T3g_pos	11157.41021050794
AG13T4g_pos	15900.723770025486
AG13T5g_pos	15900.723770025486
AG13T6g_pos	15900.723770025486
AG13T7g_pos	15900.723770025486
AG13T8g_pos	15900.723770025486
AG13T9g_pos	15900.723770025486
AGDC_pos	7506.355030313098
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	47172.98951643226
AGPAT1_pos	18399.0520483713
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12473.92204752047
AGTix_pos	17735.00313188998
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	35266.731475447115
AHCYSte_pos	14415.466768767195
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6861.408174696881
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13691.388803256332
AHEXASE2ly_pos	24586.372891665713
AHEXASEly_pos	25316.487669495094
AICART_neg	18862.479306286437
AICART_pos	17794.98944338344
AICARte_neg	18862.479306286445
AICARte_pos	17794.98944338344
AIRCr_neg	0.0
AIRCr_pos	36013.04500214237
AK2LGCHOLt_neg	7.942643259368865
AK2LGCHOLt_pos	11771.788250298236
AKGDm_pos	19052.2002218487
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2153.307711194157
AKGt4_3_pos	3289.1619338560017
AKGtp_neg	0.0
AKGtp_pos	78.66510906072406
AKR1C1_pos	83419.06496148801
AKR1C41_pos	2319.2574895432535
AKR1C42_pos	2319.2574895432535
AKR1D2_pos	98374.03947447868
AKR1D_pos	16311.229332326697
ALA-DTDe_pos	1467.0178465645413
ALAALACNc_neg	0.0
ALAALACNc_pos	9648.68915995613
ALAALAPEPT1tc_pos	9648.689159956131
ALAASNNaEx_pos	708.6587189295142
ALAATB0tc_pos	1956.1172671000427
ALACYSNaEx_pos	708.6587189295142
ALADGLNexR_neg	458.29924746301754
ALADGLNexR_pos	458.29924746301754
ALADGLYexR_neg	458.29924746301754
ALADGLYexR_pos	458.29924746301754
ALAGLNNaEx_pos	639.2164669465526
ALAGLNexR_neg	442.676340377295
ALAGLNexR_pos	442.676340377295
ALAGLYexR_neg	436.1149923358504
ALAGLYexR_pos	436.1149923358504
ALAR_neg	3.109237996986704
ALAR_pos	5204.85340901827
ALASERNaEx_pos	708.6587189295142
ALASm_pos	2850.0
ALATA_L_neg	6104.2871254249
ALATA_L_pos	5736.896687922779
ALATHRNaEx_pos	708.6587189295142
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	758.3319224389162
ALAt2r_pos	888.0728539990815
ALAt4_pos	783.4103680710788
ALAtN1_neg	1567.788881562911
ALAtN1_pos	2029.6189984933521
ALAyLATthc_pos	758.3319224389162
ALCD1_neg	8129.265021624049
ALCD1_pos	16.8388314599973
ALCD21_D_pos	1900.0
ALCD21_L_pos	4276.899360630502
ALCD22_D_pos	1900.0
ALCD22_L_pos	4276.899360630502
ALCD2if_pos	7.396475520302357
ALCD2yf_pos	6.562366541860184
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	78.66510906072406
ALDD2x_pos	11888.66792216656
ALDD2xm_pos	15214.717375978144
ALDD2y_pos	10836.566097173778
ALDSTRNte_neg	0.0
ALDSTRNte_pos	74412.35111376162
ALDSTRNtm_neg	74412.35111376162
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3935.9014869635353
ALOX5_pos	135.52050764142393
ALR2_pos	4276.899360630502
ALR3_pos	4276.899360630502
AMACR2p_pos	30367.38433101399
AMACR2r_pos	0.0
AMACRp_pos	88359.32982915314
AMACRr_pos	0.0
AMANK_pos	12188.824431421564
AMCOXO_pos	79.14842302438251
AMETr_neg	0.0
AMETr_pos	6861.408174696881
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	11088.08352267783
AMPTASECG_pos	12731.384338896423
AMPTASECGe_pos	16929.136199561242
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.415429937114528
AMY2e_pos	13.415429937114526
ANDRSTRNGLCte_pos	96913.57860218227
ANDRSTRNGLCtr_neg	96913.57860218227
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	78436.96162496322
ANDRSTRNte_pos	20.125817875669057
ANDRSTRNtr_neg	20.12581787566906
ANDRSTRNtr_pos	78436.9616249632
ANTHte_neg	14.540141461252595
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	9.52872065658995
AOBUTDsm_pos	18011.684876575793
AP4AH1_pos	0.0
APAT2rm_neg	24520.737949619335
APAT2rm_pos	20128.552486774504
APNNOXte_neg	7.660289783841294
APNNOXte_pos	0.0
APOCF_pos	10288.207561143765
APOCFm_pos	11622.942792097512
APOC_LYS_BTNP_pos	10288.207561143765
APOC_LYS_BTNPm_pos	11622.942792097512
APPNNte_neg	0.0
APPNNte_pos	7.660289783841294
APRGSTRNte_neg	83419.06496148817
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.086812452640146
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.086812452640146
ARACHCOAtx_neg	51413.812412666826
ARACHCOAtx_pos	20133.112813552692
ARACHCPT1_pos	27464.308942368287
ARACHCPT2_pos	27464.308942368287
ARACHCRNt_pos	27464.308942368287
ARACHDCOAtx_neg	7098.388697024609
ARACHDCOAtx_pos	395.9499171593628
ARACHDt2_neg	2282.943612856122
ARACHDt2_pos	2026.6538555970787
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	9144.631255614027
ARACHt_neg	2282.943612856122
ARACHt_pos	2026.6538555970787
ARGATB0tc_pos	2079.148903032032
ARGDCm_pos	47172.98951643226
ARGLYSex_pos	486.53248177610794
ARGN_pos	30034.75499342408
ARGNm_pos	30700.693055946816
ARGSL_neg	0.0
ARGSL_pos	24818.054876225196
ARGSS_pos	24818.054876225196
ARGt4_pos	1763.185587682317
ARGtiDF_pos	681.1603694925495
ARGtm_neg	3527.2647889265495
ARGtm_pos	2850.0
ARSA_pos	50955.602207042124
ARTCOAL1_pos	8194.631255614027
ARTCOAL2_pos	8194.631255614027
ARTCOAL3_pos	8194.631255614027
ASAH1_pos	53801.18336582755
ASCBOX_pos	19039.383072028297
ASCBSVCTtc_pos	6293.480278845778
ASCBt4_neg	1313.737276088179
ASCBt4_pos	1733.3128664594255
ASCBt_neg	1733.3128664594255
ASCBt_pos	1477.0231092003826
ASNALANaEx_pos	708.6587189295142
ASNATB0tc_pos	1954.6836916687398
ASNCYSNaEx_pos	708.6587189295142
ASNGLNNaEx_pos	708.6587189295142
ASNNm_pos	16436.42492072181
ASNPHELAT2tc_pos	330.2825523928286
ASNS1_pos	13497.709816123155
ASNSERNaEx_pos	708.6587189295142
ASNTHRNaEx_pos	708.6587189295142
ASNt4_pos	821.010592724349
ASNtN1_neg	1567.8426674196196
ASNtN1_pos	1963.380392983594
ASNtm_pos	16436.42492072181
ASP1DC_pos	13485.254717423652
ASPCTr_neg	0.0
ASPCTr_pos	30587.013725339017
ASPDTDe_neg	16.554435039594026
ASPDTDe_pos	3868.116544715637
ASPDt6_pos	3868.116544715637
ASPDxt_neg	16.554435039594026
ASPDxt_pos	0.0
ASPGLUm_pos	8743.643177104117
ASPNATm_pos	18015.217908628045
ASPPROASCT1_pos	2742.651863772879
ASPTA_neg	9215.608846813695
ASPTA_pos	9315.614075815694
ASPTAm_neg	9301.989859573832
ASPTAm_pos	19717.04014951899
ASPt6_pos	3868.116544715637
ASPte_pos	2282.943612856122
ATP1ter_neg	0.0
ATP1ter_pos	9271.973206892399
ATP2ter_neg	6650.0
ATP2ter_pos	6650.0
ATPH1e_pos	26640.5045968208
ATPH2e_pos	3.3107337252294524
ATPS4m_pos	3958.9579182971224
ATPasel_pos	33827.64317453529
ATPtm_pos	3081.8930799974905
ATPtn_neg	0.0
ATPtn_pos	11955.002400403695
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6889.087076339089
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	25004.847669563642
Asn_X_Ser_Thrtr_neg	24530.081275565073
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	16286.38750089181
B3GALT41g_pos	19352.641921537255
B3GALT42g_pos	20178.91851772291
B3GALT43g_pos	20784.067340366564
B3GALT44g_pos	21427.494088645395
B3GALT5g_pos	14627.572815992244
B3GALTg_pos	16312.258208128285
B3GNT11g_pos	13941.215888413959
B3GNT12g_pos	12429.409862679277
B3GNT310g_pos	16201.57710715062
B3GNT311g_pos	13637.522783437811
B3GNT312g_pos	13941.215888413957
B3GNT313g_pos	12945.495892424664
B3GNT314g_pos	11651.178935650873
B3GNT315g_pos	12429.409862679275
B3GNT31g_pos	13311.698645336599
B3GNT32g_pos	13311.698645336599
B3GNT33g_pos	13311.698645336599
B3GNT34g_pos	13647.765614834605
B3GNT35g_pos	13647.765614834605
B3GNT36g_pos	1273.9499402707531
B3GNT37g_pos	19326.64806052704
B3GNT39g_pos	41954.54431229073
B3GNT51g_pos	16201.57710715062
BAAT1x_pos	5700.0
BAAT2x_pos	4996.75461715954
BAAT3x_pos	30367.38433101399
BAAT4x_pos	5700.0
BACCL_pos	10288.207561143765
BACCLm_pos	11622.942792097512
BALABETAtc_pos	2052.6055148056384
BALAPAT1tc_pos	1870.6355927608588
BALAVECSEC_pos	6828.452747778508
BALAtmr_neg	24520.73794961933
BALAtmr_pos	20128.5524867745
BAMPPALDOX_pos	49196.12936778187
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.440215148267123
BCRNe_pos	18344.169340422515
BDG2HCGHD_pos	0.0
BDHm_neg	14954.42764844163
BDHm_pos	9.219486281007516
