	Treg_Lymph_Treg6_L2
EX_dgchol(e)_pos	93906.09513232904
EX_dgmp(e)_neg	4.113511033129555
EX_dgmp(e)_pos	4.906755516564777
EX_dgsn(e)_neg	8386.1706357527
EX_dgtp(e)_neg	4.906755516564777
EX_dgtp(e)_pos	4.113511033129555
EX_dha(e)_neg	4.235557509120312
EX_dha(e)_pos	4.433333333333333
EX_dhap(e)_neg	4.433333333333333
EX_dhap(e)_pos	4.235557509120312
EX_dhdascb(e)_neg	7020.402596912618
EX_dheas(e)_neg	12.939206731709282
EX_dheas(e)_pos	81276.9606781548
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.54643974854779
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	97224.87265496925
EX_din(e)_neg	8477.426338376283
EX_dlnlcg(e)_neg	10.6875606832669
EX_dlnlcg(e)_pos	63.44875976473008
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	8.541440332795238
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	77.54648069491313
EX_doco13ac_neg	34211.02952496202
EX_doco13ac_pos	0.0
EX_docosac_neg	17572.08159477455
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	17572.081594774547
EX_dopa(e)_neg	7.131773157525557
EX_dopa(e)_pos	11706.275569414493
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	44392.430601342436
EX_dpcoa(e)_neg	8311.598986765179
EX_dpcoa(e)_pos	34966.6116110724
EX_drib(e)_neg	7.547879943268523
EX_drib(e)_pos	8851.909051576597
EX_dtdp(e)_neg	2.1831673703281487
EX_dtdp(e)_pos	4.366334740656297
EX_dtmp(e)_neg	3.20102827979055
EX_dtmp(e)_pos	8.297407064114156
EX_dttp(e)_neg	3.416334740656297
EX_dttp(e)_pos	7.676353568427611
EX_duri(e)_neg	7.376751748977442
EX_duri(e)_pos	8750.62368183533
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.621891495611393
EX_ebastine(e)_neg	13.019415327349623
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	13.019415327349622
EX_eicostet(e)_neg	11.518269850748206
EX_eicostet(e)_pos	40.428251335934874
EX_elaid(e)_neg	11.458366153456888
EX_elaid(e)_pos	8385.481223244351
EX_estradiol(e)_neg	12.827806793969458
EX_estradiol(e)_pos	68683.93844606822
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	75757.28327408836
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	79130.86484437267
EX_estrones(e)_neg	10.83141377203159
EX_estrones(e)_pos	74975.71252404909
EX_etoh(e)_neg	6.560007828577677
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.964381557810276
EX_fad(e)_pos	24042.514169277165
EX_fald(e)_neg	5.388001950753294
EX_fald(e)_pos	33768.056449262695
EX_fe2(e)_neg	3.7999999999999994
EX_fe2(e)_pos	67420.66425498962
EX_fe3(e)_neg	4.118741996570313
EX_fe3(e)_pos	64899.05003388911
EX_fmn(e)_neg	24198.24455221001
EX_fmn(e)_pos	26519.807077224126
EX_fol(e)_neg	2685.1987656365927
EX_for(e)_neg	6.701167399395474
EX_for(e)_pos	17056.194764201013
EX_fru(e)_neg	6.463591578169156
EX_fru(e)_pos	4060.89077574936
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	13134.696490402735
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	15369.725308646195
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	24001.7720311603
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	14029.148749800695
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	15842.901085050205
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	15973.646146027606
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	14335.99695782694
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	12685.369151482233
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	11730.904967897153
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	12321.559671119832
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	14430.326262087583
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	15261.920389491168
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	13057.157427148386
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	13750.640368719678
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.963300754564928
EX_gal(e)_neg	4040.4699701827208
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	12810.304144334237
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	13546.949579898794
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	12261.669823651657
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	10996.541850204654
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	12532.31999949459
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	9006.381454202807
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	15363.797628470273
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	16827.080595077034
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	18233.229583996075
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	18188.161377222837
EX_gdp(e)_neg	3.250599163031413
EX_gdp(e)_pos	3.250599163031413
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2924.079995024963
EX_glcur(e)_neg	5.7
EX_glcur(e)_pos	11.4
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	18711.27333161802
EX_gln_L(e)_neg	6.796449460196464
EX_gln_L(e)_pos	14954.458329626817
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	19717.738849865324
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	4.1231414912890445
EX_glu_L(e)_pos	11544.252446254432
EX_gluala(e)_neg	5.217171218426629
EX_gluala(e)_pos	12925.830313409231
EX_gly(e)_neg	8578.11510498347
EX_glyb(e)_neg	34.07655503065811
EX_glyb(e)_pos	16668.89118200014
EX_glyc(e)_neg	4040.4699701827208
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	9035.606625908697
EX_glygly(e)_neg	21528.792841896764
EX_glygn2(e)_neg	13.068184978252251
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.192099405980512
EX_glygn4(e)_pos	13.068184978252251
EX_glygn5(e)_neg	6.484198811961026
EX_glygn5(e)_pos	19.112014446096154
EX_glyleu(e)_neg	13266.06639470724
EX_glyphe(e)_neg	15886.264074842753
EX_glypro(e)_neg	13225.434362968346
EX_glysar(e)_neg	28702.247161473464
EX_gmp(e)_neg	7.457105078016176
EX_gmp(e)_pos	7.780713322618903
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	20197.145845712832
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	20219.17280472604
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	19578.936960862033
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	19511.287123928865
EX_gsn(e)_neg	6638.742621080874
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	18926.192020076804
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	24265.440535391703
EX_gthrd(e)_neg	2.610483196143193
EX_gthrd(e)_pos	22692.25603650669
EX_gtp(e)_neg	3.250599163031413
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	7.5553038917875295
EX_gua(e)_pos	6960.465243138899
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	18711.273331618024
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	19717.738849865324
EX_h(e)_neg	356.40386088902267
EX_h(e)_pos	3763.6720717910002
EX_h2o(e)_neg	256.58724483492415
EX_h2o(e)_pos	4021.1276741127626
EX_h2o2(e)_neg	4.75
EX_h2o2(e)_pos	7083.43155469703
EX_ha(e)_neg	45.85280389359117
EX_ha(e)_pos	29818.95822533841
EX_ha_pre1(e)_neg	17.995856287156702
EX_ha_pre1(e)_pos	30230.54667141496
EX_hco3(e)_neg	393.18102832936546
EX_hco3(e)_pos	5449.572162495508
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.621891495611394
EX_hdca(e)_neg	6.990210041656548
EX_hdca(e)_pos	19967.046463191422
EX_hdcea(e)_neg	22861.8587483331
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	67699.60953174494
EX_hexc(e)_neg	18.340204319382966
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	6575.487943007692
EX_hista(e)_neg	14.278081411367648
EX_hista(e)_pos	6575.4879430076935
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	75.48300243225971
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	431.67275230266637
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.621891495611393
EX_hxan(e)_neg	6.4746937097681965
EX_hxan(e)_pos	6957.905755888168
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	11.657654030518954
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	557.7508799428282
EX_idp(e)_neg	2.1002995815157064
EX_idp(e)_pos	3.4163347406562967
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	8239.856353002193
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.937725975105635
EX_inost(e)_neg	11.075786478999726
EX_inost(e)_pos	7241.529172208665
EX_ins(e)_neg	6546.758441687609
EX_itp(e)_neg	3.4163347406562967
EX_itp(e)_pos	3.2010282797905503
EX_ivcrn_neg	0.0
EX_ivcrn_pos	15174.732836815172
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	3.976625229950995
EX_ksi(e)_pos	2467.6909399139836
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	2430.3046724861697
EX_ksii_core2(e)_neg	125.97864898920363
EX_ksii_core2(e)_pos	399.0120081034307
EX_ksii_core4(e)_neg	137.4740840833397
EX_ksii_core4(e)_pos	667.0334923033269
EX_lac_D(e)_neg	3.5450051080954914
EX_lac_D(e)_pos	5578.0180476994265
EX_lac_L(e)_neg	3.5450051080954914
EX_lac_L(e)_pos	5635.053938858605
EX_lcts(e)_neg	4.222436392992617
EX_lcts(e)_pos	9127.458857673404
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	4322.105053402629
EX_leugly(e)_neg	13266.066394707243
EX_leuktrA4(e)_neg	5.6201919884825156
EX_leuktrA4(e)_pos	5656.064487268184
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3881.5652215013693
EX_leuktrC4(e)_neg	7.995013730912738
EX_leuktrC4(e)_pos	29791.769904947312
EX_leuktrD4(e)_neg	6.176108690499299
EX_leuktrD4(e)_pos	22104.15414047487
EX_leuktrE4(e)_neg	6.802967199210253
EX_leuktrE4(e)_pos	21296.089056504577
EX_leuktrF4(e)_neg	6.533868367227988
EX_leuktrF4(e)_pos	29693.0963218611
EX_leuleu(e)_neg	12581.996181422819
EX_lgnc(e)_neg	42.07041050322344
EX_lgnc(e)_pos	18.340204319382966
EX_limnen(e)_neg	7.621891495611392
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	30.276406756350678
EX_lneldc(e)_pos	13055.366271330153
EX_lnlc(e)_neg	9.387916542375361
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	10.571217806390553
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	17.90901028682153
EX_lnlncg(e)_pos	63.6092423144934
EX_lpchol_hs(e)_neg	16805.984776242785
EX_lys_L(e)_neg	25.999016700132835
EX_lys_L(e)_pos	4.006178868779151
EX_mag_hs(e)_neg	5940.469970182721
EX_mal_L(e)_neg	7195.875302854777
EX_mal_L(e)_pos	15493.13467051257
EX_malcoa(e)_neg	5.25289933957476
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3800.0
EX_malthp(e)_neg	4.192099405980512
EX_malthp(e)_pos	18.439095434348925
EX_malthx(e)_neg	2.7670994059805127
EX_malthx(e)_pos	14.609387641375278
EX_maltpt(e)_neg	2.7670994059805127
EX_maltpt(e)_pos	12.711322814200914
EX_malttr(e)_neg	3.019254419851248
EX_malttr(e)_pos	29.797173194758646
EX_maltttr(e)_neg	2.7670994059805127
EX_maltttr(e)_pos	20.04151178765819
EX_man(e)_neg	6620.058456095474
EX_meoh(e)_neg	6.954747136759987
EX_meoh(e)_pos	35708.467939767084
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	55825.91411752301
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	20482.69770359329
EX_met_L(e)_neg	12.289260575580249
EX_met_L(e)_pos	12550.152849530674
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	6415.778848257102
EX_n2m2nmasn(e)_neg	77.84409008592314
EX_n2m2nmasn(e)_pos	1013.5239756388825
EX_na1(e)_neg	0.0
EX_nac(e)_neg	16.351055340135837
EX_nac(e)_pos	31.546860377295214
EX_nad(e)_neg	4.940594550992843
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.940594550992843
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	24.011624117390006
EX_nh4(e)_neg	924.1015174951555
EX_nh4(e)_pos	7540.354500160489
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	10.34050820693948
EX_no(e)_pos	83564.9452197715
EX_no2(e)_neg	5.7
EX_no2(e)_pos	5.7
EX_npthl(e)_neg	7.621891495611393
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	9.218865151507122
EX_nrpphr(e)_pos	38899.96407674863
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	103798.94454127083
EX_nrvnc(e)_neg	40.82127348289454
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3800.0000000000005
EX_o2s(e)_neg	3.6416666666666666
EX_o2s(e)_pos	18794.00327236465
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	29413.147270486297
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	28757.132026121195
EX_ocdca(e)_neg	8398.500829661718
EX_ocdcea(e)_neg	9.804234613051943
EX_ocdcea(e)_pos	11039.45880691274
EX_octa(e)_neg	13284.32392797379
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.621891495611394
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.621891495611393
EX_orn(e)_neg	4.680220226230361
EX_orn(e)_pos	20732.539843938343
EX_orot(e)_neg	7.911416471813195
EX_orot(e)_pos	11898.128895444637
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	12794.221296120186
EX_paf_hs(e)_neg	5.626982509556656
EX_paf_hs(e)_pos	8.426008097945163
EX_pan4p(e)_neg	6624.649359575969
EX_pan4p(e)_pos	8311.598986765179
EX_pchol_hs(e)_neg	19.768678498176527
EX_pchol_hs(e)_pos	12710.15553785163
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	6401.328237919164
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	6401.328237919166
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	20352.41187578865
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	21244.593760641634
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.621891495611393
EX_pglyc_hs(e)_neg	5.7
EX_pglyc_hs(e)_pos	18470.25309858089
EX_phe_L(e)_neg	7489.015426904511
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	28932.029866124652
EX_pheme(e)_neg	67440.4950849628
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	77.54648069491311
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	694.138408611558
EX_pi(e)_pos	6570.886137056337
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6645.815045672476
EX_ppa(e)_neg	9.7302784589522
EX_ppa(e)_pos	19956.56689075862
EX_ppi(e)_neg	3.75125575122487
EX_ppi(e)_pos	28168.326919457828
EX_prgstrn(e)_neg	6.945765291598922
EX_prgstrn(e)_pos	79719.87834590014
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	11.467486280516463
EX_pro_L(e)_pos	12276.822364288575
EX_progly(e)_neg	13225.434362968346
EX_prostgd2(e)_neg	3.8803271442291463
EX_prostgd2(e)_pos	178.1645285300961
EX_prostge1(e)_neg	6.366010334972149
EX_prostge1(e)_pos	22.023608214073015
EX_prostge2(e)_neg	4.135377336604478
EX_prostge2(e)_pos	20.575723498982413
EX_prostgf2(e)_neg	6.830887317985326
EX_prostgf2(e)_pos	190.5020931580543
EX_prostgh2(e)_neg	3.8803271442291463
EX_prostgh2(e)_pos	175.01111582502395
EX_prostgi2(e)_neg	7.537410771714465
EX_prostgi2(e)_pos	203.28367629146462
EX_prpp(e)_neg	3.900290387505212
EX_prpp(e)_pos	34092.15123774248
EX_ps_hs(e)_neg	6.41250148061547
EX_ps_hs(e)_pos	17968.881693680887
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	18711.27333161802
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	19717.738849865324
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	66.5571177535502
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	6.65
EX_ptrc(e)_pos	24728.043216971717
EX_ptth(e)_neg	6645.815045672476
EX_ptth(e)_pos	6626.885691820131
EX_pydam(e)_neg	13407.674918515337
EX_pydx(e)_neg	10531.916419910316
EX_pydx5p(e)_neg	12.202742306967012
EX_pydx5p(e)_pos	11944.84077383285
EX_pydxn(e)_neg	12539.033612556561
EX_pyr(e)_neg	4.7404189957387555
EX_pyr(e)_pos	6395.373839714861
EX_q10(e)_neg	7230.689362547494
EX_q10h2(e)_pos	7230.689362547494
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	7578.702431355701
EX_retfa(e)_neg	5.7
EX_retfa(e)_pos	1500.1187899035285
EX_retinol(e)_neg	1024.252272512027
EX_retinol(e)_pos	29.451885200580687
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	2140.5202873771036
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	2140.520287377104
EX_retn(e)_neg	475.0
EX_retn(e)_pos	1051.5215783215108
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	4731.344352297211
EX_rib_D(e)_neg	5533.768823254825
EX_ribflv(e)_neg	25043.28014159918
EX_s2l2fn2m2masn(e)_neg	3.976625229950995
EX_s2l2fn2m2masn(e)_pos	1080.4148668869047
EX_s2l2n2m2masn(e)_neg	101.57927483189052
EX_s2l2n2m2masn(e)_pos	882.6897268904303
EX_sarcs(e)_neg	17.637818205638148
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	6680.686174139615
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	4.78506898843765
EX_ser_L(e)_pos	8598.933174500866
EX_sfcys(e)_pos	27230.536024145636
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	21832.10494527704
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1645.5385335578242
EX_so4(e)_pos	21367.363849542002
EX_spc_hs(e)_neg	15.865551491526107
EX_spc_hs(e)_pos	41883.56028360398
EX_sph1p(e)_neg	17.84386971892222
EX_sph1p(e)_pos	29662.280322592702
EX_sphs1p(e)_neg	10.411053697178172
EX_sphs1p(e)_pos	50637.887012642226
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	34717.222217151764
EX_sprm(e)_neg	2.8499999999999996
EX_sprm(e)_pos	21575.154957458348
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	8.737079475429406
EX_strch1(e)_neg	13.068184978252253
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	6.092099405980512
EX_strch2(e)_pos	13.068184978252253
EX_strdnc(e)_neg	16.005317113170264
EX_strdnc(e)_pos	11.054022411046988
EX_succ(e)_neg	10.664452539945986
EX_succ(e)_pos	9906.952087304839
EX_sucr(e)_neg	4.192099405980513
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	10.046394219843634
EX_tag_hs(e)_pos	9.268222177588834
EX_tagat_D(e)_neg	8.811897546778038
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.4845998003673704
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.621891495611393
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	17834.715354515687
EX_tcynt(e)_neg	5.7
EX_tcynt(e)_pos	13.654913525564162
EX_tdchola(e)_neg	7.521931142241187
EX_tdchola(e)_pos	94774.60609472074
EX_tdcrn_neg	0.0
EX_tdcrn_pos	12334.323927973786
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	18688.748820422377
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	18688.748820422377
EX_tethex3(e)_neg	18.340204319382966
EX_tethex3(e)_pos	11.518269850748208
EX_tetpent3(e)_neg	11.518269850748208
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	18.638155087395802
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	18.18401605411954
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	9.868476203982738
EX_thf(e)_pos	7081.916236976784
EX_thm(e)_neg	18340.452481054224
EX_thmmp(e)_neg	12.39835929326455
EX_thmmp(e)_pos	18340.452481054224
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	36452.12969436646
EX_thr_L(e)_neg	7.020826993384999
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	12.055642750826141
EX_thym(e)_pos	17156.202862529066
EX_thymd(e)_neg	5.568986647665034
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	11.657654030518954
EX_tmndnc(e)_neg	18.737792480430976
EX_tmndnc(e)_pos	364.5342217255743
EX_tolbutamide(e)_neg	7.621891495611394
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.8
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	13.181464902139789
EX_triodthy(e)_pos	12.580991248166685
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	23.95801802643112
EX_trp_L(e)_neg	8.612161528805663
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	10.705852091361121
EX_tststerone(e)_pos	72680.10271934854
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	90678.38885872778
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	82188.09894062924
EX_tsul(e)_neg	15.621752604658965
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	8248.809881392217
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	208.48543202507696
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	26451.20804003605
EX_tyr_L(e)_neg	4.144315799641212
EX_tyr_L(e)_pos	6731.151041955278
EX_udp(e)_neg	3.2505991630314113
EX_udp(e)_pos	32027.149426977034
EX_udpg(e)_neg	5.963300754564928
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.605142275287741
EX_ump(e)_pos	19691.221590816996
EX_ura(e)_neg	5.568986647665034
EX_ura(e)_pos	10571.363496628628
EX_urate(e)_neg	4.75
EX_urate(e)_pos	11222.607884289046
EX_urea(e)_neg	4.75
EX_urea(e)_pos	18607.22831765342
EX_uri(e)_neg	6.2178577477674635
EX_uri(e)_pos	8342.260413486767
EX_utp(e)_neg	3.250599163031413
EX_utp(e)_pos	35221.785087709184
EX_vacc(e)_neg	11.518269850748206
EX_vacc(e)_pos	10918.420342224395
EX_val_L(e)_neg	6.705546442088084
EX_val_L(e)_pos	8243.234415333722
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	8341.185465957027
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.621891495611393
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	25452.383802865952
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	8341.185465957027
EX_xolest2_hs(e)_neg	5.7
EX_xolest2_hs(e)_pos	18312.77904464519
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	73249.68365372314
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	72826.39296384735
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	72727.37450571836
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	1032.661788413373
EX_xylt(e)_neg	5322.8042131926095
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	9298.887247034178
F1PGT_neg	0.0
F1PGT_pos	24474.88846937098
F6Tg_pos	24021.696372703056
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
