	Treg_Lymph_Treg7_L2
EX_biocyt(e)_pos	0.0
EX_btn(e)_neg	285.0
EX_btn(e)_pos	3.9969921105215294
EX_but(e)_neg	16.258381806979926
EX_but(e)_pos	0.0
EX_bvite(e)_neg	2.8499999999999996
EX_bvite(e)_pos	0.0
EX_bz(e)_neg	0.0
EX_bz(e)_pos	0.0
EX_c101crn_neg	0.0
EX_c101crn_pos	18605.076105263877
EX_c10crn_neg	0.0
EX_c10crn_pos	26122.79185978105
EX_c10dc_neg	0.0
EX_c10dc_pos	25245.155140278213
EX_c12dc_neg	0.0
EX_c12dc_pos	69999.03364859615
EX_c16dc_neg	0.0
EX_c16dc_pos	41432.25792776598
EX_c3dc_neg	0.0
EX_c3dc_pos	19422.69261153786
EX_c4crn_neg	0.0
EX_c4crn_pos	33090.31848292312
EX_c4dc_neg	0.0
EX_c4dc_pos	17463.0486802889
EX_c51crn_neg	0.0
EX_c51crn_pos	19787.517993459573
EX_c5dc_neg	0.0
EX_c5dc_pos	17188.113636398295
EX_c6crn_neg	0.0
EX_c6crn_pos	22859.364203687517
EX_c6dc_neg	0.0
EX_c6dc_pos	90926.53064682563
EX_c81crn_neg	0.0
EX_c81crn_pos	18605.076105263877
EX_c8crn_neg	0.0
EX_c8crn_pos	13187.62341186012
EX_c8dc_neg	0.0
EX_c8dc_pos	44765.73700532227
EX_ca2(e)_neg	0.0
EX_ca2(e)_pos	0.0
EX_camp(e)_neg	0.0
EX_camp(e)_pos	19380.827079740564
EX_carn(e)_neg	13401.421292621135
EX_caro(e)_neg	15.359846082320628
EX_caro(e)_pos	0.0
EX_carveol(e)_neg	0.0
EX_carveol(e)_pos	7.612791577667508
EX_cbasp(e)_neg	11877.381014589977
EX_cbasp(e)_pos	29355.710443483942
EX_cca_d3(e)_neg	0.0
EX_cca_d3(e)_pos	0.0
EX_cdp(e)_neg	2.1766296661142506
EX_cdp(e)_pos	4.353259332228501
EX_cdpea(e)_neg	0.0
EX_cdpea(e)_pos	0.0
EX_cgly(e)_neg	2.5975630320264207
EX_cgly(e)_pos	15894.345187506264
EX_chol(e)_neg	11487.973120649345
EX_cholate(e)_neg	16617.64005665775
EX_chsterol(e)_neg	9.326166981161329
EX_chsterol(e)_pos	12684.843958285941
EX_chtn(e)_neg	3.0763471403643474
EX_chtn(e)_pos	0.0
EX_cit(e)_neg	7.611713928385001
EX_cit(e)_pos	14214.33286011487
EX_citr_L(e)_neg	2.2536476463043194
EX_citr_L(e)_pos	27224.667019396435
EX_cl(e)_neg	9381.035141093866
EX_cmp(e)_neg	3.1930956318530397
EX_cmp(e)_pos	8.264374453349195
EX_co(e)_neg	0.0
EX_co(e)_pos	66998.21384226979
EX_co2(e)_neg	393.5347762420321
EX_co2(e)_pos	5533.885223467969
EX_coa(e)_neg	4.433333333333334
EX_coa(e)_pos	5.253081851435024
EX_coumarin(e)_neg	7.612791577667508
EX_coumarin(e)_pos	0.0
EX_creat(e)_neg	12.873309040091822
EX_creat(e)_pos	33088.432924085675
EX_crm_hs(e)_neg	5.7
EX_crm_hs(e)_pos	0.0
EX_crmp_hs(e)_neg	0.0
EX_crmp_hs(e)_pos	44435.94034736641
EX_crn(e)_neg	11396.561724324569
EX_crtsl(e)_neg	0.0
EX_crtsl(e)_pos	68652.09577747266
EX_crtstrn(e)_neg	0.0
EX_crtstrn(e)_pos	71531.96229021171
EX_crvnc(e)_neg	17.461945247026417
EX_crvnc(e)_pos	601.3949444096843
EX_csn(e)_neg	6.976859875618891
EX_csn(e)_pos	0.0
EX_cspg_a(e)_neg	100.26941316983483
EX_cspg_a(e)_pos	0.0
EX_cspg_b(e)_neg	120.46451076829439
EX_cspg_b(e)_pos	0.0
EX_cspg_c(e)_neg	99.32736391936525
EX_cspg_c(e)_pos	0.0
EX_cspg_d(e)_neg	152.66177033717634
EX_cspg_d(e)_pos	0.0
EX_cspg_e(e)_neg	178.2546472384349
EX_cspg_e(e)_pos	0.0
EX_ctp(e)_neg	3.403259332228501
EX_ctp(e)_pos	7.652029048140681
EX_cyan(e)_neg	8.113472660222778
EX_cyan(e)_pos	0.0
EX_cynt(e)_neg	0.0
EX_cynt(e)_pos	0.0
EX_cys_L(e)_neg	3503.3336517468815
EX_cysam(e)_neg	4750.0
EX_cysam(e)_pos	6626.3083703453685
EX_cytd(e)_neg	8808.107813398534
EX_dad_2(e)_neg	8195.50834652191
EX_dag_hs(e)_neg	10403.174457842233
EX_dca(e)_neg	25245.155140278213
EX_dca(e)_pos	0.0
EX_dchac(e)_neg	3800.0
EX_dchac(e)_pos	0.0
EX_dcsptn1(e)_neg	18.620342515093345
EX_dcsptn1(e)_pos	241.57672900794898
EX_dcyt(e)_neg	9051.711252484183
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	18605.076105263874
EX_ddecrn_neg	0.0
EX_ddecrn_pos	18957.181926039197
EX_debrisoquine(e)_neg	7.064093589333718
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	18605.076105263874
EX_dgchol(e)_neg	10.768663009905797
EX_dgchol(e)_pos	93828.55318460336
EX_dgmp(e)_neg	4.117716979565346
EX_dgmp(e)_pos	4.908858489782673
EX_dgsn(e)_neg	8177.636352388881
EX_dgtp(e)_neg	4.908858489782673
EX_dgtp(e)_pos	4.117716979565346
EX_dha(e)_neg	4.234821692533485
EX_dha(e)_pos	4.433333333333333
EX_dhap(e)_neg	4.433333333333333
EX_dhap(e)_pos	4.234821692533485
EX_dhdascb(e)_neg	6925.125177735812
EX_dheas(e)_neg	12.877976076930548
EX_dheas(e)_pos	80777.52355061815
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.55828048210918
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	96607.9965544281
EX_din(e)_neg	8279.389488214381
EX_dlnlcg(e)_neg	10.479224234156263
EX_dlnlcg(e)_pos	62.99274772609781
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	8.67014563328421
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	77.41406227409969
EX_doco13ac_neg	34072.455426182154
EX_doco13ac_pos	0.0
EX_docosac_neg	17527.316435544402
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	17527.316435544402
EX_dopa(e)_neg	7.226173119166707
EX_dopa(e)_pos	11723.447460388563
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	44344.75084212486
EX_dpcoa(e)_neg	8225.724397818012
EX_dpcoa(e)_pos	34761.41707591323
EX_drib(e)_neg	7.540886113841953
EX_drib(e)_pos	8637.827054108831
EX_dtdp(e)_neg	2.1766296661142506
EX_dtdp(e)_pos	4.353259332228501
EX_dtmp(e)_neg	3.1930956318530397
EX_dtmp(e)_pos	8.264374453349198
EX_dttp(e)_neg	3.403259332228501
EX_dttp(e)_pos	7.652029048140681
EX_duri(e)_neg	7.278316291214123
EX_duri(e)_pos	8747.96586715868
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.612791577667506
EX_ebastine(e)_neg	12.991496374337379
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	12.991496374337379
EX_eicostet(e)_neg	11.459983529705378
EX_eicostet(e)_pos	40.26110545588672
EX_elaid(e)_neg	11.283236177929737
EX_elaid(e)_pos	8357.776042924754
EX_estradiol(e)_neg	12.936324453304945
EX_estradiol(e)_pos	68390.01229967861
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	75185.25935831874
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	78550.54685941081
EX_estrones(e)_neg	11.39455890876012
EX_estrones(e)_pos	74521.80636401939
EX_etoh(e)_neg	6.5464850223849895
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.959186382767161
EX_fad(e)_pos	23816.236219130475
EX_fald(e)_neg	5.479349404307364
EX_fald(e)_pos	33853.3466045314
EX_fe2(e)_neg	3.7999999999999994
EX_fe2(e)_pos	66978.38275120704
EX_fe3(e)_neg	4.077351314929323
EX_fe3(e)_pos	64500.573646822246
EX_fmn(e)_neg	23961.239283931893
EX_fmn(e)_pos	26263.81060757912
EX_fol(e)_neg	2689.869142461506
EX_for(e)_neg	6.670090091758921
EX_for(e)_pos	16931.608767545913
EX_fru(e)_neg	6.438723753762079
EX_fru(e)_pos	4048.978793041209
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	12937.752875306707
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	15140.027803037636
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	23804.594176539293
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	13827.067399198531
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	15630.006237476062
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	15760.825503351954
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	14103.66968356071
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	12485.687039958728
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	11540.114886378753
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	12121.101342877566
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	14200.477164845506
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	15029.390681569297
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	12844.569144518897
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	13558.228039912106
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.9589406966034435
EX_gal(e)_neg	4014.2785079638934
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	12635.993942678526
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	13333.877354313208
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	12070.38248730174
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	10814.903292272942
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	12324.642235696232
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	8962.899567263066
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	15183.443505934647
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	16608.432992530277
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	17980.384885033942
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	17951.659825195085
EX_gdp(e)_neg	3.24154541503446
EX_gdp(e)_pos	3.24154541503446
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2917.452899689161
EX_glcur(e)_neg	5.7
EX_glcur(e)_pos	11.4
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	18492.84847096807
EX_gln_L(e)_neg	6.745561859833169
EX_gln_L(e)_pos	14720.79845739589
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	19379.957768921933
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	4.081159135795306
EX_glu_L(e)_pos	11320.145938221862
EX_gluala(e)_neg	5.2104761191870725
EX_gluala(e)_pos	12514.928678278839
EX_gly(e)_neg	8523.667598785123
EX_glyb(e)_neg	33.88889451462881
EX_glyb(e)_pos	16633.3685715822
EX_glyc(e)_neg	4014.2785079638934
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	9106.758824808754
EX_glygly(e)_neg	21276.790786477934
EX_glygn2(e)_neg	10.600408691634417
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	3.82483172163945
EX_glygn4(e)_pos	10.600408691634417
EX_glygn5(e)_neg	5.728908569846168
EX_glygn5(e)_pos	16.64422773841688
EX_glyleu(e)_neg	13076.118088342473
EX_glyphe(e)_neg	15739.345301709314
EX_glypro(e)_neg	13032.487004504977
EX_glysar(e)_neg	28589.21507989258
EX_gmp(e)_neg	7.303258621913045
EX_gmp(e)_pos	7.7540285916805125
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	19910.86992891007
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	19938.508354990678
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	19309.585943285587
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	19237.767236900723
EX_gsn(e)_neg	6461.870364990628
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	18655.742879685153
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	24114.797343430695
EX_gthrd(e)_neg	2.6091416049191873
EX_gthrd(e)_pos	22567.45859735058
EX_gtp(e)_neg	3.24154541503446
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	7.486841567643299
EX_gua(e)_pos	6774.394887268743
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	18492.84847096807
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	19379.957768921933
EX_h(e)_neg	355.4733325980671
EX_h(e)_pos	3739.719462191723
EX_h2o(e)_neg	253.2693957413125
EX_h2o(e)_pos	3998.8640027626197
EX_h2o2(e)_neg	4.75
EX_h2o2(e)_pos	7042.010199674317
EX_ha(e)_neg	45.40506197972343
EX_ha(e)_pos	29119.19540185213
EX_ha_pre1(e)_neg	17.584665010266132
EX_ha_pre1(e)_pos	29532.382067330473
EX_hco3(e)_neg	394.3882503900571
EX_hco3(e)_pos	5404.632650168385
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.612791577667506
EX_hdca(e)_neg	6.979850709822757
EX_hdca(e)_pos	19865.29587303933
EX_hdcea(e)_neg	22754.455648500778
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	67201.53556864477
EX_hexc(e)_neg	18.243163740299906
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	6541.16117439249
EX_hista(e)_neg	14.242293351796375
EX_hista(e)_pos	6541.161174392489
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	75.0951795285956
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	424.26986352020253
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.612791577667507
EX_hxan(e)_neg	6.396047046426249
EX_hxan(e)_pos	6771.926220060802
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	11.547680328545063
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	548.7743133974642
EX_idp(e)_neg	2.09577270751723
EX_idp(e)_pos	3.403259332228501
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	8234.4756740741
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.907231250074869
EX_inost(e)_neg	11.054103792628151
EX_inost(e)_pos	7106.836162154815
EX_ins(e)_neg	6392.719203101472
EX_itp(e)_neg	3.403259332228501
EX_itp(e)_pos	3.1930956318530397
EX_ivcrn_neg	0.0
EX_ivcrn_pos	15152.476359118553
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	3.972296728055917
EX_ksi(e)_pos	2437.711915896388
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	2400.9182491710044
EX_ksii_core2(e)_neg	124.43667388749766
EX_ksii_core2(e)_pos	395.22596710991075
EX_ksii_core4(e)_neg	135.73622808186897
EX_ksii_core4(e)_pos	660.642860455615
EX_lac_D(e)_neg	3.5077399820581845
EX_lac_D(e)_pos	5557.921022060032
EX_lac_L(e)_neg	3.5077399820581845
EX_lac_L(e)_pos	5650.3887081005205
EX_lcts(e)_neg	4.1915227051185155
EX_lcts(e)_pos	8994.541984505982
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	4273.349308895476
EX_leugly(e)_neg	13076.118088342471
EX_leuktrA4(e)_neg	5.461361440727817
EX_leuktrA4(e)_pos	5672.2222117674555
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3904.011778774453
EX_leuktrC4(e)_neg	7.848252993649545
EX_leuktrC4(e)_pos	29734.33535142081
EX_leuktrD4(e)_neg	5.792366367039356
EX_leuktrD4(e)_pos	21985.527196192274
EX_leuktrE4(e)_neg	6.46120723124405
EX_leuktrE4(e)_pos	21180.41142167361
EX_leuktrF4(e)_neg	6.459438396154006
EX_leuktrF4(e)_pos	29608.887539895524
EX_leuleu(e)_neg	12483.117280890334
EX_lgnc(e)_neg	41.98191528189561
EX_lgnc(e)_pos	18.243163740299906
EX_limnen(e)_neg	7.612791577667507
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	30.195226957327982
EX_lneldc(e)_pos	12917.006371218067
EX_lnlc(e)_neg	9.13523942994591
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	10.388481408901763
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	17.775018022358164
EX_lnlncg(e)_pos	62.825865006377825
EX_lpchol_hs(e)_neg	16693.56739906652
EX_lys_L(e)_neg	25.87413581517089
EX_lys_L(e)_pos	3.9969921105215294
EX_mag_hs(e)_neg	5914.278507963893
EX_mal_L(e)_neg	7205.914779350247
EX_mal_L(e)_pos	15345.739557708455
EX_malcoa(e)_neg	5.253081851435024
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3789.6225632836336
EX_malthp(e)_neg	3.532996776612234
EX_malthp(e)_pos	14.882637544090663
EX_malthx(e)_neg	2.3998317216394502
EX_malthx(e)_pos	12.13527787327973
EX_maltpt(e)_neg	2.3998317216394502
EX_maltpt(e)_pos	10.54637646440097
EX_malttr(e)_neg	2.6520114855311006
EX_malttr(e)_pos	26.240475620087302
EX_maltttr(e)_neg	2.3998317216394502
EX_maltttr(e)_pos	17.56728738788682
EX_man(e)_neg	6593.559143987973
EX_meoh(e)_neg	7.0595685889493645
EX_meoh(e)_pos	35932.168541597995
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	55596.52090396717
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	20159.31623396522
EX_met_L(e)_neg	12.26739342573963
EX_met_L(e)_pos	12455.75094437576
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	6327.539764043606
EX_n2m2nmasn(e)_neg	77.1049366301506
EX_n2m2nmasn(e)_pos	1003.9937996561415
EX_na1(e)_neg	0.0
EX_nac(e)_neg	16.14917538422321
EX_nac(e)_pos	31.49080969830663
EX_nad(e)_neg	4.943611356490078
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.943611356490078
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	23.92064050386436
EX_nh4(e)_neg	889.8173419176416
EX_nh4(e)_pos	7580.992636109033
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	10.19194324765397
EX_no(e)_pos	83025.33838940402
EX_no2(e)_neg	5.7
EX_no2(e)_pos	5.7
EX_npthl(e)_neg	7.519500784722643
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	9.31129148158678
EX_nrpphr(e)_pos	38763.15138888363
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	103575.98886956226
EX_nrvnc(e)_neg	40.62999581570473
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3800.0000000000005
EX_o2s(e)_neg	3.6416666666666666
EX_o2s(e)_pos	18756.166860201978
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	29065.299531151784
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	28430.153339206256
EX_ocdca(e)_neg	8367.406917520942
EX_ocdcea(e)_neg	9.625619077720467
EX_ocdcea(e)_pos	10735.0135893043
EX_octa(e)_neg	13187.623411860119
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.612791577667507
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.519500784722643
EX_orn(e)_neg	4.680684614394166
EX_orn(e)_pos	20572.07076538752
EX_orot(e)_neg	7.968591738830662
EX_orot(e)_pos	11879.878462102479
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	12705.638618017372
EX_paf_hs(e)_neg	5.668014049672562
EX_paf_hs(e)_pos	8.408081953335456
EX_pan4p(e)_neg	6605.1181086081415
EX_pan4p(e)_pos	8225.724397818012
EX_pchol_hs(e)_neg	19.41416754420848
EX_pchol_hs(e)_pos	12596.2359546118
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	6380.927077470828
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	6380.927077470828
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	20143.546483465852
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	20895.14215826027
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.612791577667507
EX_pglyc_hs(e)_neg	5.292809788109229
EX_pglyc_hs(e)_pos	18246.600230325195
EX_phe_L(e)_neg	7465.47048982869
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	28572.43173960606
EX_pheme(e)_neg	66998.2138422698
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	77.41406227409968
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	687.2393784551181
EX_pi(e)_pos	6550.90629241888
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6626.3083703453685
EX_ppa(e)_neg	9.729609776889589
EX_ppa(e)_pos	19940.23360011739
EX_ppi(e)_neg	3.7520356006238074
EX_ppi(e)_pos	27922.665293100235
EX_prgstrn(e)_neg	6.940473819904534
EX_prgstrn(e)_pos	79768.23508739936
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	11.440619096170902
EX_pro_L(e)_pos	12179.115038391745
EX_progly(e)_neg	13032.487004504981
EX_prostgd2(e)_neg	3.7240480938146296
EX_prostgd2(e)_pos	177.17542400970967
EX_prostge1(e)_neg	6.280340344202069
EX_prostge1(e)_pos	21.538715621162456
EX_prostge2(e)_neg	4.144013440270584
EX_prostge2(e)_pos	20.604315770576463
EX_prostgf2(e)_neg	6.83567561823176
EX_prostgf2(e)_pos	189.6748973793546
EX_prostgh2(e)_neg	3.7240480938146296
EX_prostgh2(e)_pos	173.9175079753768
EX_prostgi2(e)_neg	7.541672215727779
EX_prostgi2(e)_pos	202.63789426197633
EX_prpp(e)_neg	3.900670602293437
EX_prpp(e)_pos	33756.603728728725
EX_ps_hs(e)_neg	6.398896185377992
EX_ps_hs(e)_pos	17795.851763218325
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	18492.84847096807
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	19379.957768921933
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	66.23283287657283
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	6.407992621032804
EX_ptrc(e)_pos	24506.026488280077
EX_ptth(e)_neg	6626.3083703453685
EX_ptth(e)_pos	6607.377626219226
EX_pydam(e)_neg	13324.021777860007
EX_pydx(e)_neg	10456.932326999755
EX_pydx5p(e)_neg	12.154539578078237
EX_pydx5p(e)_pos	11850.413476604528
EX_pydxn(e)_neg	12450.197377146691
EX_pyr(e)_neg	4.699347881801987
EX_pyr(e)_pos	6407.825621201714
EX_q10(e)_neg	7213.291756906238
EX_q10h2(e)_pos	7213.291756906238
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	7550.434321701919
EX_retfa(e)_neg	5.7
EX_retfa(e)_pos	1493.5334221320657
EX_retinol(e)_neg	1022.1148848815614
EX_retinol(e)_pos	29.36383899555521
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	2131.555652395038
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	2131.5556523950386
EX_retn(e)_neg	475.0
EX_retn(e)_pos	1049.3253371826108
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	4675.560267818895
EX_rib_D(e)_neg	5523.227182744485
EX_ribflv(e)_neg	24881.438144506643
EX_s2l2fn2m2masn(e)_neg	3.972296728055917
EX_s2l2fn2m2masn(e)_pos	1067.3188766756805
EX_s2l2n2m2masn(e)_neg	100.08646473082045
EX_s2l2n2m2masn(e)_pos	870.7243839955478
EX_sarcs(e)_neg	17.622240470940767
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	6674.052795498941
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	4.742677820166479
EX_ser_L(e)_pos	8535.454023431519
EX_sfcys(e)_pos	27226.561794338697
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	21919.26478162704
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1634.3354573924505
EX_so4(e)_pos	21476.44351595116
EX_spc_hs(e)_neg	15.855796920611054
EX_spc_hs(e)_pos	41586.538113259594
EX_sph1p(e)_neg	17.807858373820725
EX_sph1p(e)_pos	29439.86648386151
EX_sphs1p(e)_neg	10.381807861606058
EX_sphs1p(e)_pos	50225.32153291818
EX_spmd(e)_neg	5.215985242065607
EX_spmd(e)_pos	34471.49452862056
EX_sprm(e)_neg	2.682492491711119
EX_sprm(e)_pos	21454.596918503685
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	8.786669624751505
EX_strch1(e)_neg	10.600408691634417
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.714454284923081
EX_strch2(e)_pos	10.600408691634417
EX_strdnc(e)_neg	16.086802658435925
EX_strdnc(e)_pos	10.778257869234446
EX_succ(e)_neg	10.649134199413439
EX_succ(e)_pos	9886.249255734925
EX_sucr(e)_neg	3.8144542849230842
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	9.813000449174565
