	exTreg_Spleen_exTreg10_L2
ABO3g_pos	13901.34909709052
ABO4g_pos	13194.128598566394
ABO5g_pos	13194.128598566394
ABO6g_pos	12516.201712710432
ABO7g_pos	12516.201712710432
ABO8g_pos	12586.713500477003
ABO9g_pos	11300.27404392848
ABTArm_neg	16487.530971132026
ABTArm_pos	21309.60188596547
ABTD_neg	5326.810481607584
ABTD_pos	10.141202675824616
ABTti_pos	5326.810481607583
ABUTD_pos	24098.965515961125
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	2066.443468243492
ABUTt2r_pos	2019.8012780061856
ABUTt4_2_r_neg	2019.8012780061854
ABUTt4_2_r_pos	2066.443468243492
ACACT10m_neg	25071.957903842238
ACACT10m_pos	20800.920202635414
ACACT1r_neg	19907.834916256903
ACACT1r_pos	31861.29162143085
ACACT1rm_pos	15648.079704483904
ACACT1x_pos	21026.723111283598
ACACT4p_pos	45567.42573798892
ACACT5p_pos	45567.42573798891
ACACT6p_pos	45567.425737988946
ACACT7p_pos	43934.991502489705
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2148.5242133521315
ACACt2_pos	2148.5242133521315
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10529.33937073968
ACACtx_pos	0.0
ACALDt_neg	8201.497891553117
ACALDt_pos	6.624819387486823
ACALDtm_neg	14629.045663549448
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73637.15415568689
ACALDtx_neg	0.0
ACALDtx_pos	14.566928131254658
ACCOAC_pos	6999.876365769052
ACCOACm_pos	6980.119501065552
ACCOAL_pos	6134.084680961216
ACCOALm_pos	9436.090222506738
ACCOAgt_neg	0.0
ACCOAgt_pos	30045.57417875854
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4055.101880893047
ACCOAtr_pos	4055.101880893047
ACETONEt2_neg	17573.11760941827
ACETONEt2_pos	8.309412500781809
ACETONEt2m_neg	17573.117609418263
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15429.797046745964
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15429.797046745962
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13194.128598566402
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13194.128598566396
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12516.201712710426
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12516.201712710428
ACGALK2_pos	680.8696584234883
ACGALK_pos	678.4974489957791
ACGALtlg_neg	1240.0407892950293
ACGALtlg_pos	0.0
ACGALtly_pos	678.4974489957792
ACGAM2E_neg	6489.746098070656
ACGAM2E_pos	42868.792289001
ACGAM6PSi_pos	7349.860153194881
ACGAMK_pos	6489.746098070663
ACGAMPM_neg	0.0
ACGAMPM_pos	6489.74609807066
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1240.0407892950293
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1240.0407892950295
ACGPID_pos	56.40583025093204
ACGSm_pos	0.0
ACHEe_pos	10959.403614433359
ACHVESSEC_pos	6832.707623130335
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13188.523145682413
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16526.209007720852
ACN13ACNGALGBSIDEtg_neg	16526.209007720845
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16526.209007720852
ACN23ACNGALGBSIDEtg_neg	16526.20900772084
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18651.117001870833
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18651.11700187084
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16471.541262386483
ACNACNGALGBSIDEtg_neg	16471.541262386476
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11540.759585073558
ACNAM9PL_pos	11793.675958545404
ACNAMPH_pos	11793.675958545404
ACNAMlt_neg	25096.04687430255
ACNAMlt_pos	0.0
ACNAMtn_pos	8799.356010086713
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14827.24106712866
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14827.241067128665
ACNMLr_neg	29527.982487971152
ACNMLr_pos	11793.675958545406
ACOAD10m_pos	2850.0
ACOAD1fm_pos	38006.19429345419
ACOAD8m_pos	2850.0
ACOAD9m_pos	24569.840242186485
ACOAHi_pos	7253.061751140192
ACOAO7p_pos	38330.34018703142
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94824.64374831495
ACOX2x_pos	86317.93526909014
ACP1_FMN__pos	6041.129527849225
ACRNtm_pos	9298.184925034182
ACS2_pos	7253.061751140186
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	7253.061751140184
ACSm_pos	9399.200745153685
ACTLMO_pos	6379.70936016564
ACTNMO_pos	25130.444312852298
ACYP_pos	5086.005605738859
ACt2m_neg	10293.941638441753
ACt2m_pos	9849.930040232337
ACt2r_neg	2148.5242133521315
ACt2r_pos	2148.5242133521315
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10188.306103979245
ADAe_pos	11144.029118736107
ADCim_pos	17573.117609418274
ADEt_neg	7215.056955905124
ADEt_pos	38983.89665278338
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2209.83820663383
ADK1_pos	2209.83820663383
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2209.83820663383
ADK3_pos	2209.83820663383
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2209.8382066338304
ADKd_pos	2209.8382066338304
ADMDC_pos	21271.956062577116
ADNCYC_pos	6506.746489889686
ADNK1_pos	5545.334009762155
ADNK1m_pos	3652.0836401754614
ADNK3_pos	6357.941943100662
ADNK4_pos	6358.268088581329
ADNt4_pos	607.4325985447512
ADNt5le_pos	1677.546347351484
ADNt_neg	607.4325985447512
ADNt_pos	1206.6191343605456
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	11124.090387953605
ADNtm_pos	14420.588082145352
ADPACDAc_pos	13872.375765964922
ADPACTD_neg	0.0
ADPACTD_pos	13872.375765964924
ADPCOACROT_neg	13872.375765964924
ADPCOACROT_pos	93105.33526973253
ADPCOAPTE_pos	13872.375765964924
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13992.279610378178
ADPRDPm_pos	0.0
ADPRIBt_pos	24.6424895945454
ADPT_pos	7403.336397509181
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.48754835687092
ADRNCOAtx_pos	24436.501203055115
ADRNCPT1_pos	716.1587066913976
ADRNCPT2_pos	716.1587066913976
ADRNCRNt_pos	716.1587066913976
ADRNLPVESSEC_pos	49760.13851495221
ADRNt_neg	1835.1606473642573
ADRNt_pos	1645.6490957304693
ADSELK_pos	0.0
ADSK_pos	5464.813539629662
ADSL1_pos	15233.660986513283
ADSL2_pos	35415.361602894875
ADSS_pos	15233.660986513283
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.614202837347954
AG13T10g_pos	15357.186804330822
AG13T11g_pos	15357.186804330822
AG13T12g_pos	15357.186804330822
AG13T13g_pos	15357.186804330822
AG13T14g_pos	15357.186804330822
AG13T15g_pos	15357.186804330822
AG13T16g_pos	10779.350474549157
AG13T17g_pos	10779.350474549157
AG13T18g_pos	10779.350474549157
AG13T1g_pos	10826.613283812865
AG13T2g_pos	10826.613283812865
AG13T3g_pos	10826.613283812865
AG13T4g_pos	15357.186804330817
AG13T5g_pos	15357.186804330817
AG13T6g_pos	15357.186804330817
AG13T7g_pos	15357.186804330817
AG13T8g_pos	15357.186804330817
AG13T9g_pos	15357.186804330817
AGDC_pos	7349.860153194878
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46799.018899197894
AGPAT1_pos	17868.640231812304
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12368.228252015813
AGTix_pos	16992.525607593525
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34920.322534731196
AHCYSte_pos	14052.195708538877
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6773.620141716855
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13288.951637404118
AHEXASE2ly_pos	24016.171305675354
AHEXASEly_pos	24775.01863394834
AICART_neg	18479.171731597777
AICART_pos	17443.627172962995
AICARte_neg	18479.171731597773
AICARte_pos	17443.627172962995
AIRCr_neg	0.0
AIRCr_pos	35415.361602894875
AK2LGCHOLt_neg	7.894717778732817
AK2LGCHOLt_pos	11682.078999071939
AKGDm_pos	19089.540478326795
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2120.2136769036347
AKGt4_3_pos	3110.952483004727
AKGtp_neg	0.0
AKGtp_pos	77.78464015385035
AKR1C1_pos	80977.43318941325
AKR1C41_pos	2355.2265555757203
AKR1C42_pos	2355.2265555757203
AKR1D2_pos	96133.8522471627
AKR1D_pos	15857.813460586487
ALA-DTDe_pos	1294.578160146586
ALAALACNc_neg	0.0
ALAALACNc_pos	9744.296980078834
ALAALAPEPT1tc_pos	9744.296980078834
ALAASNNaEx_pos	644.3888234212554
ALAATB0tc_pos	1850.311553477548
ALACYSNaEx_pos	644.0749539401288
ALADGLNexR_neg	478.71847879156064
ALADGLNexR_pos	478.71847879156064
ALADGLYexR_neg	478.71847879156064
ALADGLYexR_pos	478.71847879156064
ALAGLNNaEx_pos	538.9229290462904
ALAGLNexR_neg	477.1159060133424
ALAGLNexR_pos	477.1159060133424
ALAGLYexR_neg	470.3020235836301
ALAGLYexR_pos	470.3020235836301
ALAR_neg	3.1077676620554815
ALAR_pos	5263.566484336844
ALASERNaEx_pos	644.0749539401288
ALASm_pos	2850.0
ALATA_L_neg	6030.64051158684
ALATA_L_pos	5252.846497885123
ALATHRNaEx_pos	644.0749539401288
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	845.8672882100431
ALAt2r_pos	1036.151008380744
ALAt4_pos	746.0707133157641
ALAtN1_neg	1569.3888408815117
ALAtN1_pos	1957.3880397135767
ALAyLATthc_pos	845.8672882100431
ALCD1_neg	7254.583533565276
ALCD1_pos	15.233208509275014
ALCD21_D_pos	1011.4750974267389
ALCD21_L_pos	2028.3672292212113
ALCD22_D_pos	1309.427974529654
ALCD22_L_pos	2028.3672292212113
ALCD2if_pos	6.832596647111972
ALCD2yf_pos	6.586588724697609
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.78464015385032
ALDD2x_pos	10477.045865349894
ALDD2xm_pos	14629.045663549445
ALDD2y_pos	9949.870688618974
ALDSTRNte_neg	0.0
ALDSTRNte_pos	72114.71789321469
ALDSTRNtm_neg	72114.71789321469
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3946.3749676172756
ALOX5_pos	132.3688257063564
ALR2_pos	2028.3672292212113
ALR3_pos	2028.3672292212113
AMACR2p_pos	29861.10103183309
AMACR2r_pos	0.0
AMACRp_pos	86317.93526909014
AMACRr_pos	0.0
AMANK_pos	11793.675958545404
AMCOXO_pos	77.18178988455881
AMETr_neg	0.0
AMETr_pos	6773.620141716854
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10578.313906164647
AMPTASECG_pos	12198.19636825876
AMPTASECGe_pos	15948.74177544934
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	13.415093398034521
AMY2e_pos	13.41509339803452
ANDRSTRNGLCte_pos	94991.9634477589
ANDRSTRNGLCtr_neg	94991.9634477589
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75841.49508040735
ANDRSTRNte_pos	19.95533293240508
ANDRSTRNtr_neg	19.95533293240508
ANDRSTRNtr_pos	75841.49508040735
ANTHte_neg	14.523505330157304
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.515676516380672
AOBUTDsm_pos	17889.148541478913
AP4AH1_pos	0.0
APAT2rm_neg	24378.268498780035
APAT2rm_pos	19871.194753834658
APNNOXte_neg	7.614202837347954
APNNOXte_pos	0.0
APOCF_pos	10112.634286497732
APOCFm_pos	11523.254952820682
APOC_LYS_BTNP_pos	10112.634286497732
APOC_LYS_BTNPm_pos	11523.254952820682
APPNNte_neg	0.0
APPNNte_pos	7.614202837347954
APRGSTRNte_neg	80977.4331894134
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	6.002379803878757
ARAB_Lt_neg	0.0
ARAB_Lt_pos	6.002379803878757
ARACHCOAtx_neg	51237.87694535012
ARACHCOAtx_pos	19525.462944766907
ARACHCPT1_pos	27351.748000390144
ARACHCPT2_pos	27351.748000390144
ARACHCRNt_pos	27351.748000390144
ARACHDCOAtx_neg	6832.707623130335
ARACHDCOAtx_pos	386.1046891970813
ARACHDt2_neg	1470.7029046429095
ARACHDt2_pos	1281.1913530091213
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8703.803756996704
ARACHt_neg	1835.1606473642573
ARACHt_pos	1645.6490957304693
ARGATB0tc_pos	2071.1224217630606
ARGDCm_pos	46799.018899197894
ARGLYSex_pos	469.58862942394705
ARGN_pos	29715.641331026425
ARGNm_pos	30491.988168007498
ARGSL_neg	0.0
ARGSL_pos	24427.819849915057
ARGSS_pos	24427.819849915057
ARGt4_pos	1685.8344589984117
ARGtiDF_pos	701.3097160625521
ARGtm_neg	3519.801493276975
ARGtm_pos	2850.0
ARSA_pos	48408.137055744504
ARTCOAL1_pos	8025.905636503162
ARTCOAL2_pos	8025.905636503162
ARTCOAL3_pos	8025.905636503162
ASAH1_pos	52718.41934029952
ASCBOX_pos	18879.364236213783
ASCBSVCTtc_pos	5927.249847943571
ASCBt4_neg	1076.9735119044813
ASCBt4_pos	1598.9387702851109
ASCBt_neg	1598.9387702851109
ASCBt_pos	1409.4272186513226
ASNALANaEx_pos	644.3888234212554
ASNATB0tc_pos	1858.6401042501243
ASNCYSNaEx_pos	644.3888234212554
ASNGLNNaEx_pos	644.3888234212554
ASNNm_pos	16361.183411515138
ASNPHELAT2tc_pos	365.1434673358424
ASNS1_pos	13238.451641366359
ASNSERNaEx_pos	644.3888234212554
ASNTHRNaEx_pos	644.3888234212554
ASNt4_pos	629.2364353516299
ASNtN1_neg	1569.9845670250459
ASNtN1_pos	1828.5042086858357
ASNtm_pos	16361.183411515138
ASP1DC_pos	12929.401658839995
ASPCTr_neg	0.0
ASPCTr_pos	30218.95980022147
ASPDTDe_neg	16.449278946731877
ASPDTDe_pos	3473.230295950039
ASPDt6_pos	3473.230295950039
ASPDxt_neg	16.449278946731877
ASPDxt_pos	0.0
ASPGLUm_pos	8671.295490958651
ASPNATm_pos	17897.461335927255
ASPPROASCT1_pos	1968.0596113539675
ASPTA_neg	8908.493719227055
ASPTA_pos	9117.583626123876
ASPTAm_neg	9110.222721615179
ASPTAm_pos	19539.09888874602
ASPt6_pos	3473.230295950039
ASPte_pos	1968.0596113539675
ATP1ter_neg	0.0
ATP1ter_pos	9011.557123480654
ATP2ter_neg	5921.084514557304
ATP2ter_pos	5921.084514557304
ATPH1e_pos	26393.67724454112
ATPH2e_pos	3.289841455718047
ATPS4m_pos	3903.880505714149
ATPasel_pos	31805.606007298124
ATPtm_pos	3074.203616140622
ATPtn_neg	0.0
ATPtn_pos	11410.99244833077
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6646.880550559402
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24425.50670562652
Asn_X_Ser_Thrtr_neg	23959.94516088659
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15739.424421520096
B3GALT41g_pos	18719.014265538488
B3GALT42g_pos	19492.45149701945
B3GALT43g_pos	20052.38005648115
B3GALT44g_pos	20757.22784385339
B3GALT5g_pos	14140.383356183327
B3GALTg_pos	15805.473655598578
B3GNT11g_pos	13501.855655789943
B3GNT12g_pos	12049.062048079717
B3GNT310g_pos	15698.527925445302
B3GNT311g_pos	13194.128598566394
B3GNT312g_pos	13501.855655789946
B3GNT313g_pos	12516.201712710432
B3GNT314g_pos	11300.27404392848
B3GNT315g_pos	12049.062048079715
B3GNT31g_pos	12866.017597782717
B3GNT32g_pos	12866.017597782717
B3GNT33g_pos	12866.017597782717
B3GNT34g_pos	13207.984411660089
B3GNT35g_pos	13207.984411660089
B3GNT36g_pos	1240.0407892950293
B3GNT37g_pos	18807.972425670323
B3GNT39g_pos	41113.28967206578
B3GNT51g_pos	15698.5279254453
BAAT1x_pos	5700.0
BAAT2x_pos	4959.176290890489
BAAT3x_pos	29861.10103183309
BAAT4x_pos	5700.0
BACCL_pos	10112.634286497732
BACCLm_pos	11523.254952820682
BALABETAtc_pos	1876.0308349547922
BALAPAT1tc_pos	1949.179472613461
BALAVECSEC_pos	6676.232357190195
BALAtmr_neg	24378.26849878004
BALAtmr_pos	19871.194753834654
BAMPPALDOX_pos	48269.85502715456
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.40815641549263
BCRNe_pos	18297.34159065371
BDG2HCGHD_pos	0.0
