	Tcon_Spleen_Tcon5_L1
3HCO3_NAt_neg	2105.683492779266
3HCO3_NAt_pos	2156.8536474770667
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	12169.305564047272
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17074.2869102128
3MOBt2im_pos	6035.506175717965
3MOBte_neg	6.702584151512211
3MOBte_pos	8369.828517487043
3MOPt2im_pos	6035.506175717965
3MOPte_neg	26.26751522176923
3MOPte_pos	8367.28621039318
3MOX4HOXPGALDOX_NADP__neg	1207.1114333012404
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1207.1114333012404
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	26365.273828667643
3SALAASPm_pos	0.0
3SALACBOXL_pos	12944.699804307284
3SALAOX_pos	33928.2210258958
3SALATAi_pos	21244.0719409674
3SALATAim_pos	26365.273828667647
3SPYRSP_pos	21244.0719409674
3SPYRSPm_pos	26365.273828667647
41R1H2MAE12BOOX_pos	55553.10767572602
41R2A1H12BOOX_pos	45742.17295311583
42A12BOOX_pos	0.0
4ABUTtcn_pos	13520.878547193079
4ABUTtm_neg	16375.217206318184
4ABUTtm_pos	20932.593538054738
4HBZCOAFm_pos	74516.08523065466
4HBZFm_pos	74516.08523065466
4HDEBRISOQUINEte_neg	7.448497021471916
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	3669.7796926522296
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15745.102336203186
4HPROLTASCT1_pos	2428.70368632786
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6035.506175717965
4MOPte_neg	8860.679930953851
4MOPte_pos	8360.65905988876
4MPTNLte_neg	0.0
4MPTNLte_pos	80384.97277416078
4MPTNLtm_neg	80384.97277416078
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.6191826209033575
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.3790651694306
4NPHSFte_pos	0.0
4NPHSULT_pos	29.3790651694306
4NPHte_neg	0.0
4NPHte_pos	17.024036358177458
4OHPROIMINOtc_pos	2428.70368632786
4PYRDX_pos	10830.552322139974
5ADTSTSTERONEGLCte_pos	93684.61047869694
5ADTSTSTERONEGLCtr_neg	93684.61047869692
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13250.902578424702
5ADTSTSTERONESte_neg	9.263424429353448
5ADTSTSTERONESte_pos	73131.72012080331
5ADTSTSTERONEte_neg	75087.50880902733
5ADTSTSTERONEte_pos	8.229121419623418
5ADTSTSTERONEtr_neg	45.25733141572869
5ADTSTSTERONEtr_pos	75091.0538453092
5AOPtm_neg	21815.131871245103
5AOPtm_pos	0.0
5DHFtl_pos	3818.714550791029
5FTHFt2_neg	0.0
5FTHFt2_pos	10.82984301303747
5HLTDL_pos	10.064643930024156
5HOMEPRAZOLEte_neg	7.6191826209033575
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3800.0
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	9.464186331472135
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21116.749499294903
5MTAte_pos	17258.941803948685
5MTHFt2_neg	2111.44595106231
5MTHFt2_pos	2111.44595106231
5MTHFt2le_neg	2322.89190212462
5MTHFt2le_pos	2322.89190212462
5MTHFt_neg	2111.44595106231
5MTHFt_pos	1900.0
5OXPROt_neg	16362.16890949143
5OXPROt_pos	9577.097484845151
5THFtl_pos	3818.7145507910286
5THFtm_pos	6314.288546523675
6DHFtl_pos	4597.061594544879
6DHFtm_pos	6705.189766875111
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	70039.5282315993
6HTSTSTERONEtr_neg	70039.5282315993
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4597.061594544879
6THFtm_pos	6705.189766875111
7DHCHSTEROLtr_neg	12719.2701120074
7DHCHSTEROLtr_pos	112821.11210230096
7DHFtl_pos	5115.959623714111
7DHFtm_pos	6966.801325658335
7THFtl_pos	5115.959623714111
7THFtm_pos	6966.801325658334
A4GALTc_pos	0.0
A4GALTg_pos	15650.391588502425
A4GNT1g_pos	0.0
A4GNT2g_pos	326.28493438791764
AACOAT_pos	10238.794987940097
AACTOOR_pos	17777.39195806466
AACTtm_pos	17777.39195806466
AASAD3m_pos	54.010782640094185
AATAi_neg	8170.072916102334
AATAi_pos	73.41905422233025
ABO1g_pos	14302.492858969224
ABO2g_pos	13369.524593721013
ABO3g_pos	13852.352217612737
ABO4g_pos	13111.258930799528
ABO5g_pos	13111.258930799528
ABO6g_pos	12418.863325185228
ABO7g_pos	12418.863325185228
ABO8g_pos	12506.338406938143
ABO9g_pos	11225.933036461622
ABTArm_neg	16375.217206318182
ABTArm_pos	20932.593538054738
ABTD_neg	5352.560228548856
ABTD_pos	9.206172160837413
ABTti_pos	5352.560228548856
ABUTD_pos	23785.139563641904
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1775.254525542974
ABUTt2r_pos	1808.9588385260333
ABUTt4_2_r_neg	1808.9588385260333
ABUTt4_2_r_pos	1775.254525542974
ACACT10m_neg	24898.57298367726
ACACT10m_pos	20795.09958629751
ACACT1r_neg	19742.95241729965
ACACT1r_pos	31627.53508417352
ACACT1rm_pos	15511.688946608894
ACACT1x_pos	20814.75393161421
ACACT4p_pos	44823.52714941507
ACACT5p_pos	44823.52714941507
ACACT6p_pos	44823.527149415066
ACACT7p_pos	43188.490182982525
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2183.3236578990663
ACACt2_pos	2183.3236578990663
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10238.984378371853
ACACtx_pos	0.0
ACALDt_neg	8458.308132369777
ACALDt_pos	6.638135964998446
ACALDtm_neg	14943.477186907558
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	73173.37550766507
ACALDtx_neg	0.0
ACALDtx_pos	14.592596221578521
ACCOAC_pos	6733.095757973403
ACCOACm_pos	7008.065748641198
ACCOAL_pos	5799.731698634938
ACCOALm_pos	9344.292440296662
ACCOAgt_neg	0.0
ACCOAgt_pos	29957.868904007875
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4071.5178143380153
ACCOAtr_pos	4071.5178143380153
ACETONEt2_neg	17677.251594905327
ACETONEt2_pos	8.351815620598648
ACETONEt2m_neg	17677.251594905323
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15343.524150553125
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15343.524150553128
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	13111.25893079953
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	13111.258930799528
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12418.863325185228
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12418.863325185226
ACGALK2_pos	663.8491881717654
ACGALK_pos	661.3593270700475
ACGALtlg_neg	1221.6548194143134
ACGALtlg_pos	0.0
ACGALtly_pos	661.3593270700474
ACGAM2E_neg	6192.16508769438
ACGAM2E_pos	42697.58793950306
ACGAM6PSi_pos	7032.623996491519
ACGAMK_pos	6192.16508769438
ACGAMPM_neg	0.0
ACGAMPM_pos	6192.16508769438
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1221.6548194143138
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1221.6548194143136
ACGPID_pos	55.52958036317178
ACGSm_pos	0.0
ACHEe_pos	10334.071406971734
ACHVESSEC_pos	6555.575916294606
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	13156.939092236122
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	16279.18564196252
ACN13ACNGALGBSIDEtg_neg	16279.18564196252
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	16279.18564196252
ACN23ACNGALGBSIDEtg_neg	16279.18564196252
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	18383.760802940626
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	18383.76080294063
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	16250.066802959698
ACNACNGALGBSIDEtg_neg	16250.066802959698
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11381.982106966068
ACNAM9PL_pos	11454.013298661672
ACNAMPH_pos	11454.013298661672
ACNAMlt_neg	24763.894346381705
ACNAMlt_pos	0.0
ACNAMtn_pos	8864.939699982819
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14615.553927987829
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14615.553927987836
ACNMLr_neg	29385.30466396426
ACNMLr_pos	11454.013298661672
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37877.22852552649
ACOAD8m_pos	2850.0
ACOAD9m_pos	24643.909311287105
ACOAHi_pos	6975.875661734165
ACOAO7p_pos	38063.422868465794
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	94551.87822831383
ACOX2x_pos	85866.11686448248
ACP1_FMN__pos	5752.8160931877555
ACRNtm_pos	9242.2485307806
ACS2_pos	6975.875661734165
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6975.875661734165
ACSm_pos	9320.85282663493
ACTLMO_pos	6387.055061615495
ACTNMO_pos	25182.541102359253
ACYP_pos	4794.4467249255595
ACt2m_neg	10254.561356965998
ACt2m_pos	9888.83861239597
ACt2r_neg	2183.3236578990663
ACt2r_pos	2183.3236578990663
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	10481.679765834297
ADAe_pos	11218.940778933793
ADCim_pos	17677.251594905327
ADEt_neg	7274.52675361826
ADEt_pos	38690.81403430308
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2172.2742215227836
ADK1_pos	2172.2742215227836
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2172.2742215227836
ADK3_pos	2172.2742215227836
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2172.2742215227836
ADKd_pos	2172.2742215227836
ADMDC_pos	21116.749499294903
ADNCYC_pos	6182.181219051404
ADNK1_pos	5277.877051731218
ADNK1m_pos	3688.0316932426513
ADNK3_pos	6035.4240228068475
ADNK4_pos	6035.710627250555
ADNt4_pos	520.1997362754074
ADNt5le_pos	1670.4445554795348
ADNt_neg	520.1997362754074
ADNt_pos	1220.4789361395879
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10918.978692010183
ADNtm_pos	14291.995218956576
ADPACDAc_pos	13639.2723154564
ADPACTD_neg	0.0
ADPACTD_pos	13639.2723154564
ADPCOACROT_neg	13639.2723154564
ADPCOACROT_pos	92388.89604388336
ADPCOAPTE_pos	13639.2723154564
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13595.023800479823
ADPRDPm_pos	0.0
ADPRIBt_pos	24.14429761363062
ADPT_pos	7717.238973949347
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.295005470203538
ADRNCOAtx_pos	23893.14978296795
ADRNCPT1_pos	714.3489356023707
ADRNCPT2_pos	714.3489356023707
ADRNCRNt_pos	714.3489356023707
ADRNLPVESSEC_pos	49131.07581823186
ADRNt_neg	1653.709473520465
ADRNt_pos	1529.7122664659541
ADSELK_pos	0.0
ADSK_pos	5127.834622377974
ADSL1_pos	15252.836018591743
ADSL2_pos	35090.358792922765
ADSS_pos	15252.836018591743
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.619182620903357
AG13T10g_pos	14975.385510195138
AG13T11g_pos	14975.385510195138
AG13T12g_pos	14975.385510195138
AG13T13g_pos	14975.385510195138
AG13T14g_pos	14975.385510195138
AG13T15g_pos	14975.385510195138
AG13T16g_pos	10437.931318331148
AG13T17g_pos	10437.931318331148
AG13T18g_pos	10437.931318331148
AG13T1g_pos	10480.723489282524
AG13T2g_pos	10480.723489282524
AG13T3g_pos	10480.723489282524
AG13T4g_pos	14975.385510195132
AG13T5g_pos	14975.385510195132
AG13T6g_pos	14975.385510195132
AG13T7g_pos	14975.385510195132
AG13T8g_pos	14975.385510195132
AG13T9g_pos	14975.385510195132
AGDC_pos	7032.623996491519
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	45990.67388194277
AGPAT1_pos	17634.05526820734
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12363.596410490112
AGTix_pos	16674.50641964768
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34263.79582473777
AHCYSte_pos	13901.536333916516
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6637.5557943254
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	13058.664076132616
AHEXASE2ly_pos	23794.246062162412
AHEXASEly_pos	24458.48011530724
AICART_neg	18295.87109001308
AICART_pos	17339.53100431268
AICARte_neg	18295.871090013075
AICARte_pos	17339.531004312674
AIRCr_neg	0.0
AIRCr_pos	35090.35879292274
AK2LGCHOLt_neg	8.006764593860183
AK2LGCHOLt_pos	11153.2338109574
AKGDm_pos	18861.660843002875
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2088.2633117148957
AKGt4_3_pos	2903.9461025174514
AKGtp_neg	0.0
AKGtp_pos	77.79941707611646
AKR1C1_pos	80386.1576439673
AKR1C41_pos	2363.681999848661
AKR1C42_pos	2363.681999848661
AKR1D2_pos	95557.78971678436
AKR1D_pos	15797.71764706011
ALA-DTDe_pos	1326.4224169030385
ALAALACNc_neg	0.0
ALAALACNc_pos	9583.20632383924
ALAALAPEPT1tc_pos	9583.206323839238
ALAASNNaEx_pos	534.6892959663587
ALAATB0tc_pos	1884.6277149637883
ALACYSNaEx_pos	534.4902246873384
ALADGLNexR_neg	447.4828970330046
ALADGLNexR_pos	447.4828970330046
ALADGLYexR_neg	447.4828970330046
ALADGLYexR_pos	447.4828970330046
ALAGLNNaEx_pos	484.2191979902374
ALAGLNexR_neg	430.3105116723272
ALAGLNexR_pos	430.3105116723272
ALAGLYexR_neg	423.7568015053094
ALAGLYexR_pos	423.7568015053094
ALAR_neg	3.1146751993712556
ALAR_pos	5188.644645192016
ALASERNaEx_pos	534.4902246873384
ALASm_pos	2850.0
ALATA_L_neg	6034.259745055061
ALATA_L_pos	4811.889859394322
ALATHRNaEx_pos	534.4902246873384
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	678.6636647332635
ALAt2r_pos	815.581144648449
ALAt4_pos	714.7067502937157
ALAtN1_neg	1492.9573081515002
ALAtN1_pos	1848.6270027375563
ALAyLATthc_pos	678.6636647332635
ALCD1_neg	7586.055158315635
ALCD1_pos	15.652684907334903
ALCD21_D_pos	1125.6961738173725
ALCD21_L_pos	2258.442470883794
ALCD22_D_pos	1587.753612435538
ALCD22_L_pos	2258.442470883794
ALCD2if_pos	7.1150210485324115
ALCD2yf_pos	6.604073709951165
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.79941707611641
ALDD2x_pos	10585.96156271861
ALDD2xm_pos	14943.477186907558
ALDD2y_pos	10201.291017913374
ALDSTRNte_neg	0.0
ALDSTRNte_pos	71642.4496364375
ALDSTRNtm_neg	71642.44963643745
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3938.8660010001267
ALOX5_pos	132.05538868961773
ALR2_pos	2258.442470883794
ALR3_pos	2258.442470883794
AMACR2p_pos	29779.377557217078
AMACR2r_pos	0.0
AMACRp_pos	85866.11686448248
AMACRr_pos	0.0
AMANK_pos	11454.013298661672
AMCOXO_pos	77.15341615366123
AMETr_neg	0.0
AMETr_pos	6637.555794325399
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10433.486813425408
AMPTASECG_pos	11649.87416208706
AMPTASECGe_pos	15543.565610000265
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	12.925324561015984
AMY2e_pos	12.925324561015982
ANDRSTRNGLCte_pos	93644.67618546689
ANDRSTRNGLCtr_neg	93644.67618546687
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	75116.97138413198
ANDRSTRNte_pos	19.751681693776433
ANDRSTRNtr_neg	19.75168169377644
ANDRSTRNtr_pos	75116.97138413198
ANTHte_neg	13.99379247218433
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.625085353084549
AOBUTDsm_pos	17777.39195806466
AP4AH1_pos	0.0
APAT2rm_neg	24417.725317471497
APAT2rm_pos	19985.364741664995
APNNOXte_neg	7.619182620903358
APNNOXte_pos	0.0
APOCF_pos	9868.84973328868
APOCFm_pos	11453.328143358607
APOC_LYS_BTNP_pos	9868.84973328868
APOC_LYS_BTNPm_pos	11453.328143358607
APPNNte_neg	0.0
APPNNte_pos	7.619182620903358
APRGSTRNte_neg	80386.15764396744
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	5.989315958249939
ARAB_Lt_neg	0.0
ARAB_Lt_pos	5.989315958249939
ARACHCOAtx_neg	50706.28605102513
ARACHCOAtx_pos	19197.775043649366
ARACHCPT1_pos	27218.377008220406
ARACHCPT2_pos	27218.377008220406
ARACHCRNt_pos	27218.377008220406
ARACHDCOAtx_neg	6555.575916294606
ARACHDCOAtx_pos	380.65679662777825
ARACHDt2_neg	1169.57908000088
ARACHDt2_pos	1045.5818729463692
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8303.271686978225
ARACHt_neg	1653.709473520465
ARACHt_pos	1529.7122664659541
ARGATB0tc_pos	1978.800828622857
ARGDCm_pos	45990.67388194277
ARGLYSex_pos	447.94176982986033
ARGN_pos	29473.61706911188
ARGNm_pos	29883.13308289128
ARGSL_neg	0.0
ARGSL_pos	24290.64134264246
ARGSS_pos	24290.641342642462
ARGt4_pos	1568.3054152839468
ARGtiDF_pos	589.8668108040861
ARGtm_neg	3529.637173899737
ARGtm_pos	2850.0
ARSA_pos	48041.2879158294
ARTCOAL1_pos	7760.247423173988
ARTCOAL2_pos	7760.247423173988
ARTCOAL3_pos	7760.247423173988
ASAH1_pos	52427.521700739424
ASCBOX_pos	18839.64276808499
ASCBSVCTtc_pos	5405.887183512643
ASCBt4_neg	859.1315039696261
ASCBt4_pos	1445.2878000849
ASCBt_neg	1445.2878000849
ASCBt_pos	1321.2905930303893
ASNALANaEx_pos	534.6892959663587
ASNATB0tc_pos	1842.4200975963713
ASNCYSNaEx_pos	534.6892959663587
ASNGLNNaEx_pos	534.6892959663587
ASNNm_pos	16021.142870915864
ASNPHELAT2tc_pos	315.24025525793996
ASNS1_pos	12814.313570565671
ASNSERNaEx_pos	534.6892959663587
ASNTHRNaEx_pos	534.6892959663587
ASNt4_pos	582.8405648529699
ASNtN1_neg	1492.9821194275466
ASNtN1_pos	1716.2894030519285
ASNtm_pos	16021.142870915864
ASP1DC_pos	13065.952499444287
ASPCTr_neg	0.0
ASPCTr_pos	29734.317314101598
ASPDTDe_neg	16.502818442150087
ASPDTDe_pos	3425.6296512165827
ASPDt6_pos	3425.6296512165827
ASPDxt_neg	16.502818442150087
ASPDxt_pos	0.0
ASPGLUm_pos	8708.472585986266
ASPNATm_pos	17902.183777498776
ASPPROASCT1_pos	1966.9410974767356
ASPTA_neg	8936.270745751066
ASPTA_pos	9145.065015558092
ASPTAm_neg	9137.397964985676
ASPTAm_pos	19230.915077721173
ASPt6_pos	3425.6296512165827
ASPte_pos	1966.9410974767356
ATP1ter_neg	0.0
ATP1ter_pos	8729.877669915175
ATP2ter_neg	5681.73921296083
ATP2ter_pos	5681.73921296083
ATPH1e_pos	25918.958111131364
ATPH2e_pos	3.299793916333045
ATPS4m_pos	3941.263923325049
ATPasel_pos	30951.683856190495
ATPtm_pos	3074.4651410687256
ATPtn_neg	0.0
ATPtn_pos	11277.361996241349
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	6106.509749021026
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	24190.299448722508
Asn_X_Ser_Thrtr_neg	23743.692750458325
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15650.391588502425
B3GALT41g_pos	18475.68330567855
B3GALT42g_pos	19286.86417114498
B3GALT43g_pos	19861.842275147366
B3GALT44g_pos	20532.194273754485
B3GALT5g_pos	14093.124914297172
B3GALTg_pos	15693.281868698368
B3GNT11g_pos	13386.087408912417
B3GNT12g_pos	11974.854957380456
B3GNT310g_pos	15587.401896529398
B3GNT311g_pos	13111.258930799528
B3GNT312g_pos	13386.087408912406
B3GNT313g_pos	12418.863325185228
B3GNT314g_pos	11225.933036461622
B3GNT315g_pos	11974.854957380456
B3GNT31g_pos	12836.985886300334
B3GNT32g_pos	12836.985886300334
B3GNT33g_pos	12836.985886300334
B3GNT34g_pos	13079.67261293519
B3GNT35g_pos	13079.67261293519
B3GNT36g_pos	1221.6548194143134
B3GNT37g_pos	18494.766087063363
B3GNT39g_pos	40804.89066091122
B3GNT51g_pos	15587.401896529396
BAAT1x_pos	5700.0
BAAT2x_pos	4930.582813353107
BAAT3x_pos	29779.37755721708
BAAT4x_pos	5700.0
BACCL_pos	9868.84973328868
BACCLm_pos	11453.328143358607
BALABETAtc_pos	1778.9180937320675
BALAPAT1tc_pos	1835.8146810229243
BALAVECSEC_pos	6286.059990109994
BALAtmr_neg	24417.725317471497
BALAtmr_pos	19985.36474166499
BAMPPALDOX_pos	46972.068094395545
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.387320138108878
BCRNe_pos	18251.908756168767
BDG2HCGHD_pos	0.0
