	Treg_Lymph_Treg8_L2
35CGMPtn_neg	0.0
35CGMPtn_pos	14284.828797169632
3AIBTm_neg	0.0
3AIBTm_pos	19095.780933509122
3AIB_Dtm_neg	18969.54998463344
3AIB_Dtm_pos	33336.81162327659
3AIBt_pos	19095.78093350913
3AIBtm_pos	19095.78093350913
3DPHBH1_pos	74414.46681204924
3DPHBH2_pos	74415.9984957027
3DSPHR_pos	29671.403941034197
3HAO_pos	76.68277945276822
3HBCDm_neg	0.0
3HBCDm_pos	18230.741077192957
3HBCOAHLm_pos	24041.99532132296
3HBCOARc_neg	0.0
3HBCOARc_pos	18230.741077192957
3HCO3_NAt_neg	1930.4588314604368
3HCO3_NAt_pos	1985.6043594126797
3HKYNAKGAT_pos	2850.0
3HLYTCL_pos	11794.158378067774
3HPCOAHYD_pos	0.0
3HPPD_neg	0.0
3HPPD_pos	0.0
3HXKYNDCL_pos	0.0
3HXKYNOXDA_pos	0.0
3M4HDXPAC_neg	0.0
3M4HDXPAC_pos	0.0
3MLDAt_neg	0.0
3MLDAt_pos	17307.009345670303
3MOBt2im_pos	6037.550325038717
3MOBte_neg	6.6438816541275
3MOBte_pos	8280.577070635663
3MOPt2im_pos	6037.550325038717
3MOPte_neg	26.188266301902217
3MOPte_pos	8278.063525837511
3MOX4HOXPGALDOX_NADP__neg	1979.2098105942057
3MOX4HOXPGALDOX_NADP__pos	0.0
3MOX4HOXPGALDOX_pos	1979.2098105942057
3MOXTYROX_pos	0.0
3NTD7l_pos	0.0
3SALAASPm_neg	25869.42583925552
3SALAASPm_pos	0.0
3SALACBOXL_pos	12650.337209823183
3SALAOX_pos	33483.885117614154
3SALATAi_pos	20786.427119604585
3SALATAim_pos	25869.42583925552
3SPYRSP_pos	20786.427119604585
3SPYRSPm_pos	25869.42583925552
41R1H2MAE12BOOX_pos	54891.94866461374
41R2A1H12BOOX_pos	45102.088088998804
42A12BOOX_pos	0.0
4ABUTtcn_pos	13605.600434478338
4ABUTtm_neg	16417.130137120323
4ABUTtm_pos	21080.073357144152
4HBZCOAFm_pos	74414.46681204918
4HBZFm_pos	74414.46681204918
4HDEBRISOQUINEte_neg	7.034208287159826
4HDEBRISOQUINEte_pos	0.0
4HGLSDm_pos	4365.110493405949
4HOXPACDOX_NADP__neg	0.0
4HOXPACDOX_NADP__pos	15759.418062335892
4HPROLTASCT1_pos	2555.992800993112
4HPRO_LTte_neg	0.0
4HPRO_LTte_pos	2850.0
4MOPt2im_pos	6037.550325038717
4MOPte_neg	8891.42733182774
4MOPte_pos	8271.487167285248
4MPTNLte_neg	0.0
4MPTNLte_pos	79393.38685381981
4MPTNLtm_neg	79393.38685381977
4MPTNLtm_pos	0.0
4MPTNLtr_neg	0.0
4MPTNLtr_pos	0.0
4MTOLBUTAMIDEte_neg	7.632950664288372
4MTOLBUTAMIDEte_pos	0.0
4NPHSFte_neg	29.467107905919576
4NPHSFte_pos	0.0
4NPHSULT_pos	29.467107905919573
4NPHte_neg	0.0
4NPHte_pos	17.069484083164536
4OHPROIMINOtc_pos	2555.992800993112
4PYRDX_pos	10715.422517261843
5ADTSTSTERONEGLCte_pos	92748.3837608222
5ADTSTSTERONEGLCtr_neg	92748.38376082222
5ADTSTSTERONEGLCtr_pos	0.0
5ADTSTSTERONESULT_pos	13139.64857726608
5ADTSTSTERONESte_neg	9.093423263710534
5ADTSTSTERONESte_pos	72232.93206124523
5ADTSTSTERONEte_neg	74586.03666598124
5ADTSTSTERONEte_pos	8.29284053552502
5ADTSTSTERONEtr_neg	44.875820266215584
5ADTSTSTERONEtr_pos	74590.09311013893
5AOPtm_neg	21751.144529108857
5AOPtm_pos	0.0
5DHFtl_pos	3800.9884175071866
5FTHFt2_neg	0.0
5FTHFt2_pos	10.656575807674761
5HLTDL_pos	8.793089257163981
5HOMEPRAZOLEte_neg	7.632950664288372
5HOMEPRAZOLEte_pos	0.0
5HOXINDACTO2OX_pos	3719.3644838373375
5HOXINDACTOXm_pos	0.0
5HOXINOXDA_pos	0.0
5HTRPDOX_pos	0.0
5HTRPVESSEC_pos	8.964457928614035
5HXKYNDCL_pos	0.0
5HXKYNOXDA_pos	0.0
5MTAte_neg	21126.221645478436
5MTAte_pos	16979.610703708255
5MTHFt2_neg	2067.590521494328
5MTHFt2_pos	2052.8166313139645
5MTHFt2le_neg	2235.1810429886564
5MTHFt2le_pos	2235.1810429886564
5MTHFt_neg	2052.816631313965
5MTHFt_pos	1900.0
5OXPROt_neg	16659.751852900838
5OXPROt_pos	9815.248560817608
5THFtl_pos	3800.9884175071866
5THFtm_pos	6306.170098789745
6DHFtl_pos	4568.522769110215
6DHFtm_pos	6694.639736526649
6HTSTSTERONEte_neg	0.0
6HTSTSTERONEte_pos	69419.5957062569
6HTSTSTERONEtr_neg	69419.59570625689
6HTSTSTERONEtr_pos	0.0
6THFtl_pos	4568.522769110215
6THFtm_pos	6694.639736526647
7DHCHSTEROLtr_neg	12751.889292760805
7DHCHSTEROLtr_pos	111697.31031155141
7DHFtl_pos	5080.212336845567
7DHFtm_pos	6954.9860298489875
7THFtl_pos	5080.212336845567
7THFtm_pos	6954.98602984899
A4GALTc_pos	0.0
A4GALTg_pos	15303.680748539491
A4GNT1g_pos	0.0
A4GNT2g_pos	326.83014626047736
AACOAT_pos	10163.69951264751
AACTOOR_pos	17785.987145668554
AACTtm_pos	17785.987145668554
AASAD3m_pos	53.88874466058234
AATAi_neg	8159.445970516028
AATAi_pos	73.47496486417658
ABO1g_pos	13903.060892555884
ABO2g_pos	12916.650136878656
ABO3g_pos	13419.556722639898
ABO4g_pos	12747.720286012925
ABO5g_pos	12747.720286012925
ABO6g_pos	12074.977305849192
ABO7g_pos	12074.977305849192
ABO8g_pos	12137.716273874916
ABO9g_pos	10860.80489020301
ABTArm_neg	16417.130137120323
ABTArm_pos	21080.07335714415
ABTD_neg	5312.664196674639
ABTD_pos	9.153048331868654
ABTti_pos	5312.664196674639
ABUTD_pos	23878.061114639197
ABUTt2rL_neg	0.0
ABUTt2rL_pos	0.0
ABUTt2r_neg	1636.5401046942504
ABUTt2r_pos	1675.7795760210859
ABUTt4_2_r_neg	1675.7795760210859
ABUTt4_2_r_pos	1636.5401046942504
ACACT10m_neg	24775.277762026468
ACACT10m_pos	20666.451309271226
ACACT1r_neg	19568.947114432733
ACACT1r_pos	31317.89060358781
ACACT1rm_pos	15476.613481227283
ACACT1x_pos	20745.007896948406
ACACT4p_pos	44660.32314540886
ACACT5p_pos	44660.323145408875
ACACT6p_pos	44660.32314540887
ACACT7p_pos	43025.17984453082
ACACT8p_pos	0.0
ACACT9p_pos	0.0
ACACt2_neg	2061.2087328670495
ACACt2_pos	2061.2087328670495
ACACt2m_neg	2850.0
ACACt2m_pos	2850.0
ACACtx_neg	10163.82935042599
ACACtx_pos	0.0
ACALDt_neg	7824.1813612207425
ACALDt_pos	7.018956602273133
ACALDtm_neg	14349.150566782217
ACALDtm_pos	0.0
ACALDtr_neg	0.0
ACALDtr_pos	72499.55204957991
ACALDtx_neg	0.0
ACALDtx_pos	14.544709426976436
ACCOAC_pos	6685.051841504722
ACCOACm_pos	7022.44523448833
ACCOAL_pos	5723.575269171006
ACCOALm_pos	9280.226983363054
ACCOAgt_neg	0.0
ACCOAgt_pos	29094.496647534266
ACCOAtn_neg	5700.0
ACCOAtn_pos	5700.0
ACCOAtr_neg	4055.6306412225526
ACCOAtr_pos	4055.6306412225526
ACETONEt2_neg	17667.48267751175
ACETONEt2_pos	8.521214791779872
ACETONEt2m_neg	17667.482677511754
ACETONEt2m_pos	0.0
ACGAGBSIDEtg_neg	15003.005694190313
ACGAGBSIDEtg_pos	0.0
ACGAGBSIDEtl_neg	0.0
ACGAGBSIDEtl_pos	15003.005694190313
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	12747.720286012927
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	12747.72028601293
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	12074.977305849194
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	12074.97730584919
ACGALK2_pos	661.3230056205409
ACGALK_pos	658.8265654300006
ACGALtlg_neg	1206.8190659866195
ACGALtlg_pos	0.0
ACGALtly_pos	658.8265654300006
ACGAM2E_neg	6094.283880824795
ACGAM2E_pos	41460.3862438973
ACGAM6PSi_pos	6755.701563656267
ACGAMK_pos	6094.283880824794
ACGAMPM_neg	0.0
ACGAMPM_pos	6094.283880824794
ACGAMtly_pos	2850.0
ACGBGBSIDEtg_neg	1206.8190659866193
ACGBGBSIDEtg_pos	0.0
ACGBGBSIDEtl_neg	0.0
ACGBGBSIDEtl_pos	1206.819065986619
ACGPID_pos	54.404796243727745
ACGSm_pos	0.0
ACHEe_pos	10188.782416533715
ACHVESSEC_pos	6239.844301983518
ACHtn_neg	5700.0
ACHtn_pos	5700.0
ACITL_pos	12998.315059251088
ACN13ACNGALGBSIDEte_neg	0.0
ACN13ACNGALGBSIDEte_pos	15853.54582356348
ACN13ACNGALGBSIDEtg_neg	15853.545823563472
ACN13ACNGALGBSIDEtg_pos	0.0
ACN23ACNGALGBSIDEte_neg	0.0
ACN23ACNGALGBSIDEte_pos	15853.54582356348
ACN23ACNGALGBSIDEtg_neg	15853.545823563472
ACN23ACNGALGBSIDEtg_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	17938.13854551978
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	17938.138545519785
ACNACNGALGBSIDEte_neg	0.0
ACNACNGALGBSIDEte_pos	15818.798370461142
ACNACNGALGBSIDEtg_neg	15818.798370461132
ACNACNGALGBSIDEtg_pos	0.0
ACNAM9PL2_pos	11023.594692465005
ACNAM9PL_pos	11328.412483292537
ACNAMPH_pos	11328.412483292537
ACNAMlt_neg	24426.340084444993
ACNAMlt_pos	0.0
ACNAMtn_pos	8799.277024585983
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	14268.510776579324
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	14268.510776579331
ACNMLr_neg	28547.30939046773
ACNMLr_pos	11328.412483292537
ACOAD10m_pos	2850.0
ACOAD1fm_pos	37693.52345389492
ACOAD8m_pos	2850.0
ACOAD9m_pos	24719.46777777102
ACOAHi_pos	6889.940995598671
ACOAO7p_pos	37955.16943048715
ACOATA_neg	0.0
ACOATA_pos	0.0
ACODA_pos	0.0
ACONT_neg	2850.0
ACONT_pos	2850.0
ACONTm_neg	2850.0
ACONTm_pos	2850.0
ACOX22x_pos	93721.21117260303
ACOX2x_pos	84985.21288159872
ACP1_FMN__pos	5679.917698779681
ACRNtm_pos	9212.227619467369
ACS2_pos	6889.940995598669
ACSOMT_pos	0.0
ACSRTNMT_pos	0.0
ACS_pos	6755.701563656267
ACSm_pos	9246.675645590183
ACTLMO_pos	6310.5606092197795
ACTNMO_pos	25535.98797780246
ACYP_pos	4714.142024518213
ACt2m_neg	10222.208615782218
ACt2m_pos	9951.929450700078
ACt2r_neg	2114.5054392025104
ACt2r_pos	2114.5054392025104
ACtg_neg	0.0
ACtg_pos	0.0
ADA_pos	9774.947712303518
ADAe_pos	10683.23965107491
ADCim_pos	17667.482677511758
ADEt_neg	6754.69519413479
ADEt_pos	37473.30322169486
ADEtl_neg	0.0
ADEtl_pos	0.0
ADHAPtx_neg	0.0
ADHAPtx_pos	0.0
ADK1_neg	2209.8328741745927
ADK1_pos	2209.8328741745927
ADK1m_neg	2850.0
ADK1m_pos	2850.0
ADK3_neg	2209.8328741745927
ADK3_pos	2209.8328741745927
ADK3m_neg	2850.0
ADK3m_pos	2850.0
ADKd_neg	2149.2379370308113
ADKd_pos	2209.832874174593
ADMDC_pos	21126.22164547844
ADNCYC_pos	6102.1731836543395
ADNK1_pos	5258.13989281608
ADNK1m_pos	3643.4539586348974
ADNK3_pos	5985.5737689264915
ADNK4_pos	5985.899908794044
ADNt4_pos	486.46870833428835
ADNt5le_pos	1552.263516660309
ADNt_neg	486.46870833428835
ADNt_pos	1202.5330236081531
ADNtl_neg	0.0
ADNtl_pos	0.0
ADNtm_neg	10844.367096363365
ADNtm_pos	14130.708143523463
ADPACDAc_pos	13518.48210709818
ADPACTD_neg	0.0
ADPACTD_pos	13518.48210709818
ADPCOACROT_neg	13518.48210709818
ADPCOACROT_pos	91092.52709040561
ADPCOAPTE_pos	13518.482107098176
ADPGLC_pos	0.0
ADPMAN_pos	0.0
ADPRDP_pos	13135.040530764842
ADPRDPm_pos	0.0
ADPRIBt_pos	23.955117977582002
ADPT_pos	6959.098704444094
ADPtx_neg	2850.0
ADPtx_pos	2850.0
ADRNCOAtx_neg	18.43572086167586
ADRNCOAtx_pos	23402.327233862055
ADRNCPT1_pos	710.8471965880237
ADRNCPT2_pos	710.8471965880237
ADRNCRNt_pos	710.8471965880237
ADRNLPVESSEC_pos	48386.42082613253
ADRNt_neg	1774.1742732033867
ADRNt_pos	1668.8113949585525
ADSELK_pos	0.0
ADSK_pos	5060.7310660546145
ADSL1_pos	14931.323147100396
ADSL2_pos	34455.73761131871
ADSS_pos	14931.323147100396
AFLATOXINte_neg	0.0
AFLATOXINte_pos	7.632950664288371
AG13T10g_pos	14729.089378099117
AG13T11g_pos	14729.089378099117
AG13T12g_pos	14729.089378099117
AG13T13g_pos	14729.089378099117
AG13T14g_pos	14729.089378099117
AG13T15g_pos	14729.089378099117
AG13T16g_pos	10321.22471203923
AG13T17g_pos	10321.22471203923
AG13T18g_pos	10321.22471203923
AG13T1g_pos	10369.199016946444
AG13T2g_pos	10369.199016946444
AG13T3g_pos	10369.199016946444
AG13T4g_pos	14729.089378099106
AG13T5g_pos	14729.089378099106
AG13T6g_pos	14729.089378099106
AG13T7g_pos	14729.089378099106
AG13T8g_pos	14729.089378099106
AG13T9g_pos	14729.089378099106
AGDC_pos	6755.7015636562655
AGLPC_pos	0.0
AGLPED_pos	0.0
AGLPET_pos	0.0
AGLPH_pos	0.0
AGLPR_pos	0.0
AGLPT_pos	0.0
AGMTm_pos	46316.3663702006
AGPAT1_pos	17365.511316314292
AGPRim_pos	0.0
AGPSx_pos	0.0
AGPex_neg	0.0
AGPex_pos	0.0
AGTim_pos	12359.096912208957
AGTix_pos	16787.6654241357
AHANDROSTANGLCte_pos	0.0
AHANDROSTANGLCtr_neg	0.0
AHANDROSTANGLCtr_pos	0.0
AHCYStd_neg	2850.0
AHCYStd_pos	2850.0000000000005
AHCYSte_neg	34246.30262445791
AHCYSte_pos	13447.023368510383
AHCYStn_neg	0.0
AHCYStn_pos	0.0
AHCYStr_neg	6638.590974819034
AHCYStr_pos	0.0
AHC_neg	0.0
AHC_pos	12657.800719437288
AHEXASE2ly_pos	23462.56486403074
AHEXASEly_pos	24107.706767420143
AICART_neg	18182.638926192303
AICART_pos	16779.65447782916
AICARte_neg	18182.638926192307
AICARte_pos	16779.65447782916
AIRCr_neg	0.0
AIRCr_pos	34455.73761131871
AK2LGCHOLt_neg	7.96299325429105
AK2LGCHOLt_pos	11368.963586956566
AKGDm_pos	18964.708197406155
AKGMALtm_neg	2850.0
AKGMALtm_pos	2850.0
AKGt4_3_neg	2127.5442207934802
AKGt4_3_pos	2840.780210641176
AKGtp_neg	0.0
AKGtp_pos	77.50064018349123
AKR1C1_pos	79383.47708439612
AKR1C41_pos	2333.392296417599
AKR1C42_pos	2333.392296417599
AKR1D2_pos	94556.19409518744
AKR1D_pos	15948.00324670843
ALA-DTDe_pos	1406.905672970506
ALAALACNc_neg	0.0
ALAALACNc_pos	9590.78298335546
ALAALAPEPT1tc_pos	9590.78298335546
ALAASNNaEx_pos	498.3148616758778
ALAATB0tc_pos	1873.0612730500745
ALACYSNaEx_pos	498.2251373222127
ALADGLNexR_neg	422.3749111065076
ALADGLNexR_pos	422.3749111065076
ALADGLYexR_neg	422.3749111065076
ALADGLYexR_pos	422.3749111065076
ALAGLNNaEx_pos	461.5252598032846
ALAGLNexR_neg	406.72229009943794
ALAGLNexR_pos	406.72229009943794
ALAGLYexR_neg	401.0950633473566
ALAGLYexR_pos	401.0950633473566
ALAR_neg	3.10705687282261
ALAR_pos	5177.418844502147
ALASERNaEx_pos	498.2251373222127
ALASm_pos	2850.0
ALATA_L_neg	6036.433430654422
ALATA_L_pos	5008.8163884673695
ALATHRNaEx_pos	498.2251373222127
ALAt2rL_neg	0.0
ALAt2rL_pos	0.0
ALAt2r_neg	707.4080561139016
ALAt2r_pos	820.8819769351041
ALAt4_pos	702.6704350152697
ALAtN1_neg	1491.2268480384314
ALAtN1_pos	1832.0555248595424
ALAyLATthc_pos	707.4080561139016
ALCD1_neg	7616.84361088294
ALCD1_pos	15.787227041426611
ALCD21_D_pos	1222.4443540284433
ALCD21_L_pos	2452.12413969118
ALCD22_D_pos	1680.1959727774988
ALCD22_L_pos	2452.12413969118
ALCD2if_pos	7.148094069571036
ALCD2yf_pos	6.55695417776684
ALDD20x_pos	0.0
ALDD20xm_pos	0.0
ALDD21_pos	77.50064018349123
ALDD2x_pos	10444.309892526268
ALDD2xm_pos	14349.150566782215
ALDD2y_pos	10052.2574826833
ALDSTRNte_neg	0.0
ALDSTRNte_pos	70778.25304755787
ALDSTRNtm_neg	70778.25304755781
ALDSTRNtm_pos	0.0
ALKP_pos	0.0
ALOX12R_pos	0.0
ALOX12_pos	0.0
ALOX15_pos	0.0
ALOX52_pos	3930.0710744851694
ALOX5_pos	131.53074189614787
ALR2_pos	2452.12413969118
ALR3_pos	2452.12413969118
AMACR2p_pos	29663.389809345987
AMACR2r_pos	0.0
AMACRp_pos	84985.21288159872
AMACRr_pos	0.0
AMANK_pos	11328.412483292537
AMCOXO_pos	76.6827794527682
AMETr_neg	0.0
AMETr_pos	6638.590974819034
AMETt2m_neg	2850.0
AMETt2m_pos	2850.0
AMETtd_neg	2850.0
AMETtd_pos	2850.0000000000005
AMETtn_neg	0.0
AMETtn_pos	0.0
AMPDA_pos	10063.246850254007
AMPTASECG_pos	11654.183132294853
AMPTASECGe_pos	15513.658156264026
AMPtp_neg	2850.0
AMPtp_pos	2850.0
AMPtr_neg	0.0
AMPtr_pos	0.0
AMY1e_pos	11.884371135684038
AMY2e_pos	11.884371135684038
ANDRSTRNGLCte_pos	92737.15117870053
ANDRSTRNGLCtr_neg	92737.15117870054
ANDRSTRNGLCtr_pos	0.0
ANDRSTRNte_neg	74642.60947274718
ANDRSTRNte_pos	19.725037022283136
ANDRSTRNtr_neg	19.725037022283136
ANDRSTRNtr_pos	74642.60947274727
ANTHte_neg	14.006392493670917
ANTHte_pos	2850.0
ANTIPYRENEte_neg	0.0
ANTIPYRENEte_pos	8.72196846642694
AOBUTDsm_pos	17785.987145668554
AP4AH1_pos	0.0
APAT2rm_neg	24387.446755237346
APAT2rm_pos	19949.164630805193
APNNOXte_neg	7.632950664288371
APNNOXte_pos	0.0
APOCF_pos	9789.668770928787
APOCFm_pos	11396.189730935503
APOC_LYS_BTNP_pos	9789.668770928787
APOC_LYS_BTNPm_pos	11396.189730935503
APPNNte_neg	0.0
APPNNte_pos	7.632950664288371
APRGSTRNte_neg	79383.47708439626
APRGSTRNte_pos	0.0
APRTO2_pos	0.0
AQCOBALt_pos	0.0
ARABR_pos	5.967756130106218
ARAB_Lt_neg	0.0
ARAB_Lt_pos	5.967756130106218
ARACHCOAtx_neg	50446.2883565647
ARACHCOAtx_pos	18929.63775134137
ARACHCPT1_pos	27298.666035752096
ARACHCPT2_pos	27298.666035752096
ARACHCRNt_pos	27298.666035752096
ARACHDCOAtx_neg	6480.7402753431725
ARACHDCOAtx_pos	379.94896318430403
ARACHDt2_neg	1429.213557765199
ARACHDt2_pos	1323.8506795203648
ARACHDtr_neg	2850.0
ARACHDtr_pos	2850.0
ARACHFATPc_pos	8357.341933348096
ARACHt_neg	1774.1742732033867
ARACHt_pos	1668.8113949585525
ARGATB0tc_pos	1955.4823427940796
ARGDCm_pos	46316.3663702006
ARGLYSex_pos	445.1458679443536
ARGN_pos	29361.340055924054
ARGNm_pos	29998.25662836817
ARGSL_neg	0.0
ARGSL_pos	23960.239300777754
ARGSS_pos	23960.239300777743
ARGt4_pos	1562.8039751676865
ARGtiDF_pos	628.1534704590626
ARGtm_neg	3524.2873326135227
ARGtm_pos	2850.0
ARSA_pos	46931.62628877209
ARTCOAL1_pos	7674.140713710159
ARTCOAL2_pos	7674.140713710159
ARTCOAL3_pos	7674.140713710159
ASAH1_pos	51798.19740651382
ASCBOX_pos	18637.09851888816
ASCBSVCTtc_pos	5318.991427391548
ASCBt4_neg	908.7377066133663
ASCBt4_pos	1429.8414073209206
ASCBt_neg	1429.8414073209206
ASCBt_pos	1324.4785290760863
ASNALANaEx_pos	498.3148616758778
ASNATB0tc_pos	1890.2577211241837
ASNCYSNaEx_pos	498.3148616758778
ASNGLNNaEx_pos	498.3148616758778
ASNNm_pos	15898.402175624358
ASNPHELAT2tc_pos	296.72829266272635
ASNS1_pos	12705.43429694957
ASNSERNaEx_pos	498.3148616758778
ASNTHRNaEx_pos	498.3148616758778
ASNt4_pos	700.8962728972776
ASNtN1_neg	1491.8493916448135
ASNtN1_pos	1829.658819135168
ASNtm_pos	15898.402175624358
ASP1DC_pos	13005.404626801317
ASPCTr_neg	0.0
ASPCTr_pos	29402.482454059467
ASPDTDe_neg	16.4236647243881
ASPDTDe_pos	3174.2976242180475
ASPDt6_pos	3174.2976242180475
ASPDxt_neg	16.4236647243881
ASPDxt_pos	0.0
ASPGLUm_pos	8681.489666145217
ASPNATm_pos	17613.489932752185
ASPPROASCT1_pos	2062.7036173556667
ASPTA_neg	8867.423253615845
ASPTA_pos	9205.298247109224
ASPTAm_neg	9185.215158183393
ASPTAm_pos	19190.32411357271
ASPt6_pos	3174.2976242180475
ASPte_pos	2062.7036173556667
ATP1ter_neg	0.0
ATP1ter_pos	8654.919160575371
ATP2ter_neg	5960.078569123625
ATP2ter_pos	5960.078569123625
ATPH1e_pos	25248.284627791214
ATPH2e_pos	3.275443046650275
ATPS4m_pos	3894.133224722756
ATPasel_pos	30291.156654730043
ATPtm_pos	3073.5859888041487
ATPtn_neg	0.0
ATPtn_pos	11367.841121184705
ATPtx_neg	2850.0
ATPtx_pos	2850.0
AVITE1t_pos	5834.567297290311
AVITE2t_pos	2.8499999999999996
A_MANASE_pos	0.0
A_MANASEly_pos	23868.187236307193
Asn_X_Ser_Thrtr_neg	23406.7630365608
Asn_X_Ser_Thrtr_pos	0.0
B3GALT3g_pos	15303.680748539495
B3GALT41g_pos	18009.71007198471
B3GALT42g_pos	18720.696394107952
B3GALT43g_pos	19251.10885543165
B3GALT44g_pos	19903.258777116156
B3GALT5g_pos	13641.50980114452
B3GALTg_pos	15252.293359691988
B3GNT11g_pos	13015.02562711426
B3GNT12g_pos	11599.7648648365
B3GNT310g_pos	15141.856177814909
B3GNT311g_pos	12747.720286012925
B3GNT312g_pos	13015.025627114257
B3GNT313g_pos	12074.977305849192
B3GNT314g_pos	10860.80489020301
B3GNT315g_pos	11599.764864836492
B3GNT31g_pos	12389.550743268064
B3GNT32g_pos	12389.550743268064
B3GNT33g_pos	12389.550743268064
B3GNT34g_pos	12707.221895251178
B3GNT35g_pos	12707.221895251178
B3GNT36g_pos	1206.8190659866193
B3GNT37g_pos	18037.860574589173
B3GNT39g_pos	40282.27923633436
B3GNT51g_pos	15141.85617781491
BAAT1x_pos	5700.0
BAAT2x_pos	4910.963012535192
BAAT3x_pos	29663.389809345994
BAAT4x_pos	5700.0
BACCL_pos	9789.668770928787
BACCLm_pos	11396.189730935503
BALABETAtc_pos	1722.7763688031596
BALAPAT1tc_pos	1837.220215604331
BALAVECSEC_pos	6162.210834284788
BALAtmr_neg	24387.446755237346
BALAtmr_pos	19949.164630805197
BAMPPALDOX_pos	47148.91646338825
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	15.348541131121992
BCRNe_pos	18230.741077192957
BDG2HCGHD_pos	0.0
